ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_variable_flag,Vmag,B-V,U-B,V-R,R-I
13.87277760450349,0.7423807454660831,2.3149141103743163,0.05849822034086601,11.972765,12.288776,11.50118,2.2689045E-4,0.0016199908,7.551673E-4,NOT_AVAILABLE,12.109,0.598,0.056,0.345,0.341
58.71535120944724,0.0892306160334671,1.3015252019676433,0.03633712711250064,11.980814,12.235307,11.577192,5.1476597E-4,0.0026647558,0.0011549062,NOT_AVAILABLE,12.067,0.445,0.311,0.263,0.287
179.2578351527705,-0.4497307757221685,1.1186882609664441,0.039745699086320745,11.9903965,12.511653,11.34,2.0926712E-4,9.4522664E-4,9.4226946E-4,NOT_AVAILABLE,12.227,0.985,0.807,0.531,0.473
249.52006863791038,-0.585334858978336,1.4385642356696466,0.04086876033780688,11.995644,12.281379,11.548721,2.1545553E-4,0.0011495604,9.355395E-4,NOT_AVAILABLE,12.122,0.531,0.087,0.321,0.319
56.41362160653537,45.47012476295848,3.823831540619915,0.16501369082974884,12.00707,12.279735,11.18148,0.003571138,0.0018789386,0.0018377884,NOT_AVAILABLE,12.03,0.861,0.423,0.493,0.464
234.71170134165672,-0.3760992606089716,0.5513654587727336,0.061969087922095906,12.012329,12.529067,11.352676,2.636048E-4,0.001184747,8.822047E-4,NOT_AVAILABLE,12.284,0.9,0.427,0.525,0.517
130.25069292030597,39.93174589953824,1.6187487240116474,0.03440955897295181,12.014788,12.322886,11.553495,1.7481089E-4,0.0013312186,9.1733446E-4,NOT_AVAILABLE,12.181,0.556,0.021,0.338,0.346
325.3124270003081,0.7179464127716417,1.7110947529453324,0.04485111618542576,12.023152,12.300201,11.5979805,1.8722983E-4,0.0018994549,5.836873E-4,NOT_AVAILABLE,12.125,0.535,-0.018,0.307,0.313
249.30181963020544,0.041721793906153416,2.484676214682867,0.04100293204481943,12.025051,12.449204,11.451981,2.0273292E-4,0.0010672763,5.705463E-4,NOT_AVAILABLE,12.244,0.803,0.378,0.446,0.398
103.1164406905375,-0.22865160701966983,1.2983744451601886,0.042125777061689226,12.045254,12.2066555,11.759894,3.582779E-4,0.0024402027,0.0011000865,NOT_AVAILABLE,12.113,0.314,0.089,0.193,0.195
16.0903580537593,4.226832335898904,2.656249535156395,0.12198005583040364,12.046595,11.864231,12.288814,5.72212E-4,0.0047578663,0.0016273506,NOT_AVAILABLE,12.065,-0.239,-0.988,-0.118,-0.142
325.61589595658387,0.639400544444084,0.3406099362784809,1.1369073610902627,12.057561,12.353809,11.589323,7.353657E-4,0.0014826594,8.526031E-4,NOT_AVAILABLE,12.174,0.553,0.005,0.342,0.341
72.81569213807487,-0.2472985255858175,1.6985877988400366,0.04315508437754561,12.076117,12.336278,11.662805,2.2144595E-4,8.8518934E-4,7.557022E-4,NOT_AVAILABLE,12.182,0.49,-0.004,0.299,0.297
112.51077395545273,-2.094448610322848,2.0011061903875804,0.4642826379815461,12.08052,12.390506,11.612303,2.6687665E-4,0.0015299934,0.0010872775,NOT_AVAILABLE,12.222,0.573,-0.013,0.342,0.34
27.88092844837266,67.71082663078934,1.4982061387288117,0.8687484564861736,12.086023,12.77582,11.285706,3.32955E-4,9.473587E-4,6.0806825E-4,NOT_AVAILABLE,12.455,1.128,0.712,0.678,0.669
43.83335874967978,0.46986112557163706,2.1922951402110855,0.04257057902412494,12.087639,12.48398,11.543319,3.0980865E-4,0.001579434,9.5094205E-4,NOT_AVAILABLE,12.255,0.75,0.235,0.415,0.387
310.6948402599116,0.2689263523498048,0.6861655015878465,0.049874597084254575,12.088025,12.14663,11.956553,2.9470658E-4,0.0018575259,8.159388E-4,NOT_AVAILABLE,12.086,0.151,0.158,0.064,0.075
355.5040058443908,1.1504824393747068,1.8686994544898112,0.045842021417366305,12.088885,12.391572,11.634572,2.749855E-4,0.0022528807,0.0015281487,NOT_AVAILABLE,12.209,0.573,-0.04,0.327,0.335
325.889752312553,0.265058383665532,1.0546084345623628,0.05467718373956162,12.104995,12.56198,11.500447,1.947638E-4,0.0026951253,0.0021713404,NOT_AVAILABLE,12.337,0.799,0.223,0.471,0.466
280.8296838302999,0.4904720201001249,2.368127849857736,0.052333585929306314,12.105891,12.746573,11.363985,2.2011217E-4,0.0014477439,9.116256E-4,NOT_AVAILABLE,12.44,1.141,0.83,0.633,0.579
325.2319969469766,0.4661039183751757,2.157310694103255,0.12099656924971541,12.108559,12.420452,11.643255,2.6863784E-4,0.001938357,8.0629514E-4,NOT_AVAILABLE,12.25,0.568,-0.034,0.34,0.347
44.059448490523444,0.5865703800961483,2.801993996147362,0.042790715855982334,12.1348915,12.434767,11.677894,3.282565E-4,0.0019099588,9.12331E-4,NOT_AVAILABLE,12.273,0.545,-0.047,0.344,0.33
56.15404322539712,45.29975386709825,-4.877995821725281,0.8439751915953779,12.148811,12.549085,11.510424,0.0018725466,0.001273878,0.0016348135,NOT_AVAILABLE,12.312,0.768,0.249,0.458,0.448
58.445844931817355,0.44463843171012546,0.6715318885678336,0.04091066350184941,12.162839,12.9857,11.289707,2.1168722E-4,9.949331E-4,6.3564343E-4,NOT_AVAILABLE,12.679,1.5,1.559,0.801,0.711
127.56816394845896,45.330622974110156,0.4274939055124251,0.05337587326677797,12.174034,12.710405,11.510296,1.5786981E-4,0.00174453,0.0010978458,NOT_AVAILABLE,12.437,1.018,0.767,0.532,0.504
280.73933407481974,0.12306563638547423,1.4877510024105998,0.07729769626208807,12.18109,13.705622,10.987846,3.6732E-4,0.009501776,0.0017619292,NOT_AVAILABLE,13.47,2.261,1.895,1.36,1.27
234.6906262657617,-0.5350669948770601,1.7484850249559305,0.04264311038196252,12.183869,12.500123,11.706593,2.244377E-4,0.0015746313,0.0013437541,NOT_AVAILABLE,12.342,0.562,-0.005,0.351,0.358
325.6238576347548,0.6355017576517425,0.4193823946552913,0.037743260228950824,12.189864,12.704374,11.540862,2.5392728E-4,0.0025015145,0.0015550702,NOT_AVAILABLE,12.437,0.947,0.53,0.512,0.497
212.60067478215535,-1.4545619780872237,0.8759066817071534,0.04096508461474157,12.197849,12.732354,11.533932,1.9357864E-4,0.0019130305,9.3636307E-4,NOT_AVAILABLE,12.471,0.97,0.665,0.537,0.505
280.21960856653976,0.014127120928668864,1.9410698233435997,0.041678311186829874,12.202648,13.048264,11.307838,6.796268E-4,0.0035118398,0.0023304354,NOT_AVAILABLE,12.771,1.281,0.812,0.773,0.818
181.27024393941312,60.5865827827315,1.347329548377806,0.024529602803289443,12.2071,12.675921,11.596259,1.5902685E-4,0.001089989,9.6099125E-4,NOT_AVAILABLE,12.435,0.854,0.441,0.479,0.462
237.45480776847128,44.46493703611504,1.6865943729466102,0.019614885597343094,12.210362,12.471007,11.785835,1.6826722E-4,0.0016772834,0.0014232887,NOT_AVAILABLE,12.011,0.542,-0.016,0.319,0.319
133.32691623399026,-0.6860668408663719,1.6977394691405827,0.036560533487377644,12.222522,12.52305,11.7677965,2.874189E-4,0.001075951,7.356726E-4,NOT_AVAILABLE,12.35,0.547,-0.04,0.335,0.331
7.567973126506969,-46.46630008024628,0.7637998580537355,0.026072968954030294,12.23287,12.457807,11.862256,0.0020409506,0.005133174,0.008951686,NOT_AVAILABLE,12.334,0.405,0.156,0.262,0.271
190.72272202324874,-0.5334956038533328,2.1766181615369926,0.05030519313325901,12.236046,12.565121,11.759119,2.0680038E-4,0.0010354669,7.5943215E-4,NOT_AVAILABLE,12.362,0.622,0.135,0.357,0.337
212.61667585920867,-1.4176530624055188,1.9015116608353895,0.04138607942348153,12.238372,12.685719,11.644345,2.1007229E-4,0.0011498064,7.9388317E-4,NOT_AVAILABLE,12.462,0.805,0.298,0.464,0.448
328.0764133689042,2.386125941299733,3.640238294364699,0.041071647893692394,12.247519,12.630252,11.720109,3.1236198E-4,0.0016761469,9.1550883E-4,NOT_AVAILABLE,12.416,0.719,0.194,0.405,0.383
307.4804372843975,39.23695470372121,1.069392290613387,0.02821489821085815,12.250221,12.466162,11.893468,2.0482825E-4,0.001547591,8.587358E-4,NOT_AVAILABLE,12.315,0.41,0.205,0.236,0.261
103.01885513624782,-0.3273092602323991,0.8904273074737961,0.04268039441874085,12.263339,12.327711,12.121058,3.5797857E-4,9.62054E-4,0.002386968,NOT_AVAILABLE,12.271,0.157,0.11,0.08,0.086
88.13984343789885,15.866493366458977,0.5736988834335034,0.07275022029508046,12.266097,12.938303,11.498784,2.2437463E-4,0.002508183,0.0011427526,NOT_AVAILABLE,12.643,1.176,0.897,0.651,0.621
280.6875259137689,0.13461465241032114,2.809449670528577,0.06796910742814995,12.271643,12.612289,11.780519,2.3726888E-4,0.0024478063,0.0013134769,NOT_AVAILABLE,12.425,0.632,0.035,0.361,0.348
325.24684581713916,0.36733150045357077,1.23588568241444,0.1015507750601836,12.280532,12.585657,11.826915,2.6520618E-4,0.0029705423,0.001125963,NOT_AVAILABLE,12.398,0.549,0.096,0.338,0.322
281.89884960705746,45.176152464527455,3.073954665692276,0.08021464500053996,12.283334,12.615308,11.65822,0.0012136269,0.0017485279,0.001979544,NOT_AVAILABLE,12.405,0.724,0.175,0.43,0.416
280.2180364640416,0.0317536267867469,2.5417263840922284,0.039068011365974445,12.285989,12.709649,11.708972,2.0568822E-4,0.001948966,9.906035E-4,NOT_AVAILABLE,12.516,0.729,0.147,0.439,0.45
307.4318615615442,39.28828989429647,2.22260177234085,0.032364475960854684,12.286527,12.58156,11.843051,1.614057E-4,0.0010738589,7.596682E-4,NOT_AVAILABLE,12.409,0.56,0.043,0.326,0.314
149.4686988263909,-0.7933359347500403,1.9198315208090782,0.050607316362292126,12.289172,12.576269,11.851639,2.6277392E-4,0.0018468543,6.3273805E-4,NOT_AVAILABLE,12.421,0.513,-0.08,0.32,0.323
179.33469741888752,-0.3502604692044284,3.4969257999268932,0.039903829860753026,12.297318,12.670138,11.772418,2.1636921E-4,0.0011554757,6.005077E-4,NOT_AVAILABLE,12.444,0.717,0.219,0.394,0.373
234.81738811129145,0.14853123798929516,2.2651213960737135,0.048938594651687616,12.30426,12.658965,11.79588,1.560447E-4,8.6175755E-4,7.5074175E-4,NOT_AVAILABLE,12.467,0.656,0.12,0.383,0.371
325.4502475643982,0.39796780133854737,1.2473417976072654,0.08218407366046208,12.309159,12.575705,11.903463,2.3865582E-4,0.0020335063,0.0011129893,NOT_AVAILABLE,12.406,0.514,0.069,0.308,0.298
354.65958848434735,0.7128822047782751,2.1586586401287833,0.05799615198849313,12.310208,12.591054,11.875604,3.386742E-4,0.0013583115,6.8547984E-4,NOT_AVAILABLE,12.429,0.517,-0.048,0.313,0.317
149.05830107159997,-0.1985644980803488,0.8761956986362036,0.07436773103814057,12.316274,12.849663,11.657739,2.5991796E-4,0.0015639091,7.031092E-4,NOT_AVAILABLE,12.583,0.983,0.716,0.529,0.497
294.3693292325697,0.41742310753419115,1.0203537730100223,0.03655213084222646,12.316566,12.529532,11.953113,2.512533E-4,0.0012707385,7.891827E-4,NOT_AVAILABLE,12.387,0.396,0.264,0.226,0.256
162.55686793869964,-0.00890726511443258,2.7286182189380854,0.045947387221747495,12.323649,12.6645,11.826503,0.0043739122,0.015229694,0.013732808,NOT_AVAILABLE,12.453,0.607,-0.019,0.378,0.358
322.84742395886695,-9.846315987728307,2.408420102951059,0.050956442747774146,12.3373995,12.670773,11.85712,2.471431E-4,0.0016539565,7.401828E-4,NOT_AVAILABLE,12.468,0.624,0.093,0.354,0.34
166.90479765093133,-5.206536524943069,3.545393533004479,0.06121215765693578,12.33933,12.695436,11.82808,3.176508E-4,0.0013372998,0.0011711473,NOT_AVAILABLE,12.504,0.666,0.06,0.382,0.371
151.0262780076889,40.59042232379645,1.844202861042076,0.03275559572104747,12.340971,12.681167,11.850255,1.3899957E-4,8.1600767E-4,5.456176E-4,NOT_AVAILABLE,12.497,0.646,0.159,0.364,0.356
355.6277209331006,0.8696790227433308,2.6581128011363346,0.058290199350950256,12.348834,12.686852,11.8596525,2.2472984E-4,0.0010507548,7.069589E-4,NOT_AVAILABLE,12.494,0.634,0.077,0.366,0.348
112.47605833108975,-2.091901192861961,0.29217263593149373,0.04791172443775147,12.35688,12.358368,12.2892275,2.7474936E-4,0.0031017547,0.0013671708,NOT_AVAILABLE,12.362,0.042,-0.086,0.03,0.034
340.3961628076857,1.1860528245740563,1.2144743632647954,0.10029344437940345,12.359426,12.8972845,11.689943,2.204451E-4,0.0014492408,7.8889093E-4,NOT_AVAILABLE,12.644,0.965,0.698,0.547,0.506
11.785121417269746,45.90460818916697,1.2682254076664157,0.05216328228109228,12.360446,12.632458,11.940165,2.1346334E-4,0.0014198916,0.0011668798,NOT_AVAILABLE,12.475,0.515,0.023,0.303,0.301
193.78141202664506,44.387276298946226,3.881234592189686,0.02971676002869243,12.363449,12.738895,11.826087,2.5606938E-4,8.9908484E-4,8.362726E-4,NOT_AVAILABLE,12.516,0.717,0.234,0.403,0.395
307.40488537233057,39.28814096934312,1.332204033890596,0.03039812118472176,12.36474,12.660092,11.914195,1.8883488E-4,8.616712E-4,6.1366905E-4,NOT_AVAILABLE,12.5,0.544,0.048,0.329,0.331
280.73527085958136,-0.14963286913055046,1.1763909383364164,0.04712735879812621,12.3698435,13.743615,11.227129,2.782907E-4,0.0039912458,0.001349133,NOT_AVAILABLE,13.491,2.123,1.679,1.257,1.139
190.42199197205852,-0.44060579450149845,0.8224258040306637,0.03922318988716073,12.371965,12.902133,11.707946,1.361639E-4,0.0011318901,6.416004E-4,NOT_AVAILABLE,12.63,0.985,0.748,0.534,0.497
355.38746438920487,1.2790902960429522,1.5034732665862665,0.042540193961582706,12.373047,12.640432,11.949471,2.8126643E-4,0.0017148063,9.923911E-4,NOT_AVAILABLE,12.482,0.493,-0.049,0.298,0.308
13.742857269110631,0.7334720142277854,2.6245063457467395,0.04139429241189772,12.373913,12.724979,11.870792,1.7536583E-4,9.5240364E-4,5.557415E-4,NOT_AVAILABLE,12.523,0.672,0.208,0.38,0.338
294.59776960622816,0.5237313169990758,1.6264651822286662,0.031163912616689906,12.397659,12.756278,11.873129,3.6327535E-4,0.0015950366,9.6920726E-4,NOT_AVAILABLE,12.538,0.637,0.283,0.37,0.397
249.04596261403452,-0.4247287211827402,0.44220818722447813,0.03985316238720776,12.405313,12.963721,11.710881,1.4809042E-4,0.0010424452,5.9868087E-4,NOT_AVAILABLE,12.69,1.031,0.648,0.553,0.533
28.644396924582765,-6.766604308956588,0.6517616902800203,0.045207268104270025,12.408292,12.391262,12.391531,3.1420798E-4,0.0021003366,0.0016639673,NOT_AVAILABLE,12.405,-0.008,0.013,-0.007,0.002
43.41182827374279,0.2884881023164137,0.3561586647232649,0.03901340687906074,12.408316,12.881498,11.786038,2.7144863E-4,0.0019654867,0.001807197,NOT_AVAILABLE,12.659,0.817,0.304,0.48,0.483
251.84674550534407,32.39356980919476,1.3509650390973778,0.02055419676405121,12.417774,12.774011,11.912696,1.6386206E-4,0.0012736067,5.581066E-4,NOT_AVAILABLE,12.57,0.677,0.215,0.378,0.361
237.98644416194392,44.55671472541295,1.9860368895903817,0.1172085651031562,12.423534,12.72657,11.961792,2.1922555E-4,0.0010760039,8.0743135E-4,NOT_AVAILABLE,12.565,0.559,0.007,0.337,0.33
88.08969645569603,15.878150304968802,1.4481502368209251,0.05300171281158019,12.426539,12.807594,11.8968525,2.2510743E-4,0.0013880014,0.0013497975,NOT_AVAILABLE,12.599,0.68,0.166,0.404,0.399
11.63022286981672,45.840463368993994,0.5548592512851128,0.059491495138820474,12.453915,13.004941,11.7763605,2.177942E-4,0.0011890299,9.511853E-4,NOT_AVAILABLE,12.732,1.023,0.763,0.548,0.517
191.13940201311138,-0.43104085738520104,1.0721709812367874,0.04871632726036671,12.461724,12.743745,12.027361,1.8661609E-4,0.0011840492,7.774035E-4,NOT_AVAILABLE,12.572,0.535,0.048,0.318,0.312
334.0537255084131,-0.29886180303793225,2.023017412920809,0.06454199035260783,12.47684,12.846501,11.953491,2.429162E-4,0.001035435,0.0011715968,NOT_AVAILABLE,12.644,0.678,0.171,0.395,0.384
58.26718845614371,0.04690043923544688,3.9113269798121886,0.0402017375495134,12.480927,12.897561,11.909111,1.5240659E-4,0.0012300967,6.432117E-4,NOT_AVAILABLE,12.677,0.778,0.263,0.436,0.426
111.07319509924261,-0.5517702270418419,1.8456538498028405,0.04149436547182561,12.491693,12.839839,11.993567,2.061953E-4,0.0010959303,7.351422E-4,NOT_AVAILABLE,12.642,0.662,0.151,0.374,0.354
204.31968928604965,-0.6323563486949271,0.9060881918510005,0.07815459684529483,12.499951,12.614152,12.278219,3.644139E-4,0.0021264486,0.0018134178,NOT_AVAILABLE,12.535,0.248,0.067,0.136,0.143
11.793752879416065,45.876052098569154,2.4463919392863067,0.05255649404351856,12.510667,12.8153925,12.001026,9.784173E-4,0.002691003,0.0015849696,NOT_AVAILABLE,12.628,0.606,0.01,0.359,0.361
103.05557357993476,-0.32788332961481237,0.29427077364526105,0.047013140394775506,12.515867,13.673826,11.458035,3.549858E-4,0.0024550953,0.0014618384,NOT_AVAILABLE,13.398,1.909,1.936,1.082,1.002
334.09076255481654,-0.363496304210917,1.7623167899212886,0.050722632429269984,12.528393,12.940697,11.975418,2.0319728E-4,0.0014011292,0.0012929095,NOT_AVAILABLE,12.71,0.753,0.291,0.427,0.404
7.5764462904729255,-46.522204292835404,0.15703075527130794,0.03073916251412743,12.534901,13.438191,11.613541,3.3129388E-4,0.0011377607,9.95296E-4,NOT_AVAILABLE,13.118,1.551,1.871,0.849,0.81
58.30519580834801,0.27294445311228516,0.3742942740320314,0.036821477283419,12.551601,12.719572,12.231541,3.387197E-4,0.0018521798,0.0013800465,NOT_AVAILABLE,12.627,0.287,0.236,0.195,0.22
280.1902759382541,0.030492346701419645,1.6452937418407239,0.04207492565684538,12.552553,13.872661,11.426776,2.933851E-4,0.005083792,0.0014967301,NOT_AVAILABLE,13.649,1.91,1.391,1.198,1.155
294.58854783933845,0.5167241827923998,0.4823797276021477,0.033757297180665946,12.565368,13.490709,11.625931,1.930081E-4,0.0015902913,7.175148E-4,NOT_AVAILABLE,13.193,1.61,1.678,0.888,0.818
13.44566723432738,0.7930259732237993,1.4187637595436984,0.050303531118880175,12.565762,12.841019,12.136592,1.4657599E-4,9.2798716E-4,5.4817577E-4,NOT_AVAILABLE,12.676,0.528,-0.002,0.302,0.305
166.89070499389618,-5.238912943847418,0.9297730055680931,0.05734979246069277,12.575527,12.806591,12.194855,4.3153507E-4,0.0017798685,0.0012482398,NOT_AVAILABLE,12.672,0.431,-0.009,0.267,0.272
280.966988007024,0.0137005628129315,1.0981754578122027,0.0477683515204834,12.580847,13.890002,11.4539175,4.3575303E-4,0.0032801565,0.0012183371,NOT_AVAILABLE,13.637,2.069,2.256,1.206,1.133
38.416917744169595,5.294436936098023,2.3129649043242195,0.035804122069331944,12.599307,12.982074,12.066905,2.2658773E-4,0.0015864521,0.0010867935,NOT_AVAILABLE,12.768,0.711,0.271,0.405,0.388
148.75500369993478,51.666328752221276,2.452376329903249,0.037474506456150684,12.608611,12.961943,12.101638,2.1854886E-4,0.0013655816,8.0631924E-4,NOT_AVAILABLE,12.773,0.662,0.158,0.375,0.367
280.7470474788947,0.5191853864438324,1.563780356884257,0.043329577612897734,12.610543,13.285415,11.812822,2.2775713E-4,0.0015622095,0.0010937563,NOT_AVAILABLE,13.004,1.04,0.737,0.607,0.681
237.97670354182014,44.541298996763366,1.9222950959043867,0.04015332831836407,12.617647,12.917935,12.160883,2.1832048E-4,0.0012578539,0.0012183383,NOT_AVAILABLE,12.775,0.554,0.028,0.336,0.329
238.09805715316853,44.50642787388429,0.6687335380291611,0.02214050145704595,12.626251,13.192246,11.941503,2.0745186E-4,0.0015470058,0.0010603673,NOT_AVAILABLE,12.913,1.056,0.979,0.569,0.506
172.40243348125273,46.595727676113945,1.7140730485794347,0.038348009236602074,12.627691,12.968477,12.136165,1.5008968E-4,0.0010780074,9.2554436E-4,NOT_AVAILABLE,12.77,0.639,0.149,0.365,0.35
264.6460106502985,41.89949237022051,0.6902607599811309,0.01923123966297207,12.630224,13.171436,11.96256,1.6667927E-4,0.0013117263,6.5636187E-4,NOT_AVAILABLE,12.9,1.013,0.834,0.542,0.497
103.05718640970318,-0.32225778317690984,0.45619777619188,0.04236360828594653,12.638975,13.342685,11.831452,2.710538E-4,0.0021458543,7.81129E-4,NOT_AVAILABLE,13.068,1.146,0.666,0.683,0.673
74.28467183120061,41.9202086362381,1.0770675238834202,0.11747141776364334,12.64461,12.980201,12.14621,2.6260567E-4,0.00144421,0.0010030854,NOT_AVAILABLE,12.799,0.595,0.19,0.37,0.368
234.6779211180086,-0.32971064466911604,4.448480235674751,0.051984967758421485,12.647251,13.156532,11.998367,1.8540127E-4,0.0018894242,9.834758E-4,NOT_AVAILABLE,12.919,0.921,0.589,0.537,0.478
102.86247236630605,-0.2600255404241651,0.4533468273708077,0.03409646346732742,12.647294,13.377418,11.833125,2.1353498E-4,0.0011909108,7.917618E-4,NOT_AVAILABLE,13.089,1.283,1.003,0.701,0.662
282.6887253371568,45.128363599018456,0.9173689398524055,0.017281502936985157,12.655007,13.016824,12.143651,1.5801776E-4,0.0011732704,7.619318E-4,NOT_AVAILABLE,12.798,0.682,0.195,0.383,0.372
248.88878698896053,9.772358058278353,1.349093892405011,0.031273603898573504,12.666876,13.238505,11.971697,1.4441955E-4,6.848637E-4,3.798967E-4,NOT_AVAILABLE,12.968,1.081,1.017,0.589,0.503
233.32269636358288,5.562804866178694,2.41332157193739,0.03653294641638295,12.666964,13.057011,12.127167,1.7345865E-4,0.0013571804,8.494116E-4,NOT_AVAILABLE,12.842,0.745,0.325,0.423,0.376
58.68435393703188,0.4555897502178682,0.7447456118897487,0.04050904299892171,12.669117,13.723991,11.657758,2.412742E-4,0.0017149217,8.017683E-4,NOT_AVAILABLE,13.479,1.763,1.74,1.011,0.931
234.4696094686637,-0.2882296552825422,0.2633956263678257,0.03513158310108999,12.692584,13.328089,11.944358,2.5720213E-4,0.0019476608,0.0013890862,NOT_AVAILABLE,13.054,1.149,0.862,0.625,0.595
238.02108774303912,44.43355388256876,1.3869913678714505,0.019301561600614272,12.697307,12.965908,12.277233,2.4182921E-4,0.0013933586,8.356564E-4,NOT_AVAILABLE,12.835,0.499,-0.032,0.299,0.307
328.07281090381684,2.387304518886545,1.7524103357924423,0.044714861236963055,12.699234,13.076663,12.1776085,2.2405163E-4,9.3735993E-4,0.0013247877,NOT_AVAILABLE,12.856,0.715,0.278,0.403,0.365
103.04141877075642,-0.3922218449422893,0.7021037996960978,0.04806658375829419,12.704055,12.770203,12.536751,2.9675278E-4,0.0024113706,0.002042368,NOT_AVAILABLE,12.732,0.164,-0.004,0.091,0.108
58.7771755613306,-0.15890088760396148,1.2290200912525266,0.041200362831268635,12.71146,13.1131935,12.1409235,1.5800059E-4,0.0015859128,9.743847E-4,NOT_AVAILABLE,12.892,0.715,0.167,0.426,0.438
103.0786211345724,-0.3924647995022095,0.8522993906054629,0.05859836841574683,12.715686,12.862829,12.446207,2.8755667E-4,0.0018657409,0.0015956358,NOT_AVAILABLE,12.754,0.293,0.245,0.158,0.18
111.04969999684232,-0.5328466467360566,1.1521007383759447,0.04365943753924349,12.734906,13.026253,12.290067,2.7213432E-4,0.0010700882,7.9285004E-4,NOT_AVAILABLE,12.829,0.541,0.033,0.322,0.322
328.48695234256485,45.53988802961514,0.6235967972922254,0.04117571371948364,12.760183,12.87515,12.522771,3.2642746E-4,0.0013493603,0.0011076931,NOT_AVAILABLE,12.804,0.225,0.081,0.147,0.169
58.78911764585564,0.02238288370720668,1.5464233366804419,0.035525346583904764,12.76745,13.104182,12.262794,1.8243842E-4,0.0011342604,0.0010087552,NOT_AVAILABLE,12.927,0.588,0.097,0.371,0.375
88.10327127932403,15.916071469172389,0.04905974053153805,0.5208663122886719,12.789474,13.07439,12.257754,0.005897447,0.0023575383,0.0016750644,NOT_AVAILABLE,12.898,0.57,0.097,0.359,0.363
10.525564146870366,5.156431735266277,0.7642333564650392,0.06754460082734567,12.802738,12.7710285,12.72266,3.024665E-4,0.004093559,9.896256E-4,NOT_AVAILABLE,12.877,-0.019,-0.871,0.067,0.097
349.98074011033594,4.876202635795765,2.1846173216806886,0.05411882095701714,12.807385,12.634775,12.962525,7.4719934E-4,0.008723219,0.0015423576,NOT_AVAILABLE,12.876,-0.246,-1.137,-0.074,-0.035
14.000448902091696,1.1808168462025388,1.8898908757896602,0.05366088571177607,12.822965,13.141943,12.351079,3.0751224E-4,0.0013727414,9.672657E-4,NOT_AVAILABLE,12.958,0.61,0.068,0.345,0.331
148.89360536459668,51.611594656720776,1.7179903874213212,0.03595900000547797,12.827315,13.1892605,12.311177,6.3525053E-4,0.002864591,0.0017022436,NOT_AVAILABLE,12.985,0.681,0.181,0.392,0.371
28.01237045939626,47.009464826699094,0.6462759411473277,0.10824438973809657,12.828631,13.383618,12.145008,2.918197E-4,0.002341127,6.3947344E-4,NOT_AVAILABLE,13.05,0.996,0.686,0.554,0.519
217.94307287039547,37.12968603909789,2.3415659552300676,0.025071624068886827,12.831267,13.169275,12.340075,2.0489846E-4,9.5445965E-4,8.700712E-4,NOT_AVAILABLE,12.985,0.646,0.155,0.368,0.348
58.581152049934786,0.6088333958600701,0.7105421479840799,0.04407495383447303,12.851816,13.806237,11.890521,2.5931373E-4,0.001655855,8.9481956E-4,NOT_AVAILABLE,13.525,1.532,1.298,0.908,0.868
348.07267108833946,10.770197847041889,1.3050374270833698,0.04829221579292152,12.852008,13.100598,12.450572,3.8317422E-4,0.0010285033,9.6113724E-4,NOT_AVAILABLE,12.962,0.463,-0.047,0.288,0.296
353.4557251313884,5.781189382473971,1.4039438709093415,0.04332205869972386,12.87621,13.271755,12.326031,2.7286803E-4,0.0011445489,7.137473E-4,NOT_AVAILABLE,13.051,0.741,0.257,0.419,0.401
204.13245205420628,48.50490096747018,0.965331179532023,0.0240867808568478,12.878236,13.132282,12.47354,2.6445676E-4,9.877946E-4,8.257616E-4,NOT_AVAILABLE,12.977,0.469,-0.012,0.299,0.297
248.93783172961568,9.82347055955225,0.8281007386577094,0.02749555068122174,12.879041,13.344771,12.258521,1.8689566E-4,7.278831E-4,5.070786E-4,NOT_AVAILABLE,13.113,0.841,0.337,0.484,0.471
322.77836669016983,-9.776624302612726,1.8409938441630687,0.050474880868812196,12.888738,13.269599,12.36119,3.463101E-4,0.001318458,0.0010471513,NOT_AVAILABLE,13.047,0.725,0.279,0.405,0.371
14.195178357776186,0.6415186286062462,0.8269503440954724,0.051325708520690114,12.900343,13.064923,12.597405,4.3700976E-4,0.0023513637,9.266619E-4,NOT_AVAILABLE,12.969,0.318,-0.038,0.201,0.221
266.0567070944627,-0.04109273493412704,3.5175022401939215,0.5102292838628785,12.90084,13.072917,11.953106,0.018454894,0.015143235,0.0062807333,NOT_AVAILABLE,12.828,0.806,0.363,0.5,0.517
248.90528212295558,9.77106618370785,0.9939922705786349,0.027875289368737642,12.903288,13.501388,12.184762,1.818134E-4,8.7789295E-4,5.140949E-4,NOT_AVAILABLE,13.224,1.144,1.146,0.612,0.524
7.734629243031045,-46.390724837266255,2.8824886523761215,0.02507489219649721,12.9105425,13.312253,12.360593,2.2437391E-4,7.056446E-4,7.002788E-4,NOT_AVAILABLE,12.935,0.806,0.402,0.473,0.429
146.83247915364313,44.67398035601415,2.416205950582436,0.04707154063021486,12.913327,13.323486,12.35909,3.690098E-4,0.0011249247,8.335331E-4,NOT_AVAILABLE,13.075,0.8,0.501,0.433,0.373
