ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
2108,1168.36,1207.55,18.1783,0.0023,1.02,nan,0.049,nan,0.56,-1
2109,961.781,1038.33,18.3139,0.0024,0.841,nan,0.04,nan,0.33,-1
2112,945.8,1151.56,18.2257,0.0035,0.736,nan,0.046,nan,0.4,-1
2117,757.933,1240.54,18.2689,0.0019,0.762,nan,0.044,nan,0.39,-1
2121,963.534,1025.71,18.2781,0.002,0.731,nan,0.04,nan,0.42,-1
2126,792.882,1168.93,18.3456,0.0025,0.866,nan,0.044,nan,0.37,-1
2130,907.747,990.442,18.2326,0.0022,0.768,nan,0.044,nan,0.25,-1
2158,1278.61,1097.93,18.2729,0.0022,1.053,nan,0.053,nan,0.42,-1
2174,782.228,1051.61,18.343,0.0019,0.861,nan,0.046,nan,0.82,-1
2177,867.429,1179.76,18.3489,0.0042,0.901,nan,0.043,nan,0.42,-1
2180,637.968,993.466,18.4778,0.0021,0.533,nan,0.037,nan,0.4,-1
2182,1189.28,1435.58,18.235,0.0023,1.109,nan,0.053,nan,0.66,-1
2189,719.156,872.444,18.3277,0.0019,0.676,nan,0.053,nan,0.46,-1
2198,1088.81,1189.44,18.2567,0.0017,0.668,nan,0.053,nan,0.42,-1
2212,1041.39,1156.95,18.3883,0.0021,0.732,nan,0.039,nan,0.47,-1
2218,618.196,1051.22,18.4949,0.0022,0.58,nan,0.036,nan,0.34,-1
2219,1073.13,1213.34,18.3492,0.0025,0.951,nan,0.047,nan,0.47,-1
2220,726.473,990.7,18.6794,0.0059,0.845,nan,0.07,nan,0.28,-1
2221,961.586,831.192,18.4801,0.0038,0.894,nan,0.069,nan,0.29,-1
2230,1306.37,989.768,18.1736,0.0019,0.882,nan,0.05,nan,0.39,-1
2242,1129.59,891.376,18.4028,0.0019,0.724,nan,0.045,nan,0.44,-1
2254,1275.2,896.681,18.3587,0.002,0.782,nan,0.06,nan,0.46,-1
2261,1252.8,943.561,18.3214,0.0019,0.829,nan,0.058,nan,0.44,-1
2272,1151.9,1110.34,18.4574,0.002,0.866,nan,0.051,nan,0.46,-1
2276,1015.17,1440.84,18.3895,0.0023,0.807,nan,0.044,nan,0.75,-1
2275,969.018,958.31,18.2974,0.0021,0.979,nan,0.063,nan,0.02,-1
2279,931.315,979.887,18.3368,0.0027,1.053,nan,0.084,nan,0.39,-1
2287,1026.37,1518.44,18.4743,0.0025,0.673,nan,0.044,nan,0.4,-1
2288,1110.07,1513.87,18.5235,0.0043,0.862,nan,0.05,nan,0.35,-1
2290,815.576,1142.81,18.3642,0.002,0.901,nan,0.047,nan,0.34,-1
2295,1073.18,800.35,18.3193,0.0027,1.026,nan,0.059,nan,0.29,-1
2301,877.643,836.758,18.3838,0.002,0.992,nan,0.05,nan,0.55,-1
2302,909.55,1206.84,18.5317,0.0024,0.63,nan,0.046,nan,0.49,-1
2312,1069.38,995.004,18.7367,0.0068,1.011,nan,0.055,nan,0.29,-1
2324,1282.3,962.034,18.4684,0.0022,0.788,nan,0.062,nan,0.4,-1
2333,808.433,841.272,18.5801,0.0025,0.867,nan,0.062,nan,0.43,-1
2339,1328.2,1164.84,18.4714,0.0023,0.736,nan,0.045,nan,0.46,-1
2344,1115.19,1444.59,18.4498,0.0023,0.906,nan,0.054,nan,0.3,-1
2350,905.196,1326.47,18.4478,0.0022,1.032,nan,0.062,nan,0.22,-1
2361,1109.4,1169.3,18.5284,0.0027,0.91,nan,0.051,nan,0.42,-1
2365,1320.29,1080.72,18.5684,0.0028,0.728,nan,0.047,nan,0.46,-1
2368,788.332,1068.92,18.5175,0.002,0.913,nan,0.052,nan,0.36,-1
2374,842.345,926.706,18.5357,0.0022,0.763,nan,0.057,nan,0.33,-1
2381,1095.89,1204.67,18.791,0.0055,0.952,nan,0.059,nan,0.31,-1
2384,721.948,1289.53,18.5363,0.0022,0.649,nan,0.047,nan,0.4,-1
2399,1098.05,1431.57,18.5318,0.0023,0.863,nan,0.055,nan,0.37,-1
2405,1033.11,934.216,18.5108,0.0025,0.877,nan,0.066,nan,0.21,-1
2407,1154.29,1051.64,18.6041,0.0027,0.807,nan,0.046,nan,0.37,-1
2408,699.149,985.315,18.5893,0.0022,0.846,nan,0.069,nan,0.54,-1
2412,1041.75,1473.14,18.6006,0.0032,0.779,nan,0.047,nan,0.33,-1
2418,940.435,1327.23,18.5233,0.003,0.917,nan,0.057,nan,0.55,-1
2419,841.081,1309.61,18.6672,0.0052,0.744,nan,0.054,nan,0.25,-1
2428,1326.7,1012.27,18.597,0.0047,1.059,nan,0.062,nan,0.57,-1
2430,1010.28,1073.44,18.5509,0.0026,0.935,nan,0.055,nan,0.31,-1
2431,1314.26,1178.8,18.6151,0.0025,0.859,nan,0.06,nan,0.48,-1
2432,1094.41,892.411,18.5571,0.0025,1.102,nan,0.06,nan,0.46,-1
2436,766.261,902.173,18.7269,0.0023,0.526,nan,0.062,nan,0.41,-1
2437,1097.46,860.347,18.5843,0.0021,1.077,nan,0.066,nan,0.67,-1
2438,1255.94,1071.41,18.7536,0.0027,0.643,nan,0.055,nan,0.41,-1
2443,1254.66,986.324,18.6134,0.0024,1.009,nan,0.077,nan,0.5,-1
2475,844.665,906.616,18.5295,0.0024,0.964,nan,0.064,nan,0.47,-1
2481,692.506,950.972,18.7039,0.0024,1.074,nan,0.083,nan,0.12,-1
2504,713.981,1036.18,18.7892,0.0027,0.854,nan,0.054,nan,0.46,-1
2527,1175.73,1248.57,18.6679,0.0025,0.877,nan,0.065,nan,0.35,-1
2532,1231.39,1271.15,18.813,0.0028,1.338,nan,0.086,nan,0.67,-1
2535,991.089,1444.54,18.9967,0.0041,1.058,nan,0.08,nan,0.3,-1
2544,857.584,821.237,18.6528,0.0037,0.835,nan,0.07,nan,0.67,-1
2549,1315.33,1379.81,18.7299,0.0028,0.968,nan,0.066,nan,0.29,-1
2553,871.353,1032.43,18.7524,0.0027,0.995,nan,0.073,nan,0.47,-1
2565,691.648,1065.5,18.7862,0.0023,0.666,nan,0.059,nan,0.38,-1
2607,1346.6,1179.16,18.7949,0.0026,0.922,nan,0.065,nan,0.57,-1
2619,903.124,1369.74,18.9473,0.0028,0.769,nan,0.062,nan,0.35,-1
2621,1065.56,999.778,18.7162,0.0025,0.993,nan,0.07,nan,0.63,-1
2635,1144.27,1255.87,18.9376,0.003,0.817,nan,0.071,nan,0.3,-1
2642,1039.51,965.282,19.7191,0.0072,0.64,nan,0.092,nan,0.24,-1
2649,1124.58,1262.81,18.8352,0.0027,0.854,nan,0.069,nan,0.36,-1
2651,880.333,1452.45,18.8382,0.0032,1.045,nan,0.086,nan,0.56,-1
2667,673.168,999.42,18.8831,0.0026,0.96,nan,0.07,nan,0.41,-1
2671,858.202,1069.64,19.0375,0.0028,0.896,nan,0.075,nan,0.36,-1
2673,1301.67,1031.98,18.9563,0.0034,0.884,nan,0.071,nan,0.35,-1
2675,706.535,947.163,19.0447,0.0031,0.818,nan,0.085,nan,0.28,-1
2676,1312.27,1242.11,19.042,0.0062,0.909,nan,0.071,nan,0.28,-1
2680,724.655,1021.07,19.0502,0.0027,0.59,nan,0.059,nan,0.42,-1
2682,883.3,1087.5,19.0854,0.0032,0.69,nan,0.073,nan,0.37,-1
2692,1192.2,991.06,18.8602,0.0025,0.736,nan,0.075,nan,0.39,-1
2695,1318.35,1143.15,18.9585,0.0034,1.032,nan,0.081,nan,0.3,-1
2696,858.568,1300.84,18.9922,0.0028,0.586,nan,0.078,nan,0.25,-1
2700,674.392,962.147,18.9671,0.0029,0.701,nan,0.094,nan,0.36,-1
2701,710.71,929.986,18.7443,0.0026,0.884,nan,0.094,nan,0.23,-1
2703,1210.86,972.967,18.9255,0.0033,0.909,nan,0.08,nan,0.57,-1
2705,759.972,1020.77,19.0435,0.0028,0.96,nan,0.081,nan,0.39,-1
2710,1061.8,1108.45,18.9801,0.0036,0.937,nan,0.088,nan,0.3,-1
2725,943.521,953.881,18.9962,0.003,0.87,nan,0.099,nan,0.5,-1
2733,1124.49,1523.88,19.022,0.0052,0.812,nan,0.084,nan,0.34,-1
2741,1064.89,969.71,19.0043,0.0036,0.962,nan,0.097,nan,0.19,-1
2744,1182.74,1049.85,19.1445,0.0032,0.889,nan,0.079,nan,0.36,-1
2748,1127.92,1134.29,19.0387,0.0029,0.955,nan,0.082,nan,0.33,-1
2749,906.26,793.287,19.1565,0.0032,0.694,nan,0.085,nan,0.5,-1
2756,1129.53,1158.62,19.0283,0.0034,0.962,nan,0.092,nan,0.32,-1
2765,945.163,1033.28,18.9976,0.0032,0.437,nan,0.087,nan,0.33,-1
2767,1057.74,1516.75,19.1055,0.0033,0.856,nan,0.079,nan,0.34,-1
2785,1115.07,1052.3,19.1172,0.0034,0.937,nan,0.086,nan,0.36,-1
1102,1258.82,1448.47,17.2565,0.0013,0.617,nan,0.019,nan,0.22,-1
