_r _x _y _p Source RA_ICRS DE_ICRS rest b_rest B_rest rlen ResFlag ModFlag
0.006351 -0.005982 -0.002135 250.4 5406950379244965248 150.46215005046 -49.59851185296 1806.417301681869958 874.639532451029027 3904.394439241099917 1180.755654586650 1 1
0.015776 -0.011864 0.010397 311.2 5406950379244968320 150.45307908653 -49.58597874406 4892.918113386400364 4174.609777483479775 5867.854534014340061 1180.837091980450 1 1
0.018109 -0.013556 0.012008 311.5 5406950379244968448 150.45047000969 -49.58436815578 4490.569640575709855 2911.879205573709896 6845.929108731110318 1180.832866027220 1 1
0.041482 -0.033800 -0.024048 234.6 5406950409297880704 150.41920623166 -49.62041407505 3022.993028265650082 1733.222223665949969 5173.617364838200047 1180.022940445410 1 1
0.050380 -0.044786 -0.023073 242.7 5406950409297883904 150.40225121702 -49.61942981389 1479.725531579189919 580.654946595792012 3644.600212217490025 1179.866043741640 1 1
0.043958 -0.038102 -0.021922 240.1 5406950409297887360 150.41256922322 -49.61828452120 2356.009346022789941 1251.892690114209927 4434.989577273719988 1179.985611621680 1 1
0.045395 -0.040312 -0.020874 242.6 5406950409297890560 150.40915937132 -49.61723456261 829.694781124943006 504.464937127548012 2087.669764630690224 1179.965739766370 1 1
0.046636 -0.043797 -0.016024 249.9 5406950409297901824 150.40378741370 -49.61238202186 3057.898019854580070 1860.448604565510095 5156.355754293919745 1179.978127147970 1 1
0.048870 -0.045493 -0.017849 248.6 5406950409297902208 150.40116596730 -49.61420543470 383.066634531225020 364.480701212298982 403.613335505157011 1179.926702826300 1 1
0.042725 -0.039284 -0.016797 246.8 5406950409297909120 150.41075065966 -49.61315894593 1441.980863966429979 980.936749156714995 2526.861559389190006 1180.037710372890 1 1
0.044400 -0.040893 -0.017297 247.1 5406950409297909248 150.40826720401 -49.61365704789 3405.668625118139971 2375.258299678169806 5189.004710652769973 1180.005849176840 1 1
0.048942 -0.044766 -0.019784 246.2 5406950413595848448 150.40228651397 -49.61614067349 5150.068358593989615 3593.495477724060038 7457.601295202330220 1179.911502205580 1 1
0.049131 -0.044824 -0.020117 245.8 5406950413595848576 150.40219618609 -49.61647402801 3850.431170478459990 2509.564813737839813 6012.017189023110404 1179.906022797300 1 1
0.044141 -0.036314 -0.025093 235.4 5406950413595849984 150.41532450128 -49.62145723769 2610.125219434999963 1393.725915249609898 4760.902755991460253 1179.969612817590 1 1
0.042539 -0.038283 -0.018546 244.2 5406950413595857152 150.41229290165 -49.61490901550 4004.752069367179956 2693.140714413959813 6114.357915093680276 1180.029221745370 1 1
0.042633 -0.039385 -0.016321 247.5 5406950413595858432 150.41059513620 -49.61268301609 2442.076694823600064 1519.126071831180070 4307.130721849190195 1180.042671422020 1 1
0.043886 -0.042235 -0.011922 254.2 5406950413595859584 150.40620241534 -49.60828163596 2200.807718850609945 1231.669032253570094 4196.918076285829557 1180.058622258060 1 1
0.047791 -0.038882 -0.027788 234.4 5406950413596567552 150.41135837171 -49.62415029688 1965.922033803770091 887.822624506178954 4101.310003445410075 1179.892700106820 1 1
0.050705 -0.046158 -0.020986 245.6 5406950413597154560 150.40013517995 -49.61734209433 2942.351019606900081 1600.882574197509939 5140.013377330239564 1179.873342540660 1 1
0.042082 -0.037671 -0.018756 243.5 5406950413597161216 150.41323752989 -49.61511917641 3364.430013928700191 1947.199430556159996 5606.389958821639993 1180.035843041590 1 1
0.040316 -0.033333 -0.022679 235.8 5406950413597275520 150.41992952493 -49.61904533151 3384.303596001459937 1966.194776255079887 5626.431640539860382 1180.049066403240 1 1
0.046296 -0.042626 -0.018066 247.0 5406950413597421312 150.40559199120 -49.61442501589 3060.429143984510119 1669.316075596289920 5290.159796286960045 1179.968349141730 1 1
0.043037 -0.040500 -0.014557 250.2 5406950413597929600 150.40887734744 -49.61091794455 2249.795469851650068 948.417952677756944 4411.118751063489981 1180.049544616130 1 1
0.044579 -0.039585 -0.020502 242.6 5406950413597930624 150.41028141996 -49.61686385529 2261.603228742139891 996.958151328029999 4406.657774438989691 1179.982124974470 1 1
0.044180 -0.038872 -0.020997 241.6 5406950413597931264 150.41138199340 -49.61735900114 2115.845420178280165 847.342911711253009 4269.398679100089794 1179.986395740870 1 1
0.040376 -0.035372 -0.019468 241.2 5406950413597933568 150.41678566079 -49.61583319728 2664.391480023420172 1301.828096212160062 4882.798221137430119 1180.061717228340 1 1
0.049845 -0.045417 -0.020536 245.7 5406950413604685056 150.40127951062 -49.61689266411 2507.734028036390100 2123.122070033080036 3048.941301832940098 1179.891041622530 1 1
0.046857 -0.040279 -0.023942 239.3 5406950413604685312 150.40920610783 -49.62030276204 2168.692245058370190 1865.499655372409961 2582.567543765980190 1179.924043727670 1 1
0.045688 -0.038768 -0.024175 238.1 5406950413604685696 150.41153735595 -49.62053690788 4328.573096327109852 3426.902421905499978 5701.296205557209760 1179.944254580930 1 1
0.044659 -0.037087 -0.024880 236.1 5406950413604686208 150.41413186250 -49.62124354869 1994.480309590270053 1691.646991656029968 2421.144959709190061 1179.960585001930 1 1
0.042731 -0.038486 -0.018566 244.2 5406950413604688000 150.41197991399 -49.61492887323 2763.981641338580175 1822.613723521519887 4557.900756773739886 1180.025798150190 1 1
0.039132 -0.035852 -0.015682 246.4 5406950413604689152 150.41604844186 -49.61204651041 1215.023144563830101 1172.173962407010094 1261.060365983840029 1180.106341259940 1 1
0.036235 -0.030921 -0.018891 238.6 5406950443657633792 150.42365501978 -49.61525846741 2754.355222583989871 1508.366037773879953 4916.876064251399839 1180.138642956790 1 1
0.035438 -0.031422 -0.016386 242.5 5406950443657647360 150.42288488116 -49.61275379176 1902.690369937449987 1425.821081952090026 2778.587631474849786 1180.165391337680 1 1
0.035873 -0.032598 -0.014975 245.3 5406950443657647744 150.42107136681 -49.61134216285 3799.242938664499889 2459.008142695320203 5964.857083332090042 1180.166569961610 1 1
0.036569 -0.034156 -0.013064 249.1 5406950443657648512 150.41866899534 -49.60942930893 1443.351058216409911 655.442401171996949 3580.621068317209847 1180.168663372320 1 1
0.040851 -0.039620 -0.009952 255.9 5406950443657662848 150.41024079326 -49.60631373450 3908.372638865419958 2777.204140996429942 5771.097267686360283 1180.126340164810 1 1
0.041308 -0.040562 -0.007813 259.1 5406950443657662976 150.40878990015 -49.60417381840 3718.928894357559784 2581.468509881519822 5622.544240441329748 1180.140930416350 1 1
0.037182 -0.036503 -0.007071 259.0 5406950443657664512 150.41505367502 -49.60343481399 2881.358509037780095 1935.428635995400100 4636.262905832540127 1180.214344840620 1 1
0.038527 -0.037665 -0.008103 257.9 5406950443657664640 150.41326009298 -49.60446656213 4149.246125558270251 2798.202579576609878 6296.413972917779574 1180.182111207040 1 1
0.030928 -0.030212 -0.006615 257.6 5406950443657668352 150.42476102933 -49.60298330201 3821.347439449380090 2525.095347832339939 5930.113872448800066 1180.318489601730 1 1
0.038813 -0.038599 -0.004070 264.0 5406950443657671808 150.41182355031 -49.60043225648 3139.083635836399935 1931.825781509099897 5215.088637091020246 1180.222722910620 1 1
0.031589 -0.031336 -0.003985 262.8 5406950443657672960 150.42302953711 -49.60035217216 4445.390378831750240 3017.330771042680226 6664.656602173459760 1180.337076510450 1 1
0.034005 -0.033960 -0.001758 267.0 5406950443657678464 150.41898425913 -49.59812405690 1938.715414114870100 1080.690497040540095 3895.247679980299836 1180.326686311580 1 1
0.035792 -0.035788 -0.000555 269.1 5406950443657681024 150.41616456731 -49.59691960712 1483.916483977450071 956.275710942801993 2842.027321891459906 1180.314609982150 1 1
0.034180 -0.032688 -0.009988 253.0 5406950443659017984 150.42093773785 -49.60635417933 4365.408453629939686 2830.629702661699866 6682.223966623500019 1180.233719238400 1 1
0.027517 -0.025830 -0.009487 249.8 5406950443659019520 150.43152160947 -49.60585745750 3700.488944603369873 2565.009307445319791 5618.466104706630176 1180.347086650230 1 1
0.040505 -0.039103 -0.010566 254.9 5406950447955601152 150.41103789473 -49.60692824674 3578.691963470660085 2202.794467960410202 5775.048202554109594 1180.125982846010 1 1
0.040774 -0.039707 -0.009263 256.9 5406950447955602048 150.41010689919 -49.60562472973 3967.669963155140067 2710.205648296730033 6006.677825663799922 1180.134411310190 1 1
0.036007 -0.033517 -0.013156 248.6 5406950447955602432 150.41965502915 -49.60952195105 2654.314745101120025 1559.292009998230014 4689.152797810509583 1180.177321645450 1 1
0.033997 -0.033400 -0.006346 259.2 5406950447955610368 150.41984326392 -49.60271188719 4023.084189392200187 2528.177431405269999 6312.970468003029964 1180.272602640630 1 1
0.029916 -0.028614 -0.008730 253.0 5406950447955614208 150.42722585240 -49.60509875990 2586.221909961569963 1414.479754341590024 4697.865803574240090 1180.314290609030 1 1
0.038316 -0.035525 -0.014358 248.0 5406950447956327936 150.41655545131 -49.61072256700 3326.548018104399944 1898.546664407570006 5577.761959102979745 1180.129623449020 1 1
0.035447 -0.034083 -0.009739 254.1 5406950447956334336 150.41878528423 -49.60610466575 2654.686898534040211 1350.614564419799990 4838.762751102450238 1180.215442605650 1 1
0.032551 -0.031830 -0.006811 257.9 5406950447957083904 150.42226485533 -49.60317781665 2842.371009059379958 1527.243082925830095 5025.420347684390435 1180.290652585420 1 1
0.039747 -0.039195 -0.006603 260.4 5406950447957413376 150.41090128538 -49.60296479679 2212.188876088870074 964.193539029669978 4352.236164050330444 1180.178802207100 1 1
0.035229 -0.034676 -0.006219 259.8 5406950447957416064 150.41787480504 -49.60258387314 2537.365749581339969 1240.207045596830085 4722.356402805279686 1180.254482167790 1 1
0.033248 -0.030072 -0.014181 244.8 5406950447964429824 150.42497040740 -49.61054957255 3733.281521770240033 3040.146900075199937 4763.160643641559545 1180.216680461920 1 1
0.032030 -0.030814 -0.008742 254.2 5406950447964431488 150.42383014732 -49.60510952496 5958.697970874380189 5255.693460969059743 6855.233160358069654 1180.279941817320 1 1
0.034259 -0.033766 -0.005789 260.3 5406950447964432128 150.41927802103 -49.60215520005 2310.839611986330056 2105.660359440889806 2558.802837018250102 1180.274518550990 1 1
0.035179 -0.030265 -0.017933 239.4 5406950447964639488 150.42466974184 -49.61430161095 2876.550451193730169 1568.388138199100013 5052.349154857870417 1180.162012508710 1 1
0.028552 -0.027249 -0.008527 252.6 5406950447964643328 150.42933237603 -49.60489665730 3645.614279332400201 2975.074582400160125 4640.184432632850076 1180.338270973470 1 1
0.049189 -0.046393 -0.016349 250.6 5406950478017378688 150.39978055845 -49.61270498237 4513.951018084620046 3289.592379747490213 6448.901390707240353 1179.933242825710 1 1
0.054625 -0.053774 -0.009604 259.9 5406950478017398144 150.38839932010 -49.60595186118 1976.690740471190111 1569.567774001079897 2637.619544735319778 1179.910071744880 1 1
0.048810 -0.048037 -0.008654 259.8 5406950478017403136 150.39725455547 -49.60500806713 4467.552231645329812 3059.522944080109937 6659.934520633770262 1180.012753746110 1 1
0.049478 -0.048906 -0.007506 261.3 5406950478017403264 150.39591565088 -49.60385941826 1414.380482102099904 1041.301399648810047 2151.938189609550136 1180.014822503780 1 1
0.047407 -0.047148 -0.004946 264.0 5406950478017409152 150.39863103638 -49.60130055785 4333.241934556160231 2824.827997515099923 6625.246485014299651 1180.077204389180 1 1
0.052172 -0.052100 -0.002735 267.0 5406950478017415040 150.39099409501 -49.59908471117 4600.252170972949898 3273.802534079869929 6669.438639058110311 1180.029734644310 1 1
0.052476 -0.052426 0.002301 272.5 5406950478017427968 150.39050006776 -49.59404807654 2616.362717293370224 1894.746830010790063 3942.731964255030107 1180.092986633310 1 1
0.052349 -0.050777 -0.012732 255.9 5406950482315328256 150.39301923712 -49.60908311163 2603.891485138939970 1372.511239822139942 4768.301140179130016 1179.914292965480 1 1
0.048103 -0.046607 -0.011901 255.7 5406950482315334784 150.39945551102 -49.60825663658 1556.623700888219901 752.115613239795039 3628.664373555820021 1179.990738570950 1 1
0.044783 -0.043644 -0.010037 257.0 5406950482315337344 150.40403181037 -49.60639542148 2869.287189735779975 1586.066510024249965 5025.216286278449843 1180.062455723980 1 1
0.051296 -0.048808 -0.015782 252.1 5406950482316050432 150.39605322827 -49.61213508728 1779.812646206240061 893.521049234931979 3850.581708027119930 1179.903355832760 1 1
0.052793 -0.050595 -0.015074 253.4 5406950482316255104 150.39329644138 -49.61142541192 1137.088492819329986 537.492585549106025 3289.850331938529962 1179.885152506460 1 1
0.046784 -0.045068 -0.012555 254.4 5406950482316257792 150.40183034347 -49.60891167931 2560.898623490320006 1360.248091725240101 4703.259941259830157 1180.005815826520 1 1
0.048667 -0.048392 -0.005164 263.9 5406950482316753280 150.39671145900 -49.60151783896 2971.589491440809979 1635.520905214769982 5164.140949307199662 1180.054766896420 1 1
0.056563 -0.055710 -0.009789 260.0 5406950482316897920 150.38541221529 -49.60613453083 1653.555360223929938 664.216576615644954 3777.158320436630220 1179.877251008170 1 1
0.054318 -0.052516 -0.013877 255.2 5406950482316926720 150.39033438103 -49.61022586145 2392.235543762059933 1136.163371284980030 4559.794331534179946 1179.871512651050 1 1
0.044921 -0.044396 -0.006843 261.2 5406950482317147904 150.40287475151 -49.60320048417 2504.697781226040206 1180.344708030839911 4705.841894446600236 1180.094344750060 1 1
0.049205 -0.047229 -0.013803 253.7 5406950482317399296 150.39849387413 -49.61015811637 3626.751792445989850 2140.162293789740033 5917.646948028420411 1179.955044773020 1 1
0.050180 -0.047107 -0.017289 249.8 5406950482324162816 150.39867624070 -49.61364398771 2638.540265730479859 1958.337813784459968 3844.906357356569970 1179.909243672960 1 1
0.052186 -0.050299 -0.013907 254.5 5406950482324163328 150.39375596047 -49.61025888682 7310.542292276300032 5532.976621539540247 9786.097041450819233 1179.905720527120 1 1
0.051149 -0.049386 -0.013314 254.9 5406950482324163968 150.39516512930 -49.60966653236 439.927258750319027 434.080619534557002 445.930648950190005 1179.928069428520 1 1
0.055054 -0.055007 -0.002278 267.6 5406950482324165376 150.38651049142 -49.59862442496 2019.277170986649935 1472.212454739270015 3067.565858159549862 1179.990343445200 1 1
0.052210 -0.051877 -0.005886 263.5 5406950482324376576 150.39133293262 -49.60223598427 2231.567771042609820 1980.893493814739941 2551.689697169730152 1179.990382626840 1 1
0.043507 -0.043299 -0.004254 264.4 5406950512377149824 150.40457186189 -49.60061255811 3710.284230220539939 2742.028138610340193 5319.623941551360076 1180.146821256040 1 1
0.050685 -0.050624 0.002478 272.8 5406950512377166464 150.39328013170 -49.59387368203 2777.971692656320101 1498.986852874050101 4936.754810863179955 1180.123673169280 1 1
0.044083 -0.043894 0.004072 275.3 5406950512377168768 150.40366470232 -49.59228569835 1921.119714698000053 1193.331253186950107 3606.395255184930193 1180.250891355730 1 1
0.039711 -0.039393 0.005012 277.3 5406950512377173632 150.41060968610 -49.59134972017 4329.996769774419590 2806.535904637009935 6637.118554784339722 1180.334177245870 1 1
0.047459 -0.046989 0.006661 278.1 5406950512377175680 150.39889362507 -49.58969431635 1074.844230061640019 911.170713433716969 1307.856836381339917 1180.237484391040 1 1
0.041513 -0.040782 0.007755 280.8 5406950512377177472 150.40847033124 -49.58860594909 1900.669808476329990 1128.424726329659961 3714.207348539060149 1180.349718400700 1 1
0.045169 -0.044459 0.007976 280.2 5406950512377177984 150.40279824351 -49.58838089607 3036.769773761120177 1845.415584910289908 5130.899102568509988 1180.295052345720 1 1
0.046326 -0.044748 0.011987 285.0 5406950512377187968 150.40235889302 -49.58436997225 3935.742378683360130 2662.217494883139807 6001.302659217480141 1180.344894808910 1 1
0.045603 -0.045587 -0.001199 268.5 5406950516675083264 150.40104531583 -49.59755535358 2142.683487184180194 1192.535348754030110 4153.644764268049585 1180.152664691110 1 1
0.050647 -0.050543 0.003240 273.7 5406950516675083776 150.39340604192 -49.59311123285 1656.755518209670072 893.588034676006032 3607.987255468659896 1180.135286629600 1 1
0.039442 -0.039203 0.004336 276.3 5406950516675096064 150.41090169990 -49.59202569023 745.177803472062010 576.891106138480040 1048.521421383919915 1180.327948050860 1 1
0.041365 -0.040932 0.005974 278.3 5406950516675096448 150.40823763581 -49.59038689388 1572.098079177719910 695.320344452033964 3720.931164348769926 1180.323166542530 1 1
0.040262 -0.039863 0.005653 278.1 5406950516675096576 150.40988559184 -49.59070804876 2762.087771934719967 1673.216491466509979 4765.831010242250159 1180.335547034000 1 1
0.049011 -0.049010 -0.000271 269.7 5406950516675333248 150.39576519228 -49.59662391054 2899.170796448020155 1627.796374590149981 5071.404203120960119 1180.111662830680 1 1
0.049766 -0.048450 0.011367 283.2 5406950516675334912 150.39664751363 -49.58498697239 2367.336936921170036 1142.496929241420048 4517.489473416690089 1180.278275003760 1 1
0.046280 -0.045205 0.009914 282.4 5406950516675335168 150.40165039629 -49.58644258055 1218.873560446889996 552.366392317311011 3414.161388106199865 1180.309617719360 1 1
0.045609 -0.045378 0.004586 275.8 5406950516675997568 150.40137587924 -49.59177072953 570.327055489840973 327.377309311340980 2064.871546993189895 1180.234602631570 1 1
0.050545 -0.049587 0.009794 281.2 5406950516676880896 150.39489113150 -49.58655888790 1828.217082758600100 718.780270270902975 3981.246422177170189 1180.239099793300 1 1
0.052016 -0.051664 0.006041 276.7 5406950516683907584 150.39168229646 -49.59030925665 2382.298460685490227 2075.252695699150081 2789.995057137999993 1180.155643714010 1 1
0.041103 -0.041102 -0.000330 269.5 5406950516683908736 150.40796633310 -49.59668991970 4707.793433221369924 4119.597544699459831 5472.519808844330328 1180.234677750880 1 1
0.039061 -0.039047 -0.001029 268.5 5406950516683909248 150.41113568082 -49.59739137207 2120.439305004570087 1349.324053117549965 3796.528460774080031 1180.257246558750 1 1
0.040815 -0.040760 0.002112 273.0 5406950516683910272 150.40849674678 -49.59424850042 3080.310010377389972 2385.252485849810000 4216.579733607980415 1180.273294639930 1 1
0.047396 -0.047384 -0.001066 268.7 5406950516683977088 150.39827269120 -49.59742061357 3037.171533089399873 1752.243126917190011 5210.108531868820137 1180.126332278930 1 1
0.047392 -0.047392 -0.000201 269.8 5406950516683977216 150.39826299984 -49.59655575199 778.560415825941050 761.864844658426023 795.990280908469003 1180.137983991380 1 1
0.026091 -0.025860 -0.003465 262.4 5406950546736890368 150.43147917601 -49.59983528020 2347.361440914140076 1695.565987870480058 3578.838479863689827 1180.429380044120 1 1
0.028258 -0.028213 -0.001593 266.8 5406950546736894592 150.42785002208 -49.59796293913 2615.072772491439991 1897.307661090289912 3931.713013024690099 1180.418448243170 1 1
0.032156 -0.032147 -0.000775 268.6 5406950546736896000 150.42178171418 -49.59714219249 2355.719163907670008 1588.553312430690085 3904.807175726739843 1180.368388506970 1 1
0.026180 -0.026179 0.000250 270.5 5406950546736898432 150.43099102251 -49.59612083729 2448.136318065260184 2057.406936086099904 3006.564760442579882 1180.475374913880 1 1
0.029044 -0.028525 0.005468 280.9 5406950546736911872 150.42737599607 -49.59090108785 2630.144812685310171 1896.652285815770028 3983.585987744710110 1180.510232306560 1 1
0.027676 -0.027169 0.005274 281.0 5406950546738242688 150.42946758223 -49.59109642806 1296.700714811499893 921.278585166788048 2114.550222436459990 1180.528719626260 1 1
0.029475 -0.029458 -0.000984 268.1 5406950546742043136 150.42593005036 -49.59735314022 2916.273452981180071 1725.493520877970013 5002.712928309129893 1180.407415055530 1 1
0.020945 -0.020668 0.003392 279.3 5406950551034850048 150.43949412302 -49.59298125863 3572.543668812009855 2090.457293702630068 5861.260960838610117 1180.604161659710 1 1
0.020268 -0.019921 0.003732 280.6 5406950551034850432 150.44064740396 -49.59264151054 1925.591682611430087 962.918658256092954 4014.586604075489959 1180.620446046480 1 1
0.034031 -0.030984 0.014075 294.4 5406950551034854528 150.42359018705 -49.58229301712 3073.454557650749848 1765.812395635779922 5237.255363782959648 1180.589132492420 1 1
0.034027 -0.032920 0.008612 284.7 5406950551035074560 150.42059987662 -49.58775406729 1723.172040377789926 823.209002622029971 3817.077155637859960 1180.484493035840 1 1
0.026256 -0.026211 -0.001540 266.6 5406950551035564544 150.43093974332 -49.59791026692 2818.170965633670221 1509.601443821660041 4997.737596604159990 1180.450339567930 1 1
0.027965 -0.027851 -0.002524 264.8 5406950551035736576 150.42840877583 -49.59889363830 2019.971885414300004 983.162971180981003 4104.647543144090378 1180.411335507410 1 1
0.034371 -0.032305 0.011738 290.0 5406950551036300416 150.42155133074 -49.58462886421 2562.416550469510184 1279.755062626469908 4737.455090636460227 1180.536671246740 1 1
0.028422 -0.026816 0.009418 289.4 5406950551036406144 150.43001583230 -49.58695221316 2869.960249023550205 1554.348349135660101 5052.330864618919804 1180.590845261230 1 1
0.032519 -0.032499 0.001114 272.0 5406950551036631680 150.42124010907 -49.59525301928 2611.943389657390071 1281.000856657379927 4814.283470123549705 1180.388725252750 1 1
0.026367 -0.026201 0.002962 276.4 5406950551036635904 150.43095943222 -49.59340864569 2310.514885851140207 1042.524214444239988 4490.558598191039891 1180.512183201550 1 1
0.024302 -0.024027 -0.003645 261.4 5406950551036638720 150.43430755883 -49.60001677164 2692.325569953629838 1387.789609922650016 4875.259425092560377 1180.455380007210 1 1
0.027684 -0.026969 -0.006249 257.0 5406950551043649408 150.42976544534 -49.60261954282 4911.977117671869564 3752.635489675650206 6687.481585933580391 1180.373905204020 1 1
0.030861 -0.030609 0.003938 277.3 5406950551043652096 150.42415959731 -49.59243037409 688.195349390716046 420.959806645020024 1790.161894215689927 1180.456807490190 1 1
0.021240 -0.020355 0.006066 286.6 5406950581096657920 150.43997913611 -49.59030707276 3448.689484684980016 2250.661126235620031 5490.164361429389828 1180.645694377820 1 1
0.022052 -0.017880 0.012907 305.8 5406950581096666112 150.44380114896 -49.58346766931 3444.212975741199898 2358.000809406729786 5322.935420782660003 1180.777862793010 1 1
0.025327 -0.022011 0.012529 299.6 5406950581096667008 150.43742983017 -49.58384381292 2807.412998953519946 1652.759432036850058 4892.064718930279923 1180.708301845130 1 1
0.027474 -0.024163 0.013077 298.4 5406950581096667136 150.43411072701 -49.58329511378 3758.311821090900139 2388.766926984610109 5937.349333731070146 1180.682187760050 1 1
0.023682 -0.018775 0.014435 307.6 5406950581096671104 150.44242202700 -49.58193931765 1865.599927833319953 1034.400947744850100 3807.351610430980145 1180.784801803190 1 1
0.028934 -0.024796 0.014910 301.0 5406950581096672128 150.43313544436 -49.58146134560 576.906519070637955 430.645681861719993 872.380833168691993 1180.697296329250 1 1
0.031898 -0.028561 0.014204 296.4 5406950581096672256 150.42732766500 -49.58216575183 3418.329926259029889 2364.244785305640107 5243.784128969079575 1180.628804899170 1 1
0.029049 -0.023543 0.017018 305.9 5406950581096677504 150.43507020764 -49.57935397256 1444.124594004960045 601.202151528249033 3603.979200188940013 1180.745608913640 1 1
0.026425 -0.021179 0.015804 306.7 5406950581096678144 150.43871552307 -49.58056905735 3124.329913755469988 2170.884838650779784 4830.551555017589635 1180.765990245670 1 1
0.024435 -0.017666 0.016881 313.7 5406950581096678528 150.44413350271 -49.57949346023 4422.785006251429877 2990.312264036249871 6628.301787496209727 1180.835502289990 1 1
0.031595 -0.025934 0.018046 304.8 5406950581096683136 150.43138372451 -49.57832443868 3770.502987137229866 3004.147097179220054 4944.763509989419617 1180.722217072900 1 1
0.034092 -0.023172 0.025007 317.2 5406950581096698624 150.43564779396 -49.57136515522 4102.754602851649906 2686.160276010580219 6310.710971350829823 1180.860066254790 1 1
0.034214 -0.024917 0.023446 313.3 5406950581096700544 150.43295508453 -49.57292544745 4595.033442828300394 3219.467082274460154 6734.249697107899920 1180.811519455710 1 1
0.034400 -0.026908 0.021432 308.5 5406950581096701056 150.42988359350 -49.57493848464 3472.791546554679826 2309.267751692209913 5458.872151571289578 1180.752974429350 1 1
0.033848 -0.027140 0.020226 306.7 5406950581097989632 150.42952509583 -49.57614394922 2634.468140170679817 1677.878489624270060 4485.100532938469769 1180.732966109490 1 1
0.020818 -0.019519 0.007238 290.3 5406950585394595200 150.44126973138 -49.58913602804 954.923010788167971 561.879355195930998 2480.561181654260054 1180.674753395520 1 1
0.027070 -0.024374 0.011777 295.8 5406950585394596992 150.43378482083 -49.58459467546 3280.715236485750211 1925.697381367770049 5474.505205277750065 1180.661164337630 1 1
0.023627 -0.020528 0.011697 299.7 5406950585394599296 150.43971649531 -49.58467610871 2204.300374236209791 1067.968581019579915 4341.891887096800019 1180.720064088350 1 1
0.033556 -0.027922 0.018612 303.7 5406950585394602624 150.42831749468 -49.57775806582 2819.216299340249861 1541.307797448559995 4974.924982645979981 1180.698774238670 1 1
0.025916 -0.021091 0.015061 305.5 5406950585394604288 150.43885053135 -49.58131250041 1327.053058355809981 799.175541040060011 2899.436556868340176 1180.757218769660 1 1
0.026761 -0.020878 0.016742 308.7 5406950585394607872 150.43918025655 -49.57963108365 2537.893564114579931 1328.434247709019928 4661.139848584200081 1180.783484042450 1 1
0.028463 -0.021122 0.019079 312.1 5406950585394610816 150.43880471979 -49.57729375838 2189.292181996910131 1647.253672804959933 3160.157478280969826 1180.811521366990 1 1
0.025288 -0.018300 0.017453 313.6 5406950585394611584 150.44315626138 -49.57892126154 2849.506224488270163 1580.425809746260029 5024.814165585729825 1180.833419993090 1 1
0.034280 -0.025474 0.022938 312.0 5406950585394611712 150.43209560969 -49.57343304969 2828.648771265599862 1695.112230979930018 4882.158865431600134 1180.795893394650 1 1
0.028585 -0.020136 0.020289 315.2 5406950585394614016 150.44032569507 -49.57608495203 1860.390183167560053 949.741519567827027 3902.258624684040115 1180.843398401850 1 1
0.029355 -0.025952 0.013719 297.9 5406950585395973760 150.43135181484 -49.58265211724 1716.909704733760009 753.404707526280049 3827.578964841619836 1180.662996856830 1 1
0.032826 -0.024564 0.021774 311.6 5406950585395974912 150.43349851226 -49.57459712251 2157.410343882469988 1056.874310861099957 4272.410929081649556 1180.794346021780 1 1
0.026791 -0.020256 0.017535 310.9 5406950585396084864 150.44013930158 -49.57883858807 2676.285428861930086 1364.882965480170014 4864.946506534010041 1180.803999826730 1 1
0.020349 -0.016936 0.011281 303.7 5406950585396144768 150.44525674372 -49.58509396654 1854.482570130380054 667.517591465516034 4002.579084368660006 1180.770323458520 1 1
0.033264 -0.028405 0.017310 301.4 5406950585396371072 150.42757098709 -49.57905891943 2714.652785087960183 1375.301566216619904 4919.536779929199838 1180.673517558520 1 1
0.031043 -0.025836 0.017210 303.7 5406950585396372608 150.43153388091 -49.57916056879 2474.274017440679927 1162.732463062370016 4670.393072459960422 1180.712370106490 1 1
0.025717 -0.023374 0.010726 294.7 5406950585403395712 150.43532588124 -49.58564589109 5585.766380318539632 4748.799735761250304 6721.431391105170405 1180.662415122440 1 1
0.020141 -0.018634 0.007644 292.3 5406950585403395840 150.44263586994 -49.58873013310 584.117870431825054 577.742520098535010 590.632920471005036 1180.694096408120 1 1
0.029652 -0.021737 0.020167 312.9 5406950585403399680 150.43785662806 -49.57620567487 4486.707570420199772 4016.418009723609885 5073.017375976240146 1180.816717793880 1 1
0.037430 -0.036328 0.009017 283.9 5406950615456394752 150.41534237516 -49.58734702891 3454.253132034440114 2357.835918287480126 5348.907475354059898 1180.436662677350 1 1
0.037978 -0.036288 0.011202 287.2 5406950615456402176 150.41540674643 -49.58516191923 1430.697656654290085 1134.916599806030035 1919.807495601180108 1180.467005719620 1 1
0.039904 -0.038208 0.011510 286.8 5406950615456402304 150.41244564968 -49.58485234651 2720.145521069699953 1844.913294050360037 4381.526312136389606 1180.441096925030 1 1
0.035682 -0.033155 0.013190 291.7 5406950615456405632 150.42024194373 -49.58317640851 2842.264515553849833 1986.703259334519998 4419.447988240899576 1180.543115311690 1 1
0.036274 -0.034224 0.012023 289.4 5406950615456405760 150.41859204311 -49.58434252771 712.728773278288031 651.454830791038034 786.471370628705017 1180.510507588970 1 1
0.038501 -0.035994 0.013664 290.8 5406950615456407296 150.41586278457 -49.58270022612 3581.436668698489939 2602.007307515330012 5238.810184614149875 1180.505059903550 1 1
