ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
2275,969.018,958.31,18.2974,0.0021,0.979,nan,0.063,nan,0.2553,-9.643,3.91,0.1511,0.302,0.326,0.51,-1
2279,931.315,979.887,18.3368,0.0027,1.053,nan,0.084,nan,0.7639,-3.601,1.629,0.2495,0.41,0.413,0.7,-1
2287,1026.37,1518.44,18.4743,0.0025,0.673,nan,0.044,nan,0.4193,-3.291,2.651,0.1727,0.323,0.34,0.86,-1
2288,1110.07,1513.87,18.5235,0.0043,0.862,nan,0.05,nan,0.251,-4.125,3.642,0.2321,0.475,0.393,0.47,-1
2290,815.576,1142.81,18.3642,0.002,0.901,nan,0.047,nan,0.3908,-2.724,2.06,0.139,0.259,0.272,0.71,-1
2295,1073.18,800.35,18.3193,0.0027,1.026,nan,0.059,nan,-0.9232,-5.13,0.313,0.2199,0.397,0.417,0.42,-1
2301,877.643,836.758,18.3838,0.002,0.992,nan,0.05,nan,0.4753,-6.477,3.935,0.1546,0.302,0.318,0.7,-1
2302,909.55,1206.84,18.5317,0.0024,0.63,nan,0.046,nan,0.1148,-3.777,2.255,0.1566,0.305,0.308,0.9,-1
2312,1069.38,995.004,18.7367,0.0068,1.011,nan,0.055,nan,0.1072,-5.02,3.702,0.502,0.89,0.881,0.93,-1
2324,1282.3,962.034,18.4684,0.0022,0.788,nan,0.062,nan,0.1464,-4.706,4.201,0.1439,0.269,0.276,0.87,-1
2333,808.433,841.272,18.5801,0.0025,0.867,nan,0.062,nan,-0.0278,-7.595,3.721,0.187,0.354,0.361,0.78,-1
2339,1328.2,1164.84,18.4714,0.0023,0.736,nan,0.045,nan,0.0435,-3.697,2.94,0.1509,0.28,0.276,0.83,-1
2344,1115.19,1444.59,18.4498,0.0023,0.906,nan,0.054,nan,0.2348,-7.093,5.758,0.152,0.29,0.28,0.42,-1
2350,905.196,1326.47,18.4478,0.0022,1.032,nan,0.062,nan,0.1034,-6.61,2.965,0.1487,0.274,0.291,0.43,-1
2361,1109.4,1169.3,18.5284,0.0027,0.91,nan,0.051,nan,0.6594,-6.831,5.602,0.1744,0.326,0.331,0.82,-1
2365,1320.29,1080.72,18.5684,0.0028,0.728,nan,0.047,nan,0.0297,-3.696,2.521,0.1708,0.315,0.31,0.47,-1
2368,788.332,1068.92,18.5175,0.002,0.913,nan,0.052,nan,0.4973,-7.6,3.195,0.1563,0.294,0.303,0.87,-1
2374,842.345,926.706,18.5357,0.0022,0.763,nan,0.057,nan,0.2174,-4.634,3.577,0.1566,0.338,0.333,0.93,-1
2381,1095.89,1204.67,18.791,0.0055,0.952,nan,0.059,nan,0.0921,-5.475,6.742,0.3781,0.706,0.727,0.78,-1
2384,721.948,1289.53,18.5363,0.0022,0.649,nan,0.047,nan,0.1092,-4.108,1.582,0.1561,0.295,0.317,0.88,-1
2399,1098.05,1431.57,18.5318,0.0023,0.863,nan,0.055,nan,0.4052,-3.405,3.025,0.1789,0.331,0.334,0.88,-1
2405,1033.11,934.216,18.5108,0.0025,0.877,nan,0.066,nan,0.1518,-5.89,2.682,0.1616,0.301,0.312,0.73,-1
2407,1154.29,1051.64,18.6041,0.0027,0.807,nan,0.046,nan,-0.0193,-3.605,1.569,0.1962,0.36,0.359,0.77,-1
2408,699.149,985.315,18.5893,0.0022,0.846,nan,0.069,nan,0.4815,-6.637,3.843,0.1603,0.302,0.307,0.79,-1
2412,1041.75,1473.14,18.6006,0.0032,0.779,nan,0.047,nan,0.0236,-5.158,3.194,0.1689,0.311,0.332,0.77,-1
2418,940.435,1327.23,18.5233,0.003,0.917,nan,0.057,nan,-0.0159,-7.609,4.217,0.1776,0.328,0.336,0.9,-1
2419,841.081,1309.61,18.6672,0.0052,0.744,nan,0.054,nan,-0.5009,-4.755,4.129,0.2393,0.442,0.473,0.81,-1
2428,1326.7,1012.27,18.597,0.0047,1.059,nan,0.062,nan,-0.5436,-7.998,0.659,0.2313,0.414,0.409,0.44,-1
2430,1010.28,1073.44,18.5509,0.0026,0.935,nan,0.055,nan,0.3993,-6.105,3.011,0.1598,0.292,0.298,0.5,-1
2431,1314.26,1178.8,18.6151,0.0025,0.859,nan,0.06,nan,0.2223,-4.044,2.382,0.1681,0.322,0.343,0.78,-1
2432,1094.41,892.411,18.5571,0.0025,1.102,nan,0.06,nan,0.2696,-3.691,1.95,0.1584,0.292,0.301,0.55,-1
2436,766.261,902.173,18.7269,0.0023,0.526,nan,0.062,nan,0.2861,-3.397,2.683,0.1772,0.357,0.36,0.49,-1
2437,1097.46,860.347,18.5843,0.0021,1.077,nan,0.066,nan,0.0396,-6.487,4.53,0.1725,0.331,0.333,0.77,-1
