ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
781,899.45,990.405,16.6097,0.0007,0.624,0.349,0.027,0.061,0.1361,-5.072,2.282,0.0524,0.112,0.1,0.484,0
608,1431.32,962.317,16.7248,0.0031,0.79,0.191,0.024,0.045,0.1699,-3.489,1.238,0.2121,0.491,0.308,0.481,0
823,1468.52,1562.85,16.7344,0.0008,0.546,0.257,0.03,0.053,0.3533,-6.696,3.911,0.0569,0.109,0.1,0.477,0
1450,1246.69,1454.15,17.5823,0.0019,0.809,nan,0.025,nan,0.006,-6.979,4.327,0.1445,0.327,0.244,0.51,-1
750,1379.83,1535.75,16.3398,0.001,1.248,nan,0.016,nan,0.2309,-6.486,3.075,0.0513,0.094,0.096,0.43,-1
272,1284.23,1736.79,14.1348,0.0004,2.239,nan,0.015,nan,0.1071,-4.55,2.429,0.0352,0.069,0.064,0.45,-1
694,1250.71,1594.12,16.3368,0.0021,0.934,nan,0.024,nan,0.3593,-5.865,4.911,0.0854,0.178,0.162,0.37,-1
311,1643.51,1327.15,14.9612,0.0004,1.481,nan,0.009,nan,0.2409,-4.207,2.91,0.0237,0.046,0.046,0.48,-1
1511,1242.15,1366.94,17.7181,0.002,0.779,nan,0.05,nan,-0.1087,-7.468,3.682,0.1205,0.232,0.277,0.35,-1
950,1367.52,1266.02,16.8855,0.0023,0.914,nan,0.02,nan,0.2557,-4.651,2.283,0.0764,0.149,0.13,0.38,-1
397,1537.4,1561.67,15.1173,0.0004,1.323,nan,0.062,nan,3.436,-9.959,2.605,0.0256,0.05,0.047,0.4,-1
1375,1543.04,1511.27,17.4445,0.0012,0.812,nan,0.022,nan,0.1497,-6.981,4.226,0.0887,0.161,0.147,0.39,-1
452,1351.88,1015.96,15.357,0.0005,1.645,nan,0.012,nan,0.1405,-4.077,2.058,0.0373,0.073,0.059,0.47,-1
467,1268.03,1682.12,15.7105,0.0005,1.162,nan,0.012,nan,0.2116,-5.641,2.052,0.0349,0.068,0.064,0.45,-1
493,1351.86,1531.27,15.4357,0.0005,1.654,nan,0.013,nan,0.1664,-6.608,3.825,0.0385,0.071,0.073,0.46,-1
500,839.07,1077.72,15.7121,0.0016,1.277,nan,0.01,nan,1.8794,-11.961,-5.119,0.4223,0.836,0.818,0.44,-1
540,1068.76,1678.56,15.9164,0.0007,1.213,nan,0.013,nan,-0.1844,-4.332,3.072,0.1236,0.235,0.218,0.43,-1
544,1170.06,1235.42,15.2686,0.0005,2.068,nan,0.018,nan,0.0366,-3.106,2.736,0.0443,0.078,0.076,0.43,-1
551,802.039,1437.73,15.9425,0.0026,1.69,nan,0.049,nan,0.2237,-5.939,2.456,0.193,0.396,0.362,0.34,-1
2266,1014.41,1677.12,18.1511,0.0016,1.245,nan,0.057,nan,-0.0249,-4.304,2.852,0.1369,0.263,0.23,0.35,-1
563,1621.15,1406.63,16.1935,0.0058,1.239,nan,0.037,nan,-0.5803,-1.607,9.635,0.4608,0.856,0.845,0.34,-1
572,1087.9,925.383,15.5548,0.0005,1.802,nan,0.022,nan,0.1205,-5.807,3.381,0.0378,0.077,0.073,0.43,-1
622,870.794,1334.18,16.3784,0.0009,0.976,nan,0.04,nan,0.3497,-5.251,1.515,0.0448,0.092,0.09,0.38,-1
635,1032.45,1690.04,16.3489,0.0007,0.605,nan,0.015,nan,0.2494,-6.632,4.433,0.0494,0.096,0.088,0.45,-1
662,1060.42,961.695,16.4154,0.0007,0.591,nan,0.015,nan,0.0427,-5.75,3.207,0.047,0.099,0.088,0.43,-1
673,1000.2,1558.68,16.4529,0.0008,0.659,nan,0.054,nan,0.282,-6.304,0.541,0.0495,0.094,0.086,0.37,-1
674,1558.13,1201.65,16.3618,0.001,0.883,nan,0.012,nan,0.2524,-6.258,3.574,0.0763,0.14,0.136,0.43,-1
679,1204.28,989.469,16.1498,0.0008,1.171,nan,0.02,nan,0.1354,-6.011,4.639,0.0414,0.083,0.08,0.42,-1
685,1226.89,1554.91,16.4079,0.0007,0.711,nan,0.017,nan,0.2109,-5.685,3.874,0.0526,0.108,0.106,0.42,-1
689,1054.21,1051.44,16.2997,0.0007,1.164,nan,0.017,nan,0.3769,-6.216,2.643,0.0436,0.087,0.083,0.43,-1
725,1094.83,1528.31,16.5453,0.0012,0.697,nan,0.013,nan,0.439,-6.512,4.502,0.0973,0.181,0.165,0.42,-1
729,1294.26,1711.55,16.3424,0.0009,0.905,nan,0.018,nan,-0.0615,-5.182,2.502,0.0471,0.092,0.088,0.42,-1
733,1168.19,1166.62,17.121,0.0027,0.895,nan,0.035,nan,0.5589,-7.462,3.285,0.116,0.198,0.347,0.46,-1
735,1246.74,1487.47,16.0118,0.0007,1.654,nan,0.02,nan,0.1031,-6.469,2.531,0.0466,0.089,0.08,0.43,-1
736,786.848,1200.76,16.5165,0.0007,0.92,nan,0.013,nan,0.9038,-11.613,8.444,0.0488,0.099,0.09,0.45,-1
739,1103.28,1597.79,16.5405,0.0007,0.831,nan,0.016,nan,0.5394,-7.119,2.667,0.0527,0.1,0.089,0.43,-1
741,1112.38,918.883,16.5013,0.0009,0.883,nan,0.015,nan,0.3285,-3.276,2.185,0.0517,0.098,0.094,0.43,-1
757,1353.98,863.692,16.577,0.001,0.802,nan,0.018,nan,0.4669,-6.072,3.264,0.0501,0.096,0.092,0.41,-1
767,914.953,973.696,16.6898,0.001,0.548,nan,0.021,nan,0.1758,-6.641,4.144,0.055,0.114,0.104,0.72,-1
769,803.628,1223.52,16.6906,0.0008,0.563,nan,0.012,nan,0.151,-6.772,3.969,0.0531,0.111,0.098,0.73,-1
775,1305.04,1381.38,16.6913,0.0007,0.563,nan,0.013,nan,0.245,-6.513,4.044,0.058,0.108,0.106,0.73,-1
783,1497.67,1408.2,15.7045,0.0006,2.099,nan,0.025,nan,0.1015,-4.511,2.718,0.0393,0.074,0.074,0.42,-1
792,1500.34,1438.02,16.7059,0.0008,0.624,nan,0.013,nan,0.1339,-5.782,3.664,0.0575,0.106,0.109,0.43,-1
794,971.388,1077.53,16.7009,0.0012,0.763,nan,0.015,nan,0.6178,-0.497,3.26,0.053,0.105,0.103,0.42,-1
815,946.576,1485.2,16.7048,0.0008,0.775,nan,0.015,nan,0.5158,-5.381,3.461,0.0605,0.113,0.104,0.44,-1
846,1152.55,1293.74,16.7933,0.0008,0.71,nan,0.012,nan,0.1796,-5.774,2.812,0.0569,0.108,0.104,0.44,-1
855,889.726,956.929,16.7016,0.0013,0.764,nan,0.023,nan,0.7811,-5.455,4.667,0.0817,0.175,0.156,0.39,-1
856,1296.73,951.276,16.7633,0.0008,0.719,nan,0.016,nan,0.2419,-6.161,2.999,0.0583,0.117,0.101,0.42,-1
866,1468.33,1213.6,16.7556,0.0009,0.849,nan,0.015,nan,0.3395,-5.74,1.223,0.0572,0.105,0.099,0.43,-1
870,981.322,1621.52,16.8471,0.0009,0.617,nan,0.015,nan,0.1964,-6.912,4.003,0.0623,0.116,0.108,0.42,-1
875,1560.54,1009.6,16.8902,0.0008,0.622,nan,0.015,nan,0.2268,-6.763,3.855,0.0614,0.113,0.109,0.58,-1
898,1298.23,1642.9,16.877,0.0009,0.57,nan,0.015,nan,0.0994,-7.115,4.361,0.0623,0.12,0.114,0.43,-1
899,1212.14,817.365,16.8871,0.001,0.606,nan,0.016,nan,0.2049,-6.856,4.274,0.0635,0.139,0.115,0.57,-1
904,759.408,1002.47,16.422,0.0007,1.516,nan,0.021,nan,0.0764,-4.539,2.813,0.0511,0.1,0.099,0.42,-1
905,1236.16,1002.08,16.8694,0.0008,0.812,nan,0.013,nan,0.4884,-5.404,7.199,0.064,0.121,0.108,0.43,-1
909,1099.62,1558.01,16.9162,0.001,0.612,nan,0.055,nan,0.2681,-6.667,4.085,0.0635,0.121,0.11,0.43,-1
920,1085.15,1507.23,16.8665,0.004,0.926,nan,0.016,nan,nan,nan,nan,nan,nan,nan,0.48,-1
924,1140.53,784.816,16.2962,0.0008,1.732,nan,0.023,nan,0.2031,-5.646,4.14,0.0458,0.097,0.086,0.41,-1
927,849.51,1548.1,16.841,0.0008,0.764,nan,0.015,nan,0.2782,-5.497,2.268,0.0686,0.129,0.114,0.41,-1
932,1247.74,1368.03,16.9344,0.0012,0.609,nan,0.014,nan,0.0714,-6.734,3.705,0.0735,0.144,0.162,0.42,-1
934,1510.74,1121.56,16.8971,0.0008,0.745,nan,0.015,nan,0.2654,-5.545,2.754,0.0598,0.113,0.109,0.44,-1
939,1403.35,1616.44,16.6728,0.0008,1.314,nan,0.02,nan,0.2342,-4.613,1.778,0.0605,0.107,0.098,0.41,-1
941,1318.52,840.463,16.7962,0.0012,0.837,nan,0.017,nan,0.0351,-4.146,2.392,0.0578,0.117,0.114,0.41,-1
942,811.57,1282.4,16.9444,0.0009,0.659,nan,0.015,nan,0.1854,-6.989,4.192,0.0623,0.126,0.116,0.42,-1
946,948.767,1273.37,16.9176,0.0015,0.826,nan,0.015,nan,0.2695,-6.231,3.365,0.1083,0.211,0.234,0.46,-1
949,1037.77,1103.32,16.3519,0.0008,1.51,nan,0.021,nan,3.0649,-29.762,13.674,0.0449,0.087,0.086,0.42,-1
951,793.672,1528.27,16.9258,0.0008,0.827,nan,0.016,nan,0.4805,-14.707,1.998,0.0638,0.126,0.113,0.42,-1
959,950.562,1434.62,16.9955,0.0009,0.629,nan,0.015,nan,0.2225,-6.923,4.15,0.0668,0.126,0.117,0.7,-1
960,1203.36,1236.67,16.9876,0.0013,0.646,nan,0.015,nan,-0.104,-7.548,3.47,0.0812,0.145,0.136,0.42,-1
963,1167.76,1303.11,17.225,0.0022,1.038,nan,0.035,nan,0.4013,-5.469,4.153,0.0874,0.211,0.232,0.35,-1
966,1056.43,887.935,16.9754,0.0009,0.617,nan,0.019,nan,0.1453,-6.943,4.244,0.0627,0.126,0.118,0.41,-1
970,1489.64,991.365,16.9545,0.0011,0.735,nan,0.022,nan,0.3548,-3.473,5.017,0.0704,0.14,0.133,0.41,-1
972,1318.82,866.79,16.4553,0.0007,1.564,nan,0.023,nan,0.1444,-4.392,3.933,0.05,0.099,0.096,0.42,-1
975,1084.76,961.423,16.9927,0.0008,0.694,nan,0.019,nan,0.2751,-6.938,4.267,0.0669,0.137,0.12,0.6,-1
0,1556.66,1460.15,17.0502,0.0011,0.607,nan,0.016,nan,0.0913,-6.6,4.06,0.0772,0.143,0.132,0.42,-1
1011,1336.55,1158.33,17.0473,0.0014,0.786,nan,0.02,nan,0.4734,-7.89,5.436,0.0769,0.137,0.137,0.39,-1
1015,1609.75,1186.28,16.8622,0.0008,1.04,nan,0.019,nan,0.2046,-6.753,4.303,0.0607,0.117,0.108,0.41,-1
1016,1521.01,1446.94,16.9395,0.0008,0.902,nan,0.018,nan,0.3287,-1.951,0.435,0.063,0.118,0.113,0.43,-1
1026,932.364,1194.15,17.0455,0.0011,0.781,nan,0.016,nan,0.3104,-6.62,4.211,0.0637,0.131,0.12,0.42,-1
1038,1330.81,848.394,16.9678,0.001,0.822,nan,0.017,nan,0.1775,-3.39,2.396,0.0628,0.127,0.126,0.43,-1
1044,1306.16,993.291,17.0353,0.0009,0.868,nan,0.018,nan,0.2394,-5.453,3.096,0.0642,0.121,0.115,0.42,-1
1050,1067.02,1645.1,17.0492,0.0009,0.916,nan,0.018,nan,0.6539,-14.211,-5.157,0.0672,0.129,0.116,0.4,-1
1055,1128.53,1513.19,17.1701,0.002,0.891,nan,0.046,nan,0.8671,-6.373,2.124,0.1108,0.213,0.201,0.36,-1
1061,1396.91,970.061,17.1077,0.0009,0.629,nan,0.021,nan,0.196,-6.647,4.271,0.0769,0.151,0.134,0.4,-1
1929,1361.63,1629.91,18.0193,0.0018,0.895,nan,0.033,nan,0.3642,-5.652,6.961,0.1226,0.236,0.203,0.5,-1
1069,784.793,1434.54,17.0905,0.0014,0.805,nan,0.02,nan,0.4031,-5.529,3.087,0.0786,0.164,0.148,0.4,-1
1265,1002.6,1534.59,17.3082,0.001,0.846,nan,0.023,nan,0.1573,-4.942,3.046,0.0824,0.157,0.136,0.39,-1
1085,1422.79,1564.5,16.5529,0.0009,1.656,nan,0.027,nan,0.0891,-4.016,2.679,0.06,0.105,0.1,0.41,-1
1087,759.619,1368.96,17.1381,0.0009,0.754,nan,0.018,nan,0.2839,-6.898,3.235,0.0667,0.133,0.125,0.41,-1
1095,1394.59,1179.86,17.0839,0.0012,0.897,nan,0.019,nan,0.3528,-5.288,2.611,0.0737,0.142,0.145,0.41,-1
1099,1347.57,1284.96,17.1639,0.0008,0.723,nan,0.019,nan,0.2683,-5.394,3.214,0.069,0.13,0.124,0.41,-1
1100,875.033,1182.5,17.1637,0.0009,0.78,nan,0.017,nan,0.3518,-6.484,0.311,0.0716,0.149,0.141,0.42,-1
1107,1122.82,1094.03,17.0968,0.0011,0.918,nan,0.019,nan,0.2075,-6.942,4.257,0.0662,0.129,0.13,0.41,-1
1109,1184.77,1108.54,17.152,0.001,0.742,nan,0.017,nan,0.3649,-6.024,3.015,0.0729,0.137,0.127,0.43,-1
1110,842.975,1306.45,17.1499,0.001,0.833,nan,0.018,nan,0.442,-7.566,6.075,0.0674,0.139,0.132,0.42,-1
1111,1174.19,1372.1,17.078,0.0009,0.996,nan,0.021,nan,0.6727,-9.234,5.699,0.0673,0.128,0.118,0.41,-1
1112,1231.31,891.933,17.1244,0.0009,0.764,nan,0.026,nan,0.2464,-6.944,4.013,0.0677,0.136,0.131,0.42,-1
1118,1108.89,1363.48,17.1924,0.001,0.694,nan,0.018,nan,0.3096,-6.463,4.212,0.0711,0.133,0.135,0.5,-1
1119,1204.55,812.04,17.0798,0.001,0.927,nan,0.023,nan,0.1773,-6.104,3.666,0.0748,0.164,0.144,0.55,-1
1121,854.87,1565.01,17.1845,0.0011,0.796,nan,0.019,nan,0.3819,-5.128,3.48,0.0933,0.177,0.163,0.41,-1
1130,990.899,1708.9,17.1516,0.001,0.687,nan,0.019,nan,0.1427,-6.662,4.31,0.0835,0.146,0.134,0.4,-1
1138,867.453,991.748,16.7296,0.0019,1.631,nan,0.034,nan,0.9136,-1.636,1.977,0.0968,0.201,0.191,0.37,-1
1142,1181.24,917.698,17.1605,0.001,0.796,nan,0.022,nan,0.1981,-8.835,5.518,0.0698,0.139,0.131,0.41,-1
1147,1185.51,853.149,17.0852,0.001,0.9,nan,0.019,nan,0.2335,-5.916,4.035,0.0676,0.14,0.128,0.56,-1
1149,1208.21,854.442,17.2009,0.0011,0.697,nan,0.019,nan,0.1501,-6.596,4.125,0.0734,0.152,0.138,0.51,-1
1159,1659.1,1344.76,17.2523,0.0008,0.686,nan,0.016,nan,0.1576,-7.037,3.927,0.0761,0.145,0.137,0.42,-1
1168,1366.82,1130.83,17.2347,0.0011,0.721,nan,0.016,nan,0.194,-6.692,4.329,0.0752,0.136,0.136,0.41,-1
1185,1411.31,1619.86,17.2654,0.0013,0.667,nan,0.02,nan,0.11,-6.761,4.254,0.0882,0.168,0.179,0.4,-1
1194,1055.88,1433.89,17.2669,0.0011,0.695,nan,0.015,nan,0.2621,-4.51,2.603,0.0811,0.155,0.139,0.42,-1
1698,959.87,1546.85,17.877,0.0017,0.886,nan,0.029,nan,0.3473,-5.76,5.245,0.1528,0.289,0.265,0.57,-1
1201,767.534,1565.17,17.235,0.0009,0.823,nan,0.019,nan,0.3487,-6.156,3.184,0.0741,0.145,0.129,0.41,-1
1204,1079.62,1202.36,17.261,0.0013,0.722,nan,0.019,nan,0.2713,-6.941,4.051,0.0906,0.162,0.153,0.4,-1
1212,940.543,1023.66,17.2521,0.0011,0.943,nan,0.026,nan,0.1792,-4.319,1.473,0.0783,0.153,0.159,0.39,-1
1219,944.232,1293.44,17.2729,0.001,0.779,nan,0.016,nan,0.1648,-6.009,2.554,0.0813,0.165,0.155,0.41,-1
1220,1295.45,894.535,17.2876,0.0011,0.72,nan,0.024,nan,0.3116,-6.734,4.116,0.0792,0.157,0.148,0.55,-1
1222,1360.7,1088.77,17.2586,0.001,0.833,nan,0.023,nan,0.0293,-4.451,2.296,0.0724,0.136,0.13,0.4,-1
1228,763.43,1206.61,17.2903,0.0012,0.714,nan,0.019,nan,0.3725,-6.91,4.519,0.0813,0.169,0.141,0.55,-1
1231,1243.7,1169.72,17.3047,0.0025,0.87,nan,0.027,nan,0.1999,0.141,2.464,0.1468,0.267,0.264,0.36,-1
1230,787.386,1345.5,17.27,0.0012,0.86,nan,0.019,nan,0.3184,-6.26,4.146,0.0838,0.162,0.152,0.39,-1
1235,864.11,1036.86,17.344,0.0009,0.719,nan,0.019,nan,0.2,-6.759,4.226,0.0751,0.152,0.147,0.58,-1
1238,1382.1,1257.42,18.3653,0.0022,0.992,nan,0.046,nan,0.1356,-6.567,4.314,0.1771,0.355,0.268,0.85,-1
1242,1328.66,1003.94,17.2715,0.0011,0.944,nan,0.02,nan,0.4072,-11.646,3.499,0.0771,0.152,0.133,0.4,-1
1246,854.479,1377.73,17.3175,0.0011,0.75,nan,0.018,nan,0.4142,-7.704,3.43,0.0875,0.175,0.179,0.41,-1
1250,1279.05,924.216,17.5138,0.0076,0.858,nan,0.028,nan,nan,nan,nan,nan,nan,nan,0.88,-1
1252,1095.46,1770.64,16.721,0.0009,1.743,nan,0.032,nan,0.1718,-3.501,2.006,0.0676,0.124,0.121,0.39,-1
1261,901.949,1533.07,17.3592,0.0093,0.895,nan,0.023,nan,nan,nan,nan,nan,nan,nan,0.84,-1
1275,1085.85,1769.79,17.4753,0.0033,0.899,nan,0.032,nan,0.2727,-3.584,2.543,0.1512,0.283,0.256,0.53,-1
1280,1075.06,1463.05,17.3291,0.001,0.87,nan,0.023,nan,0.3407,-6.174,1.941,0.0949,0.184,0.154,0.4,-1
1285,1285.95,1317.81,17.3432,0.0012,0.738,nan,0.019,nan,0.2897,-6.942,3.875,0.0847,0.149,0.138,0.58,-1
1289,1156.0,1238.66,17.2908,0.0014,0.876,nan,0.025,nan,0.0156,-6.433,2.795,0.0945,0.168,0.153,0.39,-1
1293,1535.41,1043.51,16.7597,0.001,1.813,nan,0.04,nan,0.0391,-5.26,3.476,0.0686,0.13,0.12,0.4,-1
1481,1505.05,1037.53,17.6667,0.0035,0.809,nan,0.024,nan,0.2301,-6.487,4.138,0.1662,0.298,0.281,0.56,-1
1297,1082.48,1123.74,17.3056,0.0014,0.955,nan,0.02,nan,0.1965,-3.35,2.362,0.0926,0.169,0.16,0.39,-1
1299,1453.27,1088.48,17.3497,0.001,0.912,nan,0.021,nan,0.3208,-4.989,4.112,0.0854,0.153,0.144,0.53,-1
1301,847.512,1135.15,17.519,0.001,0.882,nan,0.044,nan,0.1363,-6.688,4.251,0.0866,0.171,0.162,0.36,-1
1306,835.512,1162.73,17.3593,0.0011,0.777,nan,0.022,nan,0.2809,-6.812,4.125,0.0855,0.181,0.158,0.43,-1
1321,1481.28,1173.78,17.2999,0.0009,0.994,nan,0.022,nan,0.2438,-5.903,2.724,0.0742,0.14,0.133,0.4,-1
1328,1523.1,1093.81,16.5731,0.001,1.995,nan,0.051,nan,0.1273,-3.846,3.075,0.0566,0.108,0.101,0.38,-1
1334,1075.01,1057.23,17.4025,0.0012,0.886,nan,0.027,nan,0.1955,-3.629,2.864,0.0863,0.176,0.196,0.38,-1
1336,933.506,1126.68,17.4246,0.0011,0.836,nan,0.023,nan,0.1472,-2.194,2.224,0.0814,0.17,0.165,0.39,-1
1338,1019.49,1736.22,17.368,0.001,0.824,nan,0.022,nan,0.261,-6.762,4.168,0.0885,0.156,0.145,0.44,-1
1350,1481.11,1488.37,16.799,0.001,1.679,nan,0.037,nan,0.1172,-4.001,2.622,0.0635,0.116,0.115,0.38,-1
1356,1149.15,1383.06,17.4657,0.0015,0.708,nan,0.022,nan,0.1927,-7.565,3.354,0.0926,0.176,0.179,0.5,-1
1359,953.3,1661.48,17.3657,0.0011,0.895,nan,0.024,nan,0.0957,-5.473,3.069,0.0808,0.153,0.139,0.56,-1
1361,767.532,1555.1,17.4588,0.0011,0.789,nan,0.029,nan,0.2228,-4.574,1.437,0.0832,0.161,0.146,0.38,-1
1362,1063.22,1568.73,16.7961,0.0009,1.894,nan,0.035,nan,0.2384,-4.767,2.51,0.0583,0.109,0.103,0.42,-1
1363,796.511,1600.31,17.458,0.0012,0.741,nan,0.024,nan,0.1308,-6.739,3.921,0.0889,0.174,0.155,0.49,-1
1366,1336.87,927.322,17.4632,0.0012,0.854,nan,0.031,nan,0.3143,-8.829,7.757,0.0832,0.159,0.146,0.38,-1
1372,940.247,1315.92,17.4609,0.0009,0.901,nan,0.023,nan,0.4434,-8.602,3.405,0.0806,0.16,0.143,0.4,-1
1371,1267.37,1656.8,17.4036,0.001,0.861,nan,0.025,nan,0.0301,-7.024,4.174,0.0868,0.164,0.153,0.38,-1
1393,1348.76,1351.87,17.5052,0.001,0.826,nan,0.023,nan,0.2595,-5.272,2.164,0.0935,0.185,0.191,0.46,-1
1399,1025.96,1075.76,17.3015,0.0011,1.077,nan,0.023,nan,0.0679,-3.862,3.027,0.0729,0.145,0.138,0.42,-1
1404,1429.81,1389.72,18.0216,0.0032,0.886,nan,0.057,nan,nan,nan,nan,nan,nan,nan,0.54,-1
1416,798.733,1013.33,17.4739,0.001,0.959,nan,0.022,nan,0.3344,-3.402,2.421,0.0821,0.164,0.159,0.56,-1
1422,861.212,1606.21,17.5141,0.0013,0.83,nan,0.024,nan,0.4039,-5.908,2.597,0.0909,0.172,0.172,0.65,-1
1432,1380.06,1146.02,17.558,0.0011,0.753,nan,0.021,nan,0.2082,-6.243,3.208,0.0889,0.166,0.157,0.4,-1
1435,1039.94,955.31,17.5017,0.0019,0.843,nan,0.026,nan,0.3037,-7.06,4.133,0.0875,0.18,0.164,0.61,-1
1433,1231.85,1474.88,17.5243,0.0015,0.851,nan,0.032,nan,0.2596,-5.769,2.87,0.0903,0.177,0.151,0.68,-1
1440,938.372,1641.59,17.5037,0.0011,0.844,nan,0.026,nan,0.2207,-7.896,3.753,0.0876,0.167,0.153,0.63,-1
1442,1150.83,1413.37,17.5264,0.0013,0.787,nan,0.021,nan,0.1346,-6.707,4.353,0.1153,0.187,0.161,0.43,-1
1466,840.029,906.118,17.5331,0.0011,0.969,nan,0.026,nan,0.396,-5.88,3.042,0.0918,0.182,0.168,0.54,-1
1487,1164.46,1185.31,17.5913,0.0012,0.909,nan,0.025,nan,0.1095,-8.729,5.554,0.0954,0.208,0.184,0.38,-1
1489,884.141,1342.63,17.5716,0.0014,0.774,nan,0.024,nan,0.3782,-6.666,4.214,0.0897,0.186,0.182,0.52,-1
1496,824.14,1004.06,17.65,0.0012,0.791,nan,0.023,nan,-0.3775,-3.978,3.203,0.1074,0.22,0.222,0.38,-1
1497,1529.45,1309.15,17.6899,0.0019,0.974,nan,0.052,nan,0.3927,-11.778,2.229,0.0962,0.196,0.196,0.36,-1
1498,737.704,1171.7,17.6357,0.0012,0.819,nan,0.022,nan,0.0476,-5.516,3.027,0.0953,0.194,0.186,0.39,-1
1505,947.023,870.554,17.5918,0.0011,0.954,nan,0.035,nan,0.3785,-5.53,1.994,0.0909,0.187,0.183,0.39,-1
1521,837.527,921.718,17.6031,0.0011,0.873,nan,0.028,nan,0.1771,-5.105,2.979,0.0997,0.203,0.196,0.38,-1
1526,1082.88,1649.02,17.5603,0.0011,1.157,nan,0.029,nan,0.0689,-4.402,1.881,0.0903,0.171,0.155,0.39,-1
1531,1186.11,1261.8,16.9377,0.001,1.918,nan,0.052,nan,-0.0055,-4.565,2.512,0.0723,0.147,0.13,0.38,-1
1540,732.34,1131.73,17.6723,0.0011,0.813,nan,0.024,nan,0.4258,-5.829,2.761,0.0963,0.196,0.186,0.65,-1
1541,1215.56,1159.21,17.544,0.0012,0.966,nan,0.026,nan,0.1061,-4.451,2.744,0.0984,0.173,0.163,0.39,-1
1542,1370.58,839.065,17.6738,0.0016,0.804,nan,0.03,nan,0.0979,-6.244,2.361,0.1004,0.192,0.17,0.58,-1
1548,929.8,877.787,17.6246,0.0011,0.889,nan,0.03,nan,0.382,-11.769,5.947,0.0967,0.191,0.184,0.38,-1
1563,1327.64,1368.85,17.7292,0.0022,0.849,nan,0.026,nan,1.3183,-3.76,3.124,0.1934,0.337,0.333,0.35,-1
1566,1422.91,1024.31,17.7394,0.0014,0.882,nan,0.03,nan,0.1618,-5.796,2.309,0.1005,0.187,0.171,0.38,-1
1580,1413.85,1652.41,17.6752,0.0012,0.836,nan,0.025,nan,0.3738,-7.88,5.885,0.107,0.188,0.175,0.38,-1
1582,1229.85,925.539,17.7075,0.0014,0.849,nan,0.033,nan,0.0474,-5.204,3.142,0.0976,0.199,0.19,0.53,-1
1583,984.659,1383.27,17.7548,0.0014,0.877,nan,0.027,nan,0.1265,-5.645,1.558,0.1199,0.207,0.188,0.37,-1
1587,1061.09,1217.66,17.5153,0.0014,1.488,nan,0.049,nan,1.0669,-15.582,6.947,0.094,0.163,0.155,0.35,-1
1598,871.271,967.359,17.8658,0.0079,1.191,nan,0.058,nan,nan,nan,nan,nan,nan,nan,0.42,-1
1602,1460.89,1329.88,17.1868,0.0011,1.779,nan,0.044,nan,0.1514,-4.016,3.252,0.0773,0.144,0.136,0.38,-1
1609,1107.66,1696.4,17.7207,0.0014,0.904,nan,0.03,nan,0.3767,-6.435,6.146,0.1348,0.307,0.29,0.36,-1
1617,1132.46,1294.85,17.7583,0.0012,0.823,nan,0.026,nan,0.2932,-6.654,4.091,0.107,0.197,0.181,0.55,-1
1628,1098.74,945.778,17.6652,0.0014,0.877,nan,0.029,nan,0.072,-4.797,2.133,0.1046,0.203,0.186,0.55,-1
1630,1071.95,1083.71,17.9739,0.0023,0.896,nan,0.054,nan,0.2169,-6.536,3.964,0.1257,0.273,0.33,0.54,-1
1632,1236.96,1552.12,17.6431,0.0012,0.874,nan,0.03,nan,0.2975,-6.988,1.898,0.1113,0.251,0.218,0.37,-1
1639,1150.89,1165.89,17.7021,0.0013,0.903,nan,0.029,nan,0.2922,-4.987,2.871,0.0968,0.179,0.173,0.62,-1
1641,965.608,1161.28,17.7564,0.0011,0.963,nan,0.029,nan,0.5284,-10.235,6.946,0.101,0.213,0.211,0.38,-1
1642,1283.38,845.342,17.7563,0.0011,0.812,nan,0.029,nan,0.1202,-7.261,4.377,0.0995,0.2,0.195,0.55,-1
1644,995.683,1277.38,17.7436,0.0018,0.821,nan,0.03,nan,0.3582,-6.278,5.168,0.1305,0.246,0.233,0.36,-1
1648,1214.56,1524.69,17.6752,0.0012,1.011,nan,0.029,nan,0.1619,-5.952,5.306,0.1106,0.207,0.186,0.37,-1
1650,813.176,1300.36,17.6663,0.0012,0.95,nan,0.029,nan,0.2191,-4.138,2.305,0.092,0.188,0.179,0.55,-1
1657,1193.39,1740.55,17.704,0.0014,1.116,nan,0.037,nan,0.6085,-5.07,3.168,0.1099,0.195,0.173,0.54,-1
1668,1319.7,1723.72,17.7725,0.0014,0.76,nan,0.03,nan,0.1474,-7.038,3.961,0.1092,0.207,0.2,0.37,-1
1678,868.499,1030.3,17.6522,0.0012,1.178,nan,0.038,nan,0.475,-9.505,0.688,0.0931,0.191,0.183,0.36,-1
1683,784.668,1011.11,17.7643,0.0012,1.021,nan,0.031,nan,0.1078,-5.64,3.566,0.0966,0.19,0.182,0.36,-1
1685,1457.03,1385.15,17.7918,0.0013,0.795,nan,0.026,nan,0.0944,-7.14,4.125,0.1036,0.204,0.185,0.38,-1
1697,1611.73,1384.18,17.8397,0.0013,0.974,nan,0.034,nan,0.5175,-10.371,5.913,0.1035,0.192,0.18,0.55,-1
1722,916.071,1404.3,17.7714,0.0013,1.131,nan,0.03,nan,0.4861,-7.256,3.361,0.1065,0.202,0.172,0.37,-1
