ID,x,y,V,Verr,BV,BVerr,UB,UBerr,VR,VRerr,VI,VIerr,ra,dec
164,1158.42,1376.68,15.649,0.005,1.021,0.009,0.566,0.04,0.633,0.006,1.303,0.008,150.34577848912252,-55.10837542105823
165,810.256,80.462,15.65,0.006,0.757,0.01,0.244,0.028,0.445,0.01,0.925,0.012,150.39796848840197,-55.2151311706022
166,799.557,917.614,15.655,0.006,0.776,0.01,0.098,0.025,0.48,0.01,0.91,0.01,150.39834466546972,-55.14598943552979
168,981.329,1490.19,15.66,0.004,1.097,0.007,0.769,0.049,0.677,0.006,1.425,0.021,150.37116024780266,-55.09887634998446
169,747.237,217.953,15.669,0.007,1.074,0.011,0.683,0.054,0.637,0.011,1.338,0.013,150.40689796685024,-55.2037201300326
170,20.367,712.681,15.679,0.009,0.71,0.014,0.459,0.032,0.395,0.013,0.842,0.015,150.51122209045673,-55.162040435169565
171,468.977,459.694,15.689,0.007,1.304,0.012,0.847,0.079,0.799,0.011,1.645,0.013,150.4467751014504,-55.183480510479626
172,1346.37,400.866,15.707,0.007,1.856,0.015,98.88,99.0,1.076,0.012,2.165,0.015,150.32009610037522,-55.189042293362704
174,1661.09,1693.98,15.71,0.006,0.715,0.009,0.098,0.021,0.46,0.008,0.871,0.01,150.27265336366128,-55.08246068002283
175,1155.97,890.676,15.72,0.007,1.406,0.012,98.88,99.0,0.802,0.011,1.592,0.012,150.34690401635356,-55.148489878837026
176,1412.65,1045.08,15.724,0.004,0.894,0.007,0.241,0.027,0.558,0.006,1.123,0.007,150.30959569852612,-55.13589615943105
177,544.699,843.248,15.725,0.006,2.935,0.022,98.88,99.0,1.736,0.01,3.444,0.01,150.43527363426745,-55.15188467605111
178,386.837,922.079,15.728,0.007,0.88,0.01,98.88,99.0,0.523,0.01,1.057,0.012,150.45795644901088,-55.14520326757825
179,1736.33,1269.37,15.734,0.005,0.752,0.008,0.454,0.032,0.488,0.008,1.012,0.009,150.26249948104763,-55.11752191190034
180,632.093,1307.01,15.741,0.004,0.73,0.007,0.342,0.025,0.47,0.006,0.934,0.007,150.42190757112252,-55.11368333829667
181,458.679,1760.86,15.753,0.009,0.824,0.012,0.151,0.022,0.508,0.011,1.011,0.016,150.4461548871035,-55.07603474161408
182,771.874,1581.97,15.805,0.006,0.815,0.009,0.183,0.023,0.5,0.008,1.01,0.01,150.4012481925843,-55.0911211058885
183,1435.54,981.015,15.817,0.008,0.655,0.012,0.554,0.042,0.407,0.012,0.817,0.013,150.3063879671992,-55.14119557027528
184,936.421,358.358,15.82,0.007,1.045,0.011,0.607,0.067,0.673,0.012,1.406,0.015,150.37937812600038,-55.19228283545919
185,265.695,651.355,15.83,0.008,0.785,0.013,98.88,99.0,0.475,0.012,0.922,0.013,150.4758691302935,-55.16741942011017
186,327.638,296.876,15.83,0.008,0.758,0.013,0.518,0.045,0.397,0.012,0.881,0.013,150.46742182328074,-55.19677204592498
187,994.631,1371.78,15.85,0.005,1.075,0.008,0.466,0.044,0.67,0.006,1.398,0.008,150.36944013269112,-55.108660000596544
188,1759.83,565.795,15.854,0.007,0.852,0.014,98.88,99.0,0.536,0.013,1.086,0.013,150.26014826084707,-55.1755957305417
189,1263.8,327.406,15.859,0.007,0.775,0.012,0.323,0.035,0.493,0.012,1.001,0.013,150.33212188434987,-55.195061809419805
190,1770.39,1367.32,15.877,0.006,0.65,0.01,0.442,0.026,0.386,0.009,0.792,0.009,150.2574230545517,-55.10945036323958
191,1357.23,175.051,15.893,0.007,0.766,0.012,0.598,0.044,0.431,0.012,0.935,0.013,150.31881969081599,-55.20769353709759
192,376.323,881.688,15.896,0.007,0.991,0.011,0.27,0.044,0.602,0.01,1.223,0.013,150.45953811960513,-55.148526729292406
193,1579.33,1018.22,15.909,0.004,1.831,0.011,98.88,99.0,1.035,0.008,2.047,0.008,150.28556454742716,-55.13819025440215
194,304.827,1793.23,15.922,0.01,1.082,0.014,0.457,0.044,0.657,0.013,1.395,0.017,150.46831281836566,-55.0731826728902
195,747.688,1120.57,15.924,0.005,1.003,0.008,0.458,0.04,0.601,0.006,1.134,0.008,150.40551776417522,-55.129186319763974
196,1643.97,1280.99,15.926,0.005,0.911,0.009,0.387,0.034,0.563,0.009,1.044,0.009,150.27581794435275,-55.116530453847965
197,980.746,763.458,15.928,0.006,0.944,0.01,98.88,99.0,0.6,0.01,1.247,0.011,150.37240406476238,-55.158867014178576
198,1686.32,1444.06,15.931,0.005,0.962,0.01,98.88,99.0,0.576,0.008,1.064,0.009,150.2694360667617,-55.10309031273372
199,1096.55,1126.86,15.938,0.005,1.191,0.01,98.88,99.0,0.76,0.006,1.405,0.008,150.3551206472993,-55.12895224646077
200,1262.61,686.977,15.939,0.008,0.933,0.013,0.29,0.041,0.576,0.012,1.129,0.013,150.3317999519196,-55.165373403865736
201,1814.33,1603.14,15.954,0.006,0.799,0.009,0.087,0.025,0.497,0.009,0.972,0.01,150.25068521671525,-55.090006758926926
202,1433.68,816.147,15.956,0.008,1.271,0.014,0.775,0.103,0.728,0.013,1.409,0.013,150.30690287463617,-55.15480327137475
203,1699.85,752.514,15.965,0.009,0.97,0.014,98.88,99.0,0.578,0.013,1.114,0.015,150.26855076928484,-55.1601651693466
204,785.492,1377.92,15.966,0.006,0.943,0.009,0.417,0.036,0.573,0.007,1.187,0.009,150.39963345966953,-55.10797630095128
206,1238.22,720.655,15.967,0.008,1.007,0.012,0.384,0.043,0.633,0.012,1.237,0.013,150.33527455890402,-55.16257837391821
207,192.469,1466.31,15.969,0.008,1.133,0.013,0.53,0.05,0.625,0.011,1.254,0.013,150.48512981369333,-55.100031260471425
208,1580.27,673.971,15.974,0.007,0.981,0.012,0.601,0.051,0.627,0.011,1.302,0.012,150.2859341092246,-55.16660480864339
209,1849.15,1018.18,15.986,0.005,0.818,0.009,0.386,0.037,0.493,0.009,1.058,0.01,150.24659785324386,-55.138282381577866
210,323.885,1303.78,15.987,0.007,1.02,0.01,0.328,0.04,0.641,0.009,1.29,0.01,150.46642874415798,-55.11361237701727
212,812.596,665.812,15.994,0.007,0.792,0.011,0.152,0.036,0.488,0.011,0.929,0.012,150.39683738142256,-55.166791839294916
211,1271.8,202.921,15.994,0.009,1.85,0.016,98.88,99.0,1.074,0.013,2.157,0.016,150.3311270202608,-55.20534561850753
213,787.175,667.227,16.005,0.007,0.854,0.01,0.225,0.042,0.528,0.011,1.06,0.012,150.40050769855384,-55.166652720844056
214,1020.1,1605.45,16.012,0.006,0.817,0.01,0.11,0.027,0.545,0.008,1.053,0.01,150.36536155553165,-55.089394163944036
215,1762.07,571.284,16.022,0.008,0.833,0.015,0.1,0.047,0.49,0.013,1.02,0.016,150.25981721670416,-55.17514328243962
216,290.71,634.385,16.029,0.008,1.259,0.014,98.88,99.0,0.765,0.012,1.608,0.013,150.47228005945502,-55.16885090776215
217,1160.45,1114.97,16.036,0.005,0.783,0.009,0.228,0.027,0.49,0.007,1.002,0.01,150.3459105902325,-55.129977858822016
218,1220.96,560.989,16.047,0.007,1.102,0.012,98.88,99.0,0.682,0.011,1.43,0.013,150.3379944936897,-55.17574983304265
219,992.563,497.217,16.054,0.007,0.937,0.013,0.327,0.052,0.587,0.011,1.174,0.011,150.3710777794947,-55.18085923687946
220,918.07,117.38,16.058,0.008,0.841,0.013,0.126,0.035,0.489,0.011,0.976,0.013,150.38234357371263,-55.212170051561756
221,769.221,147.174,16.062,0.007,1.019,0.012,0.483,0.065,0.588,0.011,1.231,0.013,150.40381309653188,-55.20958556670441
222,1404.19,1653.44,16.067,0.006,0.916,0.01,0.26,0.038,0.579,0.008,1.134,0.012,150.3098165880487,-55.08568657710089
223,1075.95,456.057,16.074,0.007,0.933,0.012,0.32,0.045,0.561,0.011,1.111,0.011,150.35908777586081,-55.18431852458242
224,1821.43,423.26,16.076,0.017,0.873,0.026,0.245,0.045,0.564,0.028,1.118,0.03,150.25144124939067,-55.187377756179856
225,1237.19,68.418,16.093,0.008,1.113,0.014,98.88,99.0,0.649,0.013,1.38,0.013,150.33629567161165,-55.21643274190437
226,978.78,1715.05,16.095,0.022,0.914,0.032,0.493,0.056,0.574,0.032,1.178,0.039,150.37113394639093,-55.080316600902464
227,1663.75,1993.11,16.097,0.006,0.771,0.01,0.14,0.028,0.48,0.008,0.9,0.011,150.2717324487033,-55.05778449906333
228,160.373,243.896,16.112,0.009,0.935,0.015,0.345,0.055,0.517,0.014,1.025,0.015,150.49166327027237,-55.20094754009791
229,958.724,1860.46,16.116,0.006,0.751,0.01,0.036,0.027,0.48,0.008,0.936,0.011,150.3737658145994,-55.06830064069191
230,1487.45,694.169,16.123,0.008,0.752,0.013,0.082,0.041,0.466,0.012,0.877,0.013,150.29931256444905,-55.164897791238474
231,429.723,18.764,16.128,0.008,1.324,0.016,98.88,99.0,0.775,0.012,1.652,0.014,150.4530340575273,-55.219860575435206
232,526.738,450.591,16.142,0.008,0.891,0.013,0.303,0.043,0.544,0.01,1.1,0.013,150.43844239951517,-55.18429321675303
233,1586.5,1492.1,16.151,0.005,0.8,0.009,0.415,0.039,0.499,0.009,1.012,0.01,150.2837691604896,-55.099087228499755
234,871.958,1091.27,16.16,0.005,1.09,0.009,98.88,99.0,0.664,0.006,1.329,0.008,150.38761545597458,-55.13171525287778
235,1696.38,1307.17,16.16,0.006,0.705,0.01,0.568,0.041,0.439,0.009,0.909,0.01,150.26820759363505,-55.11438929089932
236,802.245,1355.38,16.165,0.006,0.979,0.01,0.36,0.049,0.614,0.008,1.273,0.01,150.39725196177014,-55.10985203950085
237,991.816,1399.51,16.166,0.005,1.181,0.01,98.88,99.0,0.719,0.006,1.515,0.008,150.36980004835237,-55.106369008122
239,1449.35,251.144,16.183,0.014,0.911,0.021,0.254,0.059,0.572,0.021,1.044,0.019,150.30541446393127,-55.20145571447393
240,817.15,1182.27,16.19,0.006,0.825,0.01,0.179,0.039,0.491,0.008,0.924,0.009,150.39538537417673,-55.12415545482638
241,662.041,1953.42,16.192,0.006,0.776,0.01,0.061,0.031,0.48,0.008,0.92,0.013,150.41643070592153,-55.06035833971768
242,1564.99,1158.25,16.194,0.005,1.03,0.01,0.836,0.08,0.647,0.008,1.35,0.008,150.2874186049075,-55.126627558175414
243,1163.1,1580.08,16.206,0.006,0.924,0.01,0.434,0.047,0.585,0.008,1.204,0.011,150.3447564366197,-55.0915922679338
244,1590.08,1012.77,16.209,0.006,2.536,0.022,98.88,99.0,1.571,0.009,3.274,0.009,150.2840203250603,-55.13864444693422
245,1199.46,947.162,16.219,0.009,0.852,0.014,0.325,0.052,0.536,0.013,1.092,0.014,150.3405368358624,-55.14385536213125
246,1175.13,1221.69,16.222,0.006,0.909,0.01,0.263,0.042,0.563,0.008,1.094,0.01,150.34361983644268,-55.12117890071404
247,184.518,1251.28,16.222,0.007,0.866,0.011,0.199,0.035,0.52,0.011,1.053,0.012,150.48664773618827,-55.117775604880464
248,1073.17,789.911,16.241,0.008,0.901,0.014,0.217,0.049,0.567,0.013,1.129,0.014,150.35901437639941,-55.1567515180797
249,1360.61,1307.36,16.243,0.006,1.039,0.01,98.88,99.0,0.647,0.008,1.342,0.009,150.31669446743092,-55.11422154229196
251,962.119,1307.83,16.244,0.006,0.983,0.01,98.88,99.0,0.625,0.008,1.295,0.009,150.37424205559702,-55.11391277574605
250,1056.05,811.547,16.244,0.009,2.284,0.022,98.88,99.0,1.304,0.013,2.588,0.015,150.36145524236264,-55.15495295399561
252,1969.35,1860.67,16.249,0.006,1.821,0.022,98.88,99.0,1.521,0.008,3.131,0.009,150.2278554242784,-55.068800347982354
253,1839.98,773.674,16.269,0.008,1.098,0.014,98.88,99.0,0.671,0.013,1.276,0.015,150.24828144046117,-55.15845881502559
254,299.17,1772.39,16.277,0.008,0.943,0.014,0.397,0.046,0.57,0.012,1.094,0.015,150.46916836536295,-55.074896040819425
806,617.952,1155.79,18.048,0.029,1.321,0.045,98.88,99.0,0.714,0.03,1.564,0.034,150.42419966408784,-55.126153479849876
256,1012.84,1364.44,16.291,0.006,1.082,0.01,98.88,99.0,0.667,0.008,1.393,0.009,150.36682274517383,-55.10927996515596
257,765.748,1251.59,16.294,0.006,0.835,0.01,0.492,0.046,0.519,0.007,1.068,0.009,150.4026959626974,-55.118386646208585
258,276.427,578.552,16.297,0.009,0.923,0.015,98.88,99.0,0.512,0.012,1.121,0.013,150.47442532575295,-55.17344540158363
259,1394.21,257.114,16.303,0.008,0.858,0.013,0.256,0.06,0.493,0.012,0.888,0.026,150.31337285796846,-55.20093622817938
260,1559.12,1375.49,16.31,0.006,0.939,0.01,0.413,0.055,0.606,0.008,1.253,0.009,150.2879167711733,-55.10869766614472
261,1870.96,1583.72,16.312,0.006,0.993,0.011,0.349,0.05,0.606,0.009,1.18,0.009,150.24254195320106,-55.09162424591147
262,559.985,1012.89,16.315,0.005,1.103,0.01,98.88,99.0,0.675,0.006,1.391,0.008,150.4328018572556,-55.13789283190937
263,514.374,586.389,16.317,0.009,0.969,0.014,0.288,0.052,0.59,0.013,1.191,0.015,150.4400359167702,-55.17306482406579
264,1714.1,1885.91,16.336,0.009,0.935,0.013,98.88,99.0,0.612,0.012,1.267,0.015,150.26465931680357,-55.06664659623098
266,522.1,943.745,16.34,0.01,1.084,0.015,98.88,99.0,0.652,0.016,1.341,0.019,150.43838305496635,-55.14356255754798
265,1558.52,473.895,16.34,0.007,0.949,0.014,0.398,0.07,0.582,0.012,1.096,0.013,150.28935153818972,-55.18311251073201
267,494.886,1957.35,16.346,0.007,1.084,0.013,98.88,99.0,0.659,0.01,1.381,0.013,150.4405594475144,-55.059857376370516
269,1875.73,1277.91,16.361,0.007,1.715,0.02,98.88,99.0,1.017,0.01,2.024,0.01,150.24235641652226,-55.11685654161077
270,629.955,1670.28,16.369,0.006,1.01,0.012,98.88,99.0,0.648,0.008,1.352,0.01,150.4215856767826,-55.083694401906016
271,692.638,2004.1,16.37,0.009,0.987,0.014,98.88,99.0,0.615,0.011,1.172,0.016,150.41191669463316,-55.056206451153386
272,517.668,1399.09,16.382,0.006,0.988,0.01,0.282,0.048,0.6,0.008,1.177,0.01,150.43827782693464,-55.1059629905248
273,95.926,314.286,16.383,0.01,0.872,0.017,0.125,0.044,0.487,0.015,1.03,0.015,150.5008800879057,-55.195050327926445
274,704.909,1368.92,16.393,0.006,0.896,0.01,0.614,0.065,0.572,0.008,1.204,0.015,150.41128672144075,-55.10864393425375
275,802.376,260.421,16.399,0.007,1.937,0.022,98.88,99.0,1.156,0.011,2.359,0.013,150.39887534294724,-55.20026095545974
276,540.735,476.067,16.421,0.009,0.961,0.015,98.88,99.0,0.555,0.015,1.114,0.014,150.4363844145147,-55.18220356336961
277,1336.99,1385.03,16.426,0.02,0.991,0.029,98.88,99.0,0.612,0.027,1.291,0.031,150.31997743706657,-55.10779830227957
279,899.797,1345.45,16.437,0.006,1.032,0.011,0.392,0.062,0.649,0.008,1.339,0.01,150.38318001008176,-55.110756464552644
278,880.894,304.761,16.437,0.008,1.159,0.014,98.88,99.0,0.715,0.011,1.505,0.013,150.38747215739863,-55.19666475559169
280,1140.03,1671.1,16.44,0.006,0.918,0.01,0.524,0.06,0.582,0.008,1.217,0.01,150.34792825162933,-55.08406498440777
281,1879.78,813.161,16.45,0.009,1.037,0.017,98.88,99.0,0.631,0.013,1.222,0.017,150.24247662450026,-55.15520912050951
282,1057.84,1247.83,16.454,0.006,1.07,0.012,98.88,99.0,0.648,0.008,1.374,0.009,150.36051654129633,-55.11893891651153
284,957.066,908.734,16.456,0.007,0.803,0.013,0.232,0.052,0.511,0.011,1.0,0.013,150.3756067239761,-55.146854400785394
283,1958.42,1473.18,16.456,0.006,0.916,0.012,0.326,0.061,0.551,0.008,1.057,0.011,150.23009943848143,-55.1007634741894
285,625.109,1319.27,16.461,0.007,0.832,0.011,0.215,0.047,0.526,0.008,1.052,0.011,150.42289569696493,-55.11266421776798
287,1947.87,999.762,16.465,0.007,1.012,0.013,0.284,0.058,0.587,0.011,1.191,0.013,150.23236907753264,-55.13982361019655
288,774.785,1715.67,16.474,0.007,0.851,0.012,0.249,0.049,0.52,0.009,0.975,0.013,150.40058968468026,-55.08008881798619
289,732.336,203.573,16.475,0.008,0.841,0.013,0.17,0.05,0.511,0.011,1.091,0.014,150.40906977655018,-55.204894468265046
290,1692.38,827.491,16.493,0.009,0.902,0.016,0.267,0.062,0.559,0.013,1.123,0.015,150.26952151010997,-55.153974250181605
293,1227.01,1256.78,16.494,0.007,0.885,0.012,98.88,99.0,0.543,0.009,1.126,0.011,150.33607054092883,-55.1183164426286
292,1342.03,284.766,16.494,0.009,0.89,0.016,0.16,0.054,0.553,0.013,1.126,0.017,150.32087565106556,-55.1986261321183
291,544.54,150.525,16.494,0.008,1.994,0.022,98.88,99.0,1.102,0.011,2.219,0.013,150.4362742232998,-55.20909628360032
294,311.962,1304.58,16.498,0.007,0.868,0.011,98.88,99.0,0.529,0.009,1.096,0.01,150.4681495290518,-55.11353209682823
295,1605.84,1322.42,16.505,0.007,0.979,0.011,98.88,99.0,0.616,0.01,1.283,0.01,150.28125707233426,-55.11309664929568
296,1366.67,1467.48,16.507,0.007,1.124,0.013,98.88,99.0,0.746,0.009,1.377,0.011,150.31555351735503,-55.10101095299908
297,1083.79,1544.94,16.508,0.006,1.035,0.011,98.88,99.0,0.65,0.01,1.339,0.01,150.35626984003554,-55.094435980292054
298,1981.36,261.291,16.509,0.011,0.148,0.044,98.88,99.0,0.518,0.016,1.074,0.019,150.2285467614195,-55.20077865247132
299,180.549,1893.39,16.513,0.013,0.944,0.022,0.204,0.061,0.554,0.018,1.134,0.027,150.48607180281283,-55.06475849930554
300,1660.3,796.054,16.544,0.009,0.89,0.016,0.258,0.062,0.551,0.014,1.073,0.015,150.2742004529447,-55.15655791107666
301,1242.51,1316.45,16.548,0.008,0.866,0.014,0.38,0.061,0.573,0.011,1.127,0.014,150.33373459567457,-55.11340143827242
302,728.097,1353.19,16.557,0.007,1.086,0.013,98.88,99.0,0.693,0.009,1.439,0.01,150.40796436984994,-55.10996449258758
303,1710.09,1529.6,16.565,0.008,2.195,0.022,98.88,99.0,1.294,0.011,2.541,0.011,150.26586068274258,-55.0960408774566
304,1342.64,168.993,16.567,0.009,0.93,0.016,98.88,99.0,0.582,0.013,1.161,0.015,150.320935209299,-55.20818614994955
305,817.447,1173.16,16.571,0.007,1.127,0.013,98.88,99.0,0.696,0.009,1.456,0.01,150.39535725404156,-55.124907773418165
306,835.236,1502.75,16.571,0.007,1.039,0.013,98.88,99.0,0.645,0.009,1.303,0.011,150.39223613556686,-55.09771713157718
307,709.613,1986.36,16.573,0.008,0.912,0.014,0.103,0.052,0.557,0.01,1.105,0.015,150.4094994148479,-55.05768711324613
309,1076.01,419.176,16.577,0.01,0.974,0.016,98.88,99.0,0.546,0.013,1.051,0.015,150.35912930401233,-55.18736396190796
310,1036.9,1359.36,16.586,0.007,1.076,0.012,98.88,99.0,0.678,0.009,1.412,0.01,150.36335658083595,-55.109717614098884
311,1637.52,1038.61,16.594,0.007,0.828,0.012,0.434,0.063,0.519,0.011,1.098,0.012,150.2771296243527,-55.136530385557336
312,499.951,1540.0,16.601,0.008,0.928,0.013,98.88,99.0,0.588,0.009,1.18,0.013,150.44059185914918,-55.094311435737026
313,373.07,499.886,16.602,0.011,0.93,0.017,98.88,99.0,0.539,0.014,1.055,0.017,150.46057525533408,-55.18005521888677
314,740.467,358.88,16.608,0.009,0.963,0.016,98.88,99.0,0.595,0.013,1.231,0.015,150.40768862928618,-55.192074735882485
315,700.233,789.231,16.625,0.011,1.185,0.024,98.88,99.0,0.778,0.015,1.597,0.016,150.41288718186044,-55.156499068101745
317,1357.94,1373.86,16.63,0.008,1.108,0.014,98.88,99.0,0.69,0.011,1.435,0.013,150.31697064495293,-55.108731981395266
318,1592.56,234.626,16.638,0.01,0.804,0.016,98.88,99.0,0.486,0.014,1.027,0.017,150.2847462931454,-55.202879749347844
319,263.512,754.584,16.639,0.011,0.959,0.017,0.254,0.079,0.572,0.014,1.162,0.016,150.4760300998064,-55.158890987833544
320,1174.94,1706.6,16.643,0.007,0.806,0.012,0.002,0.041,0.52,0.009,1.005,0.013,150.34282454002349,-55.08115970666653
321,1245.56,831.142,16.644,0.007,1.038,0.014,98.88,99.0,0.622,0.011,1.235,0.014,150.33405258804746,-55.15346168509838
322,277.542,1102.55,16.655,0.017,0.934,0.023,98.88,99.0,0.595,0.027,1.214,0.037,150.47345681000397,-55.13017226832997
323,1740.32,650.495,16.656,0.01,1.673,0.03,98.88,99.0,0.997,0.014,2.009,0.014,150.26284948706484,-55.1685986026067
324,784.245,1169.74,16.665,0.006,0.964,0.01,0.534,0.079,0.589,0.008,1.091,0.01,150.40015826672914,-55.12516044783978
325,209.24,446.645,16.666,0.01,1.196,0.017,98.88,99.0,0.708,0.014,1.459,0.015,150.4843220307059,-55.18425945109202
326,1227.58,1219.04,16.668,0.007,1.02,0.015,98.88,99.0,0.642,0.009,1.325,0.011,150.33604930280904,-55.12143171777282
327,1541.6,883.44,16.668,0.01,0.934,0.018,98.88,99.0,0.56,0.014,1.191,0.017,150.29121641252027,-55.149298582903725
328,1546.12,1742.65,16.678,0.007,1.834,0.02,98.88,99.0,1.075,0.009,2.14,0.012,150.28916727721028,-55.07839679148189
330,1324.24,1882.01,16.679,0.009,0.838,0.014,0.105,0.051,0.537,0.012,1.058,0.016,150.3209516812906,-55.066781726096124
329,1900.72,1670.65,16.679,0.008,1.019,0.014,98.88,99.0,0.631,0.011,1.313,0.013,150.2380966084079,-55.08446003851509
331,584.116,1135.19,16.685,0.006,1.021,0.012,98.88,99.0,0.628,0.008,1.248,0.01,150.4291203829477,-55.12781991920421
332,1398.4,100.142,16.686,0.009,1.087,0.018,98.88,99.0,0.629,0.013,1.188,0.015,150.3129647480269,-55.213899919115654
333,2015.23,605.586,16.695,0.009,1.169,0.026,98.88,99.0,1.06,0.013,2.151,0.016,150.22320458112932,-55.17236456549841
334,605.242,907.063,16.704,0.011,1.007,0.017,0.366,0.084,0.604,0.013,1.209,0.016,150.4264298476223,-55.14667707652135
335,1898.61,424.489,16.711,0.01,1.233,0.019,98.88,99.0,0.706,0.015,1.419,0.015,150.24029115268527,-55.187293234015264
336,1492.22,115.893,16.711,0.011,1.02,0.017,98.88,99.0,0.589,0.015,1.234,0.016,150.2993905335527,-55.2126426436658
338,917.747,1170.33,16.728,0.029,1.268,0.033,98.88,99.0,0.601,0.028,1.362,0.032,150.38087536592744,-55.125226896151894
339,1447.36,1750.39,16.729,0.009,0.911,0.014,98.88,99.0,0.591,0.012,1.116,0.013,150.30341268331068,-55.07771003539505
340,1269.36,1189.25,16.735,0.008,2.459,0.027,98.88,99.0,1.422,0.009,2.818,0.01,150.330063305891,-55.12391641627166
341,1349.66,132.134,16.739,0.01,0.932,0.018,98.88,99.0,0.547,0.019,1.038,0.017,150.3199670550363,-55.211233486720005
342,789.907,16.801,16.74,0.01,0.982,0.017,98.88,99.0,0.537,0.014,1.165,0.015,150.40098829129352,-55.22037210128801
344,1577.68,1926.85,16.747,0.01,2.065,0.026,98.88,99.0,1.188,0.012,2.358,0.014,150.28427967807067,-55.06321443027213
345,742.058,92.891,16.747,0.011,0.916,0.017,98.88,99.0,0.507,0.014,1.002,0.016,150.40780715526967,-55.21404518447183
349,1013.12,519.586,16.755,0.018,0.897,0.024,98.88,99.0,0.533,0.02,1.072,0.023,150.36807692953374,-55.17902750419301
348,499.719,1827.93,16.755,0.008,0.905,0.013,98.88,99.0,0.529,0.011,0.998,0.015,150.44010462530932,-55.07054442242558
347,248.656,955.984,16.755,0.014,0.896,0.02,98.88,99.0,0.566,0.019,1.141,0.023,150.47786471573485,-55.142240245605485
350,50.049,1841.71,16.756,0.014,0.928,0.021,98.88,99.0,0.511,0.019,1.01,0.025,150.50501525842986,-55.068850194165634
351,1760.62,1606.45,16.761,0.008,1.985,0.022,98.88,99.0,1.148,0.011,2.267,0.013,150.25843431637512,-55.08971730514286
352,1582.01,1950.03,16.762,0.007,0.855,0.013,0.138,0.058,0.52,0.01,1.024,0.015,150.28361211782467,-55.061304100300504
353,1821.73,198.783,16.763,0.013,0.861,0.023,98.88,99.0,0.503,0.019,0.987,0.022,150.2516843686579,-55.205909005624825
354,1209.78,553.013,16.764,0.01,1.679,0.023,98.88,99.0,1.004,0.013,2.014,0.015,150.33962063568814,-55.17640144996848
355,1842.33,344.821,16.766,0.009,0.96,0.017,98.88,99.0,0.569,0.013,1.155,0.015,150.24852418016565,-55.19385776223453
356,1065.57,670.264,16.77,0.01,0.886,0.017,98.88,99.0,0.567,0.013,1.176,0.016,150.36028673109197,-55.16662439387905
357,637.589,741.534,16.78,0.012,1.009,0.02,98.88,99.0,0.649,0.014,1.301,0.017,150.42200796471153,-55.16037749757481
358,1783.36,1408.18,16.781,0.008,0.891,0.014,0.373,0.057,0.566,0.011,1.058,0.013,150.25548338003952,-55.10608290501936
729,736.788,36.529,17.883,0.019,1.301,0.042,98.88,99.0,0.761,0.022,1.563,0.024,150.40863947331883,-55.218695998033716
360,191.202,566.376,16.792,0.012,0.88,0.02,98.88,99.0,0.491,0.017,1.032,0.02,150.4867565693624,-55.174347193428694
361,1340.29,1205.13,16.807,0.008,0.92,0.014,98.88,99.0,0.56,0.011,1.155,0.014,150.3197943057615,-55.12264731661321
362,1491.29,143.391,16.808,0.01,1.072,0.017,98.88,99.0,0.64,0.015,1.348,0.015,150.29949094199003,-55.210371689844855
363,578.237,679.822,16.811,0.009,1.253,0.018,98.88,99.0,0.738,0.013,1.558,0.015,150.43067349212475,-55.16541453453468
365,168.035,374.393,16.82,0.011,1.085,0.021,98.88,99.0,0.614,0.015,1.19,0.018,150.49037724218863,-55.19017671949739
366,614.895,442.975,16.821,0.011,1.014,0.018,98.88,99.0,0.59,0.014,1.177,0.016,150.42571600532943,-55.185011158287054
367,315.223,1246.97,16.829,0.015,1.137,0.024,98.88,99.0,0.679,0.023,1.335,0.027,150.46777549775086,-55.118292645307925
368,302.048,1062.76,16.832,0.008,1.357,0.017,98.88,99.0,0.811,0.01,1.699,0.011,150.46998135912497,-55.133487404475446
369,425.847,842.271,16.837,0.009,0.904,0.015,98.88,99.0,0.568,0.013,1.142,0.015,150.45244454192027,-55.15183760184826
370,483.265,1335.27,16.838,0.008,0.879,0.014,98.88,99.0,0.539,0.01,1.111,0.027,150.44335534655096,-55.11119444187699
371,491.971,1360.68,16.842,0.009,2.091,0.025,98.88,99.0,1.215,0.01,2.421,0.012,150.44205479270514,-55.10910615547574
372,677.718,1806.84,16.844,0.009,1.132,0.017,98.88,99.0,0.705,0.012,1.49,0.013,150.4144402380277,-55.072471194061386
373,1924.61,1749.37,16.853,0.007,0.978,0.015,98.88,99.0,0.623,0.011,1.277,0.012,150.23451088627883,-55.077971707691326
374,813.753,1791.87,16.856,0.009,0.958,0.014,98.88,99.0,0.609,0.011,1.23,0.016,150.3948244189064,-55.073835752734
375,956.175,1388.2,16.865,0.007,1.066,0.015,98.88,99.0,0.643,0.01,1.323,0.012,150.37496622587975,-55.107274181853185
376,1659.9,89.268,16.869,0.01,2.008,0.025,98.88,99.0,1.161,0.015,2.318,0.015,150.27519765977527,-55.21490508753736
377,1181.56,847.439,16.872,0.011,1.028,0.02,98.88,99.0,0.614,0.014,1.22,0.018,150.34327259781531,-55.152076052705276
378,931.595,432.96,16.873,0.011,0.881,0.017,98.88,99.0,0.534,0.015,1.077,0.016,150.3799742549204,-55.18611840079184
380,1133.62,1367.46,16.875,0.008,1.02,0.016,98.88,99.0,0.608,0.011,1.264,0.012,150.34937529348278,-55.109119290215574
379,1992.13,654.691,16.875,0.012,0.635,0.021,98.88,99.0,0.6,0.017,1.176,0.019,150.22647360434252,-55.16830855496612
