ID x y V Verr BV BVerr UB UBerr VR VRerr VI VIerr ra dec d_arcsec _r _x _y _p DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON GLAT ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000 e_RAJ2000 DEJ2000 e_DEJ2000
133 746.119 1067.19 15.651 0.004 0.83 0.007 0.294 0.02 0.515 0.005 0.977 0.006 154.81926745340442 -56.438630442136606 0.5098 0.022442 0.021832 0.005196 76.6 "Gaia DR2 5354890874492509056" 154.81908333453 0.0279 -56.43853200554 0.0302 1635721458409799680 5354890874492509056 1552103178 2015.5 1.0518 0.0369 28.4754 -13.394 0.059 7.524 0.056 0.0945 -0.1463 -0.1327 0.1663 0.2978 0.2941 -0.027 0.3682 0.1776 0.1925 214 0 213 1 0.1057 209.49 0.0 0.0 31 0 15.3091 1.5623 0.0084 -0.059 24 14 0.066037 0 35 0 304 13100.0 8.337 1571.901 15.3948 0.0007 33 6312.0 17.89 352.886 15.8509 0.0031 34 9845.0 21.42 459.621 14.7789 0.0024 1.233 0 1.072 0.456 0.616 "" "" 0 "" "" "" NOT_AVAILABLE 283.01399881218 0.43143433839 193.01684254104 -59.10343452451 100001 5042.6 4962.0 5445.83 0.277 0.1149 0.3581 0.1332 0.081 0.16 200111 0.94 0.8 0.97 0.512 0.47 0.554 154.819187648 0.9209 -56.4385643987 0.8674
134 1396.09 373.072 15.662 0.006 0.722 0.01 0.561 0.024 0.421 0.01 0.876 0.011 154.72293879388263 -56.49637086750439 0.4147 0.061306 -0.031229 -0.052756 210.6 "Gaia DR2 5354867544229040000" 154.72301752095 0.0268 -56.49647755871 0.029 1635721458409799680 5354867544229040000 1534977066 2015.5 0.3289 0.0334 9.8372 -5.931 0.055 2.485 0.059 0.0401 -0.139 -0.1565 0.1765 0.1225 0.2269 -0.1669 0.2327 0.1779 0.1295 219 0 218 1 -2.2017 170.14 0.0 0.0 31 0 14.878 1.5798 0.0079 -0.09 25 14 0.063861 0 36 0 310 12440.0 7.027 1770.875 15.451 0.0006 34 6254.0 11.02 567.433 15.861 0.0019 34 9106.0 14.93 609.763 14.8635 0.0018 1.234 0 0.9975 0.41 0.5874 "" "" 0 "" "" "" NOT_AVAILABLE 283.0014578706 0.35386760723 193.02237243373 -59.18195726677 100001 5142.21 4960.0 5357.0 "" "" "" "" "" "" 200111 2.78 2.56 2.99 4.878 3.704 6.051 154.72306378 0.8575 -56.4964882566 0.9142
135 1397.94 1200.64 15.665 0.004 0.647 0.006 0.506 0.021 0.398 0.006 0.825 0.008 154.72166557469134 -56.42807912626766 0.0128 0.035649 -0.032033 0.015645 296.0 "Gaia DR2 5354891252449368192" 154.72166480595 0.0286 -56.42807559553 0.0317 1635721458409799680 5354891252449368192 663436264 2015.5 0.4079 0.0371 10.994 -5.798 0.058 3.498 0.057 -0.0978 -0.2653 -0.242 0.1054 0.3718 0.2068 -0.1344 0.253 0.009 0.1488 211 0 210 1 -1.3802 177.7 0.0 0.0 31 0 14.1025 1.596 0.0087 0.036 24 15 0.063638 0 39 0 334 12000.0 6.234 1924.639 15.4906 0.0006 37 6255.0 11.76 531.713 15.8609 0.002 36 8460.0 13.81 612.807 14.9434 0.0018 1.226 0 0.9174 0.3703 0.5471 "" "" 0 "" "" "" NOT_AVAILABLE 282.96323753265 0.41060082507 192.92772564507 -59.13373998336 100001 5361.84 4956.79 5627.0 "" "" "" "" "" "" 200111 1.99 1.81 2.33 2.958 2.335 3.581 154.72170995 0.9064 -56.428090658 0.8888
136 1876.06 526.411 15.679 0.006 1.821 0.014 99.0 99.0 1.04 0.009 2.085 0.01 154.65108051629164 -56.484369859614795 0.6912 0.081706 -0.070956 -0.04051 240.3 "Gaia DR2 5354867784747073920" 154.65108742227 0.0248 -56.4841779101 0.025 1635721458409799680 5354867784747073920 757862056 2015.5 0.383 0.0293 13.0926 -4.668 0.049 -0.134 0.05 -0.0828 -0.2332 -0.2421 0.2009 0.1665 0.2432 -0.1856 0.209 0.0507 0.0257 230 0 228 2 3.7908 312.18 0.135 2.7 31 0 18.2869 1.3623 0.0069 -0.096 26 15 0.054951 0 39 0 340 22590.0 7.971 2833.62 14.8037 0.0004 37 5950.0 14.55 409.102 15.9151 0.0027 36 25360.0 22.87 1109.01 13.7514 0.001 1.386 1 2.1636 1.1113 1.0523 "" "" 0 "" "" "" NOT_AVAILABLE 282.96152778734 0.34229641301 192.95029979716 -59.2010790653 100002 3506.0 3448.25 3900.07 1.9768 1.8289 2.159 0.9953 0.9036 1.1181 200111 10.26 8.29 10.61 14.335 11.662 17.008 154.651123819 0.7651 -56.4841773346 0.7775
137 478.068 1068.44 15.683 0.004 0.66 0.006 0.515 0.02 0.394 0.006 0.825 0.007 154.8593607465653 -56.438432682704075 0.9461 0.044344 0.044 0.005519 82.9 "Gaia DR2 5354890702693823616" 154.85918119032 0.0281 -56.43818934287 0.0272 1635721458409799680 5354890702693823616 546138104 2015.5 0.4124 0.0338 12.2067 -5.931 0.057 3.59 0.054 -0.0171 -0.2922 -0.2599 0.112 0.1784 0.1941 -0.1848 0.2714 0.107 0.1276 238 0 237 1 -2.3035 185.26 0.0 0.0 31 0 13.9508 1.5927 0.008 -0.019 27 16 0.062637 0 40 0 343 11910.0 5.718 2083.059 15.4984 0.0005 38 6178.0 14.92 414.128 15.8742 0.0026 36 8474.0 10.07 841.653 14.9417 0.0013 1.23 0 0.9325 0.3758 0.5567 "" "" 0 "" "" "" NOT_AVAILABLE 283.0323512385 0.44387303953 193.0471554262 -59.08765094765 100001 5203.14 4806.41 5435.33 "" "" "" "" "" "" 200111 2.11 1.93 2.47 2.94 2.371 3.508 154.859227382 0.8892 -56.4382047978 0.8404
138 831.476 897.25 15.752 0.006 0.728 0.011 0.617 0.035 0.447 0.008 0.927 0.012 154.80675534553754 -56.45268032205653 0.3361 0.017434 0.014932 -0.008999 121.1 "Gaia DR2 5354890737053548544" 154.80661186308 0.0292 -56.45272958968 0.031 1635721458409799680 5354890737053548544 338355237 2015.5 0.3487 0.0356 9.7838 -8.538 0.06 3.93 0.061 -0.0824 -0.1851 -0.2694 0.2227 0.1089 0.278 -0.2676 0.2466 0.1448 0.023 209 0 209 0 -0.8799 186.11 0.0 0.0 31 0 14.074 1.5772 0.0088 -0.08 24 15 0.064589 0 37 0 318 11760.0 6.524 1802.345 15.5126 0.0006 32 5788.0 13.75 420.977 15.9452 0.0026 33 8846.0 12.91 685.359 14.895 0.0016 1.245 0 1.0502 0.4326 0.6176 "" "" 0 "" "" "" NOT_AVAILABLE 283.01602269714 0.4157820692 193.02665928777 -59.11839082227 100001 5195.37 5022.4 5316.62 "" "" "" "" "" "" 200111 2.49 2.38 2.66 4.065 3.095 5.035 154.806678383 0.9249 -56.4527465113 0.9443
139 1513.8 1257.98 15.816 0.004 0.735 0.006 0.135 0.02 0.475 0.006 0.904 0.007 154.704283596858 -56.423454745789144 0.2116 0.046271 -0.041593 0.020273 296.0 "Gaia DR2 5354891458601380864" 154.7043856871 0.0281 -56.42343839146 0.028 1635721458409799680 5354891458601380864 1003900181 2015.5 0.9134 0.034 26.847 0.01 0.058 2.078 0.055 -0.0372 -0.2276 -0.1985 0.1814 0.2131 0.2395 -0.0919 0.2451 0.0133 0.0957 242 0 242 0 -0.5532 224.51 0.0 0.0 31 0 12.5239 1.5749 0.0085 -0.021 27 16 0.062563 0 39 0 342 10800.0 5.48 1970.006 15.6052 0.0006 25 5481.0 20.61 265.976 16.0042 0.0041 24 7915.0 16.9 468.458 15.0158 0.0023 1.241 0 0.9884 0.399 0.5894 "" "" 0 "" "" "" NOT_AVAILABLE 282.95270582589 0.40922137257 192.90810613822 -59.137132562 100001 5324.0 5172.5 5443.21 0.177 0.0696 0.2661 0.0767 0.023 0.1213 200111 0.86 0.82 0.91 0.533 0.487 0.58 154.704385606 0.9021 -56.4234473392 0.8566
140 1518.67 988.262 15.824 0.007 0.719 0.012 0.616 0.032 0.431 0.01 0.902 0.012 154.7039360329236 -56.44575162508871 0.0257 0.041867 -0.041817 -0.002034 267.2 "Gaia DR2 5354891218089624064" 154.70393597738 0.0282 -56.44574449437 0.0296 1635721458409799680 5354891218089624064 1541086742 2015.5 0.3869 0.0339 11.4132 -5.881 0.059 3.426 0.06 -0.0644 -0.1796 -0.2506 0.1875 0.2146 0.2182 -0.2589 0.1981 -0.0113 0.0665 223 0 223 0 -0.9748 197.65 0.0 0.0 31 0 13.5011 1.5779 0.0086 -0.023 25 15 0.063793 0 40 0 353 11390.0 6.688 1702.354 15.5475 0.0006 37 5661.0 12.47 453.813 15.9692 0.0024 35 8441.0 10.07 838.543 14.9459 0.0013 1.239 0 1.0233 0.4217 0.6015 "" "" 0 "" "" "" NOT_AVAILABLE 282.96476331412 0.39045309861 192.93825917969 -59.15320973655 100001 5168.54 5112.0 5287.11 "" "" "" "" "" "" 200111 2.23 2.14 2.28 3.211 2.547 3.875 154.703981786 0.9079 -56.4457592465 0.9343
141 1896.82 341.487 15.825 0.008 0.819 0.012 99.0 99.0 0.501 0.011 1.044 0.013 154.64813561118382 -56.499669041770126 0.7403 0.09151 -0.072528 -0.055801 232.4 "Gaia DR2 5354867681667854848" 154.64818723046 0.0262 -56.49946539452 0.0284 1635721458409799680 5354867681667854848 642711413 2015.5 0.3574 0.0317 11.2907 -6.587 0.054 3.479 0.059 -0.0254 -0.1474 -0.2054 0.1555 0.1739 0.1699 -0.241 0.1305 0.0097 0.0809 232 0 232 0 -1.6468 193.09 0.0 0.0 31 0 13.6921 1.5431 0.0076 -0.054 26 15 0.062822 0 38 0 317 11600.0 7.019 1652.173 15.5275 0.0007 28 5401.0 21.35 252.99 16.0203 0.0043 29 9052.0 16.86 536.839 14.8701 0.002 1.246 1 1.1501 0.4928 0.6573 "" "" 0 "" "" "" NOT_AVAILABLE 282.96860713363 0.32865254355 192.96904171216 -59.21308793051 100002 4891.13 4764.86 5021.33 "" "" "" "" "" "" 200111 2.81 2.66 2.96 4.061 3.199 4.922 154.648238611 0.836 -56.499480374 0.9083
142 845.496 1645.4 15.848 0.005 0.783 0.008 0.151 0.019 0.494 0.006 0.984 0.008 154.8034066437965 -56.390959274894264 0.2555 0.054464 0.013188 0.052843 14.0 "Gaia DR2 5354893210954481152" 154.80341780716 0.03 -56.39088858061 0.0273 1635721458409799680 5354893210954481152 108216550 2015.5 0.5859 0.0339 17.2907 -9.908 0.061 6.956 0.054 -0.0447 -0.1644 -0.2502 0.1791 0.2392 0.2343 -0.1349 0.2096 0.0548 0.0875 233 0 233 0 -0.6887 212.97 0.0 0.0 31 0 12.8352 1.5628 0.0083 0.012 26 16 0.065032 0 41 0 357 10980.0 6.473 1695.549 15.5873 0.0006 33 5338.0 12.7 420.297 16.033 0.0026 35 8317.0 15.46 537.862 14.962 0.002 1.244 0 1.071 0.4457 0.6253 "" "" 0 "" "" "" NOT_AVAILABLE 282.98061782794 0.46651667997 192.93981933078 -59.07551560204 100001 5035.97 4890.97 5292.67 0.8587 0.401 1.096 0.433 0.1899 0.567 200111 1.55 1.4 1.64 1.384 1.195 1.572 154.803494875 0.9441 -56.3909185311 0.8404
143 780.156 1590.68 15.849 0.005 0.857 0.008 0.183 0.022 0.574 0.006 1.132 0.008 154.81327255701834 -56.395454794620335 0.4093 0.051861 0.018667 0.048385 21.1 "Gaia DR2 5354892455040486144" 154.81332030712 0.0665 -56.39534422603 0.0647 1635721458409799680 5354892455040486144 54446664 2015.5 0.3233 0.0804 4.0217 -4.292 0.139 5.049 0.125 -0.0285 -0.2273 -0.2835 0.114 0.2679 0.2211 -0.113 0.2623 0.1203 0.1599 222 0 222 0 18.6554 882.13 0.576 31.0 31 0 2.446 1.5601 0.018 0.027 25 16 0.13481 0 37 0 320 11680.0 6.497 1798.109 15.5195 0.0006 32 5298.0 11.15 475.278 16.0411 0.0023 31 9445.0 14.01 674.321 14.8239 0.0016 1.262 0 1.2172 0.5216 0.6956 "" "" 0 "" "" "" NOT_AVAILABLE 282.9876449464 0.46579802077 192.95350407661 -59.07485697068 100001 4922.5 4825.0 5081.45 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.813353694 2.1563 -56.3953659638 1.9429
144 99.505 1957.31 15.854 0.01 0.863 0.015 0.174 0.026 0.504 0.013 1.071 0.016 154.91422571385408 -56.36517692555217 2.6389 0.108751 0.074511 0.079214 43.2 "Gaia DR2 5354892759967397760" 154.91411176242 0.0301 -56.36444661414 0.0292 1635721458409799680 5354892759967397760 733979321 2015.5 0.5983 0.0365 16.3946 -10.139 0.062 6.849 0.056 -0.0498 -0.2959 -0.3045 0.0843 0.2672 0.2007 -0.1414 0.2478 0.13 0.1373 218 0 217 1 -1.5888 180.34 0.0 0.0 31 0 14.104 1.5472 0.0081 0.029 25 16 0.066564 0 38 0 326 11920.0 6.027 1977.065 15.498 0.0005 34 5577.0 14.34 389.027 15.9853 0.0028 34 9301.0 10.69 869.708 14.8406 0.0012 1.249 0 1.1448 0.4874 0.6574 "" "" 0 "" "" "" NOT_AVAILABLE 283.01740192145 0.52222164647 192.98892194448 -59.01372482544 100001 4902.88 4766.74 5510.1 1.243 0.9986 1.5085 0.621 0.469 0.7215 200111 1.69 1.34 1.79 1.484 1.274 1.695 154.914190573 0.9599 -56.3644761044 0.8707
145 834.591 1780.67 15.872 0.006 0.769 0.009 0.222 0.019 0.5 0.007 1.0 0.009 154.80476763403126 -56.3797780022422 0.2929 0.065514 0.014006 0.064 12.3 "Gaia DR2 5354893245314222720" 154.80488836781 0.0323 -56.37973160288 0.0309 1635721458409799680 5354893245314222720 90451453 2015.5 0.4349 0.0404 10.7749 -7.825 0.072 2.655 0.062 -0.0848 -0.1646 -0.2033 0.1313 0.2766 0.2201 -0.0368 0.3751 -0.0191 -0.0427 206 0 204 2 2.762 258.55 0.0 0.0 31 0 12.1748 1.5707 0.0097 0.119 24 14 0.074719 0 41 0 335 10850.0 6.159 1761.678 15.5997 0.0006 37 5224.0 10.15 514.738 16.0564 0.0021 38 8266.0 11.09 745.086 14.9687 0.0015 1.243 0 1.0877 0.4567 0.6311 "" "" 0 "" "" "" NOT_AVAILABLE 282.97517727615 0.47629130665 192.92574848615 -59.06698103361 100001 4999.65 4924.06 5130.51 "" "" "" "" "" "" 200111 2.11 2.0 2.17 2.502 1.973 3.03 154.80494922 1.1219 -56.3797430354 0.9676
146 128.402 1751.44 15.885 0.006 1.205 0.011 99.0 99.0 0.803 0.01 1.514 0.013 154.9103685829334 -56.3821482485744 2.2270 0.095399 0.07239 0.062135 49.4 "Gaia DR2 5354892661198937856" 154.91033967668 0.0286 -56.38152983128 0.0278 1635721458409799680 5354892661198937856 607334103 2015.5 2.4971 0.0338 73.8388 10.26 0.058 -12.37 0.053 -0.1036 -0.2479 -0.3402 0.1426 0.2316 0.2521 -0.1918 0.2433 0.1544 0.0884 210 0 210 0 -1.1729 181.54 0.0 0.0 31 0 16.886 1.4497 0.0077 0.054 24 16 0.063364 0 36 0 316 13980.0 6.091 2295.84 15.3243 0.0005 35 5207.0 11.53 451.402 16.06 0.0024 35 12790.0 11.96 1069.697 14.4948 0.001 1.287 0 1.5652 0.7357 0.8295 "" "" 0 "" "" "" NOT_AVAILABLE 283.02500371818 0.50678088073 193.00925142143 -59.02738866032 100001 4354.57 4192.01 4623.47 0.3833 0.125 0.729 0.1877 0.0763 0.3518 200111 0.61 0.54 0.66 0.121 0.117 0.125 154.910259889 0.9046 -56.3814765726 0.8192
147 1078.33 538.011 15.913 0.006 0.939 0.011 0.63 0.035 0.554 0.008 1.026 0.011 154.77028963834215 -56.48245575474349 0.4039 0.039173 -0.005138 -0.038834 187.5 "Gaia DR2 5354890221657459328" 154.77028774902 0.0286 -56.48256794957 0.029 1635721458409799680 5354890221657459328 560666901 2015.5 0.7321 0.0345 21.2204 -6.341 0.057 8.446 0.058 -0.0021 -0.2862 -0.2627 0.115 0.1266 0.163 -0.1751 0.2281 0.0503 0.1285 239 0 237 2 -1.1608 207.26 0.0 0.0 31 0 12.3035 1.5436 0.0088 -0.08 27 16 0.063371 0 40 0 347 10520.0 5.017 2097.848 15.6328 0.0005 38 4868.0 16.65 292.328 16.1331 0.0037 36 8145.0 12.52 650.41 14.9847 0.0017 1.236 1 1.1484 0.5003 0.6481 "" "" 0 "" "" "" NOT_AVAILABLE 283.01562455134 0.37982650891 193.03958877518 -59.153731539 100002 4967.0 4928.67 5263.0 "" "" "" "" "" "" 200111 1.25 1.12 1.27 0.863 0.767 0.958 154.770337188 0.8866 -56.4826043139 0.8999
148 1578.76 1353.98 15.941 0.005 1.221 0.009 0.634 0.051 0.763 0.007 1.512 0.008 154.69444252412134 -56.41558307303823 0.1143 0.054858 -0.047086 0.028149 300.9 "Gaia DR2 5354891527327274624" 154.69447196898 0.0263 -56.41555580945 0.0276 1635721458409799680 5354891527327274624 124779981 2015.5 0.3976 0.0325 12.2344 -10.316 0.055 2.781 0.056 0.0042 -0.2018 -0.2202 0.1119 0.2629 0.1469 -0.2156 0.2032 -0.0652 0.153 233 0 233 0 -0.893 208.83 0.0 0.0 31 0 14.7639 1.4594 0.008 -0.0 26 16 0.062314 0 39 0 342 12610.0 5.681 2220.296 15.4363 0.0005 38 4693.0 13.88 338.196 16.1728 0.0032 32 11830.0 24.67 479.653 14.5794 0.0023 1.31 0 1.5934 0.7365 0.8569 "" "" 0 "" "" "" NOT_AVAILABLE 282.94379108661 0.41278982077 192.88971181895 -59.13535509464 100001 4394.0 4238.52 4708.04 "" "" "" "" "" "" 200111 3.55 3.09 3.81 4.231 3.407 5.054 154.694552261 0.8562 -56.4155677819 0.8665
149 774.497 144.353 15.967 0.006 0.943 0.011 0.487 0.038 0.552 0.009 1.141 0.01 154.81616102341943 -56.51459958909208 0.8253 0.073915 0.020265 -0.071082 164.1 "Gaia DR2 5354889946779550848" 154.81632193758 0.0288 -56.51481095289 0.0282 1635721458409799680 5354889946779550848 1100631764 2015.5 0.3552 0.034 10.4541 -6.544 0.056 5.171 0.057 -0.0249 -0.3084 -0.2777 0.0982 0.0906 0.1286 -0.2129 0.22 0.0284 0.1041 239 0 239 0 -2.6181 181.25 0.0 0.0 31 0 12.3335 1.5166 0.0085 -0.122 27 16 0.061671 0 41 0 363 10520.0 5.032 2091.403 15.6329 0.0005 36 4640.0 11.35 408.752 16.1851 0.0027 37 8620.0 11.13 774.812 14.9231 0.0014 1.26 0 1.262 0.5523 0.7098 "" "" 0 "" "" "" NOT_AVAILABLE 283.05456022093 0.36681502451 193.11903123572 -59.15885884698 100001 4818.18 4719.0 4959.12 "" "" "" "" "" "" 200111 2.8 2.64 2.92 3.803 2.945 4.661 154.816373008 0.8696 -56.514833215 0.8798
151 1847.64 1255.33 15.982 0.005 0.732 0.008 0.537 0.028 0.455 0.008 0.929 0.009 154.65447483729122 -56.4240650727276 0.5995 0.071927 -0.069158 0.019768 286.0 "Gaia DR2 5354903140918836352" 154.6545430891 0.0345 -56.42390288099 0.0328 1635721458409799680 5354903140918836352 66706829 2015.5 0.38 0.0397 9.5709 -5.855 0.068 3.494 0.065 -0.1702 -0.3157 -0.3302 0.2587 0.2251 0.3187 -0.219 0.3055 -0.0026 -0.0108 221 0 221 0 0.6413 228.91 0.0 0.0 31 0 10.71 1.5418 0.0103 -0.077 25 15 0.073039 0 39 0 340 9382.0 5.299 1770.681 15.7576 0.0006 37 4595.0 11.69 393.035 16.1957 0.0028 35 6970.0 14.6 477.578 15.1538 0.0023 1.233 0 1.0419 0.4381 0.6038 "" "" 0 "" "" "" NOT_AVAILABLE 282.92994186831 0.39366855257 192.87041483763 -59.15679043876 100001 5096.33 4845.77 5614.05 "" "" "" "" "" "" 200111 2.14 1.76 2.37 2.779 2.116 3.442 154.654588669 1.0559 -56.4239179227 1.0075
152 277.976 932.476 15.987 0.006 0.872 0.01 0.278 0.029 0.54 0.01 1.062 0.013 154.8895258560984 -56.44958749402238 1.2742 0.060861 0.060604 -0.005583 95.3 "Gaia DR2 5354887679036849152" 154.88924798794 0.031 -56.44926860413 0.031 1635721458409799680 5354887679036849152 19264682 2015.5 0.5922 0.0384 15.4193 -8.833 0.063 5.058 0.059 -0.0674 -0.3339 -0.2563 0.1076 0.25 0.2234 -0.1491 0.2937 0.1143 0.1408 231 0 229 2 -4.9858 133.7 0.0 0.0 31 0 11.6941 1.5276 0.0087 -0.012 26 16 0.067327 0 38 0 333 10160.0 4.814 2110.293 15.6713 0.0005 37 4712.0 13.67 344.62 16.1683 0.0032 35 7996.0 12.36 647.042 15.0047 0.0017 1.251 0 1.1637 0.4971 0.6666 "" "" 0 "" "" "" NOT_AVAILABLE 283.05232515713 0.44370746223 193.08534303385 -59.08390208568 100001 4858.05 4718.38 4942.16 0.7965 0.4202 1.1381 0.3943 0.2333 0.551 200111 1.61 1.56 1.71 1.306 1.112 1.501 154.8893168 0.9707 -56.4492903815 0.9223
153 1614.41 1579.55 15.995 0.005 0.903 0.008 0.242 0.026 0.584 0.006 1.171 0.008 154.68875772284426 -56.39695126867167 0.2731 0.068587 -0.050196 0.046739 313.0 "Gaia DR2 5354891905284402432" 154.68889353462 0.0309 -56.39696147886 0.0289 1635721458409799680 5354891905284402432 1505776277 2015.5 0.5388 0.0358 15.0512 -8.859 0.063 1.362 0.058 -0.0362 -0.1549 -0.2446 0.1621 0.1911 0.2093 -0.1034 0.2072 0.0259 0.0761 221 0 220 1 -1.6662 181.67 0.0 0.0 31 0 12.0524 1.5127 0.009 -0.021 25 16 0.066716 0 37 0 319 10290.0 5.461 1884.812 15.6571 0.0006 36 4602.0 20.57 223.742 16.194 0.0049 32 8425.0 14.41 584.45 14.948 0.0019 1.266 0 1.246 0.5369 0.709 "" "" 0 "" "" "" NOT_AVAILABLE 282.93098612145 0.42662158103 192.8600226043 -59.12425464425 100001 4906.22 4780.0 5022.34 1.4757 1.2572 1.9284 0.7393 0.6017 0.9963 200111 1.74 1.66 1.83 1.58 1.335 1.825 154.688962457 0.9827 -56.3969673437 0.8942
154 168.781 147.336 16.001 0.007 0.757 0.012 0.243 0.024 0.43 0.011 0.888 0.014 154.90692407308302 -56.51406008060289 0.3583 0.099408 0.070287 -0.070298 135.0 "Gaia DR2 5354887232360419968" 154.90698454187 0.0306 -56.51396631988 0.0291 1635721458409799680 5354887232360419968 652230743 2015.5 0.7971 0.0355 22.4384 -1.915 0.059 4.165 0.059 -0.0897 -0.3605 -0.2731 0.0896 0.1208 0.1434 -0.2263 0.1926 0.0762 0.0992 250 0 250 0 -0.8209 226.64 0.0 0.0 31 0 10.7789 1.5798 0.0087 -0.051 28 16 0.064178 0 41 0 360 9408.0 5.212 1805.031 15.7546 0.0006 33 4705.0 12.59 373.732 16.1701 0.0029 32 6804.0 15.14 449.457 15.1799 0.0024 1.223 0 0.9902 0.4154 0.5747 "" "" 0 "" "" "" NOT_AVAILABLE 283.09594259822 0.39492896661 193.18732224794 -59.12313998571 100001 5348.5 5323.5 5375.0 0.152 0.017 0.3141 0.0902 0.0159 0.154 200111 0.91 0.9 0.92 0.609 0.545 0.672 154.906999483 0.92 -56.5139842508 0.9183
155 1611.12 246.482 16.035 0.007 0.833 0.012 0.506 0.047 0.521 0.011 1.069 0.012 154.69090010189694 -56.50707997197651 0.2782 0.080038 -0.048867 -0.063389 217.6 "Gaia DR2 5354867406789951360" 154.69103867556 0.0342 -56.50709109541 0.0337 1635721458409799680 5354867406789951360 1296000923 2015.5 0.4544 0.0378 12.0351 -8.159 0.072 4.247 0.074 0.1281 -0.2044 -0.0062 0.3902 -0.0202 0.3899 0.1125 -0.055 -0.1124 0.2703 210 0 208 2 -1.4411 174.72 0.0 0.0 31 0 11.1234 1.553 0.0091 -0.095 24 14 0.085452 0 30 0 258 9563.0 4.788 1997.277 15.7369 0.0005 27 4433.0 14.0 316.628 16.2347 0.0034 25 7540.0 15.94 473.03 15.0685 0.0023 1.252 0 1.1662 0.4978 0.6685 "" "" 0 "" "" "" NOT_AVAILABLE 282.99255060956 0.33529841877 193.01238911185 -59.20190739055 100001 4897.35 4760.74 4940.0 2.2323 1.919 2.462 1.1165 0.861 1.2344 200111 2.0 1.96 2.11 2.068 1.672 2.465 154.691102338 1.1237 -56.5071093815 1.1526
156 371.304 1384.31 16.037 0.005 1.171 0.009 0.971 0.065 0.725 0.007 1.511 0.008 154.87478115397147 -56.41239308533629 1.4791 0.061363 0.052542 0.031698 58.9 "Gaia DR2 5354892214522323200" 154.87456733056 0.031 -56.41199962419 0.0336 1635721458409799680 5354892214522323200 867659585 2015.5 0.233 0.0407 5.7189 -5.832 0.063 4.258 0.063 0.0072 -0.3133 -0.2999 0.0373 0.1643 0.1855 -0.2524 0.3469 0.2534 0.1765 201 0 200 1 -0.3028 188.43 0.0 0.0 31 0 13.6055 1.4676 0.0086 -0.031 23 14 0.069744 0 36 0 307 11750.0 7.062 1664.313 15.5129 0.0007 32 4250.0 11.57 367.461 16.2804 0.003 34 11320.0 19.97 566.775 14.6274 0.0019 1.325 0 1.653 0.7675 0.8855 "" "" 0 "" "" "" NOT_AVAILABLE 283.02512109216 0.47044429907 193.02325691534 -59.06300417549 100001 4239.0 4119.94 4329.33 "" "" "" "" "" "" "" "" "" "" "" "" "" 154.874612716 0.9703 -56.4120179553 0.9778
157 460.278 71.674 16.065 0.007 1.157 0.012 99.0 99.0 0.726 0.01 1.386 0.012 154.86330293110106 -56.52037529546093 0.5465 0.08965 0.046226 -0.076814 149.0 "Gaia DR2 5354887094921270016" 154.86338970532 0.0282 -56.52051934602 0.0273 1635721458409799680 5354887094921270016 1087950508 2015.5 1.6637 0.0329 50.509 -16.481 0.055 3.535 0.055 -0.0308 -0.313 -0.2772 0.0948 0.1231 0.1427 -0.2383 0.2121 0.0712 0.1075 251 0 249 2 -0.5811 230.74 0.0 0.0 31 0 12.5822 1.4891 0.0082 -0.086 28 16 0.060636 0 43 0 370 10820.0 5.409 1999.499 15.6033 0.0005 37 4253.0 12.6 337.572 16.2797 0.0032 38 9481.0 11.03 859.28 14.8198 0.0013 1.27 1 1.4599 0.6764 0.7835 "" "" 0 "" "" "" NOT_AVAILABLE 283.07940715253 0.37627507 193.16290505109 -59.14469120134 100002 4474.0 4377.0 4681.67 0.488 0.3199 0.8253 0.229 0.1539 0.399 200111 0.74 0.68 0.78 0.2 0.191 0.21 154.863518341 0.8507 -56.5205345661 0.8515
