#ID  Gmag   (Vmag-Imag)   (Bmag-Vmag)   e_Gmag   e_(Vmag-Imag)   e_(Bmag-Vmag)   Mini
145     16.8852 1.3075  1.1104  0.0010  0.0198  0.0300  1.2187  
146     16.1798 1.1694  0.9577  0.0007  0.0135  0.0184  1.3988  
147     17.6418 1.4418  1.2495  0.0014  0.0315  0.0512  1.0630  
248     17.2924 1.4868  1.2642  0.0012  0.0253  0.0400  1.9543  
249     18.1097 1.6398  1.3507  0.0018  0.0429  0.0718  1.6649  
150     16.6532 1.2387  1.0237  0.0009  0.0174  0.0255  1.2744  
151     15.2721 0.9255  0.7618  0.0005  0.0091  0.0101  1.6921  
152     14.4052 0.7097  0.5783  0.0004  0.0069  0.0060  2.1028  
253     14.6552 0.9580  0.7837  0.0004  0.0074  0.0070  3.2698  
154     16.1797 1.1681  0.9559  0.0007  0.0135  0.0184  1.3988  
155     17.1939 1.3391  1.1351  0.0011  0.0238  0.0373  1.1520  
156     16.2965 1.1793  0.9627  0.0008  0.0144  0.0200  1.3666  
157     14.7120 0.7661  0.6333  0.0004  0.0075  0.0072  1.9374  
158     16.9327 1.2521  1.0226  0.0010  0.0204  0.0311  1.2087  
259     14.9011 0.9882  0.7990  0.0004  0.0080  0.0081  3.0762  
260     14.8333 1.0163  0.8286  0.0004  0.0078  0.0077  3.1437  
161     14.2707 0.6835  0.5513  0.0004  0.0067  0.0056  2.1824  
262     13.3310 0.6648  0.5280  0.0003  0.0056  0.0035  4.5880  
263     16.7231 1.3890  1.1819  0.0009  0.0181  0.0268  2.1487  
164     14.1331 0.6753  0.5394  0.0004  0.0064  0.0052  2.2692  
265     16.2978 1.2776  1.0523  0.0008  0.0144  0.0200  2.3017  
166     18.0973 1.6400  1.5096  0.0017  0.0423  0.0708  0.9806  
267     14.0374 0.7716  0.6151  0.0003  0.0063  0.0049  3.7254  
268     14.0723 0.7935  0.6407  0.0004  0.0064  0.0050  3.7178  
169     16.6541 1.2561  1.0493  0.0009  0.0174  0.0255  1.2744  
270     17.0331 1.4486  1.2388  0.0010  0.0216  0.0333  2.0605  
271     16.8376 1.3661  1.1352  0.0010  0.0193  0.0291  2.0901  
172     14.7379 0.7692  0.6356  0.0004  0.0076  0.0073  1.9244  
173     18.0500 1.5948  1.4416  0.0017  0.0411  0.0685  0.9886  
174     14.8022 0.7786  0.6434  0.0004  0.0077  0.0076  1.8928  
175     15.4986 0.9805  0.7914  0.0005  0.0099  0.0117  1.6102  
276     17.2937 1.5142  1.3076  0.0012  0.0253  0.0400  1.9543  
277     15.9138 1.2288  1.0094  0.0006  0.0119  0.0154  2.5146  
178     14.4189 0.7237  0.5910  0.0004  0.0069  0.0061  2.0954  
179     15.6244 1.0236  0.8263  0.0006  0.0105  0.0127  1.5679  
180     15.1157 0.8740  0.7238  0.0005  0.0086  0.0092  1.7544  
181     12.7280 0.5937  0.4373  0.0003  0.0052  0.0027  3.2150  
182     15.3451 0.9544  0.7838  0.0005  0.0093  0.0106  1.6649  
183     12.4661 0.5997  0.4372  0.0003  0.0050  0.0025  3.3695  
184     17.3955 1.3509  1.1325  0.0012  0.0270  0.0431  1.1108  
285     16.7197 1.3685  1.1500  0.0009  0.0180  0.0267  2.1387  
186     12.3122 0.5937  0.4329  0.0003  0.0050  0.0024  3.4521  
287     17.4204 1.5145  1.2863  0.0013  0.0274  0.0438  1.9095  
188     18.0016 1.5215  1.3269  0.0017  0.0398  0.0663  0.9967  
289     13.2851 0.6661  0.5228  0.0003  0.0055  0.0034  4.5981  
290     16.8836 1.4120  1.2010  0.0010  0.0198  0.0300  2.0773  
191     18.0930 1.5336  1.3317  0.0017  0.0423  0.0708  0.9806  
292     12.5819 0.6178  0.4653  0.0003  0.0051  0.0026  5.4781  
193     14.1547 0.6712  0.5371  0.0004  0.0065  0.0052  2.2550  
194     13.4279 0.6125  0.4650  0.0003  0.0056  0.0036  2.7487  
195     12.7003 0.6000  0.4403  0.0003  0.0052  0.0027  3.2321  
196     13.3871 0.6178  0.4670  0.0003  0.0056  0.0036  2.7772  
197     16.0661 1.1354  0.9212  0.0007  0.0128  0.0171  1.4310  
198     16.5693 1.2170  0.9978  0.0008  0.0166  0.0241  1.2957  
199     16.5421 1.2220  1.0070  0.0008  0.0164  0.0236  1.3028  
2100    16.2986 1.2942  1.0754  0.0008  0.0144  0.0200  2.3017  
1101    16.0389 1.1363  0.9248  0.0007  0.0126  0.0168  1.4391  
2102    16.2997 1.3150  1.1043  0.0008  0.0144  0.0200  2.3017  
1103    14.7943 0.7846  0.6494  0.0004  0.0077  0.0076  1.8968  
2104    14.3901 0.8627  0.6999  0.0004  0.0069  0.0060  3.4386  
2105    12.9198 0.6272  0.4843  0.0003  0.0053  0.0029  5.1539  
2106    17.0315 1.4156  1.1881  0.0010  0.0216  0.0333  2.0605  
2107    13.0521 0.6380  0.4966  0.0003  0.0054  0.0031  4.9478  
2108    13.6927 0.7253  0.5818  0.0003  0.0059  0.0041  4.1363  
1109    17.0177 1.2893  1.0724  0.0010  0.0214  0.0330  1.1915  
1110    15.5192 1.0069  0.8198  0.0006  0.0100  0.0119  1.6034  
1111    16.6798 1.2076  0.9760  0.0009  0.0177  0.0260  1.2673  
1112    15.8772 1.0966  0.8874  0.0006  0.0117  0.0151  1.4874  
1113    13.3322 0.6230  0.4687  0.0003  0.0056  0.0035  2.8153  
1114    17.5966 1.4140  1.2099  0.0014  0.0306  0.0497  1.0716  
2115    13.0523 0.6408  0.4983  0.0003  0.0054  0.0031  4.9478  
1116    15.8772 1.0960  0.8867  0.0006  0.0117  0.0151  1.4874  
2117    17.4200 1.5052  1.2715  0.0013  0.0274  0.0438  1.9095  
1118    16.1232 1.1733  0.9672  0.0007  0.0132  0.0177  1.4149  
1119    16.7656 1.2610  1.0488  0.0009  0.0185  0.0276  1.2464  
1120    16.1776 1.1296  0.9035  0.0007  0.0135  0.0184  1.3988  
1121    18.0469 1.5212  1.3188  0.0017  0.0411  0.0685  0.9886  
2122    14.8424 1.0271  0.8369  0.0004  0.0078  0.0078  3.1463  
1123    15.0203 0.8600  0.7167  0.0005  0.0083  0.0087  1.7948  
1124    14.4051 0.7065  0.5755  0.0004  0.0069  0.0060  2.1028  
1125    17.0703 1.3020  1.0879  0.0011  0.0221  0.0342  1.1784  
1126    17.0611 1.2945  1.0769  0.0011  0.0220  0.0340  1.1807  
1127    16.0116 1.1367  0.9276  0.0007  0.0125  0.0165  1.4471  
1128    17.1111 1.3443  1.1502  0.0011  0.0226  0.0352  1.1700  
1129    18.1877 1.5814  1.3953  0.0018  0.0451  0.0758  0.9645  
1130    18.2333 1.5597  1.3504  0.0019  0.0465  0.0784  0.9564  
1131    13.1609 0.6108  0.4562  0.0003  0.0054  0.0032  2.9321  
1132    13.6607 0.6401  0.4918  0.0003  0.0059  0.0041  2.5885  
1133    17.6418 1.4417  1.2494  0.0014  0.0315  0.0512  1.0630  
1134    17.1111 1.3433  1.1487  0.0011  0.0226  0.0352  1.1700  
1135    15.3688 0.9577  0.7843  0.0005  0.0094  0.0108  1.6563  
1136    13.9797 0.6520  0.5142  0.0003  0.0062  0.0048  2.3703  
2137    17.2928 1.4961  1.2789  0.0012  0.0253  0.0400  1.9543  
1138    18.0935 1.5461  1.3525  0.0017  0.0423  0.0708  0.9806  
1139    17.3988 1.4208  1.2441  0.0012  0.0270  0.0431  1.1108  
1140    17.3584 1.4022  1.2185  0.0012  0.0263  0.0419  1.1188  
1141    18.1397 1.5478  1.3472  0.0018  0.0437  0.0732  0.9725  
2142    17.4221 1.5508  1.3444  0.0013  0.0274  0.0438  1.9095  
