ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
917,604.516,1153.75,18.209,0.0017,1.02,nan,0.051,nan,0.3898,-8.21,4.579,0.1979,0.282,0.241,0.39,-1
923,872.564,671.59,18.1866,0.0017,0.931,nan,0.058,nan,0.2681,-7.51,2.033,0.1871,0.269,0.214,0.82,-1
925,824.546,1451.04,18.3012,0.0018,0.86,nan,0.054,nan,-0.0463,-4.181,1.629,0.1773,0.258,0.241,0.51,-1
926,1339.43,1032.18,18.3417,0.0019,0.762,nan,0.049,nan,0.1469,-7.848,4.41,0.1852,0.276,0.234,0.37,-1
930,751.166,1319.04,17.9299,0.0018,1.429,nan,0.072,nan,0.6074,-8.608,-2.955,0.1716,0.265,0.219,0.36,-1
939,1086.97,1141.17,18.2291,0.0017,1.187,nan,0.063,nan,0.3369,-9.418,4.164,0.1722,0.258,0.219,0.38,-1
940,986.878,980.219,18.2892,0.0018,0.909,nan,0.062,nan,0.2821,-4.885,2.273,0.1774,0.266,0.219,0.6,-1
945,1257.8,734.181,18.3227,0.002,1.016,nan,0.055,nan,-0.4192,-5.81,1.68,0.1925,0.283,0.25,0.47,-1
954,1097.83,1376.14,18.3789,0.0019,0.784,nan,0.044,nan,0.0171,-5.201,2.816,0.1774,0.279,0.229,0.33,-1
958,1012.16,1285.53,18.2837,0.0018,1.148,nan,0.063,nan,0.0897,-5.289,5.539,0.1685,0.273,0.224,0.37,-1
965,1305.29,767.882,18.143,0.0015,1.189,nan,0.061,nan,0.2091,-5.41,2.878,0.1702,0.254,0.224,0.24,-1
967,1009.59,836.979,18.321,0.002,1.065,nan,0.07,nan,0.1452,-6.018,1.697,0.2471,0.329,0.269,0.59,-1
971,1375.05,1132.16,18.3553,0.002,0.859,nan,0.053,nan,0.4033,-8.355,1.952,0.1818,0.272,0.225,0.35,-1
975,809.786,1231.57,18.3049,0.0018,1.14,nan,0.066,nan,0.2328,-9.721,3.139,0.1698,0.266,0.217,0.62,-1
977,1414.34,1355.65,18.511,0.0067,1.077,nan,0.057,nan,-0.1867,-5.744,-0.378,0.4693,0.673,0.601,0.62,-1
978,1099.35,1092.91,18.3432,0.002,0.989,nan,0.06,nan,0.1743,-6.276,1.108,0.1888,0.277,0.248,0.27,-1
980,1124.69,1456.02,18.4144,0.0018,1.01,nan,0.052,nan,0.4204,-7.955,3.521,0.183,0.287,0.235,0.66,-1
981,899.636,647.492,18.2665,0.0019,1.027,nan,0.053,nan,0.3921,-5.444,1.89,0.2064,0.292,0.232,0.67,-1
982,1356.59,820.674,18.3217,0.0018,0.859,nan,0.046,nan,0.2215,-6.304,3.773,0.1887,0.285,0.228,0.4,-1
989,1313.97,1363.54,18.4363,0.002,0.981,nan,0.061,nan,0.0289,-3.969,3.433,0.1926,0.3,0.245,0.57,-1
991,1054.88,875.716,18.2981,0.0017,0.895,nan,0.055,nan,-0.1302,-5.393,-0.181,0.189,0.279,0.227,0.37,-1
993,1289.9,1184.67,18.4175,0.0019,1.058,nan,0.061,nan,0.5363,-10.553,5.57,0.193,0.284,0.231,0.38,-1
994,1154.15,753.291,18.2765,0.0018,0.801,nan,0.053,nan,0.3706,-4.783,2.003,0.1808,0.268,0.22,0.75,-1
995,783.185,1318.11,18.4041,0.0018,1.108,nan,0.062,nan,0.3336,-8.163,3.045,0.185,0.27,0.233,0.66,-1
999,1499.54,1325.9,18.2706,0.0022,0.98,nan,0.064,nan,0.0987,-5.826,2.707,0.169,0.26,0.214,0.67,-1
1001,904.677,1071.32,18.4172,0.0019,1.092,nan,0.059,nan,-0.135,-5.716,2.038,0.1868,0.29,0.237,0.46,-1
1002,1497.95,1212.88,18.3259,0.0024,1.227,nan,0.07,nan,-0.1423,-2.15,-0.675,0.2453,0.357,0.314,0.4,-1
1003,1255.9,1371.11,18.2427,0.0017,1.161,nan,0.073,nan,0.5082,-7.6,2.003,0.1703,0.268,0.218,0.63,-1
1018,1328.89,1260.3,18.4505,0.0019,0.96,nan,0.062,nan,-0.2979,-10.189,1.733,0.1987,0.3,0.253,0.39,-1
1019,684.764,1234.95,18.2454,0.0017,1.128,nan,0.067,nan,0.5841,-7.25,3.027,0.1746,0.257,0.216,0.63,-1
1020,1025.21,1526.26,18.5142,0.0022,0.873,nan,0.062,nan,0.3632,-6.213,1.137,0.1938,0.291,0.249,0.78,-1
1024,846.026,754.533,18.4614,0.0022,0.918,nan,0.056,nan,0.5431,-6.761,2.67,0.2453,0.337,0.31,0.78,-1
1027,977.919,1575.11,18.4621,0.0019,0.88,nan,0.058,nan,0.3212,-6.989,1.71,0.207,0.312,0.26,0.75,-1
1029,836.815,1015.77,18.4559,0.0019,1.029,nan,0.066,nan,0.2693,-4.673,2.756,0.2097,0.315,0.261,0.65,-1
1031,1279.95,1200.0,18.3814,0.0021,1.118,nan,0.065,nan,0.5806,-7.54,2.495,0.1869,0.28,0.228,0.35,-1
1032,1069.8,988.925,18.2917,0.0019,1.056,nan,0.064,nan,0.4418,-9.997,3.431,0.1876,0.271,0.241,0.62,-1
1037,669.803,1030.98,18.607,0.0024,1.005,nan,0.072,nan,-0.1313,-8.679,4.826,0.2339,0.347,0.291,0.64,-1
1039,1360.51,1190.84,18.4221,0.0018,0.956,nan,0.066,nan,0.4794,-4.531,0.091,0.1982,0.291,0.244,0.67,-1
1049,1297.02,1221.57,18.4988,0.0024,0.812,nan,0.062,nan,-0.1261,-4.632,1.889,0.1997,0.297,0.247,0.67,-1
1056,1035.41,774.767,18.4039,0.002,0.98,nan,0.077,nan,0.1772,-3.064,0.806,0.2161,0.31,0.245,0.67,-1
1059,1200.94,1059.28,18.4753,0.0023,1.054,nan,0.072,nan,0.1095,-7.595,3.579,0.2141,0.321,0.268,0.37,-1
1061,769.41,1237.65,18.5148,0.0022,0.858,nan,0.058,nan,0.2659,-2.991,1.237,0.1952,0.298,0.256,0.54,-1
1069,1567.56,1195.87,18.4418,0.0019,1.241,nan,0.082,nan,-0.1101,-3.964,0.457,0.1866,0.287,0.239,0.48,-1
1070,1330.23,1230.05,17.8286,0.0012,1.556,nan,0.094,nan,1.3999,-18.707,3.872,0.1409,0.23,0.18,0.37,-1
1072,1225.67,922.996,18.4163,0.002,1.026,nan,0.064,nan,0.1939,-4.026,0.635,0.192,0.327,0.243,0.81,-1
1076,764.19,1050.14,18.7463,0.0026,0.972,nan,0.062,nan,-0.3815,-5.121,2.908,0.2569,0.402,0.323,0.28,-1
1078,1406.63,1272.76,18.4549,0.0018,1.281,nan,0.076,nan,0.242,-3.719,1.26,0.1946,0.295,0.246,0.48,-1
1087,645.151,1020.34,18.5873,0.0022,1.028,nan,0.063,nan,0.1609,-8.665,3.729,0.2422,0.353,0.292,0.69,-1
1088,949.075,1188.33,18.5658,0.0023,0.964,nan,0.072,nan,0.3646,-9.28,2.06,0.2084,0.32,0.28,0.69,-1
1091,1167.47,1475.13,18.5919,0.0022,0.866,nan,0.063,nan,0.3005,-7.832,1.834,0.2045,0.321,0.264,0.61,-1
1096,1097.5,1356.28,18.6207,0.0025,0.867,nan,0.065,nan,0.1944,-7.418,4.69,0.2061,0.328,0.267,0.6,-1
1097,1444.58,1074.56,18.4945,0.0021,0.909,nan,0.063,nan,0.5087,-8.338,3.031,0.2014,0.306,0.253,0.29,-1
1098,1223.25,964.134,18.5128,0.0021,0.787,nan,0.06,nan,0.3073,-5.222,2.467,0.2026,0.301,0.249,0.78,-1
1101,914.816,877.084,18.3589,0.0022,1.177,nan,0.073,nan,0.5156,-7.15,3.666,0.2077,0.299,0.236,0.35,-1
1110,1029.05,1019.63,18.5979,0.0021,1.033,nan,0.073,nan,-0.1004,-8.558,-0.164,0.2202,0.324,0.29,0.46,-1
1112,1478.59,1123.1,18.615,0.002,0.836,nan,0.061,nan,0.4769,-4.638,2.531,0.2102,0.326,0.268,0.38,-1
1136,792.81,1039.73,18.6396,0.0023,0.973,nan,0.074,nan,0.2491,-5.708,2.729,0.2241,0.342,0.279,0.6,-1
1137,1138.86,1210.56,18.4806,0.0034,1.225,nan,0.088,nan,1.6916,-4.524,2.278,0.3361,0.495,0.412,0.39,-1
1141,1419.03,902.639,18.5427,0.0021,0.895,nan,0.084,nan,0.6155,-7.344,5.21,0.2059,0.323,0.266,0.37,-1
1148,833.547,1068.72,18.679,0.0025,1.059,nan,0.083,nan,0.3275,-4.807,3.529,0.2281,0.354,0.282,0.32,-1
1156,756.227,1039.37,18.7419,0.0025,0.997,nan,0.077,nan,0.1668,-7.646,2.181,0.2777,0.426,0.347,0.31,-1
1159,1584.66,1116.84,18.6316,0.0024,1.14,nan,0.094,nan,0.5096,-7.207,2.526,0.2131,0.334,0.286,0.33,-1
1161,1192.41,1411.88,18.6412,0.0023,0.877,nan,0.078,nan,0.1992,-6.042,2.963,0.2339,0.358,0.293,0.62,-1
1168,1062.6,978.361,18.7077,0.0024,0.897,nan,0.076,nan,0.0313,-7.597,2.337,0.2648,0.383,0.345,0.71,-1
1171,1361.12,1316.36,18.6904,0.003,0.965,nan,0.079,nan,0.9988,-1.583,-0.307,0.2609,0.396,0.33,0.41,-1
1176,1143.74,1366.38,18.7986,0.0024,0.935,nan,0.084,nan,0.4077,-3.325,2.819,0.2396,0.371,0.298,0.64,-1
1181,1554.48,1152.08,18.8747,0.0025,0.943,nan,0.086,nan,-0.0034,-5.099,2.613,0.2589,0.396,0.333,0.78,-1
1186,1378.09,1428.76,18.8592,0.0024,0.895,nan,0.083,nan,0.3877,-4.608,2.559,0.2578,0.402,0.338,0.91,-1
1189,633.842,1271.42,18.7145,0.0024,1.046,nan,0.088,nan,0.1405,-8.047,1.484,0.2341,0.341,0.285,0.64,-1
1202,1046.8,1287.44,18.7949,0.0029,0.883,nan,0.083,nan,-0.0755,-3.016,1.134,0.2935,0.466,0.39,0.65,-1
1203,771.157,942.389,18.7136,0.0026,0.854,nan,0.094,nan,0.1951,-5.154,2.8,0.239,0.361,0.295,0.37,-1
1205,882.992,1347.84,18.5694,0.0028,1.03,nan,0.094,nan,-0.0567,-8.126,2.966,0.2081,0.305,0.284,0.76,-1
1208,1161.34,1405.41,18.7262,0.0027,1.186,nan,0.093,nan,0.6587,-4.039,5.48,0.2304,0.351,0.285,0.38,-1
1215,1161.81,1545.04,18.8499,0.0025,0.942,nan,0.089,nan,0.4996,-5.028,2.542,0.2364,0.363,0.306,0.79,-1
1216,982.989,707.232,18.8744,0.0028,0.771,nan,0.088,nan,0.105,-3.873,1.333,0.286,0.468,0.331,0.82,-1
1219,1339.96,1463.17,18.8512,0.0026,0.972,nan,0.091,nan,0.3013,-4.875,0.898,0.2656,0.422,0.344,0.66,-1
