_r _x _y _p Source RA_ICRS DE_ICRS rest b_rest B_rest rlen ResFlag ModFlag
0.087516 0.071038 0.051115 54.3 5358597431251812736 153.99446369690 -50.69438335861 2450.676433528599773 1303.364989399970000 4555.914280471850361 1178.437556374170 1 1
0.085593 0.063536 0.057353 47.9 5358597431251812864 153.98260799319 -50.68815636227 2827.377615996850182 1538.347676744939918 4989.190520046389793 1178.556367957810 1 1
0.085427 0.062059 0.058705 46.6 5358597431251813248 153.98027454900 -50.68680595744 1326.027379135000047 481.556758033396022 3546.571492477170068 1178.583049689600 1 1
0.086316 0.059586 0.062450 43.7 5358597431251816320 153.97636276812 -50.68306474087 1918.643086676029952 1298.508036569060096 3265.722279504179824 1178.667058223870 1 1
0.093299 0.064310 0.067595 43.6 5358597431253539328 153.98380707180 -50.67791372301 1949.869195115430102 910.705887822004001 4053.586558262759809 1178.833502506480 1 1
0.085583 0.069143 0.050435 53.9 5358597431253629952 153.99147505857 -50.69506649964 2359.939123461049803 1120.617891311949961 4517.544807006969677 1178.407439150370 1 1
0.094588 0.064518 0.069169 43.0 5358597431253700096 153.98413257048 -50.67633887652 2842.255112466089940 1504.930811487150095 5039.607090910350053 1178.876597466230 1 1
0.084250 0.058528 0.060601 44.0 5358597431254026240 153.97469646746 -50.68491477216 2627.403049618879777 1279.505210012669977 4836.556763834530102 1178.611216096540 1 1
0.086410 0.063030 0.059110 46.8 5358597431254028800 153.98180548044 -50.68640028054 2799.642592299110220 1429.525293170690020 5018.773775834190019 1178.599935257400 1 1
0.083534 0.063955 0.053738 50.0 5358597431268527744 153.98327771532 -50.69177125007 5108.477731547450276 3839.872913867449824 7035.588812944180063 1178.462706768310 1 1
0.084091 0.060086 0.058831 45.6 5358597431268528768 153.97715912745 -50.68668309369 4759.372641287570332 3671.279883574220094 6425.593052234229617 1178.573935139000 1 1
0.087249 0.064387 0.058879 47.6 5358597431268530688 153.98394795754 -50.68662897156 972.567223932460024 946.883191838645985 999.656515463777055 1178.602363704130 1 1
0.094607 0.071870 0.061524 49.4 5358597431268533632 153.99575312571 -50.68397358684 2056.025392234109859 1724.718493498709904 2533.746387968690215 1178.719913108040 1 1
0.105154 -0.066297 -0.081621 219.1 5358600725493182464 153.77736405372 -50.82712612875 5371.293993817959745 3819.343827060540207 7658.398139853939938 1173.958321271650 1 1
0.101295 -0.061142 -0.080760 217.1 5358600725493184512 153.78552658083 -50.82627284230 2942.914178424040074 2021.737119673640109 4636.948279774749608 1174.014606899200 1 1
0.100019 -0.058245 -0.081311 215.6 5358600729786374528 153.79011292757 -50.82682680896 2110.664378852599839 1168.306023997469993 4114.566539491230287 1174.017696437630 1 1
0.099567 -0.058797 -0.080352 216.2 5358600729787545856 153.78924067746 -50.82586739170 2029.323228590649933 931.658029198746021 4125.208723183650363 1174.040695831100 1 1
0.102317 -0.062867 -0.080725 217.9 5358600729789138560 153.78279580013 -50.82623466974 2958.259707882590192 1593.304966058760101 5165.504973720499947 1174.004713352980 1 1
0.100116 -0.062787 -0.077981 218.8 5358600729789632512 153.78292865843 -50.82349145301 2517.218424133659937 1208.532002036419954 4701.626840283350248 1174.080981720020 1 1
0.112839 -0.080703 -0.078864 225.7 5358601451342772992 153.75456565073 -50.82434710655 1571.956592852450058 506.908988786547013 3686.199805698359796 1173.943719695010 1 1
0.105773 -0.068637 -0.080479 220.5 5358601481407431424 153.77366187160 -50.82598127326 2000.660508653510078 1523.711550381369989 2843.467730251889861 1173.975101813510 1 1
0.107405 -0.074709 -0.077164 224.1 5358601481407446912 153.76405781818 -50.82265710893 2274.616076038400024 1185.327031717059981 4376.105963341179631 1174.028376399600 1 1
0.104421 -0.070160 -0.077338 222.2 5358601481407448192 153.77125897557 -50.82283809141 4120.386438937140156 2894.695055915709872 6105.417698537879915 1174.052236655510 1 1
0.100379 -0.066698 -0.075015 221.6 5358601481407455104 153.77674405956 -50.82051986159 3032.498858555480183 1769.221529155510098 5178.400551714689755 1174.138178831710 1 1
0.100224 -0.070617 -0.071120 224.8 5358601481407475712 153.77055045846 -50.81661891032 574.326927768603014 493.803663991922974 685.686312614087001 1174.220904846840 1 1
0.098100 -0.069556 -0.069177 225.2 5358601481407484928 153.77223364959 -50.81467734932 3659.712008015680112 2197.414811899459892 5925.130530162729883 1174.281150501990 1 1
0.101458 -0.075159 -0.068154 227.8 5358601481407494528 153.76336991361 -50.81364577234 1462.411165250900012 1110.382482783219984 2106.948179342889944 1174.274035114120 1 1
0.100888 -0.076948 -0.065249 229.7 5358601481407510784 153.76054493260 -50.81073789120 3523.262596103690157 2121.546860553989973 5741.153823210540395 1174.342774792700 1 1
0.104703 -0.074881 -0.073181 225.7 5358601481413151872 153.76379571470 -50.81867378379 528.912296034793030 449.182892237242982 642.528980922793949 1174.137191150020 1 1
0.104340 -0.075252 -0.072277 226.2 5358601485700614400 153.76321070632 -50.81776887759 3391.723049230450215 2001.515859602669934 5604.665347064279558 1174.159792833820 1 1
0.103568 -0.071492 -0.074935 223.7 5358601485700614912 153.76915683964 -50.82043231925 2920.284115820670195 1988.862367708019974 4643.098798446059845 1174.110182490450 1 1
0.102623 -0.075014 -0.070031 227.0 5358601485700617088 153.76359381965 -50.81552346998 2962.916498340030103 1682.722545318880066 5131.645617567490262 1174.223208028700 1 1
0.102012 -0.075330 -0.068789 227.6 5358601485700618368 153.76309746772 -50.81428112815 3136.782777162949969 2031.685797471689966 5104.548990028700246 1174.255443479400 1 1
0.102658 -0.076467 -0.068494 228.1 5358601485700982272 153.76129788161 -50.81398368651 4289.225345715950425 2989.726951968839785 6348.767156624179734 1174.256424025540 1 1
0.100660 -0.074521 -0.067669 227.8 5358601485700982400 153.76437948483 -50.81316180256 1235.497146185909969 543.367410450910029 3430.380214771129886 1174.291410102470 1 1
0.100270 -0.076074 -0.065320 229.3 5358601485700982656 153.76192860513 -50.81081091956 3181.022773256940127 1782.438654287230065 5407.285680295010025 1174.346310674310 1 1
0.099748 -0.076100 -0.064486 229.7 5358601485700982784 153.76188892974 -50.80997622856 2927.796843555299802 1621.346499387780113 5093.009001163300127 1174.369124453160 1 1
0.097999 -0.073913 -0.064348 229.0 5358601485700983040 153.76535103432 -50.80984202249 1960.901631724419985 932.012123876082001 4045.522408508979879 1174.386696069470 1 1
0.105828 -0.076661 -0.072957 226.4 5358601485701398784 153.76098025846 -50.81844685870 2330.528581355839833 1140.441333846609950 4452.098920549079594 1174.132166094930 1 1
0.106495 -0.070932 -0.079434 221.8 5358601485703369344 153.77003227219 -50.82493280243 2631.743267381139958 1273.564544350839924 4840.300799311829905 1173.989505741560 1 1
0.099792 -0.069618 -0.071497 224.2 5358601485703370496 153.77213077129 -50.81699788796 2221.511189869670034 989.978666788029955 4379.196246654280003 1174.216794722810 1 1
0.108690 -0.074777 -0.078879 223.5 5358601485717542912 153.76394600596 -50.82437117468 2301.446029431379884 1268.140118953409910 4328.942996915809999 1173.980625061360 1 1
0.104192 -0.073501 -0.073849 224.9 5358601485717544704 153.76597838915 -50.81934315185 1496.727622549050011 726.355413289971011 3570.134996290189974 1174.127481640730 1 1
0.103089 -0.067715 -0.077730 221.1 5358601485717545344 153.77512813225 -50.82323370230 3723.463441797529867 2279.821576302490030 5970.958157149680119 1174.056825839190 1 1
0.103839 -0.074522 -0.072312 225.9 5358601485717545472 153.76436620759 -50.81780478168 3046.253333664729780 2268.915862126189950 4381.615312870570051 1174.163433506270 1 1
0.100828 -0.069955 -0.072612 223.9 5358601485717546624 153.77159526381 -50.81811248472 596.635494789869995 571.287143083407955 624.293017177712954 1174.183924137690 1 1
0.098296 -0.074184 -0.064489 229.0 5358601485717666816 153.76492172714 -50.80998284257 2943.840492637730222 1785.610111010510082 5004.530864848859892 1174.381099639130 1 1
0.103416 -0.076896 -0.069151 228.0 5358601485717805696 153.76061806328 -50.81464013783 3128.478754545520133 2478.581447474170091 4151.115919604349983 1174.235617902790 1 1
0.110011 -0.082189 -0.073126 228.3 5358601520077405056 153.75222923747 -50.81860643490 2038.390796158400008 1914.009401221479948 2179.635854395260139 1174.092710599980 1 1
0.103276 -0.078728 -0.066842 229.7 5358601550126978048 153.75772360094 -50.81232806106 3412.120391348919838 2067.029713367479872 5583.105786501139846 1174.287692619760 1 1
0.100573 -0.080342 -0.060499 233.0 5358601550127013248 153.75518705608 -50.80598196804 3785.143530799759901 2329.653785732949927 6041.538777786439823 1174.452136084510 1 1
0.101099 -0.080482 -0.061187 232.8 5358601554420097152 153.75496432531 -50.80666980028 2878.162050425599773 1568.409486771399997 5048.729664584469901 1174.432329356270 1 1
0.104605 -0.081958 -0.065000 231.6 5358601554437022720 153.75261760616 -50.81048091900 2376.304549546250200 1986.350639256040040 2940.481117263930173 1174.318078429040 1 1
0.099083 -0.080651 -0.057557 234.5 5358601554437026304 153.75470537443 -50.80304006344 1180.661511557749918 717.726512626323029 2645.189029770930119 1174.531070921080 1 1
0.085713 -0.025645 -0.081786 197.4 5358606364783502208 153.84172100998 -50.82733168064 2008.223238852139957 907.926404973703029 4110.283723005890351 1174.210922978810 1 1
0.085580 -0.029517 -0.080329 200.2 5358606364800407552 153.83559231640 -50.82587194668 2967.471715535819840 2160.204437373030032 4393.272783069460274 1174.226620732410 1 1
0.085333 -0.027472 -0.080790 198.8 5358606364800408320 153.83883039986 -50.82633434226 2132.149688015299944 1819.004961911849932 2567.347886842840126 1174.226859473360 1 1
0.085285 -0.023830 -0.081888 196.2 5358606364800409088 153.84459448221 -50.82743398703 3158.148910866109873 1958.525290498309914 5239.837401144230171 1174.219644896160 1 1
0.082271 -0.029265 -0.076890 200.8 5358606364800409600 153.83599532548 -50.82243304923 1288.879068122010040 1246.724764143450102 1333.926395603629999 1174.323189103040 1 1
0.086038 -0.026399 -0.081888 197.9 5358606364800934016 153.84052814531 -50.82743325499 1021.101765537280016 521.906309852918980 3083.943114119119855 1174.203322793210 1 1
0.074366 0.003146 -0.074299 177.6 5358594678189717888 153.88730050099 -50.81985132185 1910.857540237750072 993.166071431508044 3932.879882246079887 1174.600785187040 1 1
0.081829 -0.011485 -0.081019 188.1 5358606394849999872 153.86413816724 -50.82656964421 3697.716150813239892 2289.417403389550145 5913.975351937019695 1174.322109193310 1 1
0.082331 -0.013672 -0.081188 189.6 5358606394850001536 153.86067686481 -50.82673808971 2599.960864890710127 1462.013214714449987 4667.030806994839622 1174.303533200100 1 1
0.079182 -0.012697 -0.078158 189.2 5358606399143260032 153.86222132581 -50.82370845933 3599.199905493840106 2151.674858755589867 5853.950926577060272 1174.393415657630 1 1
0.083293 -0.015957 -0.081750 191.0 5358606399144045696 153.85705849127 -50.82729940327 2014.431318077670085 878.933787224416051 4139.622147108139870 1174.273473145730 1 1
0.079347 -0.009812 -0.078738 187.1 5358606399146037376 153.86678873048 -50.82428958394 2488.134315926869931 1208.335571685370041 4657.401482098170163 1174.395744010040 1 1
0.080484 -0.014502 -0.079167 190.4 5358606399160153344 153.85936414781 -50.82471713568 5218.399950249649919 3983.417511071009812 7078.115579210099895 1174.354072887740 1 1
0.082033 -0.015260 -0.080601 190.7 5358606399160513664 153.85816213434 -50.82615090973 2253.902744477410124 1021.314896973889972 4409.861809275769701 1174.309639911250 1 1
0.077117 0.000542 -0.077115 179.6 5358606429209754880 153.88317943194 -50.82266752166 1827.374865379990069 996.251184393407016 3785.438546564319950 1174.506486480810 1 1
0.078288 -0.004790 -0.078141 183.5 5358606429209765120 153.87473839182 -50.82369338037 2604.188637904299867 2015.446642694809952 3586.214517528509987 1174.444192370900 1 1
0.072741 -0.000073 -0.072741 180.1 5358606429209777024 153.88220493896 -50.81829349707 916.633283459290965 658.251313212222044 1487.199980879049917 1174.623236629320 1 1
0.072260 -0.001486 -0.072245 181.2 5358606429209778560 153.87996937029 -50.81779744104 3930.093091686379921 2440.340950533180148 6212.849654422189815 1174.627916504390 1 1
0.074849 -0.011878 -0.073900 189.1 5358606429209785728 153.86351888221 -50.81945129386 1558.838176259080001 1335.467285962799906 1867.943259293459960 1174.516114840390 1 1
0.069671 -0.003854 -0.069564 183.2 5358606429209793152 153.87622027079 -50.81511615755 1215.991403463099914 1027.401848695609942 1486.140984072249921 1174.686736514990 1 1
0.074973 -0.001717 -0.074953 181.3 5358606429209793408 153.87960310658 -50.82050529370 3761.639068173310079 2509.487215518320227 5814.184694267150007 1174.551757788000 1 1
0.067694 -0.003343 -0.067612 182.8 5358606429209800448 153.87702933155 -50.81316386872 3661.291535059790021 2187.807806771009837 5936.217724260989598 1174.743779137330 1 1
0.070837 -0.003506 -0.070750 182.8 5358606429215478528 153.87677165882 -50.81630222342 1224.150020413160064 940.242456761342055 1735.699398619620069 1174.656267289120 1 1
0.072350 -0.005600 -0.072133 184.4 5358606429220193664 153.87345715106 -50.81768536858 1536.405199673949937 1443.477646288919914 1641.831771387669960 1174.604798738200 1 1
0.078669 -0.005520 -0.078475 184.0 5358606433503004544 153.87358330243 -50.82402755489 4440.882212075540338 2919.743210255569920 6737.048455473909598 1174.430317713360 1 1
0.076079 -0.008595 -0.075592 186.5 5358606433503004928 153.86871541059 -50.82114393685 1626.106716739320063 778.081134298657958 3718.018778169439884 1174.490323081740 1 1
0.068314 -0.009126 -0.067702 187.7 5358606433503016576 153.86787772784 -50.81325331865 2420.937009280500206 1804.627023437860089 3523.957127357739864 1174.704493394790 1 1
0.069605 -0.002427 -0.069563 182.0 5358606433504651136 153.87847961016 -50.81511502361 2303.591983721969882 1049.151224346770050 4468.753838032010208 1174.695860140610 1 1
0.077235 -0.009855 -0.076603 187.3 5358606433519895040 153.86672041380 -50.82215486965 2497.715495720839954 2145.079665651479900 2979.469514166059980 1174.454399014680 1 1
0.081861 -0.000177 -0.081861 180.1 5358606433519896192 153.88204037389 -50.82741342000 3416.012233181420015 2542.238375078140052 4882.434620179479680 1174.370839068070 1 1
0.073048 -0.010148 -0.072340 188.0 5358606433519897344 153.86625811409 -50.81789082798 2908.473502834359806 1834.962283309790109 4873.252295447319739 1174.570169084990 1 1
0.076126 -0.004562 -0.075989 183.4 5358606433519897728 153.87510001669 -50.82154162634 2587.531432043860150 2150.877960724280001 3224.587816350980120 1174.505039742750 1 1
0.072866 -0.006966 -0.072533 185.5 5358606433519898368 153.87129450961 -50.81808461115 3271.896481078859779 2780.632259528570103 3952.561474238179926 1174.585088256540 1 1
0.074006 -0.004031 -0.073896 183.1 5358606433519899264 153.87594002651 -50.81944791315 3552.597238679739803 2168.866274587209773 5752.868122068000048 1174.566183690150 1 1
0.073940 -0.002854 -0.073885 182.2 5358606433519900160 153.87780363778 -50.81943734467 3449.198580045489962 2487.026817791159829 5096.462830211799883 1174.573975350930 1 1
0.071125 -0.004493 -0.070983 183.6 5358606433519901056 153.87521014885 -50.81653549982 4214.208579185959934 3269.746659326250210 5685.663162955110238 1174.643553267100 1 1
0.067430 -0.008763 -0.066858 187.5 5358606433519901696 153.86845280294 -50.81240988308 526.165788822317040 511.231614848545973 541.982045051738055 1174.730037803160 1 1
0.066879 -0.009499 -0.066201 188.2 5358606433519901824 153.86728755326 -50.81175252405 4943.808014655999614 3681.178626004450052 6888.730525242859585 1174.743453000720 1 1
0.080678 -0.000662 -0.080675 180.5 5358606433520156416 153.88127312740 -50.82622746234 1217.312987725229959 1132.142770115229951 1316.028653260010060 1174.400514243750 1 1
0.082769 -0.020068 -0.080299 194.0 5358606463569483648 153.85055155382 -50.82584696350 1282.820589388959888 623.181725470431047 3375.730754729780074 1174.287433361280 1 1
0.080584 -0.018440 -0.078446 193.2 5358606463569490944 153.85313002331 -50.82399486622 2281.650592396909815 1310.204944945940042 4271.713685501629698 1174.348946832150 1 1
0.078414 -0.014742 -0.077016 190.8 5358606463569498368 153.85898414234 -50.82256601516 3761.534658889730053 2572.249704968260176 5739.483074027980365 1174.411932754570 1 1
0.079064 -0.028258 -0.073841 200.9 5358606463569516032 153.83759156745 -50.81938525299 3846.315432746479928 2590.677000659589794 5893.588261671769942 1174.413696379010 1 1
0.075276 -0.022082 -0.071965 197.1 5358606463569526272 153.84736967341 -50.81751187651 1797.606223634689968 1627.820759544860039 2005.684649842740100 1174.504659374850 1 1
0.076225 -0.027815 -0.070969 201.4 5358606463569528448 153.83829662758 -50.81651299703 2800.469208831939795 1567.779359435580091 4939.768707840999923 1174.495729602190 1 1
0.072954 -0.022783 -0.069305 198.2 5358606463569534464 153.84626259896 -50.81485211675 2677.398178026449841 1440.230397073889890 4803.514580431519789 1174.573522118570 1 1
0.070328 -0.022669 -0.066574 198.8 5358606463569552128 153.84644470439 -50.81212108345 2461.810424057559885 1656.621442584480064 4065.206197416659961 1174.649487970400 1 1
0.070537 -0.025261 -0.065859 201.0 5358606463569557376 153.84234341758 -50.81140447351 3011.583591917849844 2038.444728328390056 4784.200829984099983 1174.652736098440 1 1
0.081257 -0.025967 -0.076996 198.6 5358606467862722816 153.84121641213 -50.82254113136 1234.033530833969962 684.005706664518016 3081.375598678289862 1174.341186922030 1 1
0.076528 -0.028071 -0.071194 201.5 5358606467862728704 153.83789067598 -50.81673765494 2739.941456023039791 1425.415870434469980 4920.416376371579645 1174.487905245220 1 1
0.075288 -0.022403 -0.071878 197.3 5358606467862735488 153.84686162683 -50.81742483465 1492.975145779030072 647.349190028777002 3642.399640349370202 1174.505016915070 1 1
0.079774 -0.027521 -0.074876 200.2 5358606467863517440 153.83875742275 -50.82042021737 2734.369465542630223 1462.231930491909907 4884.175733859699903 1174.389831291350 1 1
0.068028 -0.024331 -0.063528 201.0 5358606467864583936 153.84381699026 -50.80907435109 2550.895222204650054 1248.917394550910103 4731.107019555470288 1174.722803335300 1 1
0.078705 -0.023148 -0.075224 197.1 5358606467864766848 153.84567906665 -50.82077042642 2666.461488687129986 1404.441384579770101 4813.082856148929750 1174.407988228650 1 1
0.074467 -0.025455 -0.069981 200.0 5358606467865489664 153.84203193481 -50.81552657751 2190.262690436689809 950.368538577656977 4355.023860438630436 1174.537930060860 1 1
0.076272 -0.023219 -0.072652 197.7 5358606467865493888 153.84556918514 -50.81819844217 1568.090135717960038 570.492833268370987 3723.151908550510143 1174.478490479260 1 1
0.076095 -0.020905 -0.073167 195.9 5358606467865497728 153.84923128095 -50.81871435697 2880.053513411629865 1518.076824526970086 5087.701885986370144 1174.478984560970 1 1
0.078693 -0.015413 -0.077169 191.3 5358606467865506944 153.85792182149 -50.82271898260 2067.815717373379812 897.561221748441994 4206.776117791359866 1174.403438186310 1 1
0.082148 -0.026402 -0.077789 198.7 5358606467879625344 153.84052599002 -50.82333399216 3656.650195516900112 2188.835594739799944 5926.671757834609707 1174.316526487310 1 1
0.082988 -0.017911 -0.081032 192.5 5358606467879627008 153.85396591483 -50.82658083750 3258.303025300800073 2413.283804127139774 4701.041796581040217 1174.280889438520 1 1
0.082971 -0.017165 -0.081176 191.9 5358606467879627264 153.85514626550 -50.82672565999 3311.024029808870182 2635.961200593059857 4360.346296148120018 1174.281634828040 1 1
0.078431 -0.025463 -0.074183 198.9 5358606467879627520 153.84201670046 -50.81972823715 2077.566203291490183 1889.326816987690108 2306.091437779539774 1174.422019382520 1 1
0.071965 -0.026073 -0.067076 201.2 5358606467879632000 153.84105751554 -50.81262078899 2178.382981144429777 1418.185102028139909 3801.581430705300136 1174.614071740530 1 1
0.075577 -0.016401 -0.073776 192.5 5358606467879632384 153.85636112469 -50.81932510712 2203.406145768719853 1985.174632887509915 2473.505518478959857 1174.490807487760 1 1
0.072935 -0.014024 -0.071574 191.1 5358606497929262592 153.86012380801 -50.81712408167 3666.032876420219964 2561.397994425729848 5533.308339333049844 1174.566634953600 1 1
0.073359 -0.012563 -0.072275 189.9 5358606497929262720 153.86243606584 -50.81782586514 4364.451552616959816 2927.167180815059965 6574.794919889500306 1174.556585918390 1 1
0.068881 -0.014130 -0.067416 191.8 5358606497929283200 153.85995766940 -50.81296649679 3797.875336554429850 2392.746376302469798 6006.351080810750318 1174.680536794090 1 1
0.069376 -0.018577 -0.066843 195.5 5358606497929288064 153.85292096296 -50.81239132464 4094.981836616570035 2945.752453371079810 5958.265812610199646 1174.668082091470 1 1
0.063690 -0.012717 -0.062408 191.5 5358606497929308416 153.86219609039 -50.80795853184 3300.343425187229968 2169.477559922650016 5260.735668945470024 1174.827404611750 1 1
0.064813 -0.019941 -0.061669 197.9 5358606497929315712 153.85076459922 -50.80721701133 2862.632031194939827 1920.203067074189903 4612.788382204819754 1174.801838130070 1 1
0.066449 -0.024274 -0.061857 201.4 5358606497929315840 153.84390767226 -50.80740303152 1001.259672873729983 814.259278321032980 1295.593744452909959 1174.769156339960 1 1
0.062423 -0.020225 -0.059056 198.9 5358606497929327232 153.85031781579 -50.80460399284 1428.876944777540075 804.677334068039954 3267.892092749430049 1174.871905256440 1 1
0.070103 -0.017951 -0.067765 194.8 5358606502222482816 153.85390988290 -50.81331422698 2591.040640660130066 1517.879706457689963 4604.168609856889816 1174.646638088490 1 1
0.069895 -0.018321 -0.067451 195.2 5358606502222482944 153.85332553565 -50.81299949216 2637.017229532189958 1828.329901836289991 4173.719340400720284 1174.652958082430 1 1
0.066945 -0.017083 -0.064729 194.8 5358606502222487680 153.85528587236 -50.81027802140 3316.108135512030003 2343.003143732869830 5015.010538854559854 1174.735780416360 1 1
0.066793 -0.016500 -0.064723 194.3 5358606502222488576 153.85620930788 -50.81027248947 3727.738157846989907 2607.756127231540177 5611.383462065129606 1174.739645933570 1 1
0.066343 -0.016742 -0.064195 194.6 5358606502222489600 153.85582663607 -50.80974480404 1714.574537270129895 1407.503458254800080 2180.865947330620202 1174.752632582560 1 1
0.064414 -0.019811 -0.061292 197.9 5358606502222489856 153.85097173459 -50.80684047543 2462.827393279580065 1196.119751899819903 4625.975632448149554 1174.813028942930 1 1
0.064706 -0.017004 -0.062431 195.2 5358606502222492416 153.85541288321 -50.80798071195 2685.827968908300136 1560.806323569340066 4748.929995042670271 1174.799516242880 1 1
0.063404 -0.016834 -0.061128 195.4 5358606502222494592 153.85568282179 -50.80667779972 1021.785916644260055 512.226435455625051 3125.832265051390095 1174.836445364890 1 1
0.059991 -0.021142 -0.056142 200.6 5358606502222497024 153.84886859436 -50.80168932215 2222.209919674729917 1209.259582964700030 4271.555431857959775 1174.946189744660 1 1
0.060690 -0.013664 -0.059131 193.0 5358606502222500096 153.86069991799 -50.80468189454 4258.505548097759856 2742.398479976339786 6556.349242371110449 1174.911508166430 1 1
0.066511 -0.018293 -0.063946 196.0 5358606502223286016 153.85337237338 -50.80949500800 2370.151603408390201 1154.241317929079969 4506.862401324769962 1174.749639639510 1 1
0.070860 -0.018812 -0.068317 195.4 5358606502224624512 153.85254730982 -50.81386533880 2683.876869802440069 1397.611440593809903 4847.546619594660115 1174.625977203700 1 1
0.057729 -0.020461 -0.053982 200.8 5358606502225233920 153.84994811281 -50.79952945863 2458.750099985779798 1133.859394111779920 4654.347507725739888 1175.009860184740 1 1
0.068889 -0.012918 -0.067667 190.8 5358606502239375360 153.86187602515 -50.81321775704 3116.880841870709901 1920.235903851300009 5177.981273859790235 1174.681331264930 1 1
0.066260 -0.016499 -0.064173 194.4 5358606502239375872 153.85621023955 -50.80972265805 1313.108543140609981 1121.912965954930087 1579.824368165709984 1174.754784668370 1 1
0.063762 -0.021667 -0.059968 199.9 5358606502239376128 153.84803572895 -50.80551537283 3094.973357993640093 1969.012350705799918 5084.353432843839983 1174.837670953560 1 1
0.063374 -0.017368 -0.060948 195.9 5358606502239377664 153.85483728886 -50.80649706881 1527.202464640299922 1429.162162071289913 1639.350276745829888 1174.838016738800 1 1
0.063572 -0.016120 -0.061494 194.7 5358606502239378048 153.85681114313 -50.80704369792 4314.133567646379561 2828.679694162390206 6579.478905411730011 1174.830917413790 1 1
0.061492 -0.014676 -0.059715 193.8 5358606502239379712 153.85909745562 -50.80526532343 3211.189540068489805 1913.680059859259927 5376.464851076319974 1174.889022146280 1 1
0.058216 -0.014500 -0.056382 194.4 5358606502239381120 153.85937838130 -50.80193199359 1912.252830229299889 1143.074623045210046 3705.235309338860134 1174.981776695850 1 1
0.061070 -0.013155 -0.059636 192.4 5358606502239996672 153.86150486511 -50.80518684446 2474.673880258919780 1203.855791234170056 4639.813863521249914 1174.900861410690 1 1
0.092310 -0.041457 -0.082477 206.7 5358606532288953600 153.81668859585 -50.82801095852 2419.040296890229911 1176.895675819830103 4568.488743300549686 1174.091609105500 1 1
0.093023 -0.046571 -0.080526 210.0 5358606532301288064 153.80859547572 -50.82605485249 3060.417935071509874 1863.910814621039890 5152.195049268440016 1174.113162205730 1 1
0.095889 -0.049927 -0.081865 211.4 5358606536582166528 153.80328029069 -50.82739114850 2943.059743326969965 1775.175762171020097 5016.159561451379886 1174.054922360870 1 1
0.090203 -0.046828 -0.077095 211.3 5358606536582178048 153.80819400156 -50.82262412275 3695.332755612850178 2221.781660052240113 5969.171066325739957 1174.206270195450 1 1
0.090786 -0.040482 -0.081260 206.5 5358606536584182784 153.81823257649 -50.82679491098 2788.713430571709978 1472.670184614150003 4967.786430606300200 1174.131404047750 1 1
0.089784 -0.047524 -0.076175 212.0 5358606536584938368 153.80709320090 -50.82170359747 2444.367427164459968 1193.328785607629925 4598.002096192280078 1174.227255401380 1 1
0.092630 -0.046964 -0.079842 210.5 5358606536585424384 153.80797318705 -50.82537036409 217.914285990581988 121.946545611427993 2682.388423513680209 1174.129568282460 1 1
0.094591 -0.048385 -0.081280 210.8 5358606536599090688 153.80572254435 -50.82680727770 5315.002901959749579 4733.421897302349862 6045.255922948709667 1174.080850678120 1 1
0.090258 -0.041000 -0.080408 207.0 5358606536599094400 153.81741427653 -50.82594255119 3385.799745073400118 2031.520800739420110 5566.931808487809576 1174.151662407880 1 1
0.090993 -0.041848 -0.080798 207.4 5358606536599781888 153.81607137808 -50.82633211318 3203.185250219150021 1795.470457218679940 5435.408918021359568 1174.135511383340 1 1
0.086686 -0.032867 -0.080213 202.3 5358606566648701696 153.83028992591 -50.82575413708 3295.165911297230195 2188.406478307229918 5234.577888197730317 1174.208572862130 1 1
0.086020 -0.037487 -0.077422 205.8 5358606566648717184 153.82298003377 -50.82295971546 1733.707663215189996 1214.383681925080054 2834.233192925039930 1174.256369704690 1 1
0.084753 -0.035226 -0.077086 204.6 5358606566648718720 153.82655945141 -50.82262474138 3955.223806813260126 2650.167413686669988 6057.419862143189675 1174.279991377590 1 1
0.088446 -0.043914 -0.076774 209.8 5358606566648721920 153.81280738280 -50.82230596987 2440.681070561629895 1727.858222770099928 3802.836099629179898 1174.233568635510 1 1
0.086300 -0.042699 -0.074997 209.7 5358606566648729344 153.81473265263 -50.82052985502 3120.979971810440020 1846.867713897509930 5269.714147019900338 1174.290305842610 1 1
0.080215 -0.034922 -0.072214 205.8 5358606566648742016 153.82704588742 -50.81775314624 5851.596630402569645 4356.554268768560178 8036.661475010109825 1174.416336580720 1 1
0.085765 -0.045920 -0.072437 212.4 5358606566648742144 153.80963880451 -50.81796655599 6392.257338346459619 4663.611363808459828 8841.802353047460201 1174.340552573210 1 1
0.082974 -0.043954 -0.070376 212.0 5358606566648749696 153.81275341992 -50.81590759707 1304.976850878090090 799.232222287425998 2794.044693321250179 1174.409815022990 1 1
0.078684 -0.042365 -0.066305 212.6 5358606566648775040 153.81527345926 -50.81183858792 3621.750190300179838 2494.078543318149968 5536.932358569820281 1174.532030497010 1 1
0.076126 -0.039328 -0.065180 211.1 5358606566648800384 153.82008104766 -50.81071606635 590.966097434336007 541.811911641539041 649.742445681719005 1174.582244737060 1 1
0.078092 -0.033859 -0.070370 205.7 5358606566653018880 153.82873053630 -50.81591018910 2759.752811880679928 1499.873914080689929 4898.020314821679676 1174.473909030160 1 1
0.079780 -0.038913 -0.069647 209.2 5358606566653463808 153.82073251387 -50.81518311549 2693.029256450409775 1824.980296254630048 4344.011508677370330 1174.461821148400 1 1
