ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
49,1214.46,913.379,13.5832,0.0003,0.13,0.114,0.013,0.006,0.347,0
744,840.078,855.693,16.5576,0.0008,1.022,0.993,0.02,0.017,0.34,0
936,956.932,1196.66,16.7774,0.0009,1.339,1.109,0.014,0.02,0.34,0
1425,1040.15,1384.65,17.6241,0.0013,1.004,0.826,0.023,0.025,0.34,0
1962,659.695,1251.98,18.1025,0.0019,1.038,0.863,0.032,0.037,0.34,0
2290,815.576,1142.81,18.3642,0.002,1.207,0.901,0.04,0.047,0.34,0
1944,1297.07,1370.37,18.9735,0.0046,0.957,1.118,0.079,0.065,0.34,0
2733,1124.49,1523.88,19.022,0.0052,1.013,0.812,0.076,0.084,0.34,0
2767,1057.74,1516.75,19.1055,0.0033,1.184,0.856,0.069,0.079,0.34,0
714,948.991,1194.05,16.6281,0.0012,0.806,0.649,0.013,0.01,0.337,0
234,1091.11,1297.11,15.1847,0.003,0.695,0.571,0.016,0.013,0.331,0
1528,809.263,1177.17,17.7275,0.0014,0.885,0.62,0.033,0.029,0.33,0
1888,1084.69,1533.71,17.9763,0.0016,1.24,1.07,0.039,0.052,0.33,0
1968,1208.19,1041.7,18.0952,0.0022,1.143,0.951,0.031,0.033,0.33,0
2109,961.781,1038.33,18.3139,0.0024,0.962,0.841,0.036,0.04,0.33,0
2374,842.345,926.706,18.5357,0.0022,0.844,0.763,0.057,0.057,0.33,0
2412,1041.75,1473.14,18.6006,0.0032,1.032,0.779,0.041,0.047,0.33,0
2765,945.163,1033.28,18.9976,0.0032,1.238,0.437,0.085,0.087,0.33,0
2748,1127.92,1134.29,19.0387,0.0029,1.274,0.955,0.066,0.082,0.33,0
990,1156.48,1154.26,17.0357,0.0013,1.024,0.846,0.021,0.018,0.32,0
972,1397.99,1156.96,17.0392,0.001,1.035,0.849,0.016,0.017,0.32,0
1567,1209.27,1486.1,17.774,0.0016,1.127,0.938,0.026,0.03,0.32,0
1897,1210.37,818.945,18.0313,0.0018,0.915,0.749,0.041,0.039,0.32,0
1587,891.332,1146.34,18.0583,0.0041,0.953,0.945,0.056,0.043,0.32,0
2041,1371.55,1004.65,18.3012,0.002,0.981,0.762,0.036,0.037,0.32,0
2756,1129.53,1158.62,19.0283,0.0034,1.214,0.962,0.083,0.092,0.32,0
1566,942.051,1510.22,17.772,0.0016,0.976,0.843,0.026,0.026,0.31,0
2076,872.192,856.573,18.2463,0.0021,0.87,0.804,0.053,0.045,0.31,0
2430,1010.28,1073.44,18.5509,0.0026,1.104,0.935,0.053,0.055,0.31,0
2381,1095.89,1204.67,18.791,0.0055,1.197,0.952,0.048,0.059,0.31,0
1066,639.475,1321.84,17.1744,0.001,0.895,0.722,0.019,0.017,0.3,0
1276,696.717,1149.46,17.4669,0.0017,0.974,0.781,0.019,0.022,0.3,0
1739,1094.22,945.46,17.7745,0.002,1.362,1.169,0.037,0.042,0.3,0
2635,1144.27,1255.87,18.9376,0.003,0.855,0.817,0.065,0.071,0.3,0
2695,1318.35,1143.15,18.9585,0.0034,1.204,1.032,0.07,0.081,0.3,0
2710,1061.8,1108.45,18.9801,0.0036,1.209,0.937,0.072,0.088,0.3,0
2535,991.089,1444.54,18.9967,0.0041,1.033,1.058,0.075,0.08,0.3,0
242,824.44,1066.53,15.1269,0.0004,0.819,0.685,0.007,0.006,0.299,0
998,735.602,1027.89,17.077,0.0012,0.957,0.862,0.017,0.016,0.297,0
581,852.404,1016.72,16.213,0.0006,1.048,0.956,0.012,0.01,0.295,0
806,785.125,1412.6,16.7638,0.0009,0.881,0.684,0.016,0.015,0.292,0
1524,1105.42,1002.79,17.7008,0.0025,0.896,0.701,0.033,0.045,0.29,0
2295,1073.18,800.35,18.3193,0.0027,1.251,1.026,0.054,0.059,0.29,0
2221,961.586,831.192,18.4801,0.0038,1.066,0.894,0.067,0.069,0.29,0
2549,1315.33,1379.81,18.7299,0.0028,1.283,0.968,0.057,0.066,0.29,0
2312,1069.38,995.004,18.7367,0.0068,1.136,1.011,0.047,0.055,0.29,0
72,1328.48,1253.63,13.6898,0.0007,0.832,0.713,0.009,0.007,0.286,0
578,914.08,1216.58,16.5679,0.0017,0.998,0.869,0.041,0.028,0.284,0
575,1160.83,1340.23,16.1858,0.0007,1.083,0.88,0.01,0.011,0.282,0
1149,1191.43,1212.84,17.3011,0.0043,1.057,0.782,0.018,0.025,0.28,0
2020,1268.99,1330.41,18.4554,0.0038,1.221,1.098,0.052,0.048,0.28,0
2220,726.473,990.7,18.6794,0.0059,1.079,0.845,0.054,0.07,0.28,0
2676,1312.27,1242.11,19.042,0.0062,1.146,0.909,0.065,0.071,0.28,0
1001,964.739,1267.25,17.0892,0.0012,0.952,0.737,0.017,0.013,0.275,0
632,1164.21,1273.63,16.4106,0.0009,0.86,0.778,0.012,0.011,0.273,0
1447,644.167,978.242,17.6199,0.0032,1.085,0.917,0.033,0.032,0.27,0
1938,1091.0,1284.79,18.0965,0.0019,0.999,0.792,0.036,0.038,0.27,0
1212,880.781,1327.95,17.3428,0.0012,0.999,0.791,0.019,0.022,0.26,0
1859,1047.7,1338.87,17.9707,0.0019,1.13,0.881,0.037,0.041,0.26,0
888,860.326,1118.3,16.9301,0.001,0.857,0.741,0.015,0.015,0.259,0
1121,1054.01,1026.58,17.2862,0.0013,0.978,0.847,0.017,0.018,0.25,0
1398,757.284,1294.87,17.6924,0.0048,0.992,0.864,0.023,0.027,0.25,0
2130,907.747,990.442,18.2326,0.0022,0.989,0.768,0.051,0.044,0.25,0
2419,841.081,1309.61,18.6672,0.0052,1.135,0.744,0.044,0.054,0.25,0
2696,858.568,1300.84,18.9922,0.0028,0.748,0.586,0.093,0.078,0.25,0
554,1265.1,1191.16,16.0296,0.001,1.368,1.25,0.017,0.019,0.24,0
1006,825.557,1126.94,17.0983,0.001,0.959,0.805,0.017,0.017,0.24,0
1452,1057.85,1156.52,17.6876,0.0019,1.084,0.924,0.024,0.026,0.24,0
1884,975.529,803.304,18.0483,0.0016,0.871,0.756,0.05,0.044,0.24,0
1948,870.34,906.376,18.1113,0.0017,1.04,0.997,0.04,0.049,0.24,0
1015,763.138,999.921,17.1174,0.0009,0.906,0.746,0.016,0.017,0.23,0
2701,710.71,929.986,18.7443,0.0026,1.297,0.884,0.078,0.094,0.23,0
1102,1258.82,1448.47,17.2565,0.0013,0.904,0.617,0.019,0.019,0.22,0
1516,1179.32,1092.03,17.7765,0.0021,0.946,0.729,0.028,0.029,0.22,0
2350,905.196,1326.47,18.4478,0.0022,1.098,1.032,0.044,0.062,0.22,0
664,851.527,1209.4,16.4405,0.0008,0.963,0.807,0.01,0.012,0.211,0
2405,1033.11,934.216,18.5108,0.0025,1.047,0.877,0.059,0.066,0.21,0
1856,940.532,1436.97,18.04,0.0017,1.068,0.863,0.033,0.034,0.2,0
0,870.276,1480.55,17.0073,0.0008,1.157,1.049,0.02,0.026,0.19,0
2741,1064.89,969.71,19.0043,0.0036,1.051,0.962,0.097,0.097,0.19,0
9,975.042,1322.58,12.1443,0.0001,0.573,0.49,0.006,0.006,0.183,0
350,741.276,1208.05,15.6707,0.0025,0.728,0.794,0.044,0.062,0.174,0
1992,1100.85,1075.68,18.1504,0.002,1.039,0.866,0.034,0.036,0.17,0
559,1037.86,1533.01,16.222,0.0008,0.943,0.787,0.014,0.015,0.165,0
1677,894.909,1148.83,17.8196,0.0023,1.135,0.915,0.04,0.05,0.15,0
2007,656.859,1323.4,18.2025,0.0022,1.057,0.83,0.035,0.037,0.15,0
1963,768.875,1418.22,18.2456,0.0033,0.982,0.735,0.041,0.038,0.15,0
1351,732.738,1146.18,17.5547,0.0012,0.968,0.842,0.02,0.024,0.14,0
1453,993.259,899.293,17.6906,0.0038,1.033,0.951,0.048,0.039,0.12,0
2481,692.506,950.972,18.7039,0.0024,1.171,1.074,0.078,0.083,0.12,0
133,883.727,1260.66,14.4379,0.0004,0.666,0.602,0.009,0.011,0.112,0
2071,854.469,1458.45,18.1692,0.0019,1.198,0.999,0.037,0.043,0.11,0
1713,1246.41,1322.32,18.2048,0.0034,1.261,1.055,0.057,0.043,0.09,0
1712,798.778,905.476,17.9646,0.0032,0.976,0.892,0.044,0.046,0.07,0
2095,1046.99,792.632,18.2078,0.0034,1.153,1.101,0.046,0.054,0.04,0
2275,969.018,958.31,18.2974,0.0021,1.1,0.979,0.052,0.063,0.02,0
362,923.066,1243.62,15.5685,0.0018,0.914,0.852,0.008,0.009,0.0,0
904,1273.83,1230.64,17.2548,0.0064,1.216,0.897,0.024,0.029,0.0,0
1811,707.434,1413.23,17.9478,0.0064,1.361,1.239,0.026,0.035,0.0,0
2288,1110.07,1513.87,18.5235,0.0043,2.482,0.862,0.094,0.05,0.35,0
1,1232.48,1370.79,7.9668,0.0007,2.183,1.687,0.009,0.006,0.264,0
1159,1097.59,1490.88,16.8768,0.007,nan,1.341,nan,0.03,0.29,-1
2642,1039.51,965.282,19.7191,0.0072,nan,0.64,nan,0.092,0.24,-1
2675,706.535,947.163,19.0447,0.0031,nan,0.818,nan,0.085,0.28,-1
