
# Tue 09:18:20 20-Feb-2018
# List of observations files:
#		daom_bh73.obs
# Config:	noche.cfg
# Parameters:	noche.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)
ID  x  y  V  eV  BV  eBV  UB  eUB  VI  eVI
4962       3434.68 2044.64 18.243  0.031   1.337   0.076   INDEF   INDEF   1.540   0.039  
4963       1997.25 2106.03 18.233  0.026   1.319   0.068   INDEF   INDEF   1.535   0.037  
4964       435.447 2947.04 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4965       815.087 2340.26 18.344  0.036   1.343   0.082   INDEF   INDEF   1.710   0.043  
4966       151.321 1804.26 18.191  0.033   1.219   0.073   INDEF   INDEF   1.420   0.049  
4967       2684.13 3015.70 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4968       223.556 682.319 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4969       65.973  1134.89 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4970       1306.82 1736.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4971       1447.93 2989.95 18.171  0.031   1.492   0.092   INDEF   INDEF   INDEF   INDEF  
4972       60.231  3015.36 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4973       1459.32 737.428 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4974       565.790 1928.66 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4975       407.028 1631.93 18.194  0.035   1.085   0.065   0.483   0.182   1.407   0.050  
4976       3391.88 1282.63 18.267  0.037   1.315   0.147   INDEF   INDEF   1.524   0.048  
4977       468.129 2945.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4978       805.032 3135.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4979       675.720 1419.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4980       2452.00 4084.64 19.226  0.085   2.980   0.647   INDEF   INDEF   2.579   0.085  
4981       298.801 1332.49 18.261  0.035   1.163   0.069   INDEF   INDEF   1.571   0.045  
4982       983.255 1120.97 18.233  0.039   1.286   0.080   INDEF   INDEF   1.523   0.048  
4983       157.797 1150.89 18.285  0.034   1.081   0.071   INDEF   INDEF   1.598   0.046  
4984       1787.55 795.897 19.207  0.076   1.949   0.274   INDEF   INDEF   2.573   0.077  
4985       1521.22 545.949 18.398  0.031   1.148   0.145   INDEF   INDEF   1.774   0.041  
4986       2003.41 2213.87 18.447  0.038   1.438   0.102   INDEF   INDEF   1.826   0.044  
4987       1312.14 2194.16 18.854  0.055   1.853   0.174   INDEF   INDEF   2.240   0.058  
4988       1013.16 1982.72 18.403  0.035   1.459   0.106   INDEF   INDEF   1.781   0.042  
4989       2484.86 2944.27 18.336  0.035   1.297   0.082   INDEF   INDEF   1.713   0.044  
4990       2794.29 945.891 18.309  0.033   1.513   0.092   INDEF   INDEF   1.681   0.042  
4991       1691.22 1014.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4992       3363.74 2149.31 18.881  0.053   1.954   0.208   INDEF   INDEF   2.281   0.056  
4993       926.660 1083.33 18.203  0.028   1.388   0.081   INDEF   INDEF   1.433   0.040  
4994       1864.93 2034.47 18.312  0.031   1.519   0.086   INDEF   INDEF   1.667   0.039  
4995       421.600 1407.85 18.164  0.031   1.142   0.072   INDEF   INDEF   1.255   0.046  
4996       1659.33 2421.09 18.271  0.033   1.442   0.078   INDEF   INDEF   1.584   0.040  
4997       11.606  134.976 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
4998       218.831 522.663 18.308  0.042   1.257   0.082   INDEF   INDEF   1.690   0.053  
4999       1072.20 11.068  18.225  0.034   1.542   0.092   INDEF   INDEF   1.571   0.050  
5000       294.457 1418.38 18.233  0.039   1.105   0.069   INDEF   INDEF   1.480   0.048  
5001       2268.83 3244.93 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5002       2080.17 2131.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5003       3820.68 3353.74 18.445  0.035   1.405   0.096   INDEF   INDEF   1.860   0.043  
5004       1538.20 1942.80 18.279  0.037   1.498   0.087   INDEF   INDEF   1.588   0.043  
5005       3430.43 3494.34 18.218  0.033   1.115   0.067   INDEF   INDEF   INDEF   INDEF  
5006       3143.42 544.412 18.407  0.035   1.270   0.091   INDEF   INDEF   1.801   0.044  
5007       841.738 1273.93 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5008       3053.08 2627.72 18.775  0.053   0.061   0.075   INDEF   INDEF   INDEF   INDEF  
5009       142.161 3499.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5010       3165.07 2954.03 18.468  0.038   1.180   0.085   INDEF   INDEF   1.889   0.046  
5011       65.630  772.989 18.352  0.038   1.115   0.137   INDEF   INDEF   1.649   0.048  
5012       1613.37 4034.49 18.283  0.029   1.285   0.076   INDEF   INDEF   1.589   0.038  
5013       2127.87 88.947  19.302  0.075   0.114   0.112   INDEF   INDEF   2.696   0.077  
5014       2379.95 3487.26 18.563  0.047   0.323   0.073   INDEF   INDEF   INDEF   INDEF  
5015       162.965 1075.81 18.325  0.040   0.817   0.071   INDEF   INDEF   1.538   0.056  
5016       784.092 727.184 18.199  0.031   1.181   0.067   INDEF   INDEF   1.387   0.043  
5017       349.005 1407.34 18.304  0.033   1.335   0.084   INDEF   INDEF   1.616   0.041  
5018       1329.44 3913.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5019       2763.96 3348.22 18.459  0.036   1.449   0.187   INDEF   INDEF   1.821   0.043  
5020       2644.83 1864.85 18.297  0.027   1.401   0.078   INDEF   INDEF   1.658   0.039  
5021       1247.27 1762.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5022       891.400 83.302  18.245  0.032   1.400   0.145   INDEF   INDEF   1.462   0.047  
5023       2636.85 1564.89 18.247  0.033   1.558   0.094   INDEF   INDEF   1.514   0.040  
5024       2444.90 1198.56 18.883  0.061   1.660   0.183   INDEF   INDEF   2.226   0.063  
5025       2459.07 3200.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5026       713.935 1649.44 18.399  0.037   1.391   0.089   INDEF   INDEF   1.783   0.045  
5027       87.996  390.765 18.344  0.035   1.265   0.076   INDEF   INDEF   1.751   0.046  
5028       1312.21 3986.66 18.303  0.038   1.128   0.070   INDEF   INDEF   1.617   0.047  
5029       1013.76 2092.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5030       1508.23 2722.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5031       2322.17 2984.43 18.324  0.036   1.253   0.085   INDEF   INDEF   1.616   0.043  
5032       3267.76 1270.53 18.492  0.044   1.438   0.113   INDEF   INDEF   1.858   0.050  
5033       1931.27 1969.86 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5034       1003.68 1854.45 18.327  0.035   1.350   0.076   INDEF   INDEF   1.692   0.043  
5035       662.145 688.414 18.228  0.035   1.257   0.071   INDEF   INDEF   1.479   0.044  
5036       3353.09 1429.61 18.331  0.035   1.463   0.097   INDEF   INDEF   1.676   0.044  
5037       3515.17 3596.89 18.375  0.029   1.346   0.093   INDEF   INDEF   1.758   0.039  
5038       3001.49 2222.71 18.266  0.035   1.383   0.080   INDEF   INDEF   1.557   0.043  
5039       2398.02 2022.51 18.165  0.032   1.174   0.069   INDEF   INDEF   1.278   0.044  
5040       601.218 133.799 18.394  0.034   1.214   0.083   INDEF   INDEF   1.799   0.044  
5041       3676.70 3550.25 18.874  0.054   1.090   0.213   INDEF   INDEF   2.227   0.057  
5042       3449.07 2562.32 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5043       1937.63 770.132 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5044       667.260 3305.26 18.557  0.046   1.513   0.133   INDEF   INDEF   1.907   0.050  
5045       3867.51 549.835 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5046       3516.99 130.445 18.834  0.060   2.090   0.248   INDEF   INDEF   2.199   0.063  
5047       2760.98 1236.87 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5048       3686.80 1839.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5049       3595.30 427.404 18.304  0.033   1.347   0.094   INDEF   INDEF   1.585   0.041  
5050       2359.61 3435.16 18.295  0.034   1.274   0.076   INDEF   INDEF   1.568   0.040  
5051       1084.07 4039.03 18.473  0.036   1.406   0.084   INDEF   INDEF   1.895   0.043  
5052       3221.86 3278.82 18.305  0.040   1.259   0.082   INDEF   INDEF   1.594   0.047  
5053       1677.19 2808.14 18.429  0.038   1.440   0.108   0.046   0.255   1.782   0.045  
5054       137.193 4030.55 18.287  0.032   1.061   0.076   INDEF   INDEF   1.525   0.045  
5055       2151.84 1941.03 18.219  0.034   1.245   0.076   -0.032  0.332   1.428   0.043  
5056       6.271   2447.43 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5057       2403.00 442.016 18.215  0.033   1.229   0.122   0.245   0.216   1.359   0.049  
5058       1954.67 3944.68 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5059       618.648 3092.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5060       151.562 656.189 18.272  0.029   1.352   0.076   INDEF   INDEF   1.578   0.042  
5061       3103.02 1929.84 18.338  0.036   1.344   0.162   INDEF   INDEF   1.599   0.045  
5062       262.985 1837.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5063       3520.32 2148.90 18.187  0.035   1.309   0.069   INDEF   INDEF   1.414   0.046  
5064       1901.82 2615.06 18.194  0.028   1.034   0.058   INDEF   INDEF   1.219   0.044  
5065       558.971 2925.94 18.393  0.037   1.338   0.085   INDEF   INDEF   1.751   0.044  
5066       2074.09 2410.76 18.473  0.055   1.565   0.129   INDEF   INDEF   1.796   0.059  
5067       2885.98 1341.22 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5068       3917.51 4014.86 18.340  0.040   1.266   0.094   INDEF   INDEF   1.628   0.048  
5069       2908.31 2100.27 18.229  0.027   1.260   0.074   -0.050  0.347   1.418   0.043  
5070       253.810 2097.83 18.302  0.042   1.150   0.080   0.472   0.208   1.586   0.050  
5071       2361.05 1801.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5072       1726.73 4038.38 18.441  0.036   1.387   0.100   INDEF   INDEF   1.818   0.044  
5073       33.274  3092.70 18.379  0.036   1.565   0.107   INDEF   INDEF   1.777   0.047  
5074       1286.54 1178.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5075       3748.96 123.325 19.529  0.083   1.419   0.244   INDEF   INDEF   2.926   0.085  
5076       2526.65 108.355 18.282  0.032   1.119   0.063   INDEF   INDEF   1.613   0.051  
5077       3719.40 3448.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5078       1819.91 881.207 18.274  0.035   1.120   0.066   INDEF   INDEF   1.550   0.049  
5079       3207.76 2696.15 18.386  0.044   1.325   0.084   INDEF   INDEF   1.752   0.051  
5080       1787.96 3454.19 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5081       573.321 3145.89 18.366  0.038   1.290   0.093   INDEF   INDEF   1.663   0.045  
5082       116.912 1703.44 18.356  0.040   1.356   0.095   INDEF   INDEF   1.684   0.049  
5083       988.369 2949.56 18.306  0.034   1.241   0.089   INDEF   INDEF   1.576   0.044  
5084       3929.62 1893.93 18.358  0.047   1.412   0.175   INDEF   INDEF   1.602   0.053  
5085       1699.04 1265.63 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5086       971.564 2637.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5087       2034.34 2132.04 18.572  0.045   0.675   0.073   INDEF   INDEF   1.935   0.053  
5088       177.422 2132.59 18.408  0.034   1.178   0.076   INDEF   INDEF   1.767   0.042  
5089       172.088 3808.40 18.259  0.031   1.367   0.099   0.058   0.221   1.498   0.044  
5090       3784.74 3048.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5091       3397.40 540.884 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5092       2743.08 3685.74 18.681  0.059   0.875   0.108   INDEF   INDEF   2.050   0.064  
5093       2006.76 1690.34 18.180  0.027   1.236   0.070   INDEF   INDEF   1.224   0.044  
5094       219.218 1461.54 18.270  0.035   0.981   0.065   0.322   0.168   1.447   0.047  
5095       778.921 3998.41 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5096       2027.95 1965.33 18.248  0.031   1.297   0.069   INDEF   INDEF   1.511   0.044  
5097       564.685 3805.66 18.364  0.035   1.067   0.072   INDEF   INDEF   1.662   0.044  
5098       2688.35 688.271 18.311  0.030   1.432   0.090   INDEF   INDEF   1.631   0.042  
5099       1001.35 2403.27 18.120  0.046   3.830   0.438   INDEF   INDEF   3.260   0.299  
5100       3414.09 3123.47 18.463  0.044   1.251   0.098   INDEF   INDEF   1.824   0.051  
5101       3267.33 3073.06 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5102       3340.09 2180.55 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5103       502.691 2467.10 18.648  0.044   1.697   0.154   INDEF   INDEF   2.044   0.050  
5104       1403.21 1617.33 18.736  0.051   1.943   0.169   INDEF   INDEF   2.102   0.055  
5105       2549.08 3005.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5106       743.589 3921.07 18.255  0.037   1.180   0.075   INDEF   INDEF   1.486   0.052  
5107       1618.94 3673.12 18.365  0.036   1.499   0.108   INDEF   INDEF   1.667   0.044  
5108       3103.39 3090.43 18.316  0.029   1.428   0.082   INDEF   INDEF   1.621   0.038  
5109       1767.69 1551.82 18.291  0.026   1.248   0.078   INDEF   INDEF   1.570   0.044  
5110       3352.10 2378.13 18.224  0.037   1.645   0.090   INDEF   INDEF   1.604   0.057  
5111       633.967 2975.47 18.555  0.038   1.311   0.104   INDEF   INDEF   1.929   0.045  
5112       1164.79 827.885 18.414  0.040   1.391   0.089   INDEF   INDEF   1.747   0.047  
5113       1430.58 3893.83 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5114       3169.36 4016.84 18.300  0.030   1.175   0.083   INDEF   INDEF   1.536   0.042  
5115       1108.05 2035.21 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5116       1921.65 2644.07 18.212  0.034   1.196   0.075   INDEF   INDEF   1.356   0.045  
5117       2286.18 2688.21 18.459  0.043   1.372   0.103   INDEF   INDEF   1.762   0.048  
5118       3250.67 90.192  18.159  0.030   1.346   0.076   INDEF   INDEF   0.266   0.103  
5119       108.591 2379.29 18.265  0.033   1.168   0.078   INDEF   INDEF   1.460   0.046  
5120       155.591 2041.74 18.247  0.030   1.325   0.069   INDEF   INDEF   1.486   0.042  
5121       2629.60 1125.51 18.514  0.037   1.557   0.193   INDEF   INDEF   1.878   0.044  
5122       3151.81 2524.86 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5123       530.125 623.934 18.134  0.045   3.586   0.396   INDEF   INDEF   1.333   0.054  
5124       723.650 3343.75 18.400  0.040   1.274   0.092   INDEF   INDEF   1.684   0.046  
5125       3704.66 1287.10 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5126       245.569 2556.86 18.301  0.036   1.172   0.069   0.319   0.441   1.566   0.045  
5127       274.944 1894.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5128       1821.55 492.119 18.626  0.046   1.403   0.111   INDEF   INDEF   2.053   0.053  
5129       2630.26 112.341 18.303  0.039   1.377   0.081   INDEF   INDEF   1.612   0.049  
5130       1815.85 1985.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5131       2871.25 3324.30 18.568  0.040   1.840   0.152   INDEF   INDEF   1.943   0.046  
5132       563.205 1690.97 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5133       2810.86 2538.39 18.508  0.052   0.547   0.076   0.380   0.157   1.665   0.090  
5134       2463.64 3758.21 18.335  0.031   0.951   0.123   INDEF   INDEF   1.520   0.043  
5135       1776.25 1033.13 18.242  0.035   1.374   0.080   INDEF   INDEF   1.465   0.046  
5136       269.192 837.253 18.245  0.031   1.119   0.070   INDEF   INDEF   1.371   0.045  
5137       2440.35 2144.65 18.269  0.029   1.185   0.064   INDEF   INDEF   1.495   0.045  
5138       1126.36 3611.66 18.537  0.045   1.447   0.114   INDEF   INDEF   1.894   0.051  
5139       2095.13 129.198 18.334  0.037   1.519   0.090   INDEF   INDEF   1.720   0.050  
5140       1049.92 3942.14 18.423  0.046   1.374   0.093   INDEF   INDEF   1.802   0.054  
5141       4082.07 2370.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5142       174.617 1427.02 18.300  0.034   1.346   0.079   INDEF   INDEF   1.577   0.044  
5143       261.335 320.910 18.376  0.036   0.946   0.069   0.469   0.198   1.712   0.052  
5144       2358.04 764.529 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5145       2760.29 3282.16 18.339  0.036   1.122   0.072   INDEF   INDEF   1.598   0.045  
5146       3412.23 1679.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5147       1055.01 1170.06 18.530  0.045   1.447   0.117   INDEF   INDEF   1.839   0.050  
5148       917.229 2730.49 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5149       2014.07 1945.24 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5150       1911.86 912.908 18.460  0.041   1.190   0.106   INDEF   INDEF   1.759   0.048  
5151       1455.65 3617.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5152       3821.66 1552.44 18.578  0.042   1.656   0.126   INDEF   INDEF   1.923   0.047  
5153       1965.71 1894.23 18.296  0.031   1.365   0.084   INDEF   INDEF   1.548   0.042  
5154       860.322 961.428 18.265  0.032   1.307   0.076   INDEF   INDEF   1.505   0.047  
5155       2436.00 3796.54 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5156       2323.59 601.073 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5157       3987.57 1045.83 18.290  0.054   3.839   0.601   INDEF   INDEF   1.645   0.061  
5158       280.091 2647.89 18.281  0.039   1.192   0.080   INDEF   INDEF   1.509   0.052  
5159       443.959 2766.53 18.290  0.026   1.132   0.071   INDEF   INDEF   1.469   0.042  
5160       1004.27 3161.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5161       3565.18 2482.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5162       3882.92 2018.74 18.396  0.034   1.242   0.089   INDEF   INDEF   1.718   0.044  
5163       3959.22 2526.56 18.625  0.048   1.312   0.109   INDEF   INDEF   1.999   0.054  
5164       3080.14 3704.85 18.457  0.043   1.301   0.088   INDEF   INDEF   1.757   0.048  
5165       3571.53 807.602 18.654  0.041   1.571   0.148   INDEF   INDEF   2.010   0.046  
5166       2780.89 124.246 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5167       2788.48 2567.51 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5168       2.211   1828.95 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5169       2082.86 1267.22 18.395  0.034   1.458   0.085   INDEF   INDEF   1.724   0.042  
5170       1603.01 3715.48 18.381  0.029   1.250   0.081   INDEF   INDEF   1.686   0.038  
5171       2269.32 745.521 18.407  0.040   1.428   0.111   INDEF   INDEF   1.695   0.047  
5172       3695.74 2353.37 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5173       560.260 732.230 18.332  0.036   1.413   0.088   INDEF   INDEF   1.619   0.046  
5174       1539.41 1754.55 18.337  0.034   1.320   0.073   INDEF   INDEF   1.634   0.043  
5175       3070.07 1607.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5176       2688.03 3914.46 18.448  0.039   1.277   0.089   INDEF   INDEF   1.746   0.045  
5177       563.532 490.756 18.389  0.038   1.470   0.099   0.319   0.550   1.690   0.046  
5178       1805.48 737.931 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5179       2701.96 1794.93 18.307  0.032   1.446   0.099   INDEF   INDEF   1.526   0.041  
5180       1447.94 3006.20 18.424  0.044   1.347   0.099   INDEF   INDEF   1.712   0.050  
5181       245.268 1366.98 18.384  0.040   1.428   0.095   0.003   0.481   1.659   0.047  
5182       2048.24 1727.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5183       518.634 2543.63 18.272  0.031   1.294   0.068   INDEF   INDEF   1.522   0.046  
5184       1046.09 2327.62 18.462  0.033   0.871   0.076   INDEF   INDEF   1.833   0.048  
5185       1945.62 1485.64 18.329  0.036   1.385   0.087   INDEF   INDEF   1.588   0.045  
5186       2808.00 3009.44 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5187       832.567 1237.34 18.340  0.036   1.083   0.082   INDEF   INDEF   1.564   0.049  
5188       338.318 1324.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5189       2538.36 112.525 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5190       510.186 2455.20 18.281  0.033   1.271   0.077   0.076   0.421   1.483   0.044  
5191       3661.87 3661.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5192       2396.07 88.805  18.367  0.036   1.185   0.086   INDEF   INDEF   1.633   0.047  
5193       288.589 3517.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5194       749.810 1580.78 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5195       2752.73 2080.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5196       3504.54 1794.81 18.447  0.032   1.138   0.084   INDEF   INDEF   1.764   0.041  
5197       2820.48 746.228 18.291  0.034   1.297   0.081   INDEF   INDEF   1.499   0.045  
5198       1000.41 1172.85 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5199       517.291 106.293 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5200       3260.29 695.626 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5201       3800.58 3193.97 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5202       2545.86 4012.37 18.767  0.059   2.397   0.267   INDEF   INDEF   2.092   0.063  
5203       319.553 789.282 18.306  0.036   1.212   0.074   INDEF   INDEF   1.549   0.050  
5204       203.380 3492.71 18.426  0.037   1.229   0.130   0.284   0.255   1.721   0.048  
5205       1270.32 2694.45 18.397  0.036   1.344   0.086   INDEF   INDEF   1.658   0.043  
5206       1988.06 1104.35 18.457  0.044   1.602   0.098   INDEF   INDEF   1.762   0.049  
5207       2856.94 953.858 18.216  0.034   1.215   0.072   0.581   0.287   1.308   0.046  
5208       3823.98 3530.53 18.624  0.043   1.552   0.127   INDEF   INDEF   1.971   0.049  
5209       2311.15 54.178  18.283  0.032   1.259   0.089   INDEF   INDEF   1.444   0.074  
5210       3667.67 571.263 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5211       968.758 598.213 18.295  0.037   1.256   0.071   INDEF   INDEF   1.529   0.047  
5212       1220.77 3019.57 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5213       345.866 2210.63 18.961  0.057   1.694   0.285   INDEF   INDEF   2.305   0.061  
5214       1153.31 1563.08 18.495  0.038   1.524   0.110   INDEF   INDEF   1.826   0.046  
5215       1799.48 2477.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5216       2551.75 3607.45 18.391  0.036   1.564   0.117   INDEF   INDEF   1.641   0.044  
5217       1325.75 3994.00 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5218       529.912 3357.80 18.893  0.052   1.446   0.152   INDEF   INDEF   2.245   0.056  
5219       1100.53 1413.80 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5220       143.677 1819.48 18.341  0.030   1.250   0.074   INDEF   INDEF   1.598   0.042  
5221       3090.70 3526.42 18.829  0.054   1.699   0.133   INDEF   INDEF   2.192   0.058  
5222       3473.03 3556.34 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5223       2239.47 1856.61 18.378  0.029   1.376   0.079   INDEF   INDEF   1.706   0.040  
5224       2933.17 2698.28 18.370  0.043   1.195   0.089   INDEF   INDEF   1.588   0.050  
5225       3594.21 2081.65 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5226       1787.39 576.549 18.714  0.044   1.764   0.156   INDEF   INDEF   2.131   0.051  
5227       1595.44 3893.25 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5228       2110.14 1680.95 18.326  0.029   1.352   0.087   INDEF   INDEF   1.545   0.040  
5229       2279.31 2728.06 18.394  0.037   1.423   0.102   INDEF   INDEF   1.636   0.044  
5230       57.717  3533.00 18.526  0.045   1.382   0.113   INDEF   INDEF   1.838   0.052  
5231       2289.26 923.038 18.266  0.037   1.447   0.089   INDEF   INDEF   1.490   0.055  
5232       3359.31 1996.13 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5233       1972.15 2523.86 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
5234       3206.66 3799.66 18.324  0.031   1.233   0.077   INDEF   INDEF   1.535   0.043  
5235       16.036  273.762 18.446  0.037   0.791   0.082   INDEF   INDEF   1.661   0.049  
5236       656.654 2684.74 18.341  0.035   1.276   0.080   INDEF   INDEF   1.565   0.044  
5237       3820.22 1947.63 18.491  0.039   1.447   0.099   INDEF   INDEF   1.819   0.047  
5238       1588.10 3204.77 18.476  0.037   1.397   0.095   INDEF   INDEF   1.795   0.045  
5239       111.583 3494.54 18.355  0.035   1.202   0.077   INDEF   INDEF   1.612   0.047  
5240       232.490 3370.61 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
