ID,x,y,V,eV,BV,eBV,UB,eUB,VI,eVI,ra,dec
5583,3049.49,1353.33,18.312,0.055,3.792,0.5,,,1.398,0.064,142.79645638580587,-50.30898953966535
5586,1276.27,1989.61,18.522,0.036,1.487,0.103,,,1.73,0.047,143.13117591430816,-50.2311674326066
5590,1211.86,2531.56,18.592,0.036,1.266,0.103,,,1.816,0.047,143.14263092090894,-50.16563435961874
5591,1026.84,2454.43,18.581,0.045,1.093,0.096,,,1.815,0.058,143.1776464278719,-50.174791533300606
5595,423.817,564.627,18.513,0.043,1.317,0.101,,,1.664,0.052,143.29463290484736,-50.40253378069874
5596,272.787,425.972,18.581,0.046,1.148,0.131,,,1.819,0.063,143.32351364008886,-50.41911805422989
5597,2899.43,2675.09,18.673,0.046,1.25,0.115,,,1.841,0.052,142.8241814593411,-50.14923709320364
5599,1467.92,1879.42,18.514,0.037,1.147,0.094,,,1.642,0.048,143.09509994949073,-50.244633080200785
5600,2544.79,1368.16,18.452,0.039,1.406,0.174,,,1.616,0.076,142.89194541602768,-50.30703718785257
5603,4078.29,1370.92,18.615,0.04,1.588,0.129,,,1.827,0.048,142.6017940522633,-50.30692686959293
5604,871.619,3329.42,18.488,0.038,1.487,0.111,,,1.635,0.049,143.20563854998247,-50.06894060501052
5605,2172.77,3120.84,18.354,0.037,1.44,0.097,,,1.369,0.05,142.96083684300726,-50.09509425449796
5607,64.405,1854.96,18.447,0.04,1.204,0.082,,,1.558,0.053,143.36038320709872,-50.24619401811802
5608,594.68,152.508,18.715,0.052,1.765,0.17,,,1.908,0.058,143.26289426704327,-50.45252507744926
5609,1853.75,4026.16,18.522,0.04,1.249,0.087,,,1.679,0.049,143.02001123846316,-49.98554821036403
5611,115.237,2875.5,18.541,0.043,1.233,0.091,,,1.701,0.051,143.34889500929418,-50.12295961146705
5613,4059.06,2167.03,18.391,0.036,1.27,0.089,,,,,142.60547336618745,-50.21072389591121
5614,3050.17,2042.32,18.45,0.04,1.428,0.208,,,1.488,0.051,142.7960302810093,-50.225731816297134
5616,2636.13,2594.32,18.598,0.045,1.396,0.106,,,1.797,0.053,142.8738875488838,-50.15891131245424
5617,597.742,1870.55,18.72,0.046,1.639,0.163,,,1.953,0.054,143.25955973650431,-50.24491779476293
5618,784.412,2221.91,18.595,0.04,1.405,0.119,,,1.778,0.049,143.22374761223867,-50.20265533113239
5619,547.23,4043.35,18.484,0.038,1.18,0.09,,,1.571,0.047,143.26554196416782,-49.982376466205025
5622,1093.88,1862.79,18.577,0.042,1.493,0.109,0.632,0.438,1.801,0.051,143.1658078804676,-50.24633516012549
5623,1313.22,4024.83,18.797,0.053,1.674,0.163,-0.91,0.482,1.998,0.059,143.12160356817165,-49.98532482746619
5626,1581.85,1994.35,18.373,0.031,1.321,0.076,,,1.372,0.046,143.0734392343926,-50.230830475245426
5627,3284.15,3188.37,19.047,0.064,1.639,0.185,,,2.263,0.068,142.75146116642438,-50.087304782179224
5632,2585.08,1646.79,18.417,0.038,1.323,0.1,,,1.55,0.076,142.8841399520873,-50.27338297229908
5633,1296.51,3060.37,18.505,0.042,1.161,0.098,,,1.599,0.051,143.12598358907493,-50.10181746708403
5635,3747.87,4002.46,18.52,0.038,1.202,0.087,,,1.725,0.054,142.6640367731835,-49.9889866808961
5636,1214.0,3354.9,18.927,0.045,1.651,0.168,,,2.325,0.054,143.14113996465073,-50.066168763468255
5637,679.118,2216.41,18.476,0.035,1.313,0.095,,,1.599,0.049,143.24363756007293,-50.20321418902036
5640,2142.84,172.1,18.412,0.035,1.349,0.093,,,1.528,0.071,142.96902942814802,-50.45139601839084
5644,1200.46,687.875,18.488,0.041,1.032,0.089,,,1.546,0.054,143.14721130242674,-50.388403556744024
5645,1198.79,455.392,18.517,0.046,1.496,0.104,,,1.661,0.054,143.1478327376433,-50.416498173135025
5646,1026.29,3644.14,18.6,0.041,1.347,0.194,,,1.753,0.052,143.1760712912806,-50.03106591719523
5650,2238.14,2307.74,18.407,0.03,1.109,0.074,,,1.335,0.047,142.94919592052347,-50.1933649080733
5652,2574.87,3971.03,18.589,0.039,1.15,0.165,,,1.697,0.048,142.88451972569166,-49.99256812568103
5654,1676.73,2554.28,18.54,0.044,1.208,0.089,,,1.671,0.052,143.05490190633662,-50.163244483080874
5655,2039.06,3080.21,18.458,0.044,1.243,0.093,,,1.541,0.055,142.9860623232588,-50.09993056541661
5656,1912.87,333.637,18.514,0.037,1.416,0.104,,,1.672,0.049,143.01251942769042,-50.4317391084155
5658,3763.2,1664.45,18.414,0.046,1.325,0.101,,,1.458,0.055,142.6613840715656,-50.27147290398169
5660,648.187,740.714,18.393,0.037,1.084,0.072,,,1.352,0.048,143.25181196812846,-50.381495554430465
5662,3629.49,150.058,18.623,0.04,1.519,0.124,,,1.849,0.05,142.6868887759457,-50.45449619600413
5663,3797.64,3178.41,18.784,0.044,1.312,0.113,,,2.015,0.05,142.6547540794427,-50.088539177115585
5666,2061.31,2194.69,18.372,0.037,1.282,0.075,0.312,0.232,1.397,0.049,142.98267827565704,-50.206930684222264
5667,469.265,3913.62,18.45,0.037,1.174,0.078,,,1.517,0.05,143.28041367616822,-49.997962852410296
5668,2025.41,1172.66,18.481,0.037,1.338,0.09,,,1.599,0.048,142.9904001293624,-50.33040836571051
5669,2207.22,311.003,18.515,0.041,1.265,0.102,,,1.624,0.051,142.95669606000436,-50.43464200850561
5671,2546.19,1814.1,18.471,0.041,0.999,0.078,,,1.503,0.056,142.89138059554628,-50.25315034061108
5674,2781.13,1608.64,18.531,0.036,1.337,0.097,,,1.68,0.047,142.84709230261686,-50.27806247964168
5675,985.786,3982.04,18.581,0.039,1.16,0.097,,,1.745,0.05,143.18320626158587,-49.99021330595801
5676,953.719,1087.93,18.568,0.045,1.453,0.104,,,1.715,0.052,143.19340855585304,-50.33983794027695
5677,472.382,2673.4,18.512,0.042,1.574,0.115,,,1.633,0.05,143.28190925965583,-50.14778467702338
5679,2900.73,3394.01,18.434,0.039,1.364,0.088,,,1.549,0.055,142.82356781870217,-50.06238052866606
5680,2939.86,2163.16,18.52,0.04,1.522,0.117,,,1.654,0.05,142.8168075879146,-50.21110301549113
5681,3947.03,1628.74,18.502,0.043,2.058,0.173,,,1.623,0.052,142.6266286794498,-50.27578142431956
5684,2460.06,2048.2,18.444,0.037,1.42,0.098,,,1.507,0.048,142.90749154393177,-50.22482758623047
5685,2991.53,2797.71,18.427,0.037,1.064,0.076,,,1.398,0.051,142.8067555499829,-50.134446057404965
5691,397.637,2942.89,18.46,0.044,1.163,0.085,,,1.524,0.055,143.29554529325605,-50.115145810998506
5692,132.274,3045.42,18.431,0.038,1.237,0.084,,,1.486,0.056,143.34537089050798,-50.10245305181447
5694,2809.19,489.083,18.539,0.045,1.338,0.112,,,1.651,0.054,142.84239387962077,-50.41337093540627
5697,2411.82,2992.63,18.532,0.043,1.341,0.098,,,1.662,0.052,142.91590146859895,-50.110697953687
5701,2883.67,2520.47,18.473,0.037,1.197,0.088,,,1.537,0.051,142.8272336090777,-50.16791442642169
5703,766.899,3112.99,18.581,0.034,1.091,0.088,,,1.742,0.046,143.22568840707635,-50.09498442803243
5704,328.553,112.26,18.436,0.037,1.11,0.077,,,1.436,0.063,143.3134775260163,-50.4570956691365
5706,367.788,1275.72,18.488,0.046,1.086,0.089,,,1.55,0.058,143.3040392406366,-50.316540996253
5707,4034.37,665.06,18.72,0.046,1.458,0.113,,,1.892,0.052,142.61007220642045,-50.39223969423375
5710,3654.87,2775.52,18.679,0.04,1.482,0.129,,,1.84,0.047,142.68170379702082,-50.13721670113703
5712,3864.39,1097.49,18.648,0.045,1.631,0.125,,,1.886,0.055,142.6422749886131,-50.33998760119923
5717,1289.01,440.258,18.419,0.054,3.584,0.528,,,1.514,0.062,143.13074075874707,-50.418403021583245
5718,983.593,3874.48,18.504,0.041,1.089,0.089,,,1.574,0.055,143.18377312520693,-50.00320357891358
5719,742.412,167.225,19.021,0.053,1.74,0.219,,,2.261,0.059,143.23483085217373,-50.45089919924657
5720,690.234,1724.18,18.652,0.044,1.2,0.109,,,1.788,0.051,143.24230891103966,-50.262699017236656
5721,3152.44,3744.51,18.463,0.038,1.454,0.099,,,1.578,0.053,142.77604740603763,-50.020095751052544
5722,3141.03,3369.32,18.524,0.038,1.201,0.093,,,1.631,0.051,142.77834372565664,-50.065419392957494
5723,1278.38,814.717,18.46,0.035,0.869,0.112,,,1.344,0.054,143.1322799841704,-50.37314033193049
5724,351.067,209.202,18.436,0.04,1.256,0.097,,,1.452,0.053,143.30903741588207,-50.44540546028116
5725,613.622,1965.04,18.522,0.044,1.272,0.103,,,1.606,0.053,143.25640733313466,-50.23351765087099
5727,2422.73,1689.81,18.467,0.046,1.243,0.14,,,1.526,0.08,142.91480569241202,-50.268117292762525
5729,200.336,2198.88,18.683,0.053,0.526,0.083,,,,,143.33407355895596,-50.20480499500654
5731,3122.45,3938.51,18.507,0.037,1.184,0.092,,,1.613,0.053,142.78160775415142,-49.99665430357977
5732,2454.89,756.42,18.525,0.038,1.423,0.1,,,1.721,0.054,142.9093917525263,-50.38092794700564
5733,1795.73,3383.12,18.492,0.042,1.499,0.12,,,1.594,0.055,143.03158896824198,-50.0631900573604
5734,4005.9,3876.32,18.72,0.05,1.647,0.148,,,1.89,0.056,142.6155407037006,-50.00421066074534
5736,3900.32,1092.43,18.65,0.048,1.893,0.165,,,1.789,0.054,142.63547229937868,-50.34059755281823
5737,1802.67,1630.17,18.499,0.036,1.27,0.087,,,1.584,0.047,143.03209730315476,-50.274986251818355
5738,75.535,914.814,18.792,0.057,1.753,0.177,,,1.989,0.065,143.3600241090849,-50.35980760968881
5739,3748.6,1318.34,18.736,0.073,1.502,0.139,,,1.891,0.078,142.66417744340026,-50.31329946945328
5741,2810.6,1552.02,18.496,0.034,1.593,0.115,,,1.605,0.046,142.84155051524084,-50.284913857293525
5743,580.298,1358.32,18.463,0.037,1.277,0.096,,,1.511,0.053,143.263683726571,-50.306792425186316
5745,587.195,3875.65,18.472,0.042,1.077,0.081,,,1.499,0.056,143.2583037510914,-50.00267465751737
5746,1082.61,3126.59,18.694,0.059,1.631,0.146,,,1.818,0.064,143.16619323100974,-50.0936365910996
5747,2418.61,2210.97,18.535,0.042,1.401,0.098,,,1.651,0.05,142.91520094790977,-50.2051421386907
5749,3939.05,254.341,18.821,0.073,1.267,0.147,,,2.159,0.086,142.62813806180145,-50.441889294649705
5750,528.823,1696.04,18.537,0.048,1.344,0.095,,,1.656,0.056,143.2728708690611,-50.26593020579424
5751,3366.39,2700.34,18.489,0.042,1.601,0.131,,,1.553,0.051,142.7361133046218,-50.14627928107979
5753,998.012,3251.84,18.81,0.041,-0.034,0.076,,,1.645,0.067,143.18195133717992,-50.07843005337067
5755,449.755,2995.02,18.652,0.047,1.435,0.124,,,1.804,0.055,143.28563448495237,-50.10890569908383
5756,2388.75,565.367,18.455,0.04,1.438,0.111,,,1.545,0.062,142.92206750251012,-50.40398836849981
5758,1921.13,1831.69,18.582,0.041,1.413,0.111,,,1.694,0.049,143.0095012358237,-50.25071012380263
5762,341.289,1812.62,18.645,0.046,1.605,0.119,,,1.843,0.055,143.30812638090777,-50.25163699055471
5763,3216.93,1486.95,18.499,0.033,1.472,0.104,,,1.593,0.046,142.76472714065704,-50.29287642725206
5764,175.528,415.279,18.539,0.038,1.057,0.089,,,1.629,0.054,143.34198112444219,-50.420295406975285
5765,3695.88,108.076,18.927,0.057,0.155,0.083,,,,,142.67429327780093,-50.45957287978078
5766,444.701,879.011,18.417,0.039,1.145,0.079,,,1.362,0.056,143.2901467474017,-50.364564976605436
5768,1892.25,3145.73,18.505,0.034,1.157,0.098,0.41,0.528,1.55,0.05,143.01365562061127,-50.09192890254463
5769,2016.32,3422.69,18.45,0.034,1.202,0.088,,,1.427,0.049,142.99002521806958,-50.058543414746836
5770,2648.57,991.966,18.445,0.035,1.165,0.081,,,1.412,0.083,142.8725423150913,-50.35253932740034
5771,3115.89,916.133,18.556,0.046,1.542,0.108,,,1.688,0.054,142.78406562055974,-50.361839924637884
5772,2836.34,1394.77,18.501,0.038,1.301,0.102,,,1.607,0.057,142.8367662266723,-50.30392442000878
5774,2393.78,2244.76,18.57,0.041,1.311,0.102,,,1.684,0.05,142.91986377881835,-50.20104833618988
5775,281.095,321.514,18.724,0.045,1.371,0.137,,,1.896,0.054,143.32212057086238,-50.431751607878894
5776,1738.48,430.604,18.885,0.059,1.599,0.171,,,2.081,0.066,143.04550183237558,-50.419907088105965
5777,3139.86,3395.37,18.442,0.044,1.327,0.101,,,1.463,0.057,142.77855355072813,-50.062272047281844
5778,2482.42,196.391,18.422,0.033,1.851,0.131,,,1.876,0.125,142.90456407680392,-50.44862472925199
5779,3273.47,1914.74,18.606,0.043,1.449,0.125,,,1.706,0.05,142.7538935814879,-50.24119110930791
5781,3800.0,1821.69,18.628,0.037,1.289,0.104,,,1.781,0.047,142.65441512655613,-50.2524710530485
5782,3405.41,2479.0,18.533,0.035,1.424,0.111,,,1.649,0.048,142.72881453954886,-50.17302741194919
5783,1668.9,1807.68,18.58,0.038,1.416,0.101,,,1.729,0.049,143.0571981945336,-50.25344734011933
5785,1842.08,2021.25,18.544,0.043,1.639,0.131,,,1.691,0.056,143.02424947937814,-50.227756346799225
5789,363.854,783.273,18.444,0.042,1.177,0.087,,,1.431,0.055,143.3056283100742,-50.376043818692814
5790,838.897,3862.59,20.405,0.165,-1.512,0.197,,,,,143.2109973062091,-50.00450438746697
5792,2693.17,2907.71,18.637,0.047,1.291,0.119,,,1.753,0.056,142.86293716347993,-50.12106785146199
5794,2328.1,3918.53,18.642,0.038,1.389,0.123,,,1.803,0.048,142.93094594859028,-49.99880612895248
5795,1888.54,2888.63,18.556,0.041,1.272,0.102,,,1.649,0.051,143.0146109536831,-50.12298725314477
5796,584.509,2901.7,18.541,0.034,1.09,0.096,,,1.595,0.048,143.26039176756433,-50.12032376129839
5797,2307.1,201.122,18.51,0.036,1.362,0.102,,,1.589,0.05,142.93783204429442,-50.44797275052152
5799,261.541,278.4,18.536,0.034,1.119,0.074,,,1.632,0.047,143.3259064061563,-50.43693924269693
5800,2149.65,4054.81,18.693,0.048,1.383,0.127,,,1.82,0.055,142.96437356763462,-49.982256342826105
5801,696.827,920.68,18.43,0.041,1.208,0.092,,,1.337,0.095,143.24231370962715,-50.35979765718148
5802,2075.9,1968.68,18.45,0.036,1.221,0.079,,,1.505,0.074,142.98012709930276,-50.23424738776302
5803,277.308,1761.49,18.458,0.04,1.185,0.087,,,1.451,0.056,143.32030989032418,-50.25774147197239
5804,807.734,2250.12,18.619,0.047,1.47,0.119,,,1.717,0.054,143.21930142370985,-50.199269888053166
5805,3810.52,983.238,18.588,0.038,1.605,0.207,,,1.865,0.061,142.65248161866774,-50.35379717216808
5806,2715.27,2176.78,18.532,0.04,1.566,0.116,,,1.637,0.051,142.85920900943796,-50.20938913084593
5811,195.237,1237.73,18.52,0.039,1.257,0.095,,,1.574,0.051,143.33676688409696,-50.32093166847934
5813,4072.93,3380.64,18.462,0.037,1.442,0.099,,,1.519,0.055,142.60291652544527,-50.064086764777784
5816,2769.79,3580.92,18.522,0.04,1.292,0.082,,,1.61,0.05,142.84810795520346,-50.03976181035496
5817,1168.98,4028.83,18.666,0.043,1.204,0.102,,,1.809,0.052,143.14870797704802,-49.98472268925614
5822,1501.93,1696.15,18.472,0.039,1.09,0.082,,,1.435,0.054,143.08888812411237,-50.26680352165432
5827,283.114,3096.86,18.524,0.034,1.195,0.084,,,1.625,0.052,143.31685780794956,-50.09641612914582
5830,3088.51,536.57,18.622,0.045,1.634,0.151,,,1.744,0.055,142.78940646758446,-50.40770721368027
5831,3943.78,546.517,18.62,0.046,1.341,0.113,,,1.756,0.057,142.62724223894665,-50.406574319508
5832,571.69,2240.79,18.537,0.038,1.483,0.106,,,1.614,0.048,143.26388257897932,-50.20015699743448
5834,1309.77,3073.7,18.517,0.032,1.206,0.095,,,1.547,0.047,143.12346825486836,-50.100217820798726
5835,3484.99,3982.28,18.803,0.054,1.262,0.121,,,1.986,0.061,142.71344826486714,-49.991416184836254
5836,1083.54,623.473,18.54,0.045,0.947,0.145,,,1.559,0.094,143.1694614991285,-50.39608440786801
5837,894.989,3203.79,18.75,0.048,1.705,0.153,,,1.945,0.056,143.20142371219202,-50.084139149970724
5838,3525.05,3456.57,18.52,0.041,1.431,0.115,,,1.561,0.051,142.70603341402088,-50.05492811449407
5839,2085.7,1702.28,18.509,0.038,1.344,0.098,,,1.547,0.049,142.978514017915,-50.266442866945745
5841,3705.64,3110.46,18.572,0.046,0.973,0.097,,,1.593,0.058,142.67208982736756,-50.096749643313714
5844,3100.49,1491.01,18.64,0.048,1.397,0.121,,,1.743,0.056,142.78675044342816,-50.2923629681868
5847,3978.49,2876.63,18.527,0.041,1.331,0.107,,,1.569,0.052,142.62069208461284,-50.12499050488762
5848,972.225,607.904,18.534,0.042,1.098,0.079,,,1.568,0.052,143.1905868521685,-50.39786441348673
5849,170.917,2975.84,19.156,0.069,1.728,0.197,,,2.346,0.074,143.33821623905646,-50.11090467967999
5852,117.731,1989.12,18.5,0.039,1.097,0.089,,,1.485,0.059,143.35005801844866,-50.23004944198909
5853,2918.24,2887.51,18.708,0.049,1.395,0.124,,,1.841,0.057,142.82052745505314,-50.12357756557656
5854,2824.44,2036.46,18.574,0.048,1.359,0.174,,,1.625,0.062,142.8386711648646,-50.22637952805562
5855,3355.37,266.084,18.519,0.039,1.492,0.118,,,1.788,0.073,142.73888246889106,-50.440447404564225
5856,4002.3,2865.88,18.532,0.04,1.635,0.135,,,1.604,0.052,142.6162041744614,-50.12628726089356
5857,1186.69,295.662,18.563,0.045,1.353,0.11,,,1.649,0.056,143.15033781972213,-50.43579204290869
5861,1227.99,3979.05,18.835,0.059,1.36,0.129,,,1.952,0.064,143.13768294878454,-49.99078516398085
5862,2458.26,1899.11,18.805,0.037,0.003,0.077,,,1.731,0.051,142.90793849235664,-50.24284177702481
5865,605.628,2379.33,18.605,0.039,1.47,0.123,,,1.707,0.049,143.25725204020802,-50.183454526321135
5867,3195.15,7.047,18.473,0.041,1.134,0.084,,,1.466,0.096,142.7693732082558,-50.471730891383395
5868,4023.25,77.745,18.864,0.05,1.174,0.113,,,2.247,0.064,142.61215411344398,-50.463228743622665
5869,2047.8,874.6,18.694,0.044,1.233,0.104,,,1.818,0.052,142.98643196184048,-50.3664411032359
5870,3245.37,183.075,18.539,0.038,1.254,0.105,,,1.718,0.071,142.7597807726477,-50.45046353029313
5871,3828.69,2796.3,18.423,0.034,1.133,0.092,,,1.207,0.052,142.64893194805782,-50.13470514694762
5875,1740.02,1167.09,18.59,0.038,1.424,0.104,,,1.703,0.05,143.04443381264937,-50.33090343975822
5877,1694.38,2547.75,18.556,0.042,1.131,0.095,,,1.576,0.052,143.05157931395394,-50.16404548944759
5878,1065.84,263.735,18.52,0.045,1.226,0.093,,,1.543,0.056,143.17331146733102,-50.43954421419727
5880,1473.9,4058.28,18.717,0.045,1.361,0.204,,,1.817,0.054,143.09136378591168,-49.981408718346685
5881,395.37,2243.75,18.513,0.038,1.206,0.089,,,1.529,0.053,143.29716844813407,-50.199607848326046
5883,2152.2,2043.0,18.576,0.042,1.126,0.083,,,1.663,0.055,142.96564758284396,-50.22530866066385
5887,1581.3,1155.73,18.649,0.049,1.271,0.101,,,1.726,0.056,143.0744949661447,-50.33216543154555
5888,2541.12,1970.32,18.531,0.041,1.628,0.139,,,1.559,0.052,142.8922330555024,-50.23427152695905
5890,439.129,2998.45,18.592,0.05,1.426,0.111,,,1.672,0.058,143.28763113305212,-50.10847969384677
5892,2421.52,3789.98,18.476,0.039,1.089,0.074,,,1.406,0.054,142.91347983214416,-50.01437655491926
5893,2826.39,1150.92,18.567,0.045,1.694,0.145,,,1.652,0.058,142.83877947371232,-50.33338992977156
5894,419.023,1887.16,18.418,0.038,1.197,0.082,,,1.242,0.059,143.2933071638672,-50.24271793482228
5898,2034.4,163.514,18.656,0.048,1.443,0.132,,,1.73,0.056,142.98961809678556,-50.45237305863564
5900,3304.29,3021.01,18.552,0.045,1.291,0.106,1.069,0.572,1.594,0.056,142.74772155815958,-50.10752750316881
5902,3507.72,1609.98,18.589,0.038,1.15,0.097,,,1.665,0.053,142.70969780269363,-50.27804606786362
5903,985.927,3244.68,18.633,0.046,1.384,0.097,,,1.747,0.054,143.18423745570453,-50.07928398582807
5904,3929.39,3406.11,18.468,0.032,1.496,0.112,,,,,142.62993583100203,-50.061023145153875
5905,2880.76,4062.77,18.735,0.044,1.321,0.125,,,1.872,0.053,142.82697461041872,-49.98158657399942
5906,162.133,1868.21,18.527,0.034,1.16,0.081,,,1.526,0.048,143.34188881201518,-50.24471151894894
5908,2687.67,3600.9,19.171,0.067,1.163,0.143,,,2.355,0.071,142.86354663463513,-50.037321032067034
5910,1393.96,2233.81,18.465,0.048,1.026,0.083,,,1.342,0.062,143.10864141682853,-50.20175637750812
5912,1207.86,3170.05,18.75,0.052,1.566,0.158,,,1.867,0.06,143.14254098973373,-50.08849421462754
5913,1989.89,2032.38,18.704,0.045,1.489,0.227,,,1.759,0.052,142.99631692152693,-50.22650148985992
5914,3075.27,598.345,18.69,0.056,1.489,0.132,,,1.776,0.063,142.7918914456572,-50.40023804079335
5915,307.456,2069.89,18.532,0.037,1.309,0.099,,,1.54,0.05,143.31407161131412,-50.22051414978794
5918,3549.51,628.988,19.765,0.107,1.917,0.441,,,2.818,0.107,142.70198044262082,-50.39660505948271
5919,2434.23,3526.66,18.694,0.049,1.209,0.113,,,1.738,0.055,142.91128464966533,-50.04619172733079
5922,167.217,3728.75,18.677,0.043,1.192,0.101,,,1.78,0.052,143.33753939707952,-50.01995069549508
5923,917.309,4070.19,18.518,0.039,1.079,0.096,,,,,143.19594840974685,-49.97950264755296
5924,2468.57,2349.63,18.699,0.045,1.253,0.185,,,1.787,0.056,142.90566889530888,-50.18840978247545
5926,2590.21,2426.82,18.596,0.039,0.754,0.096,,,,,142.88265942016181,-50.17913216013399
5929,2373.7,353.939,18.974,0.061,1.501,0.164,,,2.504,0.08,142.92507901281422,-50.4295345280463
5931,1871.24,1940.37,18.533,0.039,1.157,0.093,,,1.498,0.049,143.01882177594777,-50.23754739953544
5933,288.791,3175.32,18.793,0.044,1.461,0.127,,,1.966,0.053,143.31564974886396,-50.08694453365163
5934,617.939,3411.32,18.875,0.049,1.426,0.129,,,2.088,0.058,143.25327116414093,-50.05879501723118
5935,2065.64,2815.18,18.441,0.042,1.414,0.101,,,,,142.98129652036948,-50.13196460808047
5939,3104.39,235.907,18.559,0.038,1.312,0.095,,,1.643,0.055,142.7865147442533,-50.4440501279968
5940,1075.6,1851.55,18.535,0.038,1.272,0.093,,,1.552,0.053,143.16927806293378,-50.24767705439475
5941,71.111,1304.45,18.627,0.049,1.435,0.12,,,1.665,0.056,143.36013916937824,-50.31271966826453
5942,3526.69,154.834,18.522,0.037,1.346,0.097,,,1.526,0.052,142.70639835056295,-50.45391252541062
5943,3321.95,3709.67,18.719,0.056,1.516,0.134,,,1.816,0.063,142.74417864060024,-50.024331621346136
5944,341.348,1905.91,18.519,0.032,1.215,0.094,,,1.464,0.05,143.30795371152433,-50.24036529542068
5945,1050.5,613.313,18.506,0.034,1.315,0.09,,,1.472,0.047,143.17573930535934,-50.397282550960014
5946,3684.07,3090.54,18.561,0.039,1.476,0.105,,,1.616,0.051,142.67615572580823,-50.099156141079035
5947,1901.82,1012.99,18.675,0.045,1.36,0.109,,,1.759,0.053,143.01395331277885,-50.349630086450766
5948,3901.15,1875.1,18.593,0.045,1.195,0.103,,,1.68,0.062,142.6352977054514,-50.246013191971656
5951,1116.01,2996.49,18.732,0.049,1.605,0.127,,,1.904,0.059,143.1600793234002,-50.10938286036184
5952,3484.37,327.806,18.796,0.053,1.464,0.135,,,1.889,0.059,142.71439328822723,-50.43300198693302
5953,533.266,2437.66,18.515,0.034,1.35,0.087,,,1.549,0.054,143.27081399518065,-50.17633084781298
5958,507.205,2969.86,18.757,0.047,1.28,0.13,,,1.99,0.062,143.27484989257417,-50.112007468771175
5965,1372.05,2454.94,18.423,0.039,1.165,0.084,,,1.23,0.054,143.1125038421828,-50.17502199384369
5966,862.244,1876.17,18.686,0.038,1.526,0.137,,,1.795,0.048,143.20956436816493,-50.24450473841746
5968,203.784,751.992,18.655,0.049,1.2,0.176,,,1.669,0.06,143.33601912175288,-50.37963829576052
5969,1378.85,4059.09,18.852,0.046,1.703,0.171,,,1.972,0.052,143.10922571068483,-49.98123837272794
5970,941.675,644.396,18.538,0.04,1.196,0.099,,,1.496,0.053,143.19632643426038,-50.39342577499527
5972,193.543,2094.19,18.523,0.038,1.161,0.079,,,1.495,0.055,143.33554517265532,-50.21744552064065
5973,150.634,906.687,18.666,0.055,1.251,0.114,,,1.724,0.063,143.3458115248284,-50.36088101833127
5974,1082.5,3950.95,18.677,0.042,1.457,0.131,0.433,0.429,1.767,0.052,143.1650700455484,-49.994055169884156
5975,3548.97,47.207,18.563,0.048,1.106,0.097,,,1.638,0.078,142.702189400037,-50.46692323668088
5976,3500.3,547.161,18.631,0.033,1.477,0.112,,,1.723,0.045,142.711325810421,-50.406491046093365
5977,722.06,2613.35,18.553,0.045,1.481,0.121,,,1.555,0.056,143.23491293804557,-50.15530070584856
5978,3232.94,1319.87,18.679,0.047,1.393,0.126,,,1.724,0.055,142.76175596239685,-50.31307026267919
5979,3804.9,3588.09,18.552,0.041,1.436,0.116,,,1.563,0.055,142.65335335378353,-50.03904398550956
5980,1029.21,760.483,18.773,0.043,1.587,0.143,,,1.968,0.054,143.1795705070736,-50.379477846661494
5982,3737.09,3545.38,18.651,0.06,2.428,0.484,,,1.674,0.067,142.66611614504342,-50.04420502696206
5985,211.361,3833.36,18.629,0.039,1.224,0.09,,,1.743,0.054,143.32904696080104,-50.0073668433438
5986,3309.87,3682.96,18.769,0.041,1.077,0.117,,,1.853,0.049,142.74645929529595,-50.02755673757481
5988,325.992,947.091,18.563,0.045,1.251,0.091,,,1.606,0.058,143.31251980258034,-50.35620446996531
5989,2255.58,2933.36,18.775,0.052,1.629,0.159,,,1.882,0.06,142.94539149022555,-50.117786006685215
5996,642.912,2572.26,18.61,0.041,1.452,0.114,,,1.668,0.053,143.24990801337748,-50.160184345637674
5997,708.004,604.462,18.525,0.039,1.343,0.097,,,1.548,0.062,143.24068584135225,-50.39802283353118
5998,3801.23,3526.83,18.848,0.058,1.641,0.155,,,1.955,0.064,142.65404900675549,-50.046444953293374
6002,197.814,324.089,18.551,0.039,0.934,0.074,,,1.392,0.065,143.33791698416758,-50.43134241626345
6004,362.972,547.761,18.779,0.047,1.027,0.182,,,1.84,0.057,143.30619883213046,-50.40450361064669
6006,2045.0,2082.02,18.522,0.04,1.267,0.092,,,1.477,0.053,142.98586121914207,-50.22053519687896
6008,139.764,1541.0,18.527,0.039,1.086,0.082,,,1.432,0.056,143.346714127314,-50.28422043687503
6009,68.318,2639.2,18.725,0.045,1.449,0.126,0.365,0.389,1.833,0.055,143.35818112838763,-50.15144948498258
6011,1847.09,166.274,18.586,0.046,1.338,0.111,,,1.629,0.061,143.02516594395328,-50.45192538590988
6014,362.588,970.256,18.655,0.042,1.312,0.176,,,1.677,0.054,143.30554766564683,-50.35344685829914
6015,3798.28,1142.34,18.861,0.056,1.929,0.207,,,1.939,0.062,142.65478882002037,-50.334569058029224
6016,4048.6,90.655,18.73,0.053,1.401,0.145,,,1.783,0.061,142.60734286634093,-50.461665967894376
6017,2206.18,2281.46,18.669,0.042,1.662,0.139,,,1.743,0.052,142.95525095881547,-50.1965240681126
6020,3507.27,1964.27,20.01,0.13,-0.289,0.17,,,3.006,0.128,142.70970736145424,-50.23523327167482
