ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
941,1314.7,1752.21,18.3984,0.0019,0.915,nan,0.041,nan,-0.0712,-6.105,3.985,0.1697,0.281,0.272,0.84,-1
945,1412.84,1165.66,18.3448,0.0017,1.13,nan,0.043,nan,0.2956,-0.983,-0.124,0.1532,0.253,0.252,0.73,-1
958,1096.97,1521.91,18.3459,0.0017,0.861,nan,0.04,nan,0.3373,-5.788,3.635,0.1679,0.287,0.282,0.72,-1
967,1170.58,1150.53,18.4792,0.0019,0.873,nan,0.05,nan,-0.2662,-4.966,5.079,0.176,0.283,0.277,0.83,-1
973,1107.47,1379.04,18.4229,0.002,0.95,nan,0.046,nan,-0.004,-4.519,2.986,0.1794,0.3,0.303,0.84,-1
981,1438.95,1580.73,18.3667,0.0017,1.059,nan,0.042,nan,0.2605,-0.95,1.387,0.1628,0.294,0.256,0.73,-1
982,853.854,1571.39,18.3797,0.0017,1.046,nan,0.049,nan,0.3577,-7.76,5.866,0.167,0.305,0.268,0.7,-1
987,946.048,1539.38,18.4489,0.0018,0.89,nan,0.042,nan,0.3608,-5.56,4.32,0.1853,0.302,0.283,0.89,-1
991,796.411,1679.4,18.4171,0.0017,0.997,nan,0.042,nan,0.1648,-3.524,2.82,0.1652,0.278,0.269,0.84,-1
994,1336.04,1264.51,18.5392,0.0018,0.88,nan,0.049,nan,0.1417,-5.637,4.203,0.1894,0.313,0.302,0.87,-1
997,759.263,1397.41,18.4753,0.0018,0.95,nan,0.046,nan,0.3273,-5.843,4.558,0.1838,0.298,0.315,0.83,-1
999,975.748,1544.34,18.4401,0.0017,0.94,nan,0.046,nan,-0.4023,-6.303,4.794,0.1849,0.303,0.285,0.91,-1
0,984.096,1598.63,18.4964,0.0019,0.935,nan,0.043,nan,0.2845,-3.306,2.38,0.2017,0.369,0.328,0.72,-1
1007,899.001,1253.41,18.4403,0.0018,1.166,nan,0.051,nan,0.0153,-7.166,4.953,0.1715,0.286,0.292,0.85,-1
1013,810.031,1761.18,18.143,0.0015,1.559,nan,0.068,nan,0.5815,-7.117,0.936,0.1429,0.234,0.226,0.71,-1
1018,1171.88,1049.83,18.5074,0.0017,0.954,nan,0.047,nan,-0.0788,-6.528,3.164,0.1699,0.281,0.273,0.83,-1
1019,1126.68,1407.03,18.5224,0.0023,0.849,nan,0.04,nan,0.1895,-5.551,4.56,0.195,0.304,0.311,0.79,-1
1024,1026.67,1259.12,18.5603,0.0023,0.95,nan,0.047,nan,0.0712,-5.094,4.517,0.2118,0.333,0.352,0.95,-1
1027,787.597,1351.98,18.4537,0.0018,1.083,nan,0.049,nan,0.1487,-6.242,2.993,0.1732,0.284,0.298,0.88,-1
1029,1330.57,1613.02,18.5415,0.002,0.896,nan,0.049,nan,-0.0781,-5.735,4.29,0.1855,0.31,0.287,0.85,-1
1033,991.005,1358.23,18.4992,0.0019,0.986,nan,0.046,nan,-0.0467,-6.176,4.39,0.1791,0.303,0.294,0.83,-1
1036,1101.05,1449.56,18.6054,0.0022,1.011,nan,0.046,nan,0.3787,-4.588,5.067,0.1933,0.309,0.3,0.91,-1
1038,1176.77,1070.66,18.5912,0.0019,0.913,nan,0.046,nan,-0.0757,-4.932,3.451,0.1759,0.291,0.285,0.96,-1
1041,1341.49,1524.75,18.4597,0.0019,1.254,nan,0.054,nan,0.1037,-4.972,2.845,0.1688,0.278,0.269,0.85,-1
1044,1128.81,1334.08,18.5663,0.0019,0.842,nan,0.044,nan,0.2367,-5.254,5.023,0.1833,0.299,0.285,0.96,-1
1046,1076.56,1337.85,18.5758,0.002,0.971,nan,0.055,nan,-0.028,-6.212,4.532,0.1905,0.305,0.319,0.97,-1
1053,1058.47,1450.53,18.57,0.0021,0.978,nan,0.049,nan,0.1481,-5.497,4.52,0.2106,0.34,0.346,0.98,-1
1055,1234.0,1552.41,18.6258,0.0022,0.917,nan,0.045,nan,0.0443,-5.785,4.47,0.2009,0.326,0.328,0.91,-1
1060,1074.59,1176.65,18.6209,0.002,1.003,nan,0.046,nan,0.0904,-5.843,4.753,0.1888,0.3,0.293,0.91,-1
1062,1055.21,1160.93,18.5838,0.0019,1.038,nan,0.052,nan,0.2004,-5.602,4.779,0.186,0.299,0.29,0.98,-1
1064,985.905,1379.67,18.5975,0.002,0.95,nan,0.04,nan,0.3104,-5.798,4.294,0.1913,0.314,0.325,0.98,-1
1068,904.1,1606.26,18.5257,0.0019,1.004,nan,0.051,nan,0.2147,-5.213,2.004,0.1797,0.327,0.287,0.7,-1
1069,1315.7,1368.37,18.4883,0.0018,1.247,nan,0.065,nan,0.7484,-1.738,1.739,0.1733,0.3,0.29,0.7,-1
1073,663.68,1378.97,18.5896,0.002,0.954,nan,0.04,nan,0.2402,-4.348,3.615,0.186,0.31,0.298,0.96,-1
1081,1179.59,1249.27,18.7189,0.0022,0.931,nan,0.056,nan,0.3697,-5.102,5.177,0.1933,0.319,0.311,0.94,-1
1087,1341.94,1497.56,18.5526,0.0018,1.417,nan,0.064,nan,0.4085,-2.929,0.766,0.1875,0.311,0.291,0.7,-1
1090,1168.45,1531.35,18.734,0.0021,0.937,nan,0.048,nan,0.2336,-5.602,4.334,0.2148,0.35,0.333,0.99,-1
1091,1125.44,1527.07,18.6235,0.002,0.927,nan,0.053,nan,0.1427,-5.184,4.548,0.1981,0.326,0.309,0.94,-1
1098,1422.58,1190.06,18.7025,0.002,0.99,nan,0.057,nan,0.2745,-2.625,0.932,0.1935,0.324,0.319,0.7,-1
1099,958.314,1026.5,18.7495,0.0025,0.907,nan,0.053,nan,0.4144,-5.667,5.087,0.2106,0.336,0.333,0.98,-1
1101,1195.65,1291.53,18.6935,0.0019,0.987,nan,0.051,nan,-0.038,-6.37,4.0,0.2012,0.332,0.329,0.72,-1
1105,1134.42,1716.82,18.6108,0.0019,1.141,nan,0.051,nan,0.3265,-8.325,1.668,0.198,0.332,0.316,0.72,-1
1116,1373.14,1383.35,18.5695,0.0018,1.092,nan,0.056,nan,0.1441,-5.072,2.52,0.1733,0.291,0.279,0.73,-1
1117,1095.12,1860.96,18.6248,0.0021,1.139,nan,0.058,nan,0.1433,-4.257,1.838,0.2091,0.354,0.318,0.91,-1
1118,999.949,1719.6,18.7337,0.0021,0.849,nan,0.052,nan,-0.1027,-4.518,4.318,0.2138,0.356,0.344,0.99,-1
1123,1210.12,1470.26,18.7535,0.002,0.942,nan,0.055,nan,0.0898,-5.721,4.698,0.2054,0.338,0.328,0.96,-1
1124,691.834,1533.89,18.6333,0.0022,0.974,nan,0.055,nan,0.2966,-3.984,1.025,0.1981,0.326,0.341,0.91,-1
1130,928.793,994.538,18.7805,0.0024,0.929,nan,0.05,nan,0.6549,-3.251,2.915,0.1986,0.327,0.319,0.85,-1
1131,833.808,1402.53,18.7417,0.0023,1.0,nan,0.056,nan,0.3153,-5.418,4.372,0.2009,0.335,0.326,0.99,-1
1135,1224.59,1208.2,18.7567,0.0023,1.068,nan,0.062,nan,-0.0969,-5.359,4.256,0.1952,0.323,0.319,0.97,-1
1138,841.515,1437.04,18.5883,0.0029,1.124,nan,0.061,nan,-0.0746,-1.302,-2.241,0.3022,0.487,0.472,0.69,-1
1143,678.774,1238.68,18.6057,0.0021,1.073,nan,0.065,nan,0.1291,-4.714,3.653,0.1968,0.326,0.294,0.93,-1
1144,883.013,1301.19,18.8018,0.0028,0.942,nan,0.059,nan,0.0313,-6.669,4.74,0.2318,0.381,0.387,0.98,-1
1145,1029.44,1449.8,18.7888,0.0023,0.957,nan,0.053,nan,-0.1043,-6.319,5.119,0.2105,0.351,0.347,0.98,-1
1146,1196.99,1413.68,18.7307,0.0022,0.944,nan,0.054,nan,0.6336,-4.383,3.203,0.2251,0.364,0.362,0.98,-1
1151,997.339,1252.39,18.729,0.0022,0.84,nan,0.052,nan,0.2212,-3.839,2.117,0.1938,0.325,0.314,0.97,-1
1155,946.472,1470.38,18.6537,0.002,1.177,nan,0.067,nan,0.5344,-3.002,4.933,0.1888,0.315,0.305,0.71,-1
1156,1375.1,1657.42,18.7925,0.0024,1.008,nan,0.056,nan,0.2734,-5.911,5.675,0.2216,0.362,0.345,0.98,-1
1157,837.822,1120.69,18.8005,0.0022,0.917,nan,0.062,nan,0.0849,-5.794,4.445,0.2055,0.338,0.332,0.98,-1
1158,1376.85,1631.28,18.7876,0.0023,0.916,nan,0.055,nan,0.0434,-6.156,5.313,0.2162,0.374,0.345,0.98,-1
1162,1007.71,1633.45,18.7139,0.0019,1.044,nan,0.062,nan,0.2797,-6.871,5.115,0.1979,0.334,0.325,0.82,-1
1169,1177.83,1388.27,18.8629,0.0023,0.926,nan,0.054,nan,0.3535,-5.915,4.053,0.2271,0.365,0.353,0.87,-1
1171,1062.61,1658.79,18.8494,0.0026,0.843,nan,0.051,nan,0.3475,-4.514,1.96,0.244,0.415,0.399,0.85,-1
1172,843.809,1545.28,18.7749,0.0021,0.949,nan,0.051,nan,0.4228,-5.682,4.704,0.2119,0.352,0.332,0.96,-1
1176,733.808,1375.64,18.7331,0.0021,0.921,nan,0.063,nan,-0.0879,-4.268,1.526,0.1994,0.334,0.318,0.92,-1
1177,953.987,1108.67,18.8257,0.0025,0.996,nan,0.057,nan,0.0726,-5.083,3.194,0.2258,0.351,0.428,0.82,-1
1178,1258.4,1077.57,18.7717,0.0022,0.868,nan,0.065,nan,0.1204,-4.614,3.801,0.2104,0.354,0.34,0.94,-1
1181,1107.59,984.239,18.718,0.0022,0.956,nan,0.067,nan,0.2628,-2.392,2.743,0.19,0.311,0.303,0.87,-1
1185,1482.25,1369.71,18.8852,0.0024,0.887,nan,0.055,nan,-0.0702,-5.874,4.624,0.2368,0.405,0.384,0.95,-1
1187,1194.53,1405.97,18.8348,0.0021,1.04,nan,0.068,nan,0.1175,-5.231,4.251,0.2485,0.406,0.398,0.83,-1
1190,1077.51,1567.96,18.8796,0.0024,0.847,nan,0.063,nan,-0.0841,-4.133,4.051,0.2435,0.468,0.392,0.92,-1
1197,725.712,1468.05,18.8939,0.0024,1.058,nan,0.068,nan,0.1145,-5.16,4.367,0.2383,0.397,0.421,0.95,-1
1200,779.776,1540.9,18.8556,0.0023,0.987,nan,0.057,nan,0.5254,-5.535,4.171,0.2154,0.355,0.348,0.9,-1
1201,1261.33,1488.59,19.0625,0.0042,0.951,nan,0.071,nan,-0.6554,-3.873,3.771,0.4964,0.786,0.765,0.94,-1
1202,1014.0,1244.03,18.9748,0.0029,0.946,nan,0.061,nan,0.2017,-5.609,4.247,0.2439,0.404,0.437,0.98,-1
1204,878.317,1330.4,18.9891,0.0026,0.999,nan,0.071,nan,0.1351,-5.431,5.156,0.2534,0.426,0.429,0.97,-1
1205,1367.46,1502.05,18.9275,0.0024,1.046,nan,0.071,nan,-0.0553,-4.848,1.887,0.2216,0.375,0.37,0.75,-1
1208,1201.69,1232.63,19.0333,0.0028,0.981,nan,0.069,nan,0.2281,-4.633,3.993,0.239,0.407,0.404,0.96,-1
1209,1186.08,1785.68,18.8989,0.0024,0.973,nan,0.066,nan,0.4526,-5.882,3.203,0.2327,0.404,0.385,0.91,-1
1212,1296.42,1551.52,18.9866,0.0025,0.991,nan,0.072,nan,-0.0356,-2.535,0.225,0.2446,0.408,0.395,0.69,-1
1213,746.294,1393.24,18.9605,0.0026,0.976,nan,0.07,nan,0.1062,-4.722,4.347,0.2369,0.396,0.416,0.95,-1
1217,1339.13,1250.03,18.9303,0.0024,0.819,nan,0.065,nan,0.3161,-2.016,2.049,0.2378,0.408,0.391,0.75,-1
1220,920.271,1022.09,18.9829,0.0026,1.158,nan,0.09,nan,0.3092,-6.551,3.587,0.2363,0.398,0.43,0.95,-1
1225,805.022,1362.14,18.9646,0.0025,0.744,nan,0.064,nan,-0.2741,-4.94,2.52,0.2666,0.436,0.454,0.92,-1
1227,1092.32,1676.92,18.9973,0.0033,0.977,nan,0.072,nan,0.2472,-4.121,6.096,0.3814,0.603,0.577,0.88,-1
1228,936.892,1203.08,19.0532,0.0028,0.919,nan,0.062,nan,-0.1704,-5.833,4.574,0.2487,0.418,0.434,0.95,-1
1232,692.809,1444.15,18.9744,0.0025,1.073,nan,0.075,nan,-0.3865,-4.415,4.633,0.2514,0.424,0.422,0.98,-1
1233,1090.92,1071.25,19.1209,0.0027,0.957,nan,0.062,nan,0.8014,-6.201,4.756,0.2668,0.44,0.434,0.68,-1
1234,1169.22,1466.49,19.0258,0.0028,1.014,nan,0.083,nan,0.5144,-6.247,3.047,0.272,0.446,0.493,0.91,-1
1236,1132.39,1499.63,19.0493,0.0026,0.921,nan,0.077,nan,-0.1848,-5.849,4.169,0.2621,0.457,0.438,0.95,-1
1239,1164.4,1172.6,19.1717,0.0029,1.065,nan,0.088,nan,0.3422,-5.359,4.874,0.2658,0.447,0.438,0.94,-1
1240,926.885,1033.03,19.0331,0.0027,1.111,nan,0.083,nan,0.2311,-6.997,1.605,0.2498,0.415,0.447,0.89,-1
1242,992.856,1621.56,19.2043,0.0028,0.841,nan,0.073,nan,0.0088,-2.881,1.273,0.2961,0.509,0.499,0.81,-1
1247,1303.68,1162.92,19.172,0.0029,0.872,nan,0.092,nan,-0.1423,-6.266,5.43,0.2921,0.469,0.48,0.94,-1
1249,962.192,1295.52,19.2066,0.003,0.957,nan,0.076,nan,0.105,-4.394,4.292,0.3029,0.505,0.491,0.82,-1
1253,1011.56,1482.99,19.3683,0.0034,1.168,nan,0.098,nan,0.4819,-5.997,4.006,0.3259,0.556,0.552,0.81,-1
1254,998.277,1486.98,19.1797,0.0032,1.025,nan,0.083,nan,-0.1312,-4.782,3.139,0.3108,0.6,0.525,0.94,-1
1257,984.28,1400.99,19.1727,0.0029,1.053,nan,0.092,nan,0.1456,-5.494,4.964,0.2861,0.488,0.485,0.94,-1
1258,1034.45,1476.05,19.3484,0.0031,0.835,nan,0.092,nan,-0.2114,-5.671,3.946,0.3324,0.56,0.558,0.79,-1
613,1073.3,1449.29,17.6727,0.002,0.853,nan,0.031,nan,0.1325,-5.639,4.639,0.1241,0.195,0.18,0.73,-1
561,1081.93,1421.84,17.5726,0.0012,1.124,nan,0.027,nan,0.4248,-6.195,4.576,0.1017,0.165,0.159,0.76,-1
938,1061.08,1417.44,18.3157,0.0017,0.952,nan,0.04,nan,0.0025,-5.92,4.645,0.1553,0.255,0.249,0.86,-1
822,1242.44,1823.19,18.1289,0.0013,0.964,nan,0.039,nan,-0.1194,-3.819,1.669,0.1403,0.233,0.226,0.72,-1
1050,925.865,1472.19,18.62,0.0021,1.015,nan,0.051,nan,0.1946,-4.578,2.487,0.1971,0.312,0.301,0.95,-1
