ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
742,1242.91,1120.44,18.1881,0.0012,1.037,0.997,nan,0.037,0.043,nan,0.1179,-6.894,-0.552,0.1569,0.201,0.15,0.84,-1
743,1193.56,1203.68,18.0792,0.0012,1.215,1.004,nan,0.034,0.043,nan,0.1353,-8.225,1.33,0.1342,0.175,0.134,0.26,-1
749,1052.69,638.472,18.1695,0.0014,0.988,0.785,nan,0.037,0.051,nan,-0.2908,-7.213,0.407,0.1692,0.219,0.16,0.73,-1
758,636.072,752.058,18.261,0.0014,0.705,0.614,nan,0.044,0.043,nan,-0.1721,-8.288,2.294,0.1651,0.209,0.157,0.07,-1
770,950.95,649.415,17.6814,0.0009,1.998,1.479,nan,0.038,0.061,nan,1.2712,-18.062,0.317,0.1186,0.148,0.113,0.16,-1
786,747.525,947.086,18.2024,0.0015,0.98,0.817,nan,0.05,0.05,nan,-0.0221,-5.889,0.677,0.1687,0.213,0.164,0.77,-1
787,1217.15,1131.18,18.1707,0.0013,1.192,1.032,nan,0.038,0.043,nan,-0.0176,-4.545,0.811,0.1518,0.191,0.151,0.68,-1
795,719.624,711.866,18.2238,0.0013,0.919,0.747,nan,0.045,0.039,nan,0.1834,-5.917,1.972,0.1633,0.207,0.155,0.34,-1
801,1199.58,889.359,18.0777,0.0013,1.229,1.129,nan,0.047,0.06,nan,0.607,-5.993,3.915,0.1621,0.215,0.155,0.38,-1
803,1106.96,867.97,18.2909,0.0014,0.963,0.898,nan,0.043,0.043,nan,0.2587,-6.329,0.622,0.1651,0.207,0.158,0.75,-1
