ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
2284,1574.96,2559.14,16.0521,0.0008,1.351,1.096,0.654,0.017,0.006,0.008,0.4621,-7.415,0.778,0.0444,0.064,0.064,0.413,1
4287,1690.77,2030.51,17.0273,0.0008,1.289,1.034,0.588,0.01,0.008,0.016,0.0894,-8.071,1.031,0.0839,0.123,0.099,0.413,1
3116,1546.36,1821.29,16.8089,0.0012,1.512,1.039,0.07,0.014,0.03,0.092,0.1311,-6.011,0.614,0.1038,0.15,0.12,0.411,1
5872,1849.27,1837.21,17.6125,0.0011,1.156,0.935,0.491,0.012,0.01,0.015,0.2789,-9.449,0.987,0.1007,0.157,0.122,0.407,1
1363,2225.98,2140.83,15.5749,0.0005,0.798,0.672,0.351,0.007,0.005,0.006,0.2158,-5.81,0.557,0.0363,0.059,0.056,0.406,1
1112,2023.12,2045.92,15.1829,0.0005,0.938,0.79,0.288,0.006,0.004,0.006,0.2002,-7.744,1.172,0.0448,0.07,0.059,0.404,1
6430,2231.71,2339.23,17.725,0.0014,1.278,1.022,0.382,0.012,0.01,0.016,0.2076,-7.563,0.184,0.1103,0.172,0.15,0.404,1
983,1790.53,1813.35,14.475,0.0003,1.52,1.441,1.286,0.006,0.004,0.009,0.2498,-8.457,0.51,0.0251,0.038,0.032,0.402,1
3910,2409.19,2274.03,16.7925,0.0007,1.448,1.196,0.602,0.008,0.008,0.013,0.2032,-6.597,0.646,0.0682,0.107,0.091,0.402,1
5002,2274.01,2299.31,17.3289,0.0011,1.151,1.028,0.516,0.01,0.008,0.013,0.3774,-10.058,0.611,0.083,0.128,0.108,0.402,1
688,1547.15,2546.98,14.556,0.0004,0.818,0.698,0.009,0.005,0.004,0.005,1.0907,-2.249,10.523,0.025,0.036,0.03,0.401,1
1138,2493.21,2180.18,14.3748,0.0035,1.774,1.487,1.375,0.007,0.005,0.007,0.2784,-0.071,0.527,0.0239,0.037,0.033,0.4,1
553,1704.31,1787.83,14.5092,0.0009,0.79,0.604,0.13,0.017,0.014,0.011,0.2491,-6.356,0.424,0.0512,0.077,0.06,0.4,1
1007,2129.3,2642.91,15.1718,0.0004,0.658,0.59,0.291,0.004,0.004,0.006,0.425,-5.791,0.241,0.0315,0.041,0.042,0.398,1
773,1991.75,1791.0,14.6464,0.0003,0.873,0.717,0.281,0.007,0.004,0.005,0.5169,-8.215,0.141,0.0254,0.036,0.04,0.397,1
3509,1412.51,2005.33,16.8955,0.0012,1.118,0.851,0.606,0.011,0.008,0.011,0.1352,-5.954,0.331,0.0737,0.107,0.082,0.396,1
283,1480.26,2329.78,12.107,0.0002,1.676,1.716,1.775,0.006,0.003,0.004,0.3842,-11.037,0.483,0.0314,0.043,0.04,0.395,1
1115,1779.63,1909.69,14.6441,0.0003,1.858,1.631,1.351,0.005,0.005,0.01,0.2455,-5.909,0.414,0.0253,0.041,0.032,0.395,1
4996,1531.83,2481.34,17.3957,0.0011,1.045,0.932,0.377,0.01,0.009,0.014,0.2298,-9.264,1.36,0.0873,0.127,0.099,0.395,1
3443,2284.5,2478.45,16.798,0.0009,1.081,0.893,0.329,0.01,0.008,0.01,0.3847,-8.84,1.365,0.0644,0.091,0.086,0.394,1
4928,1382.89,2056.27,17.2981,0.0009,1.599,1.349,0.89,0.009,0.011,0.026,0.292,-6.95,0.731,0.0986,0.135,0.103,0.394,1
3450,1535.16,1780.64,16.7595,0.0008,1.142,1.023,0.468,0.008,0.007,0.017,0.4449,-8.953,1.451,0.0713,0.118,0.08,0.393,1
1511,2147.2,2284.56,15.6605,0.0005,0.95,0.808,0.297,0.006,0.004,0.006,0.5061,-6.249,0.4,0.0409,0.056,0.052,0.392,1
2750,1391.27,2363.19,16.4988,0.0007,1.074,0.905,0.32,0.007,0.006,0.008,0.3995,-8.084,0.158,0.0592,0.088,0.065,0.391,1
4147,2076.66,2151.27,16.9886,0.0008,1.228,1.068,0.565,0.009,0.008,0.015,0.3742,-5.477,0.384,0.0732,0.115,0.098,0.391,1
394,1856.62,2261.89,12.3019,0.0007,3.077,2.287,2.483,0.004,0.004,0.01,0.2956,-7.43,1.711,0.0492,0.076,0.067,0.389,1
6293,1366.34,1970.88,17.8096,0.0016,1.266,1.015,0.471,0.009,0.009,0.022,0.1725,-5.38,0.455,0.1142,0.174,0.133,0.389,1
1841,1801.17,1791.45,15.8828,0.0005,1.07,0.881,0.306,0.008,0.006,0.008,0.3431,-3.189,0.72,0.0401,0.061,0.05,0.388,1
2421,2116.99,2135.37,16.3242,0.0011,1.177,1.031,0.277,0.019,0.023,0.066,0.5143,-5.574,2.03,0.0561,0.093,0.071,0.388,1
1054,1391.56,2477.34,15.1869,0.0004,0.898,0.764,0.226,0.005,0.004,0.007,0.2786,-4.971,1.579,0.0295,0.043,0.036,0.383,1
2853,2146.08,1981.22,16.6419,0.0007,0.924,0.736,0.301,0.009,0.006,0.008,0.3537,-4.666,0.635,0.0634,0.114,0.099,0.38,1
6411,1852.26,2138.55,17.8152,0.0023,1.137,0.95,0.416,0.013,0.011,0.018,0.0247,-5.564,1.074,0.143,0.219,0.195,0.379,1
7293,1625.37,1900.86,17.8638,0.0014,1.638,1.402,0.919,0.014,0.013,0.05,0.0962,-8.606,1.255,0.1208,0.188,0.137,0.379,1
2247,1893.05,1656.43,16.2684,0.0015,1.052,0.83,0.298,0.01,0.007,0.008,0.2742,-9.029,1.02,0.1029,0.154,0.122,0.378,1
1790,1576.31,2114.39,15.9425,0.0006,0.949,0.78,0.222,0.006,0.005,0.005,0.4426,-3.176,-0.047,0.047,0.071,0.054,0.377,1
2525,1826.78,2375.75,16.379,0.0007,0.997,0.857,0.328,0.007,0.006,0.012,0.3611,-8.294,-0.609,0.0556,0.084,0.074,0.377,1
4752,1995.26,2314.86,17.2587,0.0015,1.03,0.926,0.444,0.01,0.008,0.011,0.3078,-6.227,0.345,0.0843,0.137,0.102,0.377,1
1907,1603.85,1849.01,16.0009,0.0006,0.951,0.817,0.289,0.006,0.005,0.008,0.26,-3.833,0.354,0.0452,0.072,0.061,0.376,1
1621,1943.61,2053.85,15.6625,0.0005,1.081,0.869,0.552,0.007,0.005,0.007,0.2297,-7.524,0.232,0.0363,0.06,0.048,0.375,1
2147,1358.86,2308.98,15.8661,0.0006,2.062,1.593,1.339,0.006,0.007,0.017,3.7719,2.759,7.357,0.0449,0.06,0.054,0.375,1
2138,1409.68,2148.56,16.0927,0.0006,1.085,0.913,0.354,0.006,0.005,0.006,0.3808,-8.161,2.034,0.0457,0.065,0.057,0.375,1
5850,1596.51,2232.98,17.7337,0.003,1.446,1.195,0.623,0.015,0.017,0.024,0.8114,-3.563,2.247,0.3007,0.448,0.388,0.375,1
5758,1766.87,1782.85,17.7659,0.0021,1.171,1.006,0.674,0.02,0.026,0.04,-0.2576,-8.725,0.767,0.2191,0.334,0.287,0.374,1
3543,2134.26,1813.44,16.8252,0.0008,1.055,0.84,0.568,0.01,0.007,0.009,0.103,-6.186,0.401,0.0658,0.114,0.081,0.373,1
1810,2043.38,2135.83,15.4295,0.0005,2.023,1.767,1.457,0.006,0.006,0.056,0.1195,-8.168,1.587,0.0348,0.051,0.053,0.371,1
2339,1774.84,2765.83,16.2637,0.001,0.925,0.859,0.345,0.007,0.007,0.009,0.6502,-10.783,1.274,0.0587,0.085,0.067,0.371,1
6309,1369.57,2255.99,17.8,0.0013,1.184,0.951,0.393,0.012,0.012,0.02,0.0909,-6.037,0.269,0.1104,0.165,0.125,0.371,1
3270,1445.94,2162.05,16.6396,0.0007,1.219,0.99,0.635,0.007,0.007,0.011,0.2842,-8.406,0.321,0.0647,0.107,0.072,0.37,1
3891,1744.38,2295.28,17.0352,0.0008,1.049,0.867,0.303,0.007,0.007,0.01,0.411,-0.065,-0.816,0.0766,0.114,0.091,0.37,1
4040,2071.26,2280.33,16.9412,0.0008,1.249,1.075,0.648,0.008,0.007,0.014,0.2979,-8.588,1.368,0.0694,0.104,0.094,0.369,1
539,2172.08,1751.96,14.0319,0.0002,0.896,0.834,0.415,0.01,0.006,0.005,0.8007,-5.679,5.123,0.0228,0.035,0.032,0.368,1
2032,1548.03,2035.68,16.0904,0.0007,0.963,0.811,0.273,0.006,0.006,0.007,0.4149,-10.918,1.968,0.0549,0.069,0.058,0.368,1
4005,2012.4,2125.61,17.0962,0.0026,1.296,1.029,0.567,0.022,0.02,0.023,1.1265,-5.753,-4.218,0.1802,0.287,0.242,0.367,1
7190,1941.83,1898.73,17.8915,0.0015,1.376,1.183,0.816,0.015,0.014,0.033,0.3963,-7.963,1.423,0.1116,0.182,0.152,0.366,1
215,2257.83,2162.32,12.1978,0.0001,1.235,1.268,1.11,0.006,0.004,0.004,0.9695,-11.697,-4.12,0.0355,0.051,0.051,0.364,1
2722,2349.96,2129.45,16.4064,0.0006,1.068,0.919,0.393,0.008,0.006,0.008,0.3138,-9.027,0.725,0.0537,0.09,0.069,0.364,1
5212,1485.34,1901.78,17.4174,0.001,1.296,1.043,0.497,0.01,0.01,0.024,0.3265,-7.655,0.333,0.0997,0.153,0.108,0.364,1
6645,2311.68,2400.77,17.8736,0.0012,1.127,0.933,0.383,0.012,0.01,0.016,-0.0428,-6.206,1.792,0.1197,0.177,0.152,0.364,1
2781,1753.48,1995.4,16.4137,0.0007,1.065,0.968,0.584,0.008,0.006,0.008,0.7568,-9.563,1.356,0.0597,0.092,0.081,0.363,1
1428,1569.72,2509.49,15.6302,0.0005,0.837,0.726,0.176,0.006,0.005,0.01,0.5423,-12.638,0.759,0.0365,0.053,0.046,0.362,1
2209,1861.56,2117.2,16.1901,0.0008,0.969,0.802,0.358,0.007,0.005,0.011,0.1066,-7.992,1.81,0.0563,0.082,0.073,0.361,1
6185,2181.86,1700.99,17.4674,0.0012,1.553,1.244,0.736,0.012,0.009,0.026,0.1189,-6.83,0.635,0.092,0.141,0.12,0.36,1
5080,2282.3,1749.03,17.3395,0.0009,1.158,1.015,0.583,0.011,0.009,0.015,0.5044,-11.888,-0.424,0.0918,0.134,0.119,0.359,1
47,2056.77,1783.09,10.9303,0.0003,1.262,1.103,0.726,0.01,0.007,0.004,0.6616,-8.844,0.364,0.0385,0.059,0.052,0.358,1
1466,1505.03,2302.33,15.7287,0.001,0.852,0.733,0.365,0.007,0.005,0.005,0.1394,-4.667,0.332,0.0537,0.089,0.054,0.358,1
3126,1733.26,1722.06,15.7714,0.0005,1.908,1.631,1.295,0.014,0.01,0.015,0.1838,-8.258,-3.108,0.0369,0.055,0.045,0.358,1
4326,2301.34,1774.43,17.1479,0.0014,1.12,0.943,0.468,0.01,0.008,0.013,0.1249,-5.375,1.872,0.1314,0.235,0.165,0.356,1
6086,2033.21,2397.22,17.7065,0.0012,1.134,1.012,0.558,0.012,0.012,0.028,0.4712,-3.647,-0.275,0.1068,0.167,0.144,0.354,1
3224,1783.74,1832.85,16.692,0.0007,1.095,0.907,0.379,0.009,0.007,0.01,0.195,-8.486,0.404,0.0617,0.103,0.078,0.348,1
1153,2276.84,2471.52,14.5983,0.0003,1.903,1.707,1.476,0.006,0.005,0.012,0.2602,-6.952,0.013,0.0257,0.035,0.035,0.345,1
3664,2423.07,2045.4,16.9002,0.0008,1.062,0.908,0.403,0.009,0.006,0.009,0.2078,-7.698,0.229,0.0704,0.113,0.087,0.345,1
6482,1554.71,1859.36,17.7863,0.0013,1.386,1.069,0.299,0.01,0.009,0.034,0.3653,-5.954,0.126,0.1139,0.172,0.129,0.345,1
3578,2386.74,2225.92,16.7062,0.0007,1.262,1.023,0.573,0.009,0.007,0.01,0.1294,-8.276,0.336,0.0608,0.098,0.079,0.344,1
6462,1957.2,2044.73,17.7688,0.0016,1.157,0.976,0.388,0.014,0.013,0.021,0.0404,-11.69,0.778,0.1155,0.194,0.146,0.343,1
5689,1365.45,2154.33,17.6045,0.0015,1.253,1.037,0.569,0.012,0.011,0.017,0.1078,-6.08,2.16,0.1048,0.164,0.117,0.342,1
4900,1673.75,2240.5,17.333,0.001,1.198,1.061,0.671,0.01,0.011,0.024,0.2488,-10.763,0.253,0.0867,0.128,0.101,0.341,1
5233,2425.44,2103.09,17.1776,0.0009,1.478,1.231,0.656,0.01,0.009,0.018,0.2018,-3.181,0.065,0.0756,0.123,0.11,0.34,1
4430,1675.08,1821.75,17.0968,0.0008,1.165,1.043,0.663,0.01,0.008,0.014,0.819,-10.97,-3.784,0.072,0.114,0.091,0.337,1
8300,2072.78,1973.69,18.3339,0.0018,1.301,1.109,0.652,0.016,0.013,0.035,0.2491,-8.411,-5.166,0.1496,0.247,0.188,0.337,1
3814,1991.44,1972.11,16.855,0.0008,1.218,0.985,0.555,0.009,0.008,0.012,0.3742,-8.579,0.836,0.0702,0.113,0.082,0.336,1
4273,1761.4,2722.93,17.0697,0.0071,1.499,1.258,0.428,0.007,0.009,0.015,0.1316,-8.367,0.93,0.074,0.1,0.087,0.336,1
1923,1440.6,2358.97,16.0071,0.0006,0.985,0.843,0.325,0.006,0.005,0.007,0.4663,-5.238,-0.077,0.0468,0.066,0.054,0.333,1
5225,1667.97,2226.29,17.4028,0.001,1.252,1.018,0.656,0.009,0.01,0.016,0.1073,-7.845,0.849,0.0883,0.131,0.101,0.329,1
1150,1755.32,2277.5,14.8996,0.0003,1.39,1.351,1.232,0.005,0.004,0.009,0.4166,-2.401,-2.198,0.0279,0.039,0.036,0.328,1
5380,1604.01,1781.22,17.4934,0.0034,1.28,1.082,0.646,0.009,0.008,0.018,1.4476,-9.15,3.113,0.5464,0.895,0.717,0.327,1
7065,1522.46,2235.07,17.9326,0.0014,1.386,1.151,0.506,0.012,0.012,0.027,0.2777,-4.019,0.858,0.138,0.2,0.153,0.327,1
4175,1334.48,2145.05,17.1242,0.0009,1.127,0.89,0.345,0.008,0.008,0.01,0.4476,-3.781,2.071,0.0781,0.12,0.085,0.326,1
4182,1527.65,1940.08,17.1399,0.0012,1.167,0.921,0.354,0.013,0.01,0.013,0.686,-5.836,0.039,0.095,0.148,0.111,0.326,1
7452,1803.31,2280.19,18.1432,0.0015,1.112,0.925,0.146,0.014,0.013,0.038,0.328,-9.73,2.511,0.1482,0.206,0.182,0.325,1
2389,1710.55,2079.22,16.3528,0.0007,0.921,0.786,0.286,0.007,0.006,0.007,0.2919,-9.125,0.195,0.0569,0.084,0.065,0.324,1
6825,2195.68,2350.03,17.8196,0.0014,1.207,1.067,0.689,0.012,0.011,0.021,0.5571,-12.027,0.503,0.1148,0.179,0.141,0.32,1
3986,2174.02,1743.35,16.8953,0.0016,1.286,1.129,0.795,0.017,0.014,0.06,-0.2787,-3.719,1.338,0.1438,0.242,0.211,0.319,1
5571,1879.67,2467.0,17.5226,0.001,1.128,1.014,0.547,0.01,0.01,0.015,0.3857,-0.398,-1.312,0.093,0.142,0.116,0.319,1
6405,1917.95,1636.14,17.6269,0.0011,1.599,1.263,0.721,0.012,0.011,0.028,0.2782,-8.571,-0.062,0.1066,0.163,0.131,0.318,1
8441,2318.17,2200.87,18.4124,0.0021,1.198,1.009,0.365,0.017,0.013,0.023,-0.0259,-2.053,-0.044,0.1988,0.308,0.241,0.316,1
7565,1984.27,1634.69,18.0923,0.0015,1.222,1.056,0.487,0.016,0.014,0.026,0.1036,-10.223,2.127,0.1371,0.209,0.171,0.306,1
9004,1818.76,2028.91,18.5265,0.0021,1.264,1.082,0.6,0.027,0.018,0.049,0.2561,-6.67,3.707,0.1869,0.293,0.245,0.301,1
4563,1438.14,2220.36,17.1785,0.002,1.495,1.267,1.177,0.012,0.011,0.029,0.9763,-8.466,-1.153,0.138,0.218,0.156,0.298,1
1635,1947.97,1802.48,15.3796,0.0016,1.433,1.35,1.175,0.007,0.006,0.013,1.2965,-9.996,3.711,0.1011,0.174,0.137,0.29,1
6419,1661.38,2156.32,17.7775,0.0015,1.178,1.03,0.072,0.02,0.016,0.039,0.4938,-7.313,3.76,0.1308,0.249,0.138,0.285,1
8005,1558.34,1876.08,18.2596,0.0016,1.278,1.055,0.426,0.015,0.013,0.033,0.0656,-4.545,-0.068,0.1516,0.239,0.173,0.282,1
1024,1767.68,2114.47,14.4566,0.0004,2.084,1.935,1.89,0.008,0.007,0.043,0.1504,-6.502,-0.027,0.0391,0.053,0.049,0.273,1
6448,1543.02,2013.14,17.8646,0.0014,1.096,0.872,0.358,0.011,0.009,0.019,0.337,-6.129,0.056,0.1189,0.175,0.135,0.273,1
7186,1828.49,2188.41,18.0148,0.0016,1.164,0.996,0.562,0.013,0.011,0.023,0.2776,-5.351,-0.009,0.1349,0.196,0.169,0.267,1
6907,1799.28,1973.97,17.8538,0.0013,1.357,1.099,0.573,0.013,0.013,0.028,0.2285,-6.311,0.054,0.1198,0.208,0.141,0.264,1
5742,1807.46,1879.0,17.3719,0.0012,1.436,1.161,0.546,0.011,0.009,0.015,0.265,-6.476,0.034,0.0897,0.143,0.11,0.256,1
496,2219.07,2118.44,13.1429,0.001,1.473,1.385,1.11,0.007,0.005,0.005,0.4131,-6.558,-2.874,0.0813,0.133,0.103,0.248,1
7783,1399.75,2047.18,18.1859,0.0016,1.286,1.112,0.763,0.013,0.012,0.036,0.2144,-9.237,-0.164,0.169,0.228,0.186,0.246,1
4619,1632.02,2201.01,17.1459,0.0008,1.448,1.196,0.551,0.009,0.009,0.02,0.0423,-5.819,0.033,0.0785,0.117,0.088,0.245,1
2643,2399.33,2398.31,16.0356,0.0005,1.441,1.304,1.018,0.008,0.006,0.011,0.2664,-13.329,0.995,0.0428,0.063,0.058,0.236,1
5295,2281.65,1994.45,17.2908,0.0038,1.459,1.34,0.527,0.011,0.014,0.021,0.5152,-5.204,-0.35,0.0812,0.131,0.109,0.22,1
7732,1923.58,2048.27,18.1246,0.0016,1.382,1.127,0.627,0.017,0.015,0.032,0.1857,-4.733,-0.377,0.1341,0.221,0.175,0.21,1
7139,1806.98,1655.1,17.847,0.0014,1.312,1.183,0.861,0.013,0.011,0.035,0.2809,-10.517,1.707,0.1186,0.21,0.139,0.207,1
7501,1940.44,1979.44,17.9641,0.0015,1.726,1.471,1.021,0.014,0.014,0.067,-0.0655,-6.62,-1.302,0.1277,0.212,0.18,0.09,1
25,1510.66,2029.86,11.5742,0.0003,0.401,0.323,0.228,0.006,0.007,0.007,0.5419,-7.706,-0.311,0.0331,0.047,0.04,0.804,0
1370,1690.02,1910.14,15.547,0.0004,0.902,0.746,0.256,0.006,0.005,0.005,0.49,-7.606,-0.148,0.0334,0.053,0.041,0.737,0
1443,2138.12,1852.4,15.6527,0.0004,0.91,0.734,0.218,0.008,0.005,0.006,0.52,-7.859,-0.534,0.0346,0.052,0.045,0.734,0
40,2020.76,1709.97,11.9918,0.0002,0.475,0.378,0.254,0.008,0.006,0.003,0.4972,-7.739,-0.52,0.0311,0.048,0.042,0.66,0
418,1580.37,2033.24,13.9174,0.0003,0.729,0.617,0.291,0.004,0.003,0.003,0.5179,-8.079,-0.487,0.042,0.055,0.062,0.637,0
415,1378.27,1955.25,13.9693,0.0002,0.618,0.538,0.306,0.004,0.003,0.004,0.4738,-8.126,-0.296,0.0227,0.035,0.028,0.637,0
416,1999.08,1818.01,14.087,0.0002,0.521,0.463,0.328,0.007,0.004,0.004,0.4793,-7.638,-0.359,0.0213,0.033,0.028,0.624,0
1648,1953.6,1881.04,15.8349,0.0004,0.933,0.746,0.229,0.008,0.006,0.007,0.5131,-7.547,-0.079,0.0416,0.062,0.052,0.622,0
275,1575.61,2682.09,13.5789,0.0002,0.404,0.392,0.247,0.008,0.005,0.006,0.3735,-8.018,-0.271,0.0236,0.031,0.027,0.542,0
315,1869.63,2388.8,13.6475,0.0003,0.495,0.435,0.284,0.004,0.003,0.003,0.5014,-7.271,0.064,0.0199,0.027,0.026,0.446,0
209,2276.88,2053.35,13.3317,0.0002,0.433,0.386,0.232,0.007,0.004,0.003,0.4766,-8.185,-0.633,0.0214,0.04,0.027,0.441,0
1646,2014.9,2010.84,15.8361,0.0005,0.928,0.735,0.193,0.007,0.005,0.007,0.424,-7.482,-0.348,0.0413,0.081,0.053,0.43,0
1406,1597.48,2010.67,15.7997,0.0006,0.648,0.58,0.368,0.007,0.005,0.005,0.2373,-5.573,0.518,0.0439,0.062,0.058,0.429,0
2162,1667.63,2535.2,16.2831,0.0007,0.915,0.774,0.239,0.01,0.008,0.016,0.3265,-7.993,0.053,0.0523,0.077,0.059,0.429,0
537,1704.86,2541.8,14.2279,0.0002,0.76,0.67,0.051,0.005,0.004,0.005,0.9673,2.925,-2.256,0.0222,0.031,0.027,0.413,0
443,1693.3,1740.33,13.8498,0.0002,0.879,0.733,0.362,0.005,0.004,0.004,0.4433,-7.222,1.94,0.0211,0.03,0.027,0.412,0
289,2111.86,2656.83,12.8974,0.0003,1.33,1.3,0.922,0.004,0.004,0.006,0.3914,-5.546,2.143,0.029,0.038,0.036,0.407,0
485,1658.01,2403.08,14.0002,0.0002,0.799,0.755,0.264,0.004,0.003,0.004,0.9807,2.146,0.016,0.0252,0.038,0.029,0.393,0
1036,1836.64,2121.5,15.1847,0.0004,0.815,0.712,0.183,0.006,0.004,0.005,0.7116,-5.642,0.791,0.0358,0.047,0.04,0.392,0
957,2141.73,1863.02,15.0956,0.0005,0.795,0.731,0.177,0.009,0.006,0.006,0.6323,-4.34,-0.729,0.0296,0.047,0.042,0.391,0
579,2107.45,2058.07,14.3038,0.0003,0.72,0.598,0.446,0.006,0.004,0.004,0.2731,-7.484,0.219,0.0285,0.044,0.038,0.388,0
669,1451.35,2304.97,14.5435,0.0003,0.651,0.569,0.322,0.004,0.003,0.004,0.4587,-7.723,-0.779,0.0247,0.035,0.032,0.388,0
1097,2021.16,2699.13,15.2771,0.0004,0.748,0.612,0.141,0.005,0.004,0.008,0.2437,-6.476,0.333,0.0309,0.045,0.044,0.387,0
1413,2027.64,2350.23,15.4486,0.0004,1.078,0.907,0.404,0.006,0.005,0.006,0.2779,-3.689,0.033,0.0326,0.048,0.045,0.386,0
1095,2231.24,1896.31,15.3614,0.0005,0.717,0.607,0.282,0.008,0.005,0.005,0.3545,-3.522,-0.182,0.036,0.054,0.047,0.384,0
183,2441.57,2076.07,13.2168,0.0003,0.456,0.371,0.18,0.008,0.004,0.003,0.5139,-7.86,0.27,0.0188,0.029,0.03,0.383,0
2087,1839.57,2048.08,16.1792,0.0007,0.834,0.698,0.478,0.007,0.005,0.015,0.3461,-6.535,1.004,0.0494,0.073,0.058,0.381,0
237,2073.34,1687.25,13.4851,0.0002,0.473,0.423,0.193,0.008,0.004,0.003,0.7513,-4.659,-2.606,0.0205,0.035,0.026,0.379,0
201,1933.95,2395.1,12.9881,0.0003,0.687,0.599,0.099,0.004,0.003,0.003,1.1613,-17.442,1.093,0.0219,0.031,0.029,0.377,0
744,1927.43,2130.0,14.0576,0.0003,1.558,1.462,1.281,0.005,0.004,0.008,0.2356,-9.109,0.053,0.0223,0.034,0.03,0.376,0
232,1933.53,2119.67,13.2946,0.0003,0.485,0.447,0.209,0.005,0.003,0.004,0.7734,-5.135,-0.822,0.0182,0.027,0.024,0.374,0
1088,1611.97,1996.29,15.2923,0.0004,0.796,0.638,0.272,0.005,0.004,0.005,0.2712,-6.702,0.649,0.0333,0.052,0.041,0.374,0
668,1593.37,2477.54,14.4833,0.0004,0.749,0.632,0.259,0.005,0.004,0.006,0.5299,-5.936,2.487,0.0263,0.04,0.034,0.373,0
499,1715.92,1800.34,14.1939,0.0002,0.703,0.602,0.072,0.005,0.004,0.004,0.8682,-14.004,3.161,0.022,0.034,0.029,0.372,0
1612,1935.28,2634.34,15.7856,0.0005,0.883,0.798,0.221,0.006,0.005,0.012,0.6853,-9.914,-3.914,0.0394,0.056,0.05,0.369,0
266,1799.16,1940.88,13.5856,0.0004,0.527,0.443,0.28,0.008,0.005,0.004,0.3241,-8.701,-0.292,0.0237,0.034,0.029,0.366,0
1201,1743.7,2269.61,15.2174,0.0004,0.97,0.917,0.471,0.005,0.004,0.005,0.4914,-9.681,1.565,0.0357,0.05,0.041,0.361,0
2995,2081.38,1982.68,16.4482,0.0009,1.047,0.975,0.636,0.009,0.007,0.008,0.8125,-7.115,2.143,0.0587,0.097,0.086,0.36,0
1748,1991.81,1909.1,15.6601,0.0005,1.216,0.997,0.541,0.007,0.005,0.008,0.2204,-9.416,0.534,0.0351,0.057,0.046,0.359,0
903,2132.15,2481.04,14.8346,0.0003,0.896,0.82,0.368,0.005,0.004,0.005,0.5572,-9.93,0.031,0.0277,0.041,0.035,0.355,0
1110,2021.63,2336.26,15.2097,0.0004,0.854,0.787,0.281,0.005,0.004,0.006,0.8488,-6.746,0.501,0.0329,0.047,0.051,0.355,0
2755,2062.68,2469.55,16.423,0.0006,1.049,0.973,0.503,0.01,0.008,0.01,0.6912,-10.549,1.624,0.0537,0.088,0.067,0.354,0
958,2106.64,1753.81,15.1707,0.0004,0.693,0.586,0.378,0.008,0.005,0.005,0.2785,-5.306,0.278,0.0295,0.045,0.038,0.352,0
2935,1890.27,1685.55,16.3954,0.0006,1.276,1.008,0.704,0.008,0.007,0.01,0.1082,-6.057,0.22,0.0544,0.084,0.066,0.35,0
1148,1811.85,2251.79,15.0953,0.0003,1.081,0.966,0.517,0.005,0.004,0.006,0.5975,-13.88,1.368,0.0303,0.043,0.038,0.345,0
809,2053.94,1899.57,14.8386,0.0004,0.745,0.596,0.281,0.007,0.004,0.005,0.5272,-7.706,-0.706,0.0267,0.041,0.036,0.344,0
1185,2383.11,1877.41,15.5372,0.0007,0.674,0.592,0.243,0.008,0.005,0.005,0.3515,-5.977,0.139,0.034,0.051,0.045,0.344,0
943,1616.06,2075.55,15.0195,0.0004,0.807,0.672,0.417,0.005,0.003,0.005,0.2254,-7.805,0.597,0.0291,0.042,0.036,0.343,0
340,2024.07,2060.33,13.8421,0.0002,0.458,0.415,0.278,0.006,0.004,0.003,0.2589,-7.788,-0.571,0.0368,0.056,0.05,0.34,0
1855,2135.03,2146.04,15.6921,0.0007,1.308,1.169,0.787,0.007,0.006,0.012,0.386,-9.099,-0.833,0.038,0.061,0.05,0.34,0
816,2139.8,2103.07,14.7795,0.0004,0.833,0.7,0.283,0.007,0.004,0.004,0.4163,-7.697,-0.723,0.0338,0.055,0.046,0.339,0
6505,1449.01,2373.03,17.8386,0.0013,1.271,1.134,0.91,0.011,0.013,0.031,0.6875,-9.145,0.002,0.1182,0.17,0.136,0.339,0
1009,2258.0,2270.04,15.0777,0.0005,0.901,0.773,0.245,0.006,0.004,0.005,0.3458,-8.539,-0.152,0.0602,0.091,0.082,0.337,0
1018,1961.72,2148.05,15.0879,0.0004,0.869,0.769,0.223,0.005,0.004,0.005,0.5837,-15.764,-0.708,0.0288,0.044,0.043,0.332,0
109,2413.92,1900.91,12.4662,0.0002,0.556,0.531,0.357,0.008,0.004,0.003,0.5805,-6.683,-1.36,0.036,0.047,0.045,0.331,0
152,2090.14,2299.01,12.7711,0.0002,0.599,0.545,0.1,0.004,0.003,0.003,1.4089,-7.744,0.675,0.033,0.046,0.043,0.331,0
784,2357.84,1946.77,14.8062,0.0015,0.84,0.598,0.052,0.007,0.004,0.004,0.1768,-6.35,0.151,0.0269,0.042,0.038,0.33,0
726,2096.45,2062.5,14.7196,0.0014,0.653,0.582,0.34,0.007,0.004,0.004,1.1669,-4.881,-0.851,0.2146,0.35,0.302,0.321,0
2877,1707.67,2441.95,16.4733,0.0006,1.264,1.131,0.843,0.006,0.008,0.015,0.6737,-7.402,0.502,0.0595,0.09,0.064,0.321,0
2086,2329.1,2395.77,15.7748,0.0004,1.369,1.195,0.736,0.007,0.005,0.008,0.2859,-18.386,-2.808,0.0369,0.053,0.049,0.318,0
