ID,x,y,Gmag,e_Gmag,VI,BV,UB,VIerr,BVerr,UBerr,Plx,pmRA,pmDE,e_Plx,e_pmRA,e_pmDE,MP,sel
4303,2348.69,2131.01,17.9246,0.0046,1.887,1.437,nan,0.009,0.011,nan,-1.1548,-7.582,-0.309,0.4435,0.661,0.594,0.34,-1
4304,2537.25,2149.68,18.1198,0.0018,1.313,1.206,nan,0.006,0.009,nan,0.5449,-5.002,4.24,0.1413,0.246,0.218,0.26,-1
4320,2951.85,1951.77,17.1519,0.0009,2.789,2.406,nan,0.007,0.028,nan,0.0616,-6.701,1.296,0.0817,0.142,0.164,0.56,-1
4323,3034.94,1601.78,18.1725,0.0015,1.285,1.172,nan,0.006,0.008,nan,0.6183,-11.49,1.698,0.1283,0.227,0.251,0.59,-1
4332,2099.31,2087.68,18.0967,0.0016,1.394,1.171,nan,0.007,0.007,nan,0.2333,-11.471,1.155,0.1357,0.214,0.197,0.62,-1
4343,2421.12,1615.35,17.0163,0.001,2.945,2.539,nan,0.007,0.039,nan,-0.0275,-5.141,1.641,0.0822,0.136,0.137,0.48,-1
4374,2508.39,1908.86,17.935,0.0015,1.705,1.335,nan,0.008,0.011,nan,0.1429,-9.149,2.472,0.1214,0.213,0.182,0.79,-1
4380,2675.21,1198.66,18.0892,0.0018,1.634,1.277,nan,0.006,0.012,nan,0.5622,-6.524,2.113,0.167,0.285,0.247,0.66,-1
4384,2846.79,2019.9,18.2203,0.0021,1.226,1.127,nan,0.007,0.009,nan,0.2793,-10.814,3.189,0.1466,0.259,0.274,0.64,-1
4412,2783.19,1349.88,18.2528,0.0016,1.26,1.082,nan,0.008,0.008,nan,0.4828,-5.643,0.166,0.1435,0.251,0.244,0.11,-1
4419,2081.14,1530.76,18.2672,0.0021,1.195,1.06,nan,0.008,0.009,nan,0.4385,-4.6,0.566,0.1479,0.24,0.236,0.08,-1
4458,2735.91,1539.82,18.3038,0.0025,1.291,1.12,nan,0.007,0.008,nan,0.3976,-5.616,1.057,0.1417,0.248,0.229,0.39,-1
4463,2553.29,1292.57,18.2344,0.0018,1.328,1.22,nan,0.006,0.011,nan,0.6164,-8.259,2.332,0.1511,0.256,0.243,0.46,-1
4466,2640.64,1646.42,18.09,0.0016,1.656,1.286,nan,0.01,0.013,nan,0.2487,-6.644,0.551,0.1271,0.224,0.208,0.53,-1
4481,2805.5,1595.56,18.3186,0.0018,1.246,1.126,nan,0.012,0.01,nan,0.4597,-6.752,1.56,0.144,0.256,0.241,0.63,-1
4492,2015.79,1931.23,18.0452,0.0019,1.692,1.399,nan,0.006,0.011,nan,0.7719,-7.926,3.188,0.1329,0.217,0.205,0.3,-1
4507,2464.9,1188.49,18.0129,0.0018,1.75,1.41,nan,0.007,0.011,nan,0.2462,-7.326,1.069,0.1282,0.199,0.19,0.63,-1
4519,2561.02,1747.8,18.1863,0.0019,1.49,1.209,nan,0.009,0.014,nan,0.3766,-9.476,2.041,0.149,0.251,0.227,0.57,-1
4563,2175.86,1368.33,18.2352,0.0017,1.454,1.216,nan,0.007,0.019,nan,0.2629,-7.795,0.858,0.1566,0.263,0.22,0.51,-1
4566,2554.93,2101.69,18.1245,0.0018,1.633,1.256,nan,0.01,0.011,nan,0.1734,-5.641,1.101,0.1421,0.246,0.223,0.49,-1
4570,2458.92,1364.8,18.0945,0.0016,1.735,1.365,nan,0.007,0.014,nan,0.368,-4.481,-0.432,0.1357,0.238,0.205,0.01,-1
4582,2291.62,2118.13,17.2274,0.001,2.86,2.415,nan,0.006,0.027,nan,0.1097,-6.21,3.389,0.0872,0.138,0.132,0.18,-1
4602,2950.28,1918.73,18.1146,0.0018,1.701,1.282,nan,0.006,0.013,nan,0.141,-4.977,1.114,0.139,0.259,0.267,0.34,-1
4622,2752.36,1397.48,18.2316,0.0017,1.509,1.168,nan,0.007,0.008,nan,0.0554,-8.546,2.539,0.1401,0.238,0.223,0.62,-1
4634,2160.11,2034.36,18.1668,0.0018,1.617,1.27,nan,0.007,0.011,nan,0.5669,-5.859,1.052,0.163,0.273,0.229,0.33,-1
4640,2568.32,1767.3,18.1374,0.0017,1.676,1.287,nan,0.008,0.011,nan,0.409,-7.846,1.435,0.1294,0.217,0.202,0.67,-1
4646,2922.26,1317.42,18.1205,0.0016,1.813,1.455,nan,0.006,0.013,nan,0.13,-7.63,2.313,0.1271,0.222,0.222,0.75,-1
4673,2315.67,1760.84,18.2429,0.0018,1.549,1.209,nan,0.006,0.011,nan,0.4154,-4.183,0.48,0.139,0.233,0.217,0.07,-1
4681,2078.27,1413.98,18.4175,0.0026,1.245,1.072,nan,0.009,0.017,nan,1.5941,-1.756,0.524,0.2494,0.402,0.308,0.09,-1
4685,2564.13,2060.87,18.2459,0.0018,1.612,1.204,nan,0.008,0.015,nan,0.7175,-8.337,0.976,0.145,0.253,0.236,0.55,-1
4690,2757.84,1728.42,18.41,0.0019,1.278,1.187,nan,0.008,0.011,nan,0.4961,-5.957,-0.116,0.1642,0.285,0.273,0.08,-1
4692,2601.77,1905.54,18.4198,0.0022,1.254,1.096,nan,0.008,0.009,nan,0.1466,-5.894,-0.233,0.1761,0.305,0.263,0.09,-1
4702,2470.56,1562.44,18.2399,0.0021,1.684,1.357,nan,0.013,0.018,nan,0.3547,-5.513,0.575,0.1707,0.288,0.286,0.33,-1
4704,2027.5,1453.24,18.2275,0.0017,1.616,1.401,nan,0.007,0.012,nan,0.2925,-7.472,-1.371,0.1565,0.259,0.225,0.12,-1
4706,2777.03,1184.81,18.3439,0.0018,1.399,1.135,nan,0.009,0.011,nan,0.2781,-3.819,-1.177,0.1444,0.267,0.236,0.0,-1
4716,2580.15,1375.52,18.3591,0.0029,1.577,1.306,nan,0.013,0.013,nan,-0.8082,-7.577,0.815,0.2028,0.359,0.329,0.52,-1
4718,2497.15,1297.25,18.0936,0.0018,1.855,1.407,nan,0.008,0.018,nan,0.4003,-6.399,1.728,0.1341,0.22,0.208,0.67,-1
4721,2881.8,1705.83,18.2902,0.0017,1.611,1.231,nan,0.009,0.013,nan,0.0964,-7.271,1.433,0.1401,0.247,0.251,0.71,-1
4725,2780.87,1544.29,18.3696,0.0019,1.374,1.249,nan,0.014,0.017,nan,0.2767,-4.445,-3.998,0.1507,0.256,0.242,0.04,-1
4736,2820.9,1461.72,18.1874,0.0017,1.775,1.376,nan,0.006,0.012,nan,0.2128,-3.824,2.744,0.1363,0.233,0.217,0.38,-1
4747,2305.43,1900.97,18.2735,0.0021,1.605,1.211,nan,0.008,0.011,nan,0.5446,-6.711,1.114,0.1802,0.376,0.295,0.52,-1
4751,2453.84,1580.78,18.3529,0.0018,1.295,1.107,nan,0.013,0.013,nan,0.0922,-4.027,1.524,0.1641,0.285,0.283,0.34,-1
4754,2511.31,2047.18,18.2459,0.0017,1.649,1.297,nan,0.007,0.01,nan,0.4577,-6.684,1.465,0.1437,0.251,0.221,0.6,-1
4765,2577.0,1877.27,18.2149,0.0018,1.674,1.433,nan,0.008,0.016,nan,0.1768,-8.03,2.598,0.1473,0.256,0.235,0.6,-1
4775,2660.46,2161.24,18.1081,0.002,1.936,1.506,nan,0.007,0.018,nan,0.1593,-4.367,1.75,0.1793,0.314,0.3,0.39,-1
4786,2820.02,1380.12,18.4726,0.002,1.342,1.203,nan,0.007,0.018,nan,0.3077,-5.193,1.817,0.1617,0.268,0.258,0.45,-1
4796,2729.49,1445.36,18.3254,0.0017,1.607,1.23,nan,0.007,0.014,nan,0.26,-6.105,1.733,0.1395,0.245,0.228,0.6,-1
4797,2574.67,1571.3,18.305,0.0017,1.638,1.402,nan,0.007,0.015,nan,0.4674,-12.828,1.922,0.15,0.245,0.225,0.36,-1
4800,2677.97,1504.43,18.3178,0.0017,1.73,1.383,nan,0.012,0.014,nan,0.2639,-9.312,1.44,0.1388,0.241,0.227,0.59,-1
4802,3021.44,1810.51,18.4231,0.002,1.442,1.118,nan,0.008,0.011,nan,0.2233,-8.156,3.516,0.1761,0.317,0.291,0.43,-1
4807,2281.39,1969.68,18.3169,0.0019,1.589,1.181,nan,0.008,0.009,nan,0.3144,-4.457,2.14,0.1753,0.287,0.256,0.52,-1
4813,2633.84,1922.07,18.5925,0.0032,1.198,1.208,nan,0.016,0.017,nan,0.0366,-3.056,-1.084,0.2148,0.375,0.341,0.0,-1
4833,2214.88,1542.03,18.6432,0.0041,1.486,1.25,nan,0.008,0.011,nan,0.4071,-7.205,-0.466,0.438,0.752,0.691,0.22,-1
4843,2457.57,1721.91,18.4786,0.0018,1.343,1.24,nan,0.008,0.014,nan,0.1063,-4.403,1.969,0.1639,0.273,0.253,0.48,-1
4847,2890.38,1256.48,18.3546,0.0018,1.605,1.331,nan,0.007,0.012,nan,0.2868,-8.93,0.911,0.1721,0.301,0.265,0.42,-1
4853,2715.47,1400.94,18.5217,0.002,1.289,1.067,nan,0.007,0.013,nan,0.2787,-6.88,2.64,0.1685,0.289,0.27,0.58,-1
4860,2330.33,1797.72,18.5013,0.0027,1.512,1.335,nan,0.02,0.017,nan,0.189,-5.676,0.199,0.1898,0.32,0.271,0.2,-1
4870,2679.79,1537.68,18.4184,0.0031,1.773,1.43,nan,0.011,0.015,nan,-0.7361,-7.622,-0.397,0.2152,0.373,0.345,0.37,-1
4892,2741.41,1402.05,18.4413,0.0019,1.498,1.329,nan,0.008,0.017,nan,0.3883,-12.933,1.458,0.162,0.276,0.261,0.4,-1
4894,2527.64,1689.51,18.2987,0.0017,1.742,1.37,nan,0.007,0.011,nan,0.5583,-6.973,1.818,0.1483,0.247,0.233,0.65,-1
4897,2392.62,1192.3,18.4171,0.0026,1.526,1.327,nan,0.008,0.013,nan,0.4674,-7.109,1.177,0.1842,0.302,0.258,0.57,-1
4919,2405.9,1289.78,18.4653,0.0027,1.588,1.176,nan,0.008,0.015,nan,-0.8952,-8.125,1.248,0.2288,0.398,0.33,0.48,-1
4939,2955.56,1897.64,18.5545,0.0035,1.514,1.275,nan,0.008,0.019,nan,0.5293,-6.531,5.175,0.3648,0.645,0.769,0.23,-1
4944,2930.24,2004.9,18.5213,0.002,1.405,1.279,nan,0.011,0.017,nan,0.2679,-8.231,-5.694,0.1856,0.366,0.427,0.13,-1
4949,3100.33,1756.22,18.5867,0.0021,1.348,1.195,nan,0.008,0.011,nan,0.4998,-6.678,1.086,0.1741,0.297,0.296,0.53,-1
4954,2741.16,1243.22,18.5782,0.0021,1.466,1.251,nan,0.012,0.013,nan,0.4926,-10.481,6.512,0.1706,0.291,0.268,0.32,-1
4974,2225.8,1975.5,18.935,0.0071,1.689,1.303,nan,0.018,0.018,nan,6.1012,-0.147,3.353,0.6982,1.119,0.942,0.25,-1
4975,2266.89,1150.64,18.5252,0.0022,1.55,1.375,nan,0.014,0.019,nan,0.7752,-16.919,3.318,0.1828,0.301,0.287,0.07,-1
4978,2883.25,2001.56,18.2144,0.0019,1.999,1.631,nan,0.006,0.017,nan,1.0326,-9.344,3.584,0.1485,0.264,0.237,0.27,-1
4979,2463.06,2103.3,18.2648,0.002,1.901,1.429,nan,0.008,0.013,nan,0.2677,-5.166,1.194,0.1589,0.266,0.232,0.37,-1
4983,2543.07,1300.84,18.2492,0.0017,1.927,1.533,nan,0.007,0.016,nan,0.1676,-6.657,1.313,0.1511,0.259,0.241,0.6,-1
4984,2730.34,2095.21,18.4889,0.002,1.491,1.261,nan,0.009,0.013,nan,-0.0257,-10.315,0.779,0.1757,0.302,0.269,0.4,-1
4986,2152.73,1558.94,18.4029,0.002,1.662,1.261,nan,0.007,0.015,nan,0.2772,-5.354,1.36,0.1592,0.267,0.248,0.42,-1
5002,2507.52,1182.15,18.5665,0.0022,1.459,1.218,nan,0.009,0.016,nan,0.1773,-6.426,2.157,0.2121,0.339,0.302,0.61,-1
5014,2844.94,2158.54,18.565,0.0021,1.484,1.225,nan,0.007,0.014,nan,0.2984,-9.209,0.561,0.1775,0.313,0.279,0.43,-1
5019,2425.96,1702.97,18.3423,0.0019,1.92,1.621,nan,0.01,0.019,nan,0.2702,-7.258,0.705,0.1561,0.263,0.246,0.45,-1
5036,2258.16,1331.43,18.7066,0.0025,1.489,1.14,nan,0.01,0.028,nan,0.8274,-8.449,4.825,0.2031,0.357,0.329,0.14,-1
5037,2224.8,1563.82,18.2766,0.0018,2.03,1.439,nan,0.008,0.018,nan,0.3651,-6.528,1.558,0.1834,0.305,0.268,0.62,-1
5038,2334.22,1689.91,18.5022,0.002,1.597,1.162,nan,0.008,0.016,nan,0.318,-7.393,0.503,0.1689,0.283,0.259,0.33,-1
5040,2290.84,1254.21,18.3101,0.0018,1.965,1.618,nan,0.007,0.016,nan,0.8562,-7.931,-4.573,0.1492,0.246,0.232,0.12,-1
5046,2257.64,1892.32,18.3715,0.0022,1.87,1.516,nan,0.015,0.025,nan,1.4218,-3.396,-4.318,0.1744,0.351,0.263,0.07,-1
5051,2575.11,2246.56,18.503,0.002,1.653,1.292,nan,0.008,0.016,nan,0.1716,-6.007,2.214,0.1948,0.327,0.277,0.56,-1
5058,2996.69,1438.37,18.6906,0.0026,1.55,1.267,nan,0.017,0.016,nan,0.2653,-6.189,1.71,0.2147,0.332,0.355,0.58,-1
5071,2067.95,1807.76,18.5871,0.0026,1.562,1.215,nan,0.011,0.013,nan,0.2348,-10.022,0.173,0.2037,0.356,0.296,0.22,-1
5080,2190.39,1579.76,18.6499,0.0021,1.407,1.138,nan,0.011,0.014,nan,0.383,-7.55,-3.192,0.1935,0.319,0.296,0.12,-1
5099,2358.08,2259.41,18.431,0.0019,1.769,1.274,nan,0.008,0.013,nan,0.0636,-7.286,1.163,0.2316,0.351,0.271,0.63,-1
5100,2413.36,2177.74,18.3086,0.0017,1.941,1.437,nan,0.009,0.017,nan,0.223,-6.313,1.273,0.1662,0.267,0.223,0.53,-1
5106,2465.19,1246.67,18.5175,0.0024,1.682,1.332,nan,0.009,0.023,nan,0.0994,-4.878,0.508,0.1677,0.29,0.251,0.17,-1
5124,2557.12,1759.58,18.5163,0.0024,1.652,1.274,nan,0.01,0.016,nan,0.8916,-4.205,0.605,0.1779,0.312,0.278,0.17,-1
5129,3005.08,1389.34,18.7188,0.0022,1.402,1.212,nan,0.01,0.013,nan,0.4429,-4.309,2.009,0.2067,0.343,0.376,0.41,-1
5136,2706.69,1579.15,18.489,0.0018,1.752,1.401,nan,0.008,0.018,nan,0.1252,-7.896,0.371,0.1593,0.278,0.257,0.31,-1
5146,2925.1,1742.62,18.5145,0.0023,1.721,1.465,nan,0.009,0.02,nan,0.2514,-6.495,1.435,0.178,0.285,0.278,0.59,-1
5148,2113.02,1601.55,18.6525,0.0022,1.448,1.328,nan,0.009,0.028,nan,0.3714,-10.487,2.066,0.183,0.308,0.283,0.6,-1
5153,3065.59,1472.42,18.7616,0.0022,1.397,1.164,nan,0.011,0.097,nan,0.2562,-8.053,7.127,0.2034,0.353,0.359,0.11,-1
5159,2565.18,1975.25,18.562,0.0024,1.672,1.304,nan,0.009,0.016,nan,0.3358,-7.867,1.384,0.1867,0.381,0.284,0.69,-1
5163,2712.2,2215.12,18.6898,0.003,2.208,1.326,nan,0.055,0.025,nan,-0.1658,-7.591,1.642,0.2605,0.498,0.37,0.69,-1
5164,2482.44,1454.74,18.6039,0.0026,1.64,1.253,nan,0.009,0.019,nan,-0.6221,-7.217,1.207,0.1863,0.32,0.325,0.57,-1
5180,2452.11,1322.05,18.6684,0.0024,1.5,1.223,nan,0.007,0.015,nan,-0.0098,-6.001,1.46,0.2165,0.361,0.316,0.54,-1
5185,2259.32,1270.17,18.7138,0.0025,1.48,1.214,nan,0.011,0.016,nan,0.4788,-6.494,0.895,0.191,0.31,0.296,0.52,-1
5201,2344.69,1300.53,18.5104,0.0021,1.835,1.402,nan,0.007,0.02,nan,0.4765,-7.27,3.439,0.187,0.323,0.29,0.45,-1
5234,2979.1,1359.4,18.5709,0.0019,1.774,1.397,nan,0.01,0.019,nan,0.097,-6.336,1.029,0.1707,0.3,0.299,0.54,-1
5236,3046.17,1522.46,18.7535,0.0021,1.427,1.223,nan,0.012,0.017,nan,0.5177,-6.761,-1.276,0.1872,0.328,0.337,0.18,-1
5244,2833.25,1902.46,18.8868,0.003,1.67,1.406,nan,0.026,0.024,nan,0.4279,-9.485,1.445,0.2423,0.428,0.447,0.53,-1
5248,2784.13,1403.76,18.7244,0.0021,1.5,1.208,nan,0.009,0.016,nan,-0.0049,-4.664,-0.06,0.179,0.31,0.294,0.04,-1
5255,2407.27,2198.58,18.5103,0.0021,1.806,1.409,nan,0.01,0.019,nan,0.218,-7.625,0.265,0.1784,0.285,0.252,0.23,-1
5266,2278.11,1890.8,18.6504,0.0025,1.637,1.275,nan,0.008,0.016,nan,0.247,-5.989,1.02,0.1919,0.382,0.292,0.49,-1
5282,2315.52,1580.8,18.7055,0.0024,1.525,1.034,nan,0.012,0.029,nan,0.3115,-5.296,3.892,0.2011,0.33,0.319,0.19,-1
5283,2786.64,2199.27,18.7429,0.0025,1.754,1.262,nan,0.02,0.022,nan,0.2097,-6.12,1.194,0.2024,0.351,0.318,0.51,-1
5301,2390.97,1774.0,18.8081,0.0029,1.371,1.221,nan,0.014,0.018,nan,0.314,-13.949,4.89,0.1972,0.33,0.348,0.54,-1
5303,2183.51,1601.37,18.7482,0.0024,1.497,1.26,nan,0.012,0.015,nan,0.274,-8.584,2.065,0.1961,0.325,0.307,0.72,-1
5305,2645.15,1811.2,18.7769,0.0028,1.62,1.208,nan,0.014,0.026,nan,0.4884,-5.748,1.618,0.2487,0.433,0.378,0.48,-1
5316,2519.31,1254.66,18.7583,0.0026,1.575,1.308,nan,0.009,0.018,nan,0.6398,-5.547,-0.059,0.2013,0.348,0.356,0.07,-1
5327,2257.86,1850.16,18.6897,0.0024,1.661,1.255,nan,0.008,0.016,nan,0.4401,-8.079,1.055,0.1994,0.327,0.295,0.61,-1
5333,2805.99,2114.3,18.7345,0.0028,1.534,1.213,nan,0.011,0.015,nan,0.349,-4.612,1.312,0.2437,0.36,0.331,0.22,-1
5338,2614.36,1467.32,18.3295,0.002,2.219,1.713,nan,0.01,0.022,nan,0.273,-7.761,0.094,0.1546,0.268,0.233,0.17,-1
5343,2472.23,1500.45,18.333,0.0017,2.234,1.618,nan,0.009,0.028,nan,0.0559,-5.374,0.887,0.1603,0.272,0.272,0.48,-1
5358,2543.71,2171.56,18.6672,0.0023,1.7,1.3,nan,0.011,0.017,nan,0.3162,-7.415,1.588,0.1955,0.361,0.317,0.69,-1
5362,2715.36,1264.72,18.7184,0.0023,1.656,1.258,nan,0.011,0.016,nan,0.0828,-7.548,0.711,0.2162,0.374,0.316,0.47,-1
5367,3018.53,1509.74,18.4987,0.0024,2.319,1.745,nan,0.017,0.027,nan,0.5165,-5.584,1.407,0.1699,0.295,0.31,0.4,-1
5369,2180.44,1631.33,18.6661,0.0026,1.761,1.394,nan,0.009,0.018,nan,0.6941,-8.404,1.157,0.2049,0.364,0.35,0.57,-1
5378,2930.36,1815.0,18.9217,0.0035,1.499,1.158,nan,0.029,0.024,nan,0.4474,-9.443,3.843,0.2207,0.446,0.404,0.43,-1
5386,2645.98,2254.61,18.795,0.0053,1.738,1.365,nan,0.01,0.017,nan,-0.8293,-10.324,4.611,0.4273,0.774,0.613,0.53,-1
5391,2834.4,1998.52,18.7621,0.0036,1.642,1.422,nan,0.017,0.017,nan,-0.47,-8.21,0.308,0.2268,0.383,0.353,0.43,-1
5393,2575.57,1340.41,18.7783,0.0024,1.556,1.221,nan,0.009,0.017,nan,0.1679,-5.381,0.714,0.2192,0.364,0.336,0.37,-1
5394,2596.03,2033.13,18.7592,0.0024,1.62,1.265,nan,0.01,0.017,nan,0.3918,-6.821,-0.138,0.21,0.369,0.337,0.19,-1
5402,2471.95,1567.74,18.7868,0.0047,1.475,1.41,nan,0.019,0.04,nan,0.6351,-2.745,-0.532,0.2274,0.423,0.351,0.01,-1
5417,2880.27,2054.34,18.6471,0.0024,1.813,1.517,nan,0.009,0.019,nan,1.0048,-14.873,8.067,0.1909,0.39,0.304,0.07,-1
5419,2327.08,1786.22,18.7748,0.0025,1.722,1.394,nan,0.011,0.016,nan,0.443,-6.789,3.794,0.2214,0.366,0.332,0.3,-1
5420,2704.86,2106.53,18.4491,0.0021,2.073,1.645,nan,0.008,0.024,nan,0.4388,-6.051,1.418,0.1757,0.303,0.277,0.51,-1
5426,2476.94,1595.48,18.6657,0.0023,1.736,1.432,nan,0.012,0.041,nan,0.3957,-6.464,1.097,0.2151,0.384,0.361,0.52,-1
5429,2572.65,1640.89,18.5858,0.002,1.92,1.547,nan,0.011,0.024,nan,0.425,-5.544,0.903,0.1965,0.348,0.329,0.36,-1
5431,2023.46,1889.1,18.4999,0.0021,2.067,1.628,nan,0.008,0.023,nan,0.114,-5.349,-0.107,0.1689,0.271,0.245,0.06,-1
5433,2349.48,1934.16,18.759,0.0024,1.652,1.279,nan,0.01,0.017,nan,0.1691,-6.078,0.711,0.2127,0.349,0.312,0.48,-1
5438,2733.07,1702.28,18.796,0.0027,1.669,1.322,nan,0.012,0.018,nan,0.4366,-5.451,-0.826,0.2185,0.392,0.376,0.02,-1
5450,2129.18,1682.59,18.7547,0.0033,1.804,1.436,nan,0.04,0.023,nan,0.2171,-9.2,-3.896,0.2083,0.359,0.381,0.09,-1
5458,2569.52,1398.75,18.7837,0.0021,1.693,1.354,nan,0.01,0.018,nan,-0.1686,-8.869,1.567,0.2089,0.34,0.321,0.7,-1
5460,2765.81,1212.59,18.784,0.0026,1.685,1.31,nan,0.012,0.024,nan,0.1882,-7.654,1.637,0.1929,0.329,0.317,0.73,-1
5461,2677.2,1948.94,18.8285,0.0043,1.792,1.349,nan,0.014,0.026,nan,-0.8845,-4.013,-0.647,0.3287,0.577,0.515,0.04,-1
5462,2952.74,1362.35,18.9544,0.0027,1.381,1.171,nan,0.012,0.015,nan,0.4154,-4.22,2.176,0.2224,0.364,0.401,0.43,-1
5476,2507.41,1849.7,18.8492,0.0029,1.524,1.298,nan,0.016,0.019,nan,0.3506,-5.833,0.488,0.2092,0.346,0.318,0.33,-1
5479,2103.08,1850.75,18.7226,0.0026,1.749,1.461,nan,0.009,0.021,nan,0.856,-9.081,3.785,0.2193,0.403,0.313,0.3,-1
5480,2278.79,1594.27,18.855,0.0032,1.591,1.25,nan,0.01,0.02,nan,-0.347,-6.729,1.124,0.232,0.387,0.356,0.53,-1
5496,3007.0,1638.81,18.2271,0.0019,2.488,1.981,nan,0.008,0.034,nan,0.125,-6.134,1.533,0.1444,0.255,0.261,0.57,-1
5499,2864.39,1300.21,18.6257,0.0024,1.96,1.601,nan,0.011,0.025,nan,0.0618,-7.921,2.714,0.1725,0.297,0.28,0.62,-1
5501,2342.32,1760.53,18.7519,0.0026,1.743,1.342,nan,0.01,0.02,nan,0.2072,-7.185,2.771,0.194,0.321,0.33,0.63,-1
5516,3005.53,1744.8,18.9277,0.0025,1.453,1.328,nan,0.009,0.021,nan,0.4665,-8.59,-2.173,0.213,0.37,0.378,0.06,-1
5523,2568.89,1245.36,18.9555,0.003,1.461,1.325,nan,0.01,0.018,nan,-0.1558,-8.969,3.324,0.2526,0.42,0.422,0.49,-1
5527,2864.25,2021.65,18.7638,0.0027,1.76,1.384,nan,0.01,0.022,nan,0.4214,-5.981,1.343,0.2083,0.365,0.34,0.48,-1
5529,2140.63,1244.79,18.9784,0.0033,1.436,1.105,nan,0.013,0.03,nan,1.479,-5.139,-0.126,0.312,0.496,0.441,0.06,-1
5541,1938.07,1579.75,18.8959,0.0027,1.577,1.219,nan,0.009,0.018,nan,0.2552,-5.707,1.011,0.2294,0.368,0.333,0.45,-1
5543,2330.66,2258.75,18.6945,0.0024,1.864,1.422,nan,0.009,0.017,nan,0.5383,-8.135,2.0,0.2451,0.402,0.315,0.62,-1
5546,2411.33,1417.18,18.9563,0.0027,1.308,1.054,nan,0.02,0.02,nan,0.3489,-11.544,-0.374,0.2498,0.366,0.34,0.25,-1
5564,3020.95,1775.43,18.474,0.0023,2.239,1.745,nan,0.009,0.029,nan,0.0614,-6.665,1.69,0.1912,0.305,0.288,0.63,-1
5568,2450.37,1768.9,18.8507,0.0028,1.646,1.378,nan,0.011,0.021,nan,0.5756,-6.555,0.335,0.2133,0.346,0.348,0.36,-1
5573,2455.77,2207.57,18.8598,0.0025,1.641,1.331,nan,0.01,0.018,nan,0.7395,-8.405,1.993,0.2233,0.369,0.338,0.52,-1
5577,2685.33,2090.59,19.0488,0.0029,1.335,1.128,nan,0.017,0.019,nan,0.5169,-10.103,2.529,0.2521,0.458,0.398,0.4,-1
5580,2264.77,1361.36,18.9603,0.0028,1.558,1.165,nan,0.012,0.018,nan,0.2877,-7.953,2.692,0.2835,0.478,0.442,0.63,-1
5590,2084.64,1453.6,18.9309,0.003,1.652,1.412,nan,0.009,0.02,nan,0.4625,-8.472,0.584,0.2303,0.366,0.352,0.43,-1
5595,2128.56,1840.49,18.5841,0.0024,2.113,1.624,nan,0.008,0.029,nan,0.122,-6.408,-0.479,0.2038,0.383,0.292,0.1,-1
5600,2763.72,1365.13,18.8199,0.0024,1.829,1.384,nan,0.008,0.021,nan,0.4196,-6.46,0.961,0.2125,0.35,0.329,0.52,-1
5601,2666.17,2249.27,18.8701,0.0028,1.707,1.283,nan,0.013,0.028,nan,-0.2216,-4.921,1.721,0.2501,0.441,0.364,0.44,-1
5609,2608.29,1529.48,18.6909,0.0022,2.036,1.573,nan,0.01,0.031,nan,0.1389,-6.258,2.147,0.1957,0.327,0.305,0.59,-1
5618,2859.04,1742.73,19.0067,0.0039,1.789,1.362,nan,0.024,0.028,nan,0.8158,-3.786,3.943,0.2568,0.5,0.473,0.24,-1
5620,2254.06,1193.31,19.0484,0.003,1.437,1.217,nan,0.01,0.017,nan,0.4632,-0.887,-0.607,0.2447,0.483,0.376,0.11,-1
5632,2847.99,1677.58,19.0094,0.0028,1.509,1.365,nan,0.011,0.021,nan,0.7508,0.235,-0.138,0.2491,0.439,0.405,0.18,-1
5638,2851.02,1243.16,18.7553,0.0024,1.967,1.545,nan,0.01,0.028,nan,0.2687,-6.376,1.79,0.209,0.361,0.319,0.62,-1
5641,2015.22,1589.27,18.8685,0.0024,1.765,1.322,nan,0.01,0.019,nan,0.0298,-6.083,0.806,0.2297,0.362,0.326,0.5,-1
5643,2584.85,1341.95,18.8045,0.0023,1.93,1.51,nan,0.013,0.027,nan,0.2578,-6.075,0.701,0.2067,0.363,0.316,0.46,-1
5648,2302.55,1605.86,18.9917,0.003,1.511,1.216,nan,0.015,0.019,nan,0.2868,-6.032,1.962,0.2353,0.406,0.368,0.58,-1
5650,2425.75,1895.32,19.0309,0.0028,1.517,1.39,nan,0.011,0.021,nan,0.0539,-8.45,0.966,0.2904,0.468,0.47,0.58,-1
5652,2722.34,1880.17,18.9647,0.0029,1.629,1.316,nan,0.014,0.022,nan,0.4228,-7.497,1.882,0.2366,0.412,0.404,0.68,-1
5665,2532.35,1755.13,18.9581,0.0029,1.66,1.174,nan,0.014,0.028,nan,0.3431,-6.379,1.493,0.2217,0.368,0.351,0.57,-1
5680,3051.52,1827.03,18.6675,0.0021,2.189,1.714,nan,0.009,0.03,nan,1.0724,-14.39,-4.624,0.1791,0.314,0.302,0.1,-1
5686,2321.59,1661.19,18.9428,0.0028,1.583,1.299,nan,0.015,0.028,nan,0.3768,-5.896,2.319,0.2182,0.358,0.337,0.55,-1
5693,2479.08,1274.79,19.0121,0.003,1.574,1.301,nan,0.012,0.022,nan,0.593,-6.175,-0.574,0.2328,0.421,0.364,0.08,-1
5696,2029.99,2020.04,18.5539,0.0025,2.262,1.718,nan,0.01,0.03,nan,0.2897,-5.156,2.122,0.2042,0.337,0.28,0.49,-1
