ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
126,1134.46,687.855,15.1565,0.0005,1.274,1.14,0.008,0.009,0.307,0
169,873.512,1369.14,15.754,0.0006,0.87,0.781,0.008,0.008,0.305,0
143,712.722,1074.02,15.4908,0.0006,0.937,0.83,0.006,0.006,0.304,0
160,1069.98,940.141,15.4282,0.0005,1.471,1.367,0.009,0.012,0.3,0
260,1347.37,897.803,15.933,0.0006,1.608,1.437,0.011,0.014,0.3,0
266,1251.24,981.688,15.9838,0.0006,1.607,1.456,0.012,0.016,0.3,0
878,1143.21,871.98,18.1638,0.002,1.003,0.825,0.048,0.049,0.3,0
148,988.48,882.599,15.4841,0.0006,1.027,0.941,0.008,0.009,0.299,0
166,1037.83,827.575,15.7223,0.0006,0.912,0.833,0.01,0.011,0.297,0
174,1039.14,1129.81,15.8248,0.0006,0.846,0.739,0.009,0.009,0.297,0
199,1181.68,1438.09,15.9751,0.0005,0.793,0.656,0.009,0.008,0.297,0
217,1053.24,720.653,15.9645,0.0007,0.984,0.854,0.011,0.01,0.296,0
123,874.228,734.322,15.3184,0.0005,0.824,0.7,0.008,0.008,0.291,0
252,763.829,968.998,16.1003,0.0009,1.373,1.192,0.022,0.025,0.29,0
1097,1444.58,1074.56,18.4945,0.0021,1.33,0.909,0.05,0.063,0.29,0
161,822.24,1495.51,15.6767,0.0006,0.967,0.909,0.008,0.008,0.284,0
81,1187.52,891.451,14.8655,0.0004,0.839,0.712,0.008,0.008,0.281,0
181,1413.0,1109.83,15.6545,0.0006,1.413,1.274,0.01,0.015,0.28,0
1076,764.19,1050.14,18.7463,0.0026,1.096,0.972,0.056,0.062,0.28,0
111,1040.17,620.753,15.2219,0.0005,0.761,0.621,0.007,0.007,0.279,0
73,1060.04,768.872,14.1619,0.0004,1.842,1.725,0.009,0.009,0.27,0
149,1221.86,1351.62,15.4162,0.0006,1.321,1.157,0.012,0.012,0.27,0
978,1099.35,1092.91,18.3432,0.002,1.159,0.989,0.047,0.06,0.27,0
115,774.18,1377.12,15.2349,0.0005,0.886,0.807,0.006,0.006,0.268,0
108,772.846,818.785,14.9694,0.0004,1.335,1.232,0.008,0.008,0.266,0
134,1539.25,1162.81,15.4527,0.0005,0.815,0.737,0.008,0.006,0.261,0
97,1349.3,1163.41,14.8295,0.0004,1.401,1.281,0.007,0.008,0.26,0
895,1105.81,1406.39,18.1224,0.0017,1.268,1.028,0.042,0.051,0.26,0
72,1379.85,1191.66,14.3452,0.0004,1.55,1.434,0.005,0.007,0.251,0
124,1187.62,852.53,14.8776,0.0004,1.747,1.606,0.009,0.012,0.25,0
48,941.505,1297.93,13.9573,0.0003,1.36,1.295,0.005,0.006,0.242,0
965,1305.29,767.882,18.143,0.0015,1.372,1.189,0.043,0.061,0.24,0
87,788.73,1245.07,14.8896,0.0004,0.995,0.89,0.006,0.006,0.232,0
567,1295.44,1014.67,17.4975,0.0012,1.037,0.956,0.028,0.028,0.23,0
24,916.643,1022.83,13.1809,0.0003,1.475,1.405,0.004,0.004,0.228,0
14,1280.76,1009.95,13.1263,0.0003,0.764,0.685,0.005,0.005,0.225,0
803,983.398,1023.86,18.1374,0.0017,1.215,1.012,0.04,0.047,0.22,0
5,908.398,804.426,10.4753,0.002,3.324,1.852,0.004,0.005,0.414,0
459,993.159,849.908,17.9175,0.0026,nan,0.94,nan,0.038,0.26,-1
653,921.13,823.076,17.6675,0.0027,nan,0.993,nan,0.032,0.54,-1
1037,669.803,1030.98,18.607,0.0024,nan,1.005,nan,0.072,0.64,-1
1181,1554.48,1152.08,18.8747,0.0025,nan,0.943,nan,0.086,0.78,-1
1215,1161.81,1545.04,18.8499,0.0025,nan,0.942,nan,0.089,0.79,-1
