ID,x,y,Gmag,e_Gmag,VI,BV,VIerr,BVerr,MP,sel
738,1201.21,1830.98,16.3593,0.0007,1.76,1.557,0.015,0.02,0.78,0
1267,1487.02,964.885,17.4367,0.001,1.148,0.872,0.024,0.027,0.78,0
292,1294.39,1697.22,15.6854,0.0005,0.634,0.463,0.013,0.011,0.779,0
239,1508.32,1035.79,15.4458,0.0004,0.804,0.645,0.009,0.008,0.77,0
1052,1114.71,1040.95,17.2391,0.001,1.155,0.971,0.019,0.019,0.77,0
1612,833.818,1601.39,17.7874,0.0018,1.229,0.941,0.027,0.03,0.77,0
1862,1431.29,1491.59,17.9062,0.0014,1.447,1.3,0.031,0.051,0.77,0
1842,1333.69,1776.25,18.1034,0.0017,1.027,0.836,0.032,0.035,0.77,0
2143,812.273,1186.0,18.3542,0.0016,1.188,0.9,0.041,0.045,0.77,0
2299,1038.25,1302.92,18.4094,0.0016,1.202,0.966,0.042,0.051,0.77,0
431,1746.76,1422.53,16.2227,0.0006,0.566,0.455,0.01,0.009,0.765,0
905,1683.08,1512.61,16.9706,0.0022,1.258,1.049,0.015,0.018,0.76,0
1008,1356.67,1696.45,17.3587,0.0017,0.823,0.642,0.039,0.029,0.76,0
1257,978.595,1451.33,17.4407,0.001,1.202,0.962,0.018,0.022,0.76,0
1457,1156.3,1286.97,17.7332,0.0014,1.072,0.944,0.025,0.029,0.76,0
1876,1507.85,1743.92,18.2137,0.0017,1.037,1.092,0.048,0.051,0.76,0
2512,1609.73,1290.04,18.4881,0.0018,1.418,1.0,0.047,0.062,0.76,0
2405,1685.28,1241.51,18.5251,0.002,1.309,1.154,0.051,0.064,0.76,0
365,1275.54,1242.61,15.8217,0.0005,1.122,0.95,0.011,0.01,0.754,0
392,1514.19,1927.32,16.0398,0.0006,0.686,0.5,0.013,0.012,0.75,0
1234,1433.17,1540.24,17.5305,0.0023,1.319,1.15,0.056,0.059,0.75,0
1435,916.322,1316.6,17.6526,0.0013,1.236,0.966,0.031,0.033,0.75,0
1597,1646.49,1263.31,17.7827,0.0033,1.343,1.068,0.034,0.037,0.75,0
2120,1717.21,1424.58,18.3239,0.002,1.168,0.948,0.04,0.038,0.75,0
2125,1719.76,1531.94,18.3305,0.0017,1.197,0.951,0.041,0.048,0.75,0
610,954.746,1947.18,16.5333,0.0008,1.023,0.816,0.015,0.015,0.741,0
946,1147.52,1840.23,17.0169,0.0021,1.26,1.079,0.025,0.026,0.74,0
1480,1053.22,1966.91,17.6894,0.0012,1.127,0.878,0.025,0.026,0.74,0
1884,1270.3,1695.56,18.0602,0.0016,1.253,1.012,0.035,0.038,0.74,0
2027,1369.1,1096.81,18.256,0.0017,1.22,1.005,0.036,0.044,0.74,0
2330,1186.9,1225.38,18.4338,0.0017,1.242,1.025,0.042,0.045,0.74,0
2423,1255.7,1905.19,18.5263,0.002,1.12,1.053,0.049,0.061,0.74,0
545,1872.31,1329.78,16.0038,0.0006,1.764,1.657,0.01,0.014,0.73,0
1018,941.379,1652.05,17.1434,0.0013,1.248,0.954,0.02,0.021,0.73,0
1011,1865.03,1365.29,17.1631,0.0009,1.157,0.926,0.017,0.018,0.73,0
1316,1554.04,1202.75,17.478,0.001,1.272,1.169,0.023,0.03,0.73,0
1739,1376.98,1184.06,17.9601,0.0016,1.148,0.995,0.029,0.032,0.73,0
1945,1055.69,1931.06,17.968,0.0015,1.436,1.253,0.043,0.049,0.73,0
