ID,x,y,Gmag,e_Gmag,BV,UB,BVerr,UBerr,MP,sel
908,1013.77,903.78,17.5622,0.0012,0.758,nan,0.029,nan,0.88,-1
950,1274.21,898.567,17.6376,0.0013,0.884,nan,0.031,nan,0.82,-1
977,1223.09,1068.39,17.699,0.0015,0.881,nan,0.028,nan,0.71,-1
887,1472.97,1114.52,17.5925,0.0013,1.165,nan,0.036,nan,0.68,-1
936,1343.41,1133.25,17.6485,0.0015,1.05,nan,0.033,nan,0.05,-1
997,1198.5,938.88,17.7478,0.0019,0.74,nan,0.033,nan,0.86,-1
0,1380.67,1279.0,17.7527,0.0015,0.806,nan,0.03,nan,0.68,-1
1006,1028.25,976.681,17.7033,0.0015,0.758,nan,0.036,nan,0.7,-1
1045,1091.94,1292.98,17.8653,0.0014,0.669,nan,0.029,nan,0.83,-1
1015,1269.94,1232.13,17.7594,0.0015,0.903,nan,0.035,nan,0.88,-1
1033,1140.85,819.128,17.7324,0.0015,1.005,nan,0.044,nan,0.08,-1
975,1368.11,880.158,17.6952,0.0015,1.072,nan,0.05,nan,0.87,-1
1060,1067.88,1214.74,17.8376,0.0015,0.861,nan,0.032,nan,0.23,-1
1091,1186.52,773.25,17.8564,0.0015,0.801,nan,0.037,nan,0.85,-1
1086,1175.72,1175.41,17.8969,0.0015,0.903,nan,0.035,nan,0.78,-1
1138,1488.32,899.555,17.9158,0.0015,0.741,nan,0.034,nan,0.59,-1
1083,1301.09,774.76,17.8687,0.0015,1.032,nan,0.041,nan,0.62,-1
1122,1041.68,1029.05,17.9629,0.0021,1.077,nan,0.048,nan,0.42,-1
1093,1462.2,1170.73,17.9094,0.0016,1.028,nan,0.043,nan,0.72,-1
1132,1357.56,1104.86,17.9461,0.0016,0.747,nan,0.036,nan,0.43,-1
1145,1317.56,1170.16,17.937,0.0016,0.824,nan,0.037,nan,0.84,-1
1198,1272.71,784.988,18.0265,0.002,0.801,nan,0.037,nan,0.73,-1
1170,1071.91,881.975,17.9632,0.0015,0.99,nan,0.041,nan,0.77,-1
1172,1235.44,1113.01,18.0142,0.002,0.813,nan,0.038,nan,0.15,-1
1075,993.276,1014.91,17.8955,0.0018,1.039,nan,0.051,nan,0.42,-1
1226,1366.88,1321.31,18.0985,0.0015,0.706,nan,0.037,nan,0.86,-1
1215,1537.48,971.156,18.0131,0.0019,0.811,nan,0.041,nan,0.74,-1
1135,1449.83,1167.97,18.0172,0.0027,1.032,nan,0.043,nan,0.03,-1
1218,1335.32,836.435,18.0239,0.0016,0.741,nan,0.049,nan,0.71,-1
1240,1148.08,1148.47,18.1093,0.0017,0.95,nan,0.04,nan,0.54,-1
1174,1323.51,1079.65,17.9771,0.0015,1.088,nan,0.049,nan,0.42,-1
1282,1329.82,1286.87,18.1569,0.0015,0.825,nan,0.04,nan,0.1,-1
1298,1156.47,774.224,18.2111,0.0019,1.014,nan,0.058,nan,0.76,-1
1321,1428.92,908.367,18.2513,0.0029,0.808,nan,0.047,nan,0.72,-1
1267,1453.94,1031.68,18.2989,0.0029,0.785,nan,0.046,nan,0.87,-1
1346,1360.15,975.942,18.1984,0.0018,0.639,nan,0.047,nan,0.17,-1
1378,1265.12,1343.61,18.2825,0.0017,1.098,nan,0.05,nan,0.55,-1
1405,1337.29,1011.9,18.2944,0.002,0.796,nan,0.042,nan,0.04,-1
1260,1402.49,1285.91,18.351,0.0038,0.958,nan,0.052,nan,0.41,-1
1439,1487.25,1144.08,18.3207,0.0021,0.767,nan,0.037,nan,0.27,-1
1308,1497.09,993.57,18.1764,0.0026,1.144,nan,0.053,nan,0.27,-1
1521,1334.96,905.394,18.4026,0.0024,0.595,nan,0.05,nan,0.79,-1
1350,985.594,924.16,18.1245,0.0023,0.986,nan,0.059,nan,0.13,-1
1443,985.865,1067.43,18.2885,0.0024,0.844,nan,0.049,nan,0.81,-1
1444,1512.51,1019.1,18.3505,0.0025,0.786,nan,0.051,nan,0.79,-1
1509,1525.11,973.413,18.2859,0.0022,1.005,nan,0.064,nan,0.69,-1
1552,1151.95,768.601,18.3488,0.0022,0.869,nan,0.064,nan,0.28,-1
1500,1290.49,1293.17,18.38,0.0021,1.066,nan,0.065,nan,0.7,-1
1630,1117.02,1161.25,18.5537,0.0028,0.863,nan,0.059,nan,0.51,-1
1715,997.78,1011.15,18.5667,0.003,0.98,nan,0.071,nan,0.83,-1
1614,1524.65,1044.89,18.5042,0.0022,0.926,nan,0.062,nan,0.79,-1
1683,1420.09,825.322,18.4892,0.0025,0.735,nan,0.053,nan,0.62,-1
1621,1024.28,1174.97,18.4855,0.0021,0.991,nan,0.065,nan,0.67,-1
1708,1059.61,1039.45,18.5269,0.0023,1.102,nan,0.067,nan,0.51,-1
1780,1000.52,1205.24,18.5737,0.0027,0.8,nan,0.068,nan,0.72,-1
1776,1062.32,1135.65,18.6705,0.0022,0.855,nan,0.057,nan,0.74,-1
1856,1017.1,1215.23,18.6472,0.0027,0.717,nan,0.06,nan,0.71,-1
1783,1382.64,1307.86,19.325,0.0041,0.852,nan,0.066,nan,0.44,-1
1834,1204.08,818.541,18.6106,0.0023,0.998,nan,0.073,nan,0.74,-1
1881,1513.77,937.559,18.7491,0.003,0.898,nan,0.089,nan,0.62,-1
1526,1031.06,1200.77,18.4485,0.0031,1.248,nan,0.083,nan,0.1,-1
1786,1511.74,915.74,18.617,0.003,0.801,nan,0.081,nan,0.83,-1
1838,1324.61,965.265,18.6363,0.0026,0.862,nan,0.082,nan,0.79,-1
1692,1108.15,1154.18,18.5328,0.0021,1.102,nan,0.077,nan,0.54,-1
1943,1302.49,864.076,18.8428,0.003,1.028,nan,0.098,nan,0.33,-1
2001,1204.97,1061.06,18.7431,0.003,1.189,nan,0.087,nan,0.82,-1
1974,1264.07,1286.27,18.7554,0.0026,0.935,nan,0.07,nan,0.28,-1
1875,1178.27,763.7,18.6081,0.0024,1.084,nan,0.092,nan,0.49,-1
2098,1424.94,1209.09,18.9689,0.003,0.922,nan,0.082,nan,0.65,-1
2043,1264.09,1015.08,18.9895,0.0034,0.663,nan,0.074,nan,0.06,-1
2096,1099.62,955.374,18.7946,0.0027,0.828,nan,0.096,nan,0.5,-1
2132,1213.62,922.723,18.8727,0.0027,0.905,nan,0.087,nan,0.76,-1
2157,1390.48,942.167,18.8813,0.0032,0.676,nan,0.093,nan,0.37,-1
2293,1438.7,1163.6,19.008,0.0029,0.961,nan,0.096,nan,0.49,-1
2378,1095.16,1164.66,19.1236,0.0031,0.757,nan,0.083,nan,0.81,-1
929,1457.8,911.494,17.5353,0.0012,1.056,nan,0.029,nan,0.65,-1
1531,1319.14,1086.86,18.3889,0.0019,1.039,nan,0.069,nan,0.35,-1
1866,1304.52,1155.75,18.6171,0.0024,1.09,nan,0.083,nan,0.32,-1
2005,1201.59,825.475,18.8136,0.0028,0.604,nan,0.067,nan,0.79,-1
